Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1109031753",s,position_lat,"-138832864",semicircles,position_long,"1992054912",semicircles,distance,"0.92",m,altitude,"12.799999999999955",m,speed,"0.916",m/s,power,"57",watts,heart_rate,"67",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"0.916",m/s,
Data,3,record,timestamp,"1109031754",s,position_lat,"-138832816",semicircles,position_long,"1992054912",semicircles,distance,"1.53",m,altitude,"12.799999999999955",m,speed,"1.268",m/s,power,"57",watts,heart_rate,"67",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.268",m/s,
Data,3,record,timestamp,"1109031755",s,position_lat,"-138832688",semicircles,position_long,"1992055040",semicircles,distance,"3.09",m,altitude,"12.799999999999955",m,speed,"1.897",m/s,power,"110",watts,heart_rate,"67",bpm,cadence,"71",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.897",m/s,
Data,3,record,timestamp,"1109031756",s,position_lat,"-138832496",semicircles,position_long,"1992055296",semicircles,distance,"5.37",m,altitude,"12.799999999999955",m,speed,"2.6",m/s,power,"141",watts,heart_rate,"67",bpm,cadence,"79",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.6",m/s,
Data,3,record,timestamp,"1109031757",s,position_lat,"-138832304",semicircles,position_long,"1992055424",semicircles,distance,"8.25",m,altitude,"12.799999999999955",m,speed,"3.177",m/s,power,"143",watts,heart_rate,"67",bpm,cadence,"74",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.177",m/s,
Data,3,record,timestamp,"1109031758",s,position_lat,"-138832048",semicircles,position_long,"1992055808",semicircles,distance,"11.7",m,altitude,"12.799999999999955",m,speed,"3.671",m/s,power,"146",watts,heart_rate,"68",bpm,cadence,"69",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.671",m/s,
Data,3,record,timestamp,"1109031759",s,position_lat,"-138831760",semicircles,position_long,"1992055936",semicircles,distance,"15.59",m,altitude,"12.799999999999955",m,speed,"4.09",m/s,power,"144",watts,heart_rate,"68",bpm,cadence,"69",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.09",m/s,
Data,3,record,timestamp,"1109031760",s,position_lat,"-138831456",semicircles,position_long,"1992056320",semicircles,distance,"19.86",m,altitude,"12.799999999999955",m,speed,"4.454",m/s,power,"145",watts,heart_rate,"69",bpm,cadence,"69",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.454",m/s,
Data,3,record,timestamp,"1109031761",s,position_lat,"-138831120",semicircles,position_long,"1992056704",semicircles,distance,"24.49",m,altitude,"12.799999999999955",m,speed,"4.78",m/s,power,"145",watts,heart_rate,"70",bpm,cadence,"69",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.78",m/s,
Data,3,record,timestamp,"1109031762",s,position_lat,"-138830736",semicircles,position_long,"1992057088",semicircles,distance,"29.43",m,altitude,"12.799999999999955",m,speed,"5.069",m/s,power,"144",watts,heart_rate,"70",bpm,cadence,"69",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.069",m/s,
