Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,0,record,timestamp,"1089740202",s,position_lat,"546540333",semicircles,position_long,"-950858716",semicircles,distance,"0.25",m,enhanced_speed,"0.0",m/s,enhanced_altitude,"312.4",m,heart_rate,"74",bpm,temperature,"29",C,unknown,"0",,
Data,0,record,timestamp,"1089740203",s,position_lat,"546540333",semicircles,position_long,"-950858716",semicircles,distance,"0.25",m,enhanced_speed,"0.261",m/s,enhanced_altitude,"312.4",m,heart_rate,"74",bpm,temperature,"29",C,unknown,"0",,
Data,2,record,timestamp,"1089740224",s,position_lat,"546540344",semicircles,position_long,"-950858920",semicircles,distance,"0.25",m,enhanced_speed,"1.465",m/s,enhanced_altitude,"312.20000000000005",m,enhanced_respiration_rate,"12.86",Breaths/min,heart_rate,"73",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740225",s,position_lat,"546540477",semicircles,position_long,"-950858868",semicircles,distance,"1.51",m,enhanced_speed,"1.754",m/s,enhanced_altitude,"312.20000000000005",m,enhanced_respiration_rate,"12.86",Breaths/min,heart_rate,"74",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740226",s,position_lat,"546540570",semicircles,position_long,"-950858812",semicircles,distance,"2.46",m,enhanced_speed,"1.596",m/s,enhanced_altitude,"312.20000000000005",m,enhanced_respiration_rate,"13.69",Breaths/min,heart_rate,"74",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740227",s,position_lat,"546540665",semicircles,position_long,"-950858750",semicircles,distance,"3.23",m,enhanced_speed,"1.465",m/s,enhanced_altitude,"312.20000000000005",m,enhanced_respiration_rate,"13.69",Breaths/min,heart_rate,"75",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740228",s,position_lat,"546540770",semicircles,position_long,"-950858630",semicircles,distance,"3.92",m,enhanced_speed,"1.465",m/s,enhanced_altitude,"312.0",m,enhanced_respiration_rate,"13.69",Breaths/min,heart_rate,"76",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740229",s,position_lat,"546540917",semicircles,position_long,"-950858465",semicircles,distance,"5.88",m,enhanced_speed,"1.428",m/s,enhanced_altitude,"312.20000000000005",m,enhanced_respiration_rate,"13.69",Breaths/min,heart_rate,"77",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740230",s,position_lat,"546541037",semicircles,position_long,"-950858295",semicircles,distance,"7.18",m,enhanced_speed,"1.577",m/s,enhanced_altitude,"312.4",m,enhanced_respiration_rate,"13.69",Breaths/min,heart_rate,"77",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740231",s,position_lat,"546541202",semicircles,position_long,"-950858116",semicircles,distance,"9.23",m,enhanced_speed,"1.661",m/s,enhanced_altitude,"312.4",m,enhanced_respiration_rate,"13.69",Breaths/min,heart_rate,"79",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740232",s,position_lat,"546541322",semicircles,position_long,"-950857969",semicircles,distance,"10.4",m,enhanced_speed,"1.381",m/s,enhanced_altitude,"312.6",m,enhanced_respiration_rate,"13.85",Breaths/min,heart_rate,"80",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740233",s,position_lat,"546541464",semicircles,position_long,"-950857714",semicircles,distance,"12.63",m,enhanced_speed,"1.39",m/s,enhanced_altitude,"312.79999999999995",m,enhanced_respiration_rate,"13.85",Breaths/min,heart_rate,"81",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740234",s,position_lat,"546541585",semicircles,position_long,"-950857509",semicircles,distance,"14.61",m,enhanced_speed,"1.428",m/s,enhanced_altitude,"313.20000000000005",m,enhanced_respiration_rate,"13.85",Breaths/min,heart_rate,"82",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740235",s,position_lat,"546541673",semicircles,position_long,"-950857352",semicircles,distance,"15.59",m,enhanced_speed,"1.297",m/s,enhanced_altitude,"313.6",m,enhanced_respiration_rate,"13.85",Breaths/min,heart_rate,"84",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740236",s,position_lat,"546541850",semicircles,position_long,"-950857146",semicircles,distance,"17.54",m,enhanced_speed,"1.614",m/s,enhanced_altitude,"313.79999999999995",m,enhanced_respiration_rate,"13.85",Breaths/min,heart_rate,"86",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740237",s,position_lat,"546542034",semicircles,position_long,"-950856947",semicircles,distance,"19.98",m,enhanced_speed,"1.512",m/s,enhanced_altitude,"314.20000000000005",m,enhanced_respiration_rate,"14.75",Breaths/min,heart_rate,"88",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740238",s,position_lat,"546542162",semicircles,position_long,"-950856765",semicircles,distance,"21.71",m,enhanced_speed,"1.362",m/s,enhanced_altitude,"314.4",m,enhanced_respiration_rate,"14.75",Breaths/min,heart_rate,"88",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740239",s,position_lat,"546542306",semicircles,position_long,"-950856534",semicircles,distance,"23.9",m,enhanced_speed,"1.642",m/s,enhanced_altitude,"314.6",m,enhanced_respiration_rate,"14.75",Breaths/min,heart_rate,"91",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740240",s,position_lat,"546542429",semicircles,position_long,"-950856283",semicircles,distance,"25.84",m,enhanced_speed,"1.997",m/s,enhanced_altitude,"315.0",m,enhanced_respiration_rate,"14.75",Breaths/min,heart_rate,"92",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740241",s,position_lat,"546542557",semicircles,position_long,"-950855959",semicircles,distance,"28.32",m,enhanced_speed,"2.323",m/s,enhanced_altitude,"315.4",m,enhanced_respiration_rate,"14.75",Breaths/min,heart_rate,"94",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740242",s,position_lat,"546542734",semicircles,position_long,"-950855676",semicircles,distance,"30.78",m,enhanced_speed,"2.473",m/s,enhanced_altitude,"315.6",m,enhanced_respiration_rate,"14.75",Breaths/min,heart_rate,"97",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740243",s,position_lat,"546542909",semicircles,position_long,"-950855394",semicircles,distance,"33.37",m,enhanced_speed,"2.407",m/s,enhanced_altitude,"315.79999999999995",m,enhanced_respiration_rate,"15.34",Breaths/min,heart_rate,"99",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740244",s,position_lat,"546543050",semicircles,position_long,"-950855099",semicircles,distance,"35.94",m,enhanced_speed,"2.379",m/s,enhanced_altitude,"315.79999999999995",m,enhanced_respiration_rate,"15.34",Breaths/min,heart_rate,"102",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740245",s,position_lat,"546543211",semicircles,position_long,"-950854845",semicircles,distance,"38.13",m,enhanced_speed,"2.389",m/s,enhanced_altitude,"316.0",m,enhanced_respiration_rate,"15.34",Breaths/min,heart_rate,"105",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740246",s,position_lat,"546543364",semicircles,position_long,"-950854633",semicircles,distance,"40.01",m,enhanced_speed,"2.155",m/s,enhanced_altitude,"316.0",m,enhanced_respiration_rate,"15.34",Breaths/min,heart_rate,"107",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740247",s,position_lat,"546543515",semicircles,position_long,"-950854417",semicircles,distance,"41.87",m,enhanced_speed,"1.95",m/s,enhanced_altitude,"316.0",m,enhanced_respiration_rate,"15.34",Breaths/min,heart_rate,"108",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740248",s,position_lat,"546543694",semicircles,position_long,"-950854215",semicircles,distance,"44.04",m,enhanced_speed,"1.95",m/s,enhanced_altitude,"316.20000000000005",m,enhanced_respiration_rate,"15.74",Breaths/min,heart_rate,"110",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740249",s,position_lat,"546543818",semicircles,position_long,"-950853977",semicircles,distance,"46.26",m,enhanced_speed,"1.801",m/s,enhanced_altitude,"316.20000000000005",m,enhanced_respiration_rate,"15.74",Breaths/min,heart_rate,"112",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740250",s,position_lat,"546543897",semicircles,position_long,"-950853743",semicircles,distance,"48.0",m,enhanced_speed,"1.894",m/s,enhanced_altitude,"316.20000000000005",m,enhanced_respiration_rate,"15.74",Breaths/min,heart_rate,"114",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740251",s,position_lat,"546544009",semicircles,position_long,"-950853517",semicircles,distance,"49.8",m,enhanced_speed,"1.931",m/s,enhanced_altitude,"316.6",m,enhanced_respiration_rate,"15.74",Breaths/min,heart_rate,"115",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740252",s,position_lat,"546544129",semicircles,position_long,"-950853301",semicircles,distance,"51.5",m,enhanced_speed,"1.95",m/s,enhanced_altitude,"316.6",m,enhanced_respiration_rate,"15.74",Breaths/min,heart_rate,"116",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740253",s,position_lat,"546544230",semicircles,position_long,"-950853073",semicircles,distance,"53.33",m,enhanced_speed,"1.847",m/s,enhanced_altitude,"316.79999999999995",m,enhanced_respiration_rate,"16.0",Breaths/min,heart_rate,"117",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740254",s,position_lat,"546544261",semicircles,position_long,"-950852763",semicircles,distance,"54.85",m,enhanced_speed,"2.202",m/s,enhanced_altitude,"316.79999999999995",m,enhanced_respiration_rate,"16.0",Breaths/min,heart_rate,"118",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740255",s,position_lat,"546544297",semicircles,position_long,"-950852494",semicircles,distance,"56.31",m,enhanced_speed,"1.81",m/s,enhanced_altitude,"316.79999999999995",m,enhanced_respiration_rate,"16.0",Breaths/min,heart_rate,"119",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740256",s,position_lat,"546544313",semicircles,position_long,"-950852149",semicircles,distance,"58.31",m,enhanced_speed,"1.81",m/s,enhanced_altitude,"317.0",m,enhanced_respiration_rate,"16.0",Breaths/min,heart_rate,"120",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740257",s,position_lat,"546544320",semicircles,position_long,"-950851814",semicircles,distance,"60.67",m,enhanced_speed,"1.484",m/s,enhanced_altitude,"317.0",m,enhanced_respiration_rate,"16.0",Breaths/min,heart_rate,"120",bpm,temperature,"29",C,unknown,"1",,
Data,2,record,timestamp,"1089740258",s,position_lat,"546544315",semicircles,position_long,"-950851524",semicircles,distance,"62.35",m,enhanced_speed,"1.502",m/s,enhanced_altitude,"317.20000000000005",m,enhanced_respiration_rate,"16.57",Breaths/min,heart_rate,"121",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740259",s,position_lat,"546544261",semicircles,position_long,"-950851245",semicircles,distance,"63.89",m,enhanced_speed,"1.586",m/s,enhanced_altitude,"317.4",m,enhanced_respiration_rate,"16.57",Breaths/min,heart_rate,"121",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740260",s,position_lat,"546544212",semicircles,position_long,"-950850938",semicircles,distance,"65.9",m,enhanced_speed,"1.493",m/s,enhanced_altitude,"317.4",m,enhanced_respiration_rate,"16.57",Breaths/min,heart_rate,"121",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740261",s,position_lat,"546544133",semicircles,position_long,"-950850681",semicircles,distance,"67.46",m,enhanced_speed,"1.54",m/s,enhanced_altitude,"317.6",m,enhanced_respiration_rate,"16.57",Breaths/min,heart_rate,"121",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740262",s,position_lat,"546544102",semicircles,position_long,"-950850364",semicircles,distance,"69.27",m,enhanced_speed,"1.502",m/s,enhanced_altitude,"317.6",m,enhanced_respiration_rate,"17.35",Breaths/min,heart_rate,"122",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740263",s,position_lat,"546544071",semicircles,position_long,"-950850019",semicircles,distance,"71.35",m,enhanced_speed,"1.549",m/s,enhanced_altitude,"317.79999999999995",m,enhanced_respiration_rate,"17.35",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740264",s,position_lat,"546543990",semicircles,position_long,"-950849655",semicircles,distance,"74.01",m,enhanced_speed,"1.689",m/s,enhanced_altitude,"318.0",m,enhanced_respiration_rate,"17.35",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740265",s,position_lat,"546543906",semicircles,position_long,"-950849371",semicircles,distance,"75.87",m,enhanced_speed,"1.773",m/s,enhanced_altitude,"318.20000000000005",m,enhanced_respiration_rate,"17.35",Breaths/min,heart_rate,"124",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740266",s,position_lat,"546543830",semicircles,position_long,"-950849059",semicircles,distance,"77.79",m,enhanced_speed,"1.726",m/s,enhanced_altitude,"318.4",m,enhanced_respiration_rate,"17.35",Breaths/min,heart_rate,"124",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740267",s,position_lat,"546543732",semicircles,position_long,"-950848698",semicircles,distance,"80.68",m,enhanced_speed,"1.652",m/s,enhanced_altitude,"318.6",m,enhanced_respiration_rate,"17.47",Breaths/min,heart_rate,"125",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740268",s,position_lat,"546543674",semicircles,position_long,"-950848409",semicircles,distance,"82.57",m,enhanced_speed,"1.54",m/s,enhanced_altitude,"318.79999999999995",m,enhanced_respiration_rate,"17.47",Breaths/min,heart_rate,"126",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740269",s,position_lat,"546543597",semicircles,position_long,"-950848083",semicircles,distance,"84.93",m,enhanced_speed,"1.652",m/s,enhanced_altitude,"318.79999999999995",m,enhanced_respiration_rate,"17.47",Breaths/min,heart_rate,"126",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740270",s,position_lat,"546543523",semicircles,position_long,"-950847788",semicircles,distance,"86.8",m,enhanced_speed,"1.847",m/s,enhanced_altitude,"319.0",m,enhanced_respiration_rate,"17.47",Breaths/min,heart_rate,"126",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740271",s,position_lat,"546543436",semicircles,position_long,"-950847463",semicircles,distance,"89.34",m,enhanced_speed,"1.866",m/s,enhanced_altitude,"319.0",m,enhanced_respiration_rate,"17.47",Breaths/min,heart_rate,"127",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740272",s,position_lat,"546543327",semicircles,position_long,"-950847187",semicircles,distance,"91.39",m,enhanced_speed,"2.062",m/s,enhanced_altitude,"319.20000000000005",m,enhanced_respiration_rate,"17.47",Breaths/min,heart_rate,"127",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740273",s,position_lat,"546543174",semicircles,position_long,"-950846819",semicircles,distance,"93.8",m,enhanced_speed,"2.585",m/s,enhanced_altitude,"319.4",m,enhanced_respiration_rate,"17.95",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740274",s,position_lat,"546542994",semicircles,position_long,"-950846394",semicircles,distance,"96.93",m,enhanced_speed,"2.799",m/s,enhanced_altitude,"319.4",m,enhanced_respiration_rate,"17.95",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740275",s,position_lat,"546542829",semicircles,position_long,"-950845924",semicircles,distance,"100.32",m,enhanced_speed,"2.818",m/s,enhanced_altitude,"319.6",m,enhanced_respiration_rate,"17.95",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740276",s,position_lat,"546542681",semicircles,position_long,"-950845436",semicircles,distance,"103.75",m,enhanced_speed,"2.771",m/s,enhanced_altitude,"319.6",m,enhanced_respiration_rate,"17.95",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740277",s,position_lat,"546542537",semicircles,position_long,"-950844939",semicircles,distance,"106.92",m,enhanced_speed,"2.79",m/s,enhanced_altitude,"319.6",m,enhanced_respiration_rate,"17.95",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740278",s,position_lat,"546542345",semicircles,position_long,"-950844380",semicircles,distance,"110.74",m,enhanced_speed,"2.865",m/s,enhanced_altitude,"319.6",m,enhanced_respiration_rate,"18.66",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740279",s,position_lat,"546542194",semicircles,position_long,"-950843802",semicircles,distance,"114.84",m,enhanced_speed,"2.809",m/s,enhanced_altitude,"319.6",m,enhanced_respiration_rate,"18.66",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740280",s,position_lat,"546541994",semicircles,position_long,"-950843328",semicircles,distance,"118.22",m,enhanced_speed,"2.529",m/s,enhanced_altitude,"319.6",m,enhanced_respiration_rate,"18.66",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740281",s,position_lat,"546541778",semicircles,position_long,"-950842830",semicircles,distance,"122.34",m,enhanced_speed,"2.398",m/s,enhanced_altitude,"319.6",m,enhanced_respiration_rate,"18.66",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740282",s,position_lat,"546541557",semicircles,position_long,"-950842472",semicircles,distance,"125.14",m,enhanced_speed,"2.155",m/s,enhanced_altitude,"319.6",m,enhanced_respiration_rate,"18.66",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740283",s,position_lat,"546541265",semicircles,position_long,"-950842092",semicircles,distance,"128.46",m,enhanced_speed,"2.155",m/s,enhanced_altitude,"319.79999999999995",m,enhanced_respiration_rate,"18.66",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740284",s,position_lat,"546540959",semicircles,position_long,"-950841665",semicircles,distance,"132.59",m,enhanced_speed,"2.379",m/s,enhanced_altitude,"320.0",m,enhanced_respiration_rate,"19.52",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740285",s,position_lat,"546540744",semicircles,position_long,"-950841200",semicircles,distance,"136.19",m,enhanced_speed,"2.547",m/s,enhanced_altitude,"320.20000000000005",m,enhanced_respiration_rate,"19.52",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740286",s,position_lat,"546540549",semicircles,position_long,"-950840755",semicircles,distance,"139.65",m,enhanced_speed,"2.426",m/s,enhanced_altitude,"320.4",m,enhanced_respiration_rate,"19.52",Breaths/min,heart_rate,"129",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740287",s,position_lat,"546540347",semicircles,position_long,"-950840255",semicircles,distance,"143.41",m,enhanced_speed,"2.706",m/s,enhanced_altitude,"320.6",m,enhanced_respiration_rate,"19.52",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740288",s,position_lat,"546540132",semicircles,position_long,"-950839819",semicircles,distance,"147.05",m,enhanced_speed,"2.519",m/s,enhanced_altitude,"320.79999999999995",m,enhanced_respiration_rate,"20.1",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740289",s,position_lat,"546539916",semicircles,position_long,"-950839436",semicircles,distance,"150.1",m,enhanced_speed,"2.435",m/s,enhanced_altitude,"320.79999999999995",m,enhanced_respiration_rate,"20.1",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740290",s,position_lat,"546539704",semicircles,position_long,"-950838976",semicircles,distance,"153.85",m,enhanced_speed,"2.454",m/s,enhanced_altitude,"321.0",m,enhanced_respiration_rate,"20.1",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740291",s,position_lat,"546539513",semicircles,position_long,"-950838503",semicircles,distance,"157.9",m,enhanced_speed,"2.585",m/s,enhanced_altitude,"321.0",m,enhanced_respiration_rate,"20.1",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740292",s,position_lat,"546539344",semicircles,position_long,"-950838128",semicircles,distance,"160.64",m,enhanced_speed,"2.669",m/s,enhanced_altitude,"321.20000000000005",m,enhanced_respiration_rate,"20.1",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740293",s,position_lat,"546539151",semicircles,position_long,"-950837691",semicircles,distance,"163.81",m,enhanced_speed,"2.874",m/s,enhanced_altitude,"321.4",m,enhanced_respiration_rate,"20.1",Breaths/min,heart_rate,"128",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740294",s,position_lat,"546538962",semicircles,position_long,"-950837202",semicircles,distance,"167.19",m,enhanced_speed,"3.07",m/s,enhanced_altitude,"321.6",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"127",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740295",s,position_lat,"546538726",semicircles,position_long,"-950836679",semicircles,distance,"171.29",m,enhanced_speed,"3.191",m/s,enhanced_altitude,"321.79999999999995",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"127",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740296",s,position_lat,"546538527",semicircles,position_long,"-950836149",semicircles,distance,"174.9",m,enhanced_speed,"3.284",m/s,enhanced_altitude,"321.79999999999995",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"127",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740297",s,position_lat,"546538362",semicircles,position_long,"-950835586",semicircles,distance,"179.08",m,enhanced_speed,"3.191",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"126",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740298",s,position_lat,"546538146",semicircles,position_long,"-950835170",semicircles,distance,"181.74",m,enhanced_speed,"3.023",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"126",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740299",s,position_lat,"546538002",semicircles,position_long,"-950834665",semicircles,distance,"184.75",m,enhanced_speed,"3.116",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"126",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740300",s,position_lat,"546537912",semicircles,position_long,"-950834124",semicircles,distance,"187.94",m,enhanced_speed,"3.107",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"125",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740301",s,position_lat,"546537879",semicircles,position_long,"-950833584",semicircles,distance,"191.24",m,enhanced_speed,"3.042",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"125",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740302",s,position_lat,"546537912",semicircles,position_long,"-950832893",semicircles,distance,"194.41",m,enhanced_speed,"3.49",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"21.27",Breaths/min,heart_rate,"125",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740303",s,position_lat,"546538018",semicircles,position_long,"-950832068",semicircles,distance,"199.75",m,enhanced_speed,"3.844",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"124",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740304",s,position_lat,"546538152",semicircles,position_long,"-950831222",semicircles,distance,"205.71",m,enhanced_speed,"4.012",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"124",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740305",s,position_lat,"546538302",semicircles,position_long,"-950830521",semicircles,distance,"210.46",m,enhanced_speed,"3.742",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"124",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740306",s,position_lat,"546538453",semicircles,position_long,"-950829675",semicircles,distance,"215.55",m,enhanced_speed,"4.106",m/s,enhanced_altitude,"322.0",m,enhanced_respiration_rate,"20.87",Breaths/min,heart_rate,"124",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740307",s,position_lat,"546538662",semicircles,position_long,"-950828881",semicircles,distance,"220.93",m,enhanced_speed,"4.115",m/s,enhanced_altitude,"322.20000000000005",m,enhanced_respiration_rate,"21.0",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740308",s,position_lat,"546538945",semicircles,position_long,"-950828007",semicircles,distance,"226.91",m,enhanced_speed,"4.581",m/s,enhanced_altitude,"322.20000000000005",m,enhanced_respiration_rate,"21.0",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740309",s,position_lat,"546539239",semicircles,position_long,"-950827203",semicircles,distance,"232.93",m,enhanced_speed,"4.106",m/s,enhanced_altitude,"322.20000000000005",m,enhanced_respiration_rate,"21.0",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740310",s,position_lat,"546539579",semicircles,position_long,"-950826520",semicircles,distance,"238.41",m,enhanced_speed,"3.928",m/s,enhanced_altitude,"322.4",m,enhanced_respiration_rate,"21.0",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740311",s,position_lat,"546539944",semicircles,position_long,"-950825836",semicircles,distance,"244.25",m,enhanced_speed,"3.816",m/s,enhanced_altitude,"322.4",m,enhanced_respiration_rate,"21.0",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740312",s,position_lat,"546540295",semicircles,position_long,"-950825205",semicircles,distance,"249.39",m,enhanced_speed,"3.742",m/s,enhanced_altitude,"322.4",m,enhanced_respiration_rate,"21.0",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
Data,2,record,timestamp,"1089740313",s,position_lat,"546540666",semicircles,position_long,"-950824642",semicircles,distance,"254.6",m,enhanced_speed,"3.816",m/s,enhanced_altitude,"322.6",m,enhanced_respiration_rate,"21.09",Breaths/min,heart_rate,"123",bpm,temperature,"30",C,unknown,"1",,
