record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1083352274","614547456","-908135","11.74","140","18.0","11.36","329","102","18.0","11.36",
"1083352275","614546240","-908186","23.16","141","18.0","11.469","294","100","18.0","11.469",
"1083352276","614545024","-908227","34.68","142","18.0","11.574","294","100","18.0","11.574",
"1083352277","614543808","-908238","46.3","143","18.0","11.661","258","100","18.0","11.661",
"1083352278","614542528","-908297","57.99","143","18.0","11.728","258","99","18.0","11.728",
"1083352279","614541248","-908311","69.79","144","18.0","11.776","271","99","18.0","11.776",
"1083352280","614540032","-908316","81.56","144","18.0","11.841","271","99","18.0","11.841",
"1083352281","614538752","-908365","93.35","144","18.0","11.72","259","97","18.0","11.72",
"1083352282","614537472","-908619","105.01","144","18.0","11.658","270","97","18.0","11.658",
"1083352283","614536256","-909071","116.71","144","18.0","11.729","270","97","18.0","11.729",
"1083352284","614535104","-909775","128.49","145","18.0","11.832","308","97","18.0","11.832",
"1083352285","614533952","-910742","140.37","145","18.0","11.937","308","97","18.0","11.937",
"1083352286","614532928","-911940","152.37","145","18.0","12.051","335","98","18.0","12.051",
"1083352287","614531904","-913245","164.47","145","18.0","12.141","335","98","18.0","12.141",
"1083352288","614531200","-914970","176.63","146","18.200000000000045","12.184","319","98","18.200000000000045","12.184",
"1083352289","614530880","-917013","188.83","146","18.200000000000045","12.19","319","98","18.200000000000045","12.19",
"1083352290","614530880","-919101","200.99","146","18.399999999999977","12.147","304","98","18.399999999999977","12.147",
"1083352291","614530880","-921186","213.12","147","18.600000000000023","12.108","293","97","18.600000000000023","12.108",
"1083352292","614530944","-923269","225.24","147","18.600000000000023","12.141","324","97","18.600000000000023","12.141",
"1083352293","614531008","-925333","237.25","147","18.600000000000023","12.268","297","97","18.600000000000023","12.268",
