record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1105835714","-138819696","1991832192","0.33","5.0","9.76","258","150","104","5.0","9.76",
"1105835715","-138819856","1991831680","4.85","5.0","9.816","120","150","103","5.0","9.816",
"1105835716","-138820192","1991830784","14.78","5.0","9.77","100","150","100","5.0","9.77",
"1105835717","-138820560","1991829632","24.4","5.0","9.723","174","150","99","5.0","9.723",
"1105835718","-138821040","1991828736","34.11","5.0","9.767","174","151","98","5.0","9.767",
"1105835719","-138821056","1991827712","44.01","4.600000000000023","10.042","232","151","97","4.600000000000023","10.042",
"1105835720","-138820528","1991826816","54.41","4.199999999999989","10.56","394","151","98","4.199999999999989","10.56",
"1105835721","-138819808","1991825920","65.15","3.6000000000000227","11.238","454","151","101","3.6000000000000227","11.238",
"1105835722","-138818992","1991824768","76.76","3.0","11.942","457","151","105","3.0","11.942",
"1105835723","-138818112","1991823872","89.23","2.3999999999999773","12.605","299","151","106","2.3999999999999773","12.605",
"1105835724","-138817232","1991822720","102.01","1.8000000000000114","13.056","353","152","108","1.8000000000000114","13.056",
"1105835725","-138816528","1991821440","115.15","1.6000000000000227","13.388","394","152","109","1.6000000000000227","13.388",
"1105835726","-138816160","1991820032","128.81","1.6000000000000227","13.38","145","152","109","1.6000000000000227","13.38",
"1105835727","-138816112","1991818624","141.79","1.6000000000000227","13.081","205","152","107","1.6000000000000227","13.081",
"1105835728","-138816256","1991817344","154.82","1.6000000000000227","12.932","419","152","105","1.6000000000000227","12.932",
"1105835729","-138816352","1991815808","167.77","1.6000000000000227","12.992","243","153","107","1.6000000000000227","12.992",
"1105835730","-138816368","1991814400","180.83","1.6000000000000227","12.955","258","153","106","1.6000000000000227","12.955",
"1105835731","-138816400","1991812992","193.87","1.6000000000000227","12.985","339","154","106","1.6000000000000227","12.985",
"1105835732","-138816544","1991811456","206.91","1.6000000000000227","13.073","386","154","107","1.6000000000000227","13.073",
