Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1100099058",s,position_lat,"644129536",semicircles,position_long,"-18397858",semicircles,distance,"0.45",m,altitude,"124.60000000000002",m,speed,"12.784",m/s,power,"462",watts,heart_rate,"160",bpm,cadence,"107",rpm,enhanced_altitude,"124.60000000000002",m,enhanced_speed,"12.784",m/s,
Data,3,record,timestamp,"1100099063",s,position_lat,"644134656",semicircles,position_long,"-18392526",semicircles,distance,"4.57",m,altitude,"123.79999999999995",m,speed,"13.913",m/s,power,"376",watts,heart_rate,"165",bpm,cadence,"107",rpm,enhanced_altitude,"123.79999999999995",m,enhanced_speed,"13.913",m/s,
Data,3,record,timestamp,"1100099064",s,position_lat,"644135488",semicircles,position_long,"-18392880",semicircles,distance,"12.26",m,altitude,"123.60000000000002",m,speed,"14.058",m/s,power,"379",watts,heart_rate,"165",bpm,cadence,"107",rpm,enhanced_altitude,"123.60000000000002",m,enhanced_speed,"14.058",m/s,
Data,3,record,timestamp,"1100099065",s,position_lat,"644136960",semicircles,position_long,"-18393526",semicircles,distance,"26.45",m,altitude,"123.20000000000005",m,speed,"14.284",m/s,power,"375",watts,heart_rate,"165",bpm,cadence,"107",rpm,enhanced_altitude,"123.20000000000005",m,enhanced_speed,"14.284",m/s,
Data,3,record,timestamp,"1100099066",s,position_lat,"644138432",semicircles,position_long,"-18394140",semicircles,distance,"40.85",m,altitude,"123.0",m,speed,"14.5",m/s,power,"401",watts,heart_rate,"166",bpm,cadence,"106",rpm,enhanced_altitude,"123.0",m,enhanced_speed,"14.5",m/s,
Data,3,record,timestamp,"1100099067",s,position_lat,"644139904",semicircles,position_long,"-18394756",semicircles,distance,"55.28",m,altitude,"122.60000000000002",m,speed,"14.677",m/s,power,"255",watts,heart_rate,"166",bpm,cadence,"107",rpm,enhanced_altitude,"122.60000000000002",m,enhanced_speed,"14.677",m/s,
Data,3,record,timestamp,"1100099068",s,position_lat,"644141504",semicircles,position_long,"-18395424",semicircles,distance,"70.16",m,altitude,"122.39999999999998",m,speed,"14.711",m/s,power,"253",watts,heart_rate,"167",bpm,cadence,"106",rpm,enhanced_altitude,"122.39999999999998",m,enhanced_speed,"14.711",m/s,
Data,3,record,timestamp,"1100099069",s,position_lat,"644143040",semicircles,position_long,"-18396028",semicircles,distance,"84.87",m,altitude,"122.0",m,speed,"14.738",m/s,power,"304",watts,heart_rate,"168",bpm,cadence,"104",rpm,enhanced_altitude,"122.0",m,enhanced_speed,"14.738",m/s,
Data,3,record,timestamp,"1100099070",s,position_lat,"644144576",semicircles,position_long,"-18396666",semicircles,distance,"99.63",m,altitude,"121.60000000000002",m,speed,"14.769",m/s,power,"355",watts,heart_rate,"168",bpm,cadence,"103",rpm,enhanced_altitude,"121.60000000000002",m,enhanced_speed,"14.769",m/s,
Data,3,record,timestamp,"1100099071",s,position_lat,"644146112",semicircles,position_long,"-18397296",semicircles,distance,"114.41",m,altitude,"121.39999999999998",m,speed,"14.789",m/s,power,"321",watts,heart_rate,"168",bpm,cadence,"102",rpm,enhanced_altitude,"121.39999999999998",m,enhanced_speed,"14.789",m/s,
Data,3,record,timestamp,"1100099072",s,position_lat,"644147648",semicircles,position_long,"-18397888",semicircles,distance,"129.2",m,altitude,"121.0",m,speed,"14.774",m/s,power,"251",watts,heart_rate,"169",bpm,cadence,"103",rpm,enhanced_altitude,"121.0",m,enhanced_speed,"14.774",m/s,
Data,3,record,timestamp,"1100099073",s,position_lat,"644149248",semicircles,position_long,"-18398468",semicircles,distance,"143.96",m,altitude,"120.60000000000002",m,speed,"14.772",m/s,power,"338",watts,heart_rate,"169",bpm,cadence,"103",rpm,enhanced_altitude,"120.60000000000002",m,enhanced_speed,"14.772",m/s,
Data,3,record,timestamp,"1100099074",s,position_lat,"644150784",semicircles,position_long,"-18399052",semicircles,distance,"158.78",m,altitude,"120.39999999999998",m,speed,"14.868",m/s,power,"305",watts,heart_rate,"169",bpm,cadence,"102",rpm,enhanced_altitude,"120.39999999999998",m,enhanced_speed,"14.868",m/s,
Data,3,record,timestamp,"1100099075",s,position_lat,"644152320",semicircles,position_long,"-18399634",semicircles,distance,"173.69",m,altitude,"120.0",m,speed,"14.951",m/s,power,"335",watts,heart_rate,"170",bpm,cadence,"102",rpm,enhanced_altitude,"120.0",m,enhanced_speed,"14.951",m/s,
Data,3,record,timestamp,"1100099076",s,position_lat,"644153920",semicircles,position_long,"-18400228",semicircles,distance,"188.69",m,altitude,"119.60000000000002",m,speed,"15.054",m/s,power,"350",watts,heart_rate,"170",bpm,cadence,"101",rpm,enhanced_altitude,"119.60000000000002",m,enhanced_speed,"15.054",m/s,
Data,3,record,timestamp,"1100099077",s,position_lat,"644155456",semicircles,position_long,"-18400828",semicircles,distance,"203.81",m,altitude,"119.20000000000005",m,speed,"15.186",m/s,power,"410",watts,heart_rate,"170",bpm,cadence,"102",rpm,enhanced_altitude,"119.20000000000005",m,enhanced_speed,"15.186",m/s,
Data,3,record,timestamp,"1100099078",s,position_lat,"644157056",semicircles,position_long,"-18401444",semicircles,distance,"219.1",m,altitude,"119.0",m,speed,"15.36",m/s,power,"438",watts,heart_rate,"170",bpm,cadence,"103",rpm,enhanced_altitude,"119.0",m,enhanced_speed,"15.36",m/s,
Data,3,record,timestamp,"1100099079",s,position_lat,"644158656",semicircles,position_long,"-18402070",semicircles,distance,"234.53",m,altitude,"118.60000000000002",m,speed,"15.503",m/s,power,"367",watts,heart_rate,"170",bpm,cadence,"103",rpm,enhanced_altitude,"118.60000000000002",m,enhanced_speed,"15.503",m/s,
Data,3,record,timestamp,"1100099080",s,position_lat,"644160256",semicircles,position_long,"-18402722",semicircles,distance,"250.06",m,altitude,"118.20000000000005",m,speed,"15.55",m/s,power,"311",watts,heart_rate,"170",bpm,cadence,"103",rpm,enhanced_altitude,"118.20000000000005",m,enhanced_speed,"15.55",m/s,
Data,3,record,timestamp,"1100099081",s,position_lat,"644161920",semicircles,position_long,"-18403418",semicircles,distance,"265.49",m,altitude,"118.0",m,speed,"15.525",m/s,power,"319",watts,heart_rate,"170",bpm,cadence,"102",rpm,enhanced_altitude,"118.0",m,enhanced_speed,"15.525",m/s,
Data,3,record,timestamp,"1100099082",s,position_lat,"644163456",semicircles,position_long,"-18404342",semicircles,distance,"281.03",m,altitude,"118.0",m,speed,"15.24",m/s,power,"301",watts,heart_rate,"170",bpm,cadence,"103",rpm,enhanced_altitude,"118.0",m,enhanced_speed,"15.24",m/s,
Data,3,record,timestamp,"1100099083",s,position_lat,"644164992",semicircles,position_long,"-18405406",semicircles,distance,"296.03",m,altitude,"117.79999999999995",m,speed,"14.786",m/s,power,"296",watts,heart_rate,"170",bpm,cadence,"102",rpm,enhanced_altitude,"117.79999999999995",m,enhanced_speed,"14.786",m/s,
Data,3,record,timestamp,"1100099084",s,position_lat,"644166400",semicircles,position_long,"-18406522",semicircles,distance,"310.59",m,altitude,"117.79999999999995",m,speed,"14.39",m/s,power,"358",watts,heart_rate,"170",bpm,cadence,"102",rpm,enhanced_altitude,"117.79999999999995",m,enhanced_speed,"14.39",m/s,
Data,3,record,timestamp,"1100099085",s,position_lat,"644167744",semicircles,position_long,"-18407654",semicircles,distance,"324.81",m,altitude,"117.60000000000002",m,speed,"14.385",m/s,power,"328",watts,heart_rate,"170",bpm,cadence,"102",rpm,enhanced_altitude,"117.60000000000002",m,enhanced_speed,"14.385",m/s,
Data,3,record,timestamp,"1100099086",s,position_lat,"644169152",semicircles,position_long,"-18408852",semicircles,distance,"339.4",m,altitude,"117.39999999999998",m,speed,"14.503",m/s,power,"323",watts,heart_rate,"170",bpm,cadence,"101",rpm,enhanced_altitude,"117.39999999999998",m,enhanced_speed,"14.503",m/s,
Data,3,record,timestamp,"1100099087",s,position_lat,"644170496",semicircles,position_long,"-18410096",semicircles,distance,"354.06",m,altitude,"116.79999999999995",m,speed,"14.822",m/s,power,"364",watts,heart_rate,"170",bpm,cadence,"102",rpm,enhanced_altitude,"116.79999999999995",m,enhanced_speed,"14.822",m/s,
Data,3,record,timestamp,"1100099088",s,position_lat,"644171968",semicircles,position_long,"-18411362",semicircles,distance,"369.19",m,altitude,"115.79999999999995",m,speed,"15.41",m/s,power,"373",watts,heart_rate,"170",bpm,cadence,"102",rpm,enhanced_altitude,"115.79999999999995",m,enhanced_speed,"15.41",m/s,
Data,3,record,timestamp,"1100099089",s,position_lat,"644173504",semicircles,position_long,"-18412666",semicircles,distance,"384.83",m,altitude,"114.39999999999998",m,speed,"16.168",m/s,power,"388",watts,heart_rate,"170",bpm,cadence,"104",rpm,enhanced_altitude,"114.39999999999998",m,enhanced_speed,"16.168",m/s,
Data,3,record,timestamp,"1100099090",s,position_lat,"644175040",semicircles,position_long,"-18414060",semicircles,distance,"401.42",m,altitude,"112.79999999999995",m,speed,"17.007",m/s,power,"409",watts,heart_rate,"170",bpm,cadence,"105",rpm,enhanced_altitude,"112.79999999999995",m,enhanced_speed,"17.007",m/s,
Data,3,record,timestamp,"1100099091",s,position_lat,"644176704",semicircles,position_long,"-18415558",semicircles,distance,"419.04",m,altitude,"111.0",m,speed,"17.861",m/s,power,"385",watts,heart_rate,"170",bpm,cadence,"106",rpm,enhanced_altitude,"111.0",m,enhanced_speed,"17.861",m/s,
Data,3,record,timestamp,"1100099092",s,position_lat,"644178368",semicircles,position_long,"-18417178",semicircles,distance,"437.11",m,altitude,"109.20000000000005",m,speed,"18.574",m/s,power,"222",watts,heart_rate,"170",bpm,cadence,"109",rpm,enhanced_altitude,"109.20000000000005",m,enhanced_speed,"18.574",m/s,
Data,3,record,timestamp,"1100099093",s,position_lat,"644180096",semicircles,position_long,"-18419000",semicircles,distance,"455.85",m,altitude,"107.79999999999995",m,speed,"18.793",m/s,power,"200",watts,heart_rate,"170",bpm,cadence,"109",rpm,enhanced_altitude,"107.79999999999995",m,enhanced_speed,"18.793",m/s,
Data,3,record,timestamp,"1100099094",s,position_lat,"644181696",semicircles,position_long,"-18421128",semicircles,distance,"474.52",m,altitude,"106.60000000000002",m,speed,"18.667",m/s,power,"292",watts,heart_rate,"171",bpm,cadence,"108",rpm,enhanced_altitude,"106.60000000000002",m,enhanced_speed,"18.667",m/s,
Data,3,record,timestamp,"1100099095",s,position_lat,"644181824",semicircles,position_long,"-18424346",semicircles,distance,"493.08",m,altitude,"105.79999999999995",m,speed,"18.527",m/s,power,"306",watts,heart_rate,"171",bpm,cadence,"108",rpm,enhanced_altitude,"105.79999999999995",m,enhanced_speed,"18.527",m/s,
Data,3,record,timestamp,"1100099096",s,position_lat,"644180928",semicircles,position_long,"-18427316",semicircles,distance,"511.57",m,altitude,"105.60000000000002",m,speed,"18.087",m/s,power,"305",watts,heart_rate,"171",bpm,cadence,"107",rpm,enhanced_altitude,"105.60000000000002",m,enhanced_speed,"18.087",m/s,
Data,3,record,timestamp,"1100099097",s,position_lat,"644179968",semicircles,position_long,"-18430162",semicircles,distance,"529.44",m,altitude,"105.79999999999995",m,speed,"17.696",m/s,power,"252",watts,heart_rate,"171",bpm,cadence,"106",rpm,enhanced_altitude,"105.79999999999995",m,enhanced_speed,"17.696",m/s,
Data,3,record,timestamp,"1100099098",s,position_lat,"644179136",semicircles,position_long,"-18433008",semicircles,distance,"547.03",m,altitude,"105.79999999999995",m,speed,"17.325",m/s,power,"376",watts,heart_rate,"171",bpm,cadence,"105",rpm,enhanced_altitude,"105.79999999999995",m,enhanced_speed,"17.325",m/s,
Data,3,record,timestamp,"1100099099",s,position_lat,"644178240",semicircles,position_long,"-18435746",semicircles,distance,"564.07",m,altitude,"106.0",m,speed,"17.067",m/s,power,"374",watts,heart_rate,"171",bpm,cadence,"104",rpm,enhanced_altitude,"106.0",m,enhanced_speed,"17.067",m/s,
Data,3,record,timestamp,"1100099100",s,position_lat,"644177408",semicircles,position_long,"-18438508",semicircles,distance,"581.24",m,altitude,"106.20000000000005",m,speed,"16.818",m/s,power,"387",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"106.20000000000005",m,enhanced_speed,"16.818",m/s,
Data,3,record,timestamp,"1100099101",s,position_lat,"644176576",semicircles,position_long,"-18441176",semicircles,distance,"597.73",m,altitude,"106.39999999999998",m,speed,"16.542",m/s,power,"345",watts,heart_rate,"172",bpm,cadence,"102",rpm,enhanced_altitude,"106.39999999999998",m,enhanced_speed,"16.542",m/s,
Data,3,record,timestamp,"1100099102",s,position_lat,"644175744",semicircles,position_long,"-18443832",semicircles,distance,"614.17",m,altitude,"106.79999999999995",m,speed,"16.108",m/s,power,"355",watts,heart_rate,"172",bpm,cadence,"102",rpm,enhanced_altitude,"106.79999999999995",m,enhanced_speed,"16.108",m/s,
Data,3,record,timestamp,"1100099103",s,position_lat,"644174912",semicircles,position_long,"-18446340",semicircles,distance,"630.0",m,altitude,"107.0",m,speed,"15.687",m/s,power,"341",watts,heart_rate,"172",bpm,cadence,"102",rpm,enhanced_altitude,"107.0",m,enhanced_speed,"15.687",m/s,
Data,3,record,timestamp,"1100099104",s,position_lat,"644173888",semicircles,position_long,"-18448548",semicircles,distance,"645.3",m,altitude,"107.39999999999998",m,speed,"15.242",m/s,power,"375",watts,heart_rate,"172",bpm,cadence,"101",rpm,enhanced_altitude,"107.39999999999998",m,enhanced_speed,"15.242",m/s,
Data,3,record,timestamp,"1100099105",s,position_lat,"644172736",semicircles,position_long,"-18450468",semicircles,distance,"660.34",m,altitude,"108.0",m,speed,"14.768",m/s,power,"288",watts,heart_rate,"172",bpm,cadence,"99",rpm,enhanced_altitude,"108.0",m,enhanced_speed,"14.768",m/s,
Data,3,record,timestamp,"1100099106",s,position_lat,"644171712",semicircles,position_long,"-18452474",semicircles,distance,"674.95",m,altitude,"108.39999999999998",m,speed,"14.324",m/s,power,"410",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.324",m/s,
Data,3,record,timestamp,"1100099107",s,position_lat,"644171392",semicircles,position_long,"-18454922",semicircles,distance,"689.2",m,altitude,"108.39999999999998",m,speed,"14.229",m/s,power,"410",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.229",m/s,
Data,3,record,timestamp,"1100099108",s,position_lat,"644172480",semicircles,position_long,"-18456706",semicircles,distance,"703.53",m,altitude,"108.39999999999998",m,speed,"14.299",m/s,power,"363",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.299",m/s,
Data,3,record,timestamp,"1100099109",s,position_lat,"644173888",semicircles,position_long,"-18457836",semicircles,distance,"717.88",m,altitude,"108.39999999999998",m,speed,"14.3",m/s,power,"369",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.3",m/s,
Data,3,record,timestamp,"1100099110",s,position_lat,"644175296",semicircles,position_long,"-18458704",semicircles,distance,"731.92",m,altitude,"108.39999999999998",m,speed,"14.198",m/s,power,"318",watts,heart_rate,"172",bpm,cadence,"105",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.198",m/s,
Data,3,record,timestamp,"1100099111",s,position_lat,"644176768",semicircles,position_long,"-18459318",semicircles,distance,"746.23",m,altitude,"108.39999999999998",m,speed,"14.134",m/s,power,"335",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.134",m/s,
Data,3,record,timestamp,"1100099112",s,position_lat,"644178240",semicircles,position_long,"-18459818",semicircles,distance,"760.38",m,altitude,"108.39999999999998",m,speed,"14.003",m/s,power,"335",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.003",m/s,
Data,3,record,timestamp,"1100099113",s,position_lat,"644179776",semicircles,position_long,"-18460240",semicircles,distance,"774.28",m,altitude,"108.60000000000002",m,speed,"13.908",m/s,power,"332",watts,heart_rate,"172",bpm,cadence,"109",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"13.908",m/s,
Data,3,record,timestamp,"1100099114",s,position_lat,"644181184",semicircles,position_long,"-18460574",semicircles,distance,"788.02",m,altitude,"108.60000000000002",m,speed,"13.83",m/s,power,"351",watts,heart_rate,"172",bpm,cadence,"109",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"13.83",m/s,
Data,3,record,timestamp,"1100099115",s,position_lat,"644182656",semicircles,position_long,"-18460822",semicircles,distance,"801.82",m,altitude,"108.60000000000002",m,speed,"13.872",m/s,power,"325",watts,heart_rate,"172",bpm,cadence,"108",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"13.872",m/s,
Data,3,record,timestamp,"1100099116",s,position_lat,"644184192",semicircles,position_long,"-18460924",semicircles,distance,"815.98",m,altitude,"108.60000000000002",m,speed,"13.956",m/s,power,"344",watts,heart_rate,"172",bpm,cadence,"108",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"13.956",m/s,
Data,3,record,timestamp,"1100099117",s,position_lat,"644185600",semicircles,position_long,"-18460334",semicircles,distance,"829.79",m,altitude,"108.60000000000002",m,speed,"13.989",m/s,power,"395",watts,heart_rate,"173",bpm,cadence,"109",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"13.989",m/s,
Data,3,record,timestamp,"1100099118",s,position_lat,"644187008",semicircles,position_long,"-18459224",semicircles,distance,"843.82",m,altitude,"108.60000000000002",m,speed,"13.934",m/s,power,"375",watts,heart_rate,"173",bpm,cadence,"108",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"13.934",m/s,
Data,3,record,timestamp,"1100099119",s,position_lat,"644188288",semicircles,position_long,"-18457904",semicircles,distance,"857.8",m,altitude,"108.79999999999995",m,speed,"13.814",m/s,power,"317",watts,heart_rate,"173",bpm,cadence,"109",rpm,enhanced_altitude,"108.79999999999995",m,enhanced_speed,"13.814",m/s,
Data,3,record,timestamp,"1100099120",s,position_lat,"644189504",semicircles,position_long,"-18456580",semicircles,distance,"871.41",m,altitude,"109.20000000000005",m,speed,"13.652",m/s,power,"353",watts,heart_rate,"173",bpm,cadence,"108",rpm,enhanced_altitude,"109.20000000000005",m,enhanced_speed,"13.652",m/s,
Data,3,record,timestamp,"1100099121",s,position_lat,"644190656",semicircles,position_long,"-18455196",semicircles,distance,"884.91",m,altitude,"109.39999999999998",m,speed,"13.507",m/s,power,"385",watts,heart_rate,"173",bpm,cadence,"108",rpm,enhanced_altitude,"109.39999999999998",m,enhanced_speed,"13.507",m/s,
Data,3,record,timestamp,"1100099122",s,position_lat,"644191872",semicircles,position_long,"-18453736",semicircles,distance,"898.52",m,altitude,"109.60000000000002",m,speed,"13.413",m/s,power,"406",watts,heart_rate,"173",bpm,cadence,"100",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"13.413",m/s,
Data,3,record,timestamp,"1100099123",s,position_lat,"644192960",semicircles,position_long,"-18452208",semicircles,distance,"911.79",m,altitude,"109.79999999999995",m,speed,"13.384",m/s,power,"348",watts,heart_rate,"173",bpm,cadence,"99",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"13.384",m/s,
Data,3,record,timestamp,"1100099124",s,position_lat,"644194112",semicircles,position_long,"-18450624",semicircles,distance,"925.34",m,altitude,"109.79999999999995",m,speed,"13.376",m/s,power,"334",watts,heart_rate,"173",bpm,cadence,"99",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"13.376",m/s,
Data,3,record,timestamp,"1100099125",s,position_lat,"644195072",semicircles,position_long,"-18448960",semicircles,distance,"938.51",m,altitude,"109.79999999999995",m,speed,"13.384",m/s,power,"336",watts,heart_rate,"173",bpm,cadence,"99",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"13.384",m/s,
Data,3,record,timestamp,"1100099126",s,position_lat,"644196032",semicircles,position_long,"-18447138",semicircles,distance,"951.9",m,altitude,"109.79999999999995",m,speed,"13.405",m/s,power,"332",watts,heart_rate,"173",bpm,cadence,"99",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"13.405",m/s,
Data,3,record,timestamp,"1100099127",s,position_lat,"644196928",semicircles,position_long,"-18445238",semicircles,distance,"965.38",m,altitude,"109.79999999999995",m,speed,"13.403",m/s,power,"269",watts,heart_rate,"173",bpm,cadence,"99",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"13.403",m/s,
Data,3,record,timestamp,"1100099128",s,position_lat,"644197888",semicircles,position_long,"-18443304",semicircles,distance,"978.8",m,altitude,"109.60000000000002",m,speed,"13.274",m/s,power,"288",watts,heart_rate,"173",bpm,cadence,"97",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"13.274",m/s,
Data,3,record,timestamp,"1100099129",s,position_lat,"644198720",semicircles,position_long,"-18441436",semicircles,distance,"991.89",m,altitude,"109.60000000000002",m,speed,"13.117",m/s,power,"212",watts,heart_rate,"172",bpm,cadence,"98",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"13.117",m/s,
Data,3,record,timestamp,"1100099130",s,position_lat,"644199616",semicircles,position_long,"-18439582",semicircles,distance,"1005.07",m,altitude,"109.39999999999998",m,speed,"13.039",m/s,power,"326",watts,heart_rate,"172",bpm,cadence,"97",rpm,enhanced_altitude,"109.39999999999998",m,enhanced_speed,"13.039",m/s,
Data,3,record,timestamp,"1100099131",s,position_lat,"644200768",semicircles,position_long,"-18438314",semicircles,distance,"1017.96",m,altitude,"109.60000000000002",m,speed,"12.929",m/s,power,"304",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"12.929",m/s,
Data,3,record,timestamp,"1100099132",s,position_lat,"644202048",semicircles,position_long,"-18438890",semicircles,distance,"1030.88",m,altitude,"110.0",m,speed,"12.567",m/s,power,"388",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"110.0",m,enhanced_speed,"12.567",m/s,
Data,3,record,timestamp,"1100099133",s,position_lat,"644203264",semicircles,position_long,"-18439792",semicircles,distance,"1043.21",m,altitude,"110.20000000000005",m,speed,"12.316",m/s,power,"437",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"110.20000000000005",m,enhanced_speed,"12.316",m/s,
Data,3,record,timestamp,"1100099134",s,position_lat,"644204480",semicircles,position_long,"-18440668",semicircles,distance,"1055.41",m,altitude,"110.60000000000002",m,speed,"12.204",m/s,power,"405",watts,heart_rate,"172",bpm,cadence,"104",rpm,enhanced_altitude,"110.60000000000002",m,enhanced_speed,"12.204",m/s,
Data,3,record,timestamp,"1100099135",s,position_lat,"644205696",semicircles,position_long,"-18441570",semicircles,distance,"1067.61",m,altitude,"111.0",m,speed,"11.972",m/s,power,"236",watts,heart_rate,"172",bpm,cadence,"103",rpm,enhanced_altitude,"111.0",m,enhanced_speed,"11.972",m/s,
Data,3,record,timestamp,"1100099136",s,position_lat,"644206848",semicircles,position_long,"-18442478",semicircles,distance,"1079.42",m,altitude,"111.39999999999998",m,speed,"11.614",m/s,power,"283",watts,heart_rate,"172",bpm,cadence,"101",rpm,enhanced_altitude,"111.39999999999998",m,enhanced_speed,"11.614",m/s,
Data,3,record,timestamp,"1100099137",s,position_lat,"644207936",semicircles,position_long,"-18443374",semicircles,distance,"1090.87",m,altitude,"111.79999999999995",m,speed,"11.334",m/s,power,"363",watts,heart_rate,"172",bpm,cadence,"100",rpm,enhanced_altitude,"111.79999999999995",m,enhanced_speed,"11.334",m/s,
Data,3,record,timestamp,"1100099138",s,position_lat,"644209024",semicircles,position_long,"-18444216",semicircles,distance,"1102.01",m,altitude,"112.0",m,speed,"11.147",m/s,power,"367",watts,heart_rate,"172",bpm,cadence,"100",rpm,enhanced_altitude,"112.0",m,enhanced_speed,"11.147",m/s,
Data,3,record,timestamp,"1100099139",s,position_lat,"644210112",semicircles,position_long,"-18445082",semicircles,distance,"1113.1",m,altitude,"112.39999999999998",m,speed,"10.976",m/s,power,"360",watts,heart_rate,"172",bpm,cadence,"100",rpm,enhanced_altitude,"112.39999999999998",m,enhanced_speed,"10.976",m/s,
Data,3,record,timestamp,"1100099140",s,position_lat,"644211136",semicircles,position_long,"-18445982",semicircles,distance,"1124.05",m,altitude,"112.79999999999995",m,speed,"10.849",m/s,power,"358",watts,heart_rate,"172",bpm,cadence,"100",rpm,enhanced_altitude,"112.79999999999995",m,enhanced_speed,"10.849",m/s,
Data,3,record,timestamp,"1100099141",s,position_lat,"644212160",semicircles,position_long,"-18446862",semicircles,distance,"1134.75",m,altitude,"113.0",m,speed,"10.715",m/s,power,"384",watts,heart_rate,"172",bpm,cadence,"100",rpm,enhanced_altitude,"113.0",m,enhanced_speed,"10.715",m/s,
Data,3,record,timestamp,"1100099142",s,position_lat,"644213184",semicircles,position_long,"-18447716",semicircles,distance,"1145.43",m,altitude,"113.39999999999998",m,speed,"10.617",m/s,power,"389",watts,heart_rate,"172",bpm,cadence,"99",rpm,enhanced_altitude,"113.39999999999998",m,enhanced_speed,"10.617",m/s,
Data,3,record,timestamp,"1100099143",s,position_lat,"644214272",semicircles,position_long,"-18448452",semicircles,distance,"1155.99",m,altitude,"113.60000000000002",m,speed,"10.561",m/s,power,"394",watts,heart_rate,"172",bpm,cadence,"100",rpm,enhanced_altitude,"113.60000000000002",m,enhanced_speed,"10.561",m/s,
Data,3,record,timestamp,"1100099144",s,position_lat,"644215360",semicircles,position_long,"-18449122",semicircles,distance,"1166.65",m,altitude,"114.0",m,speed,"10.549",m/s,power,"358",watts,heart_rate,"172",bpm,cadence,"100",rpm,enhanced_altitude,"114.0",m,enhanced_speed,"10.549",m/s,
Data,3,record,timestamp,"1100099145",s,position_lat,"644216384",semicircles,position_long,"-18449638",semicircles,distance,"1177.07",m,altitude,"114.20000000000005",m,speed,"10.561",m/s,power,"371",watts,heart_rate,"173",bpm,cadence,"100",rpm,enhanced_altitude,"114.20000000000005",m,enhanced_speed,"10.561",m/s,
Data,3,record,timestamp,"1100099146",s,position_lat,"644217536",semicircles,position_long,"-18450102",semicircles,distance,"1187.75",m,altitude,"114.39999999999998",m,speed,"10.647",m/s,power,"369",watts,heart_rate,"173",bpm,cadence,"100",rpm,enhanced_altitude,"114.39999999999998",m,enhanced_speed,"10.647",m/s,
Data,3,record,timestamp,"1100099147",s,position_lat,"644218624",semicircles,position_long,"-18450580",semicircles,distance,"1198.44",m,altitude,"114.60000000000002",m,speed,"10.737",m/s,power,"373",watts,heart_rate,"173",bpm,cadence,"100",rpm,enhanced_altitude,"114.60000000000002",m,enhanced_speed,"10.737",m/s,
Data,3,record,timestamp,"1100099148",s,position_lat,"644219712",semicircles,position_long,"-18451066",semicircles,distance,"1209.13",m,altitude,"114.79999999999995",m,speed,"10.766",m/s,power,"379",watts,heart_rate,"173",bpm,cadence,"101",rpm,enhanced_altitude,"114.79999999999995",m,enhanced_speed,"10.766",m/s,
Data,3,record,timestamp,"1100099149",s,position_lat,"644220864",semicircles,position_long,"-18451528",semicircles,distance,"1220.04",m,altitude,"115.0",m,speed,"10.793",m/s,power,"391",watts,heart_rate,"173",bpm,cadence,"101",rpm,enhanced_altitude,"115.0",m,enhanced_speed,"10.793",m/s,
