Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1100641319",s,position_lat,"-138835952",semicircles,position_long,"1992048640",semicircles,distance,"0.34",m,altitude,"12.799999999999955",m,speed,"0.928",m/s,power,"105",watts,heart_rate,"60",bpm,cadence,"14",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"0.928",m/s,
Data,3,record,timestamp,"1100641320",s,position_lat,"-138835936",semicircles,position_long,"1992048640",semicircles,distance,"0.43",m,altitude,"12.799999999999955",m,speed,"1.038",m/s,power,"105",watts,heart_rate,"60",bpm,cadence,"15",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.038",m/s,
Data,3,record,timestamp,"1100641321",s,position_lat,"-138835856",semicircles,position_long,"1992048640",semicircles,distance,"2.01",m,altitude,"12.799999999999955",m,speed,"2.082",m/s,power,"162",watts,heart_rate,"60",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.082",m/s,
Data,3,record,timestamp,"1100641322",s,position_lat,"-138835760",semicircles,position_long,"1992049024",semicircles,distance,"4.49",m,altitude,"12.799999999999955",m,speed,"2.817",m/s,power,"155",watts,heart_rate,"60",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.817",m/s,
Data,3,record,timestamp,"1100641323",s,position_lat,"-138835648",semicircles,position_long,"1992049408",semicircles,distance,"7.57",m,altitude,"12.799999999999955",m,speed,"3.338",m/s,power,"122",watts,heart_rate,"60",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.338",m/s,
Data,3,record,timestamp,"1100641324",s,position_lat,"-138835504",semicircles,position_long,"1992049792",semicircles,distance,"11.12",m,altitude,"12.799999999999955",m,speed,"3.694",m/s,power,"122",watts,heart_rate,"60",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.694",m/s,
Data,3,record,timestamp,"1100641325",s,position_lat,"-138835376",semicircles,position_long,"1992050176",semicircles,distance,"14.94",m,altitude,"12.799999999999955",m,speed,"4.007",m/s,power,"122",watts,heart_rate,"60",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.007",m/s,
Data,3,record,timestamp,"1100641326",s,position_lat,"-138835216",semicircles,position_long,"1992050560",semicircles,distance,"19.1",m,altitude,"13.0",m,speed,"4.284",m/s,power,"115",watts,heart_rate,"60",bpm,cadence,"71",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.284",m/s,
Data,3,record,timestamp,"1100641327",s,position_lat,"-138835040",semicircles,position_long,"1992051072",semicircles,distance,"23.54",m,altitude,"13.0",m,speed,"4.533",m/s,power,"115",watts,heart_rate,"60",bpm,cadence,"71",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.533",m/s,
Data,3,record,timestamp,"1100641328",s,position_lat,"-138834816",semicircles,position_long,"1992051456",semicircles,distance,"28.2",m,altitude,"13.0",m,speed,"4.768",m/s,power,"134",watts,heart_rate,"64",bpm,cadence,"73",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.768",m/s,
