Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1075394688",s,position_lat,"-259322272",semicircles,position_long,"1982635520",semicircles,distance,"2.02",m,heart_rate,"72",bpm,altitude,"13.200000000000045",m,speed,"2.377",m/s,power,"195",watts,cadence,"36",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"2.377",m/s,
Data,3,record,timestamp,"1075394689",s,position_lat,"-259322416",semicircles,position_long,"1982635136",semicircles,distance,"4.8",m,heart_rate,"73",bpm,altitude,"13.200000000000045",m,speed,"3.158",m/s,power,"164",watts,cadence,"49",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"3.158",m/s,
Data,3,record,timestamp,"1075394690",s,position_lat,"-259322592",semicircles,position_long,"1982634752",semicircles,distance,"8.3",m,heart_rate,"74",bpm,altitude,"13.200000000000045",m,speed,"3.767",m/s,power,"189",watts,cadence,"58",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"3.767",m/s,
Data,3,record,timestamp,"1075394691",s,position_lat,"-259322752",semicircles,position_long,"1982634496",semicircles,distance,"12.34",m,heart_rate,"74",bpm,altitude,"13.200000000000045",m,speed,"4.275",m/s,power,"172",watts,cadence,"60",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"4.275",m/s,
Data,3,record,timestamp,"1075394692",s,position_lat,"-259322928",semicircles,position_long,"1982633856",semicircles,distance,"16.85",m,heart_rate,"76",bpm,altitude,"13.0",m,speed,"4.709",m/s,power,"195",watts,cadence,"60",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.709",m/s,
Data,3,record,timestamp,"1075394693",s,position_lat,"-259323136",semicircles,position_long,"1982633344",semicircles,distance,"21.72",m,heart_rate,"77",bpm,altitude,"13.0",m,speed,"5.109",m/s,power,"187",watts,cadence,"61",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.109",m/s,
Data,3,record,timestamp,"1075394694",s,position_lat,"-259323344",semicircles,position_long,"1982632832",semicircles,distance,"26.96",m,heart_rate,"77",bpm,altitude,"13.0",m,speed,"5.425",m/s,power,"153",watts,cadence,"72",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.425",m/s,
Data,3,record,timestamp,"1075394695",s,position_lat,"-259323568",semicircles,position_long,"1982632320",semicircles,distance,"32.6",m,heart_rate,"78",bpm,altitude,"13.0",m,speed,"5.678",m/s,power,"159",watts,cadence,"74",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.678",m/s,
Data,3,record,timestamp,"1075394696",s,position_lat,"-259323824",semicircles,position_long,"1982631552",semicircles,distance,"38.39",m,heart_rate,"80",bpm,altitude,"13.0",m,speed,"5.898",m/s,power,"141",watts,cadence,"74",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.898",m/s,
Data,3,record,timestamp,"1075394697",s,position_lat,"-259324048",semicircles,position_long,"1982631040",semicircles,distance,"44.38",m,heart_rate,"82",bpm,altitude,"13.0",m,speed,"6.064",m/s,power,"121",watts,cadence,"75",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.064",m/s,
Data,3,record,timestamp,"1075394698",s,position_lat,"-259324304",semicircles,position_long,"1982630272",semicircles,distance,"50.54",m,heart_rate,"82",bpm,altitude,"13.0",m,speed,"6.176",m/s,power,"99",watts,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.176",m/s,
Data,3,record,timestamp,"1075394699",s,position_lat,"-259324544",semicircles,position_long,"1982629760",semicircles,distance,"56.64",m,heart_rate,"84",bpm,altitude,"13.0",m,speed,"6.244",m/s,power,"99",watts,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.244",m/s,
Data,3,record,timestamp,"1075394700",s,position_lat,"-259324768",semicircles,position_long,"1982628992",semicircles,distance,"62.9",m,heart_rate,"85",bpm,altitude,"13.0",m,speed,"6.308",m/s,power,"106",watts,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.308",m/s,
Data,3,record,timestamp,"1075394701",s,position_lat,"-259325056",semicircles,position_long,"1982628224",semicircles,distance,"69.35",m,heart_rate,"86",bpm,altitude,"13.0",m,speed,"6.383",m/s,power,"99",watts,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.383",m/s,
