record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.1.target_power[watts],
"1110665737","-138839776","1991824896","260.39","5.0","11.963","284","154","92","5.0","11.963","0",
"1110665738","-138840560","1991826048","272.3","4.800000000000011","12.179","278","155","93","4.800000000000011","12.179","0",
"1110665739","-138841312","1991827200","284.58","4.399999999999977","12.326","238","155","93","4.399999999999977","12.326","0",
"1110665740","-138842064","1991828224","297.01","4.0","12.521","238","155","93","4.0","12.521","0",
"1110665741","-138842752","1991829504","309.84","3.6000000000000227","12.84","295","156","92","3.6000000000000227","12.84","0",
"1110665742","-138843344","1991830784","322.8","3.1999999999999886","13.17","282","156","93","3.1999999999999886","13.17","0",
"1110665743","-138843792","1991832064","336.14","2.8000000000000114","13.459","267","156","93","2.8000000000000114","13.459","0",
"1110665744","-138844064","1991833472","349.68","2.3999999999999773","13.681","258","156","94","2.3999999999999773","13.681","0",
"1110665745","-138844016","1991835008","363.33","2.1999999999999886","13.823","271","157","94","2.1999999999999886","13.823","0",
"1110665746","-138843616","1991836416","377.26","2.0","13.902","304","157","93","2.0","13.902","0",
"1110665747","-138843008","1991837824","391.35","1.8000000000000114","13.951","306","157","94","1.8000000000000114","13.951","0",
"1110665748","-138842272","1991839104","405.25","1.8000000000000114","13.97","313","157","94","1.8000000000000114","13.97","0",
"1110665749","-138841504","1991840384","419.25","1.8000000000000114","13.951","289","158","94","1.8000000000000114","13.951","0",
"1110665750","-138840656","1991841664","433.05","1.8000000000000114","13.893","274","158","94","1.8000000000000114","13.893","0",
"1110665751","-138839728","1991842944","446.91","1.8000000000000114","13.81","286","158","94","1.8000000000000114","13.81","0",
"1110665752","-138838752","1991844096","460.62","2.0","13.656","325","158","92","2.0","13.656","0",
"1110665753","-138837744","1991845120","474.35","2.1999999999999886","13.546","304","158","93","2.1999999999999886","13.546","0",
"1110665754","-138836672","1991846016","487.75","2.1999999999999886","13.427","288","158","93","2.1999999999999886","13.427","0",
"1110665755","-138835472","1991847040","501.29","2.3999999999999773","13.296","267","159","92","2.3999999999999773","13.296","0",
"1110665756","-138834304","1991847680","514.4","2.6000000000000227","13.006","229","159","91","2.6000000000000227","13.006","0",
"1110665757","-138833136","1991848576","527.22","2.6000000000000227","12.503","233","159","90","2.6000000000000227","12.503","0",
"1110665758","-138832032","1991849344","539.5","2.8000000000000114","12.33","288","159","95","2.8000000000000114","12.33","0",
"1110665759","-138830960","1991850112","551.61","3.0","12.093","282","159","99","3.0","12.093","0",
"1110665760","-138830048","1991851008","563.61","3.1999999999999886","11.909","252","160","98","3.1999999999999886","11.909","0",
"1110665761","-138829488","1991852032","575.54","3.3999999999999773","11.786","342","160","98","3.3999999999999773","11.786","0",
"1110665762","-138829296","1991853312","587.13","3.6000000000000227","11.622","367","160","98","3.6000000000000227","11.622","0",
"1110665763","-138829776","1991854464","598.73","4.0","11.486","333","160","99","4.0","11.486","0",
"1110665764","-138830800","1991855232","610.32","4.199999999999989","11.411","339","161","98","4.199999999999989","11.411","0",
"1110665765","-138831936","1991855744","621.59","4.399999999999977","11.4","305","161","97","4.399999999999977","11.4","0",
"1110665766","-138833120","1991855872","633.01","4.600000000000023","11.409","288","161","98","4.600000000000023","11.409","0",
"1110665767","-138834336","1991856256","644.45","4.600000000000023","11.442","292","161","98","4.600000000000023","11.442","0",
"1110665768","-138835568","1991856512","656.01","4.600000000000023","11.487","282","162","98","4.600000000000023","11.487","0",
"1110665769","-138836784","1991856640","667.45","4.600000000000023","11.54","291","162","98","4.600000000000023","11.54","0",
"1110665770","-138838016","1991856640","678.92","4.800000000000011","11.563","292","162","97","4.800000000000011","11.563","0",
"1110665771","-138839280","1991856768","690.66","4.800000000000011","11.488","297","162","99","4.800000000000011","11.488","0",
"1110665772","-138840496","1991857024","701.93","4.800000000000011","11.322","262","162","99","4.800000000000011","11.322","0",
"1110665773","-138841712","1991857024","713.32","4.800000000000011","11.197","216","162","99","4.800000000000011","11.197","0",
"1110665774","-138842896","1991857152","724.31","4.800000000000011","11.102","196","162","98","4.800000000000011","11.102","0",
"1110665775","-138844080","1991857152","735.35","4.800000000000011","11.024","233","162","96","4.800000000000011","11.024","0",
"1110665776","-138845296","1991857152","746.47","4.800000000000011","10.979","246","163","96","4.800000000000011","10.979","0",
"1110665777","-138846464","1991857152","757.41","4.800000000000011","10.956","331","163","96","4.800000000000011","10.956","0",
"1110665778","-138847648","1991857152","768.37","4.800000000000011","10.993","345","163","97","4.800000000000011","10.993","0",
"1110665779","-138848832","1991857152","779.41","5.0","10.987","285","163","98","5.0","10.987","0",
"1110665780","-138850000","1991857024","790.22","5.0","10.902","222","164","97","5.0","10.902","0",
"1110665781","-138851136","1991856768","801.07","5.0","10.85","307","164","98","5.0","10.85","0",
"1110665782","-138852144","1991856128","811.97","5.0","10.862","375","164","98","5.0","10.862","0",
"1110665783","-138852656","1991855232","823.0","5.0","10.92","379","164","100","5.0","10.92","0",
"1110665784","-138852704","1991853952","833.94","5.199999999999989","10.98","366","164","101","5.199999999999989","10.98","0",
"1110665785","-138852496","1991852800","844.91","5.199999999999989","10.998","322","164","101","5.199999999999989","10.998","0",
"1110665786","-138852176","1991851520","855.79","5.199999999999989","11.03","305","164","102","5.199999999999989","11.03","0",
"1110665787","-138851728","1991850496","866.91","5.199999999999989","11.147","333","164","102","5.199999999999989","11.147","0",
"1110665788","-138851200","1991849344","878.05","5.399999999999977","11.286","404","164","102","5.399999999999977","11.286","0",
"1110665789","-138850512","1991848448","889.49","5.399999999999977","11.363","363","164","103","5.399999999999977","11.363","0",
"1110665790","-138849424","1991847936","900.87","5.800000000000011","11.245","347","164","102","5.800000000000011","11.245","0",
"1110665791","-138848224","1991847936","912.04","6.0","11.171","376","164","103","6.0","11.171","0",
"1110665792","-138847088","1991848320","923.08","6.199999999999989","10.892","0","165","103","6.199999999999989","10.892","0",
"1110665793","-138846112","1991848960","933.84","6.600000000000023","10.596","284","165","102","6.600000000000023","10.596","0",
"1110665794","-138845616","1991849856","944.34","6.800000000000011","10.431","279","165","101","6.800000000000011","10.431","0",
"1110665795","-138845488","1991851008","954.74","7.0","10.376","381","166","99","7.0","10.376","0",
"1110665796","-138845520","1991852032","965.08","7.199999999999989","10.51","444","166","101","7.199999999999989","10.51","0",
"1110665797","-138845568","1991853312","975.66","7.399999999999977","10.612","350","166","102","7.399999999999977","10.612","0",
"1110665798","-138845568","1991854464","986.25","7.399999999999977","10.692","339","166","102","7.399999999999977","10.692","0",
"1110665799","-138845568","1991855744","997.19","7.399999999999977","10.699","196","166","102","7.399999999999977","10.699","0",
"1110665800","-138845648","1991856768","1007.74","7.399999999999977","10.712","175","167","100","7.399999999999977","10.712","0",
"1110665801","-138845712","1991858048","1018.58","7.399999999999977","10.745","308","167","100","7.399999999999977","10.745","0",
"1110665802","-138845760","1991859200","1029.2","7.399999999999977","10.819","245","167","100","7.399999999999977","10.819","0",
"1110665803","-138845824","1991860224","1040.12","7.600000000000023","10.742","310","167","100","7.600000000000023","10.742","0",
"1110665804","-138845872","1991861504","1050.59","8.199999999999989","10.453","440","167","101","8.199999999999989","10.453","0",
"1110665805","-138845888","1991862656","1060.99","9.0","10.181","431","167","100","9.0","10.181","0",
"1110665806","-138845920","1991863680","1071.12","9.600000000000023","9.871","415","168","100","9.600000000000023","9.871","0",
"1110665807","-138845920","1991864832","1080.75","10.399999999999977","9.526","402","168","98","10.399999999999977","9.526","0",
"1110665808","-138845936","1991865728","1090.06","11.0","9.162","383","168","96","11.0","9.162","0",
"1110665809","-138845968","1991866880","1099.02","11.600000000000023","8.774","374","168","105","11.600000000000023","8.774","0",
"1110665810","-138846032","1991867776","1107.67","12.399999999999977","8.457","441","169","104","12.399999999999977","8.457","0",
"1110665811","-138846112","1991868672","1115.9","13.0","8.116","346","169","102","13.0","8.116","0",
"1110665812","-138846272","1991869568","1123.92","13.799999999999955","7.786","449","169","101","13.799999999999955","7.786","0",
"1110665813","-138846560","1991870336","1131.6","14.399999999999977","7.55","457","169","100","14.399999999999977","7.55","0",
"1110665814","-138846880","1991870976","1139.03","14.799999999999955","7.558","460","169","100","14.799999999999955","7.558","0",
"1110665815","-138847264","1991871744","1146.77","15.200000000000045","7.687","402","170","99","15.200000000000045","7.687","0",
"1110665816","-138847728","1991872512","1154.41","15.399999999999977","7.84","388","170","100","15.399999999999977","7.84","0",
"1110665817","-138848320","1991873024","1162.41","15.600000000000023","8.066","459","170","102","15.600000000000023","8.066","0",
"1110665818","-138849072","1991873536","1170.6","16.0","8.163","427","171","103","16.0","8.163","0",
"1110665819","-138849920","1991873536","1178.61","16.799999999999955","7.923","467","171","103","16.799999999999955","7.923","0",
"1110665820","-138850608","1991873024","1186.36","17.600000000000023","7.71","618","171","93","17.600000000000023","7.71","0",
"1110665821","-138851152","1991872256","1194.11","18.399999999999977","7.645","608","171","94","18.399999999999977","7.645","0",
"1110665822","-138851584","1991871744","1201.77","19.0","7.587","550","172","85","19.0","7.587","0",
"1110665823","-138851952","1991870976","1209.21","19.600000000000023","7.454","454","172","85","19.600000000000023","7.454","0",
"1110665824","-138852240","1991870080","1216.63","20.200000000000045","7.332","460","172","84","20.200000000000045","7.332","0",
"1110665825","-138852512","1991869312","1223.87","20.799999999999955","7.218","433","173","83","20.799999999999955","7.218","0",
"1110665826","-138852800","1991868672","1231.1","21.399999999999977","7.066","381","173","82","21.399999999999977","7.066","0",
"1110665827","-138853056","1991867904","1238.1","22.0","6.965","451","173","81","22.0","6.965","0",
"1110665828","-138853312","1991867392","1245.03","22.399999999999977","7.014","515","174","79","22.399999999999977","7.014","0",
"1110665829","-138853568","1991866496","1252.13","23.0","7.079","500","174","81","23.0","7.079","0",
"1110665830","-138853808","1991865728","1259.2","23.600000000000023","7.044","427","175","81","23.600000000000023","7.044","0",
"1110665831","-138854048","1991865216","1266.12","24.0","6.984","427","175","81","24.0","6.984","0",
"1110665832","-138854272","1991864448","1273.11","24.600000000000023","6.911","415","175","80","24.600000000000023","6.911","0",
"1110665833","-138854496","1991863680","1279.97","25.0","6.859","427","176","79","25.0","6.859","0",
"1110665834","-138854704","1991863040","1286.8","25.600000000000023","6.844","448","176","80","25.600000000000023","6.844","0",
"1110665835","-138854944","1991862272","1293.65","26.0","6.825","440","176","79","26.0","6.825","0",
"1110665836","-138855136","1991861504","1300.43","26.600000000000023","6.778","415","177","79","26.600000000000023","6.778","0",
"1110665837","-138855376","1991860864","1307.2","27.0","6.742","438","177","79","27.0","6.742","0",
"1110665838","-138855616","1991860096","1313.94","27.600000000000023","6.668","376","177","78","27.600000000000023","6.668","0",
"1110665839","-138855824","1991859328","1320.53","28.0","6.56","381","177","78","28.0","6.56","0",
"1110665840","-138856048","1991858816","1327.1","28.399999999999977","6.503","401","178","78","28.399999999999977","6.503","0",
"1110665841","-138856272","1991858048","1333.6","29.0","6.453","379","178","77","29.0","6.453","0",
"1110665842","-138856480","1991857408","1340.03","29.399999999999977","6.443","434","178","77","29.399999999999977","6.443","0",
"1110665843","-138856688","1991856768","1346.41","29.799999999999955","6.493","457","178","76","29.799999999999955","6.493","0",
"1110665844","-138856912","1991856128","1353.04","30.399999999999977","6.504","414","178","80","30.399999999999977","6.504","0",
"1110665845","-138857152","1991855360","1359.45","30.799999999999955","6.488","430","178","85","30.799999999999955","6.488","0",
"1110665846","-138857392","1991854848","1365.97","31.399999999999977","6.479","422","178","85","31.399999999999977","6.479","0",
"1110665847","-138857616","1991854080","1372.42","31.799999999999955","6.461","405","178","85","31.799999999999955","6.461","0",
"1110665848","-138857872","1991853312","1378.89","32.200000000000045","6.446","412","179","84","32.200000000000045","6.446","0",
"1110665849","-138858128","1991852800","1385.35","32.799999999999955","6.395","376","179","84","32.799999999999955","6.395","0",
"1110665850","-138858400","1991852032","1391.71","33.200000000000045","6.283","354","179","83","33.200000000000045","6.283","0",
"1110665851","-138858672","1991851520","1397.81","33.60000000000002","6.14","335","179","81","33.60000000000002","6.14","0",
"1110665852","-138858960","1991851008","1403.89","34.200000000000045","5.993","340","178","81","34.200000000000045","5.993","0",
"1110665853","-138859280","1991850496","1409.83","34.60000000000002","5.893","367","178","81","34.60000000000002","5.893","0",
"1110665854","-138859632","1991849856","1415.77","35.0","5.83","370","178","80","35.0","5.83","0",
"1110665855","-138860064","1991849344","1421.55","35.39999999999998","5.888","410","178","80","35.39999999999998","5.888","0",
"1110665856","-138860544","1991848960","1427.57","35.799999999999955","6.112","422","178","79","35.799999999999955","6.112","0",
"1110665857","-138861088","1991848448","1433.82","36.0","6.445","415","178","81","36.0","6.445","0",
"1110665858","-138861728","1991848320","1440.53","36.200000000000045","6.88","409","178","83","36.200000000000045","6.88","0",
"1110665859","-138862384","1991847680","1447.58","36.200000000000045","7.332","368","178","84","36.200000000000045","7.332","0",
"1110665860","-138863008","1991847296","1455.17","36.200000000000045","7.844","343","178","86","36.200000000000045","7.844","0",
"1110665861","-138863568","1991846656","1463.21","36.0","8.221","277","178","87","36.0","8.221","0",
"1110665862","-138864048","1991845888","1471.64","36.200000000000045","8.456","339","178","90","36.200000000000045","8.456","0",
"1110665863","-138864336","1991844992","1480.14","36.200000000000045","8.647","332","178","91","36.200000000000045","8.647","0",
"1110665864","-138864192","1991844096","1488.85","36.39999999999998","8.79","302","178","92","36.39999999999998","8.79","0",
"1110665865","-138863888","1991843200","1497.66","36.60000000000002","8.881","326","178","93","36.60000000000002","8.881","0",
"1110665866","-138863472","1991842304","1506.69","36.799999999999955","8.92","321","178","92","36.799999999999955","8.92","0",
"1110665867","-138862944","1991841280","1515.57","36.799999999999955","8.978","316","178","93","36.799999999999955","8.978","0",
"1110665868","-138862352","1991840640","1524.68","37.0","9.034","301","178","93","37.0","9.034","0",
"1110665869","-138861728","1991839872","1533.58","37.200000000000045","9.058","322","178","93","37.200000000000045","9.058","0",
"1110665870","-138861120","1991839104","1542.75","37.39999999999998","9.042","290","178","93","37.39999999999998","9.042","0",
"1110665871","-138860560","1991838208","1551.76","37.60000000000002","9.015","303","178","92","37.60000000000002","9.015","0",
"1110665872","-138860080","1991837312","1560.76","37.799999999999955","8.952","248","178","93","37.799999999999955","8.952","0",
"1110665873","-138859728","1991836544","1569.57","38.0","8.904","280","178","93","38.0","8.904","0",
"1110665874","-138859504","1991835520","1578.56","38.200000000000045","8.876","256","178","92","38.200000000000045","8.876","0",
"1110665875","-138859360","1991834624","1587.31","38.39999999999998","8.838","257","177","92","38.39999999999998","8.838","0",
"1110665876","-138859296","1991833728","1596.12","38.60000000000002","8.816","289","177","90","38.60000000000002","8.816","0",
"1110665877","-138859264","1991832832","1604.94","38.799999999999955","8.812","292","177","91","38.799999999999955","8.812","0",
"1110665878","-138859248","1991831680","1613.75","39.0","8.852","311","177","91","39.0","8.852","0",
"1110665879","-138859248","1991830784","1622.66","39.200000000000045","8.935","319","176","91","39.200000000000045","8.935","0",
"1110665880","-138859280","1991829632","1631.82","39.39999999999998","9.054","286","176","92","39.39999999999998","9.054","0",
"1110665881","-138859392","1991828736","1640.79","39.39999999999998","9.231","329","176","93","39.39999999999998","9.231","0",
"1110665882","-138859648","1991827840","1650.26","39.39999999999998","9.518","343","176","93","39.39999999999998","9.518","0",
"1110665883","-138859936","1991826816","1659.86","39.39999999999998","9.766","311","176","95","39.39999999999998","9.766","0",
"1110665884","-138859888","1991825664","1669.95","39.0","10.2","316","175","96","39.0","10.2","0",
"1110665885","-138859232","1991824768","1680.22","38.799999999999955","10.664","267","175","92","38.799999999999955","10.664","0",
"1110665886","-138858208","1991824256","1691.07","38.60000000000002","10.988","283","175","89","38.60000000000002","10.988","0",
"1110665887","-138857104","1991823872","1702.27","38.60000000000002","11.092","332","175","89","38.60000000000002","11.092","0",
"1110665888","-138856000","1991823360","1713.18","39.0","11.043","340","175","90","39.0","11.043","0",
"1110665889","-138854928","1991822720","1724.2","39.200000000000045","10.914","343","175","90","39.200000000000045","10.914","0",
"1110665890","-138853952","1991822208","1735.02","39.60000000000002","10.823","367","175","90","39.60000000000002","10.823","0",
"1110665891","-138853088","1991821312","1745.87","39.799999999999955","10.744","321","175","89","39.799999999999955","10.744","0",
"1110665892","-138852464","1991820416","1756.63","39.60000000000002","10.672","230","175","88","39.60000000000002","10.672","0",
"1110665893","-138852032","1991819264","1767.46","39.39999999999998","10.903","210","175","88","39.39999999999998","10.903","0",
"1110665894","-138851728","1991818240","1778.51","38.799999999999955","11.357","243","175","88","38.799999999999955","11.357","0",
"1110665895","-138851520","1991816960","1789.98","38.200000000000045","11.784","260","174","88","38.200000000000045","11.784","0",
"1110665896","-138851328","1991815680","1802.02","37.799999999999955","12.147","288","174","89","37.799999999999955","12.147","0",
"1110665897","-138851184","1991814272","1814.46","37.0","12.638","323","174","90","37.0","12.638","0",
"1110665898","-138851056","1991812736","1827.4","36.39999999999998","13.192","344","174","92","36.39999999999998","13.192","0",
"1110665899","-138850960","1991811328","1840.93","35.799999999999955","13.744","356","174","94","35.799999999999955","13.744","0",
"1110665900","-138850912","1991809792","1854.71","35.0","14.215","254","174","95","35.0","14.215","0",
"1110665901","-138850928","1991808384","1869.1","34.0","14.616","248","174","96","34.0","14.616","0",
"1110665902","-138851024","1991806720","1884.07","33.200000000000045","14.929","201","174","95","33.200000000000045","14.929","0",
"1110665903","-138851200","1991805056","1899.01","32.200000000000045","14.98","208","174","96","32.200000000000045","14.98","0",
"1110665904","-138851600","1991803520","1913.9","31.0","15.064","147","174","96","31.0","15.064","0",
"1110665905","-138852336","1991801984","1929.26","29.799999999999955","15.247","132","173","96","29.799999999999955","15.247","0",
"1110665906","-138853584","1991800960","1944.57","28.600000000000023","15.543","208","173","95","28.600000000000023","15.543","0",
"1110665907","-138855200","1991800576","1960.04","27.200000000000045","15.748","217","173","96","27.200000000000045","15.748","0",
"1110665908","-138856912","1991800704","1976.05","26.0","16.087","263","173","98","26.0","16.087","0",
"1110665909","-138858608","1991801088","1992.21","25.0","16.371","268","172","99","25.0","16.371","0",
"1110665910","-138860288","1991801600","2008.66","24.0","16.487","324","172","99","24.0","16.487","0",
"1110665911","-138861952","1991802368","2025.29","23.200000000000045","16.835","363","172","99","23.200000000000045","16.835","0",
"1110665912","-138863648","1991803136","2042.51","22.200000000000045","17.181","358","172","102","22.200000000000045","17.181","0",
"1110665913","-138865376","1991803776","2059.91","21.399999999999977","17.463","332","171","103","21.399999999999977","17.463","0",
"1110665914","-138867104","1991804800","2077.48","20.600000000000023","17.7","336","171","104","20.600000000000023","17.7","0",
"1110665915","-138868832","1991805440","2094.99","19.799999999999955","17.862","254","171","104","19.799999999999955","17.862","0",
"1110665916","-138870624","1991806208","2112.95","19.0","17.961","201","170","102","19.0","17.961","0",
"1110665917","-138872464","1991806976","2130.97","18.200000000000045","18.005","188","170","102","18.200000000000045","18.005","0",
"1110665918","-138874336","1991807360","2149.01","17.600000000000023","17.955","190","170","101","17.600000000000023","17.955","0",
"1110665919","-138876224","1991807872","2167.04","16.799999999999955","17.921","230","170","100","16.799999999999955","17.921","0",
"1110665920","-138878096","1991808256","2184.96","16.399999999999977","17.782","208","169","100","16.399999999999977","17.782","0",
"1110665921","-138879952","1991808768","2202.47","15.799999999999955","17.603","212","169","98","15.799999999999955","17.603","0",
"1110665922","-138881808","1991809152","2220.21","15.399999999999977","17.483","214","169","98","15.399999999999977","17.483","0",
"1110665923","-138883616","1991809664","2237.4","14.799999999999955","17.324","210","169","97","14.799999999999955","17.324","0",
"1110665924","-138885424","1991810048","2254.68","14.399999999999977","16.981","235","169","97","14.399999999999977","16.981","0",
"1110665925","-138887200","1991810432","2271.48","14.0","16.952","260","168","96","14.0","16.952","0",
"1110665926","-138889008","1991810816","2288.6","13.799999999999955","16.92","260","168","95","13.799999999999955","16.92","0",
"1110665927","-138890784","1991811072","2305.43","13.399999999999977","16.876","267","168","96","13.399999999999977","16.876","0",
"1110665928","-138892592","1991811328","2322.25","13.0","16.82","257","167","95","13.0","16.82","0",
"1110665929","-138894400","1991811712","2339.27","12.799999999999955","16.749","253","167","95","12.799999999999955","16.749","0",
"1110665930","-138896160","1991811840","2355.62","12.600000000000023","16.612","210","166","95","12.600000000000023","16.612","0",
"1110665931","-138897968","1991811968","2372.48","12.200000000000045","16.513","235","166","93","12.200000000000045","16.513","0",
"1110665932","-138899728","1991811968","2388.72","12.0","16.366","220","165","93","12.0","16.366","0",
"1110665933","-138901456","1991811840","2404.92","11.800000000000011","16.028","207","165","92","11.800000000000011","16.028","0",
"1110665934","-138903184","1991811712","2420.86","11.600000000000023","15.714","256","165","92","11.600000000000023","15.714","0",
"1110665935","-138904832","1991811456","2436.41","11.600000000000023","15.399","239","165","92","11.600000000000023","15.399","0",
"1110665936","-138906416","1991811072","2451.61","11.600000000000023","15.07","236","165","90","11.600000000000023","15.07","0",
"1110665937","-138907984","1991810560","2466.66","11.600000000000023","14.745","262","165","91","11.600000000000023","14.745","0",
"1110665938","-138909456","1991810176","2481.06","11.600000000000023","14.428","239","165","91","11.600000000000023","14.428","0",
"1110665939","-138910912","1991809664","2495.5","11.600000000000023","14.118","257","165","90","11.600000000000023","14.118","0",
"1110665940","-138912304","1991809152","2509.31","11.600000000000023","13.849","267","165","90","11.600000000000023","13.849","0",
"1110665941","-138913680","1991808384","2523.15","11.800000000000011","13.596","288","164","89","11.800000000000011","13.596","0",
"1110665942","-138915008","1991807872","2536.49","11.800000000000011","13.376","261","163","90","11.800000000000011","13.376","0",
"1110665943","-138916336","1991807360","2549.9","11.800000000000011","13.17","277","163","89","11.800000000000011","13.17","0",
"1110665944","-138917664","1991806720","2563.04","12.0","12.983","258","162","89","12.0","12.983","0",
"1110665945","-138918960","1991806336","2575.79","12.0","12.893","248","162","89","12.0","12.893","0",
"1110665946","-138920288","1991805824","2588.75","12.0","12.834","352","162","88","12.0","12.834","0",
"1110665947","-138921616","1991805440","2601.64","12.0","12.891","329","161","90","12.0","12.891","0",
"1110665948","-138922944","1991805056","2614.38","12.0","12.935","312","161","91","12.0","12.935","0",
"1110665949","-138924304","1991804800","2627.5","12.0","12.976","329","161","91","12.0","12.976","0",
"1110665950","-138925632","1991804416","2640.52","12.0","13.012","314","161","92","12.0","13.012","0",
"1110665951","-138926976","1991803776","2653.5","12.0","13.013","276","161","91","12.0","13.013","0",
"1110665952","-138928320","1991803520","2666.37","12.0","13.007","281","160","92","12.0","13.007","0",
"1110665953","-138929648","1991803136","2679.37","12.0","12.997","269","160","91","12.0","12.997","0",
"1110665954","-138931008","1991802752","2692.42","12.0","12.876","241","160","91","12.0","12.876","0",
"1110665955","-138932352","1991802368","2705.33","12.0","12.797","213","160","90","12.0","12.797","0",
"1110665956","-138933664","1991801856","2718.0","12.0","12.633","224","160","88","12.0","12.633","0",
"1110665957","-138934960","1991801472","2730.53","12.0","12.372","246","160","88","12.0","12.372","0",
"1110665958","-138936208","1991801088","2742.73","12.0","12.297","205","160","89","12.0","12.297","0",
"1110665959","-138937488","1991800704","2755.18","12.0","12.212","228","160","89","12.0","12.212","0",
"1110665960","-138938720","1991800320","2767.09","12.0","12.071","210","160","88","12.0","12.071","0",
"1110665961","-138939968","1991800064","2779.23","12.0","11.987","241","159","88","12.0","11.987","0",
"1110665962","-138941200","1991799680","2791.15","12.0","11.986","228","159","87","12.0","11.986","0",
"1110665963","-138942448","1991799168","2803.18","12.0","11.988","252","159","87","12.0","11.988","0",
"1110665964","-138943712","1991798784","2815.34","11.800000000000011","12.107","265","159","87","11.800000000000011","12.107","0",
"1110665965","-138944608","1991798016","2827.54","11.600000000000023","12.315","255","159","87","11.600000000000023","12.315","0",
"1110665966","-138944480","1991796608","2839.76","11.600000000000023","12.398","264","159","88","11.600000000000023","12.398","0",
"1110665967","-138944192","1991795328","2852.23","11.600000000000023","12.423","280","159","87","11.600000000000023","12.423","0",
"1110665968","-138944112","1991794048","2864.49","11.399999999999977","12.386","221","159","88","11.399999999999977","12.386","0",
"1110665969","-138944192","1991792512","2876.93","11.399999999999977","12.284","243","158","88","11.399999999999977","12.284","0",
"1110665970","-138944544","1991791232","2889.33","11.399999999999977","12.28","243","158","88","11.399999999999977","12.28","0",
"1110665971","-138945232","1991790208","2901.56","11.199999999999989","12.303","221","157","88","11.199999999999989","12.303","0",
"1110665972","-138946208","1991789312","2913.96","11.0","12.331","230","157","87","11.0","12.331","0",
"1110665973","-138947344","1991788544","2926.17","10.800000000000011","12.322","247","156","88","10.800000000000011","12.322","0",
"1110665974","-138948544","1991788032","2938.42","10.800000000000011","12.275","224","156","88","10.800000000000011","12.275","0",
"1110665975","-138949712","1991787392","2950.76","10.600000000000023","12.228","230","156","88","10.600000000000023","12.228","0",
"1110665976","-138950640","1991786496","2962.81","10.399999999999977","12.226","242","155","88","10.399999999999977","12.226","0",
"1110665977","-138951328","1991785216","2975.21","10.399999999999977","12.163","226","155","87","10.399999999999977","12.163","0",
"1110665978","-138951888","1991784192","2987.35","10.399999999999977","12.055","243","155","88","10.399999999999977","12.055","0",
"1110665979","-138952384","1991782912","2999.14","10.399999999999977","11.976","274","155","88","10.399999999999977","11.976","0",
"1110665980","-138952864","1991781760","3011.06","10.399999999999977","11.896","252","155","88","10.399999999999977","11.896","0",
