Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1101599957",s,position_lat,"486474272",semicircles,position_long,"-882463040",semicircles,distance,"1.0",m,altitude,"23.600000000000023",m,speed,"0.899",m/s,power,"74",watts,heart_rate,"60",bpm,cadence,"14",rpm,enhanced_altitude,"23.600000000000023",m,enhanced_speed,"0.899",m/s,
Data,3,record,timestamp,"1101599958",s,position_lat,"486474272",semicircles,position_long,"-882463040",semicircles,distance,"1.13",m,altitude,"23.799999999999955",m,speed,"0.944",m/s,power,"90",watts,heart_rate,"60",bpm,cadence,"1",rpm,enhanced_altitude,"23.799999999999955",m,enhanced_speed,"0.944",m/s,
Data,3,record,timestamp,"1101599959",s,position_lat,"486474432",semicircles,position_long,"-882463104",semicircles,distance,"2.21",m,altitude,"23.799999999999955",m,speed,"1.209",m/s,power,"90",watts,heart_rate,"61",bpm,cadence,"1",rpm,enhanced_altitude,"23.799999999999955",m,enhanced_speed,"1.209",m/s,
Data,3,record,timestamp,"1101599960",s,position_lat,"486474528",semicircles,position_long,"-882463104",semicircles,distance,"3.48",m,altitude,"23.799999999999955",m,speed,"1.272",m/s,power,"81",watts,heart_rate,"62",bpm,cadence,"1",rpm,enhanced_altitude,"23.799999999999955",m,enhanced_speed,"1.272",m/s,
Data,3,record,timestamp,"1101599961",s,position_lat,"486474656",semicircles,position_long,"-882463104",semicircles,distance,"4.75",m,altitude,"24.0",m,speed,"1.287",m/s,power,"88",watts,heart_rate,"62",bpm,cadence,"1",rpm,enhanced_altitude,"24.0",m,enhanced_speed,"1.287",m/s,
Data,3,record,timestamp,"1101599962",s,position_lat,"486474784",semicircles,position_long,"-882463168",semicircles,distance,"6.04",m,altitude,"24.0",m,speed,"1.341",m/s,power,"111",watts,heart_rate,"63",bpm,cadence,"49",rpm,enhanced_altitude,"24.0",m,enhanced_speed,"1.341",m/s,
Data,3,record,timestamp,"1101599963",s,position_lat,"486474976",semicircles,position_long,"-882463168",semicircles,distance,"7.48",m,altitude,"24.200000000000045",m,speed,"1.505",m/s,power,"113",watts,heart_rate,"63",bpm,cadence,"52",rpm,enhanced_altitude,"24.200000000000045",m,enhanced_speed,"1.505",m/s,
Data,3,record,timestamp,"1101599964",s,position_lat,"486475104",semicircles,position_long,"-882463168",semicircles,distance,"9.03",m,altitude,"24.399999999999977",m,speed,"1.595",m/s,power,"113",watts,heart_rate,"64",bpm,cadence,"52",rpm,enhanced_altitude,"24.399999999999977",m,enhanced_speed,"1.595",m/s,
Data,3,record,timestamp,"1101599965",s,position_lat,"486475296",semicircles,position_long,"-882463296",semicircles,distance,"10.7",m,altitude,"24.399999999999977",m,speed,"1.724",m/s,power,"127",watts,heart_rate,"64",bpm,cadence,"52",rpm,enhanced_altitude,"24.399999999999977",m,enhanced_speed,"1.724",m/s,
Data,3,record,timestamp,"1101599966",s,position_lat,"486475520",semicircles,position_long,"-882463296",semicircles,distance,"12.52",m,altitude,"24.600000000000023",m,speed,"1.938",m/s,power,"172",watts,heart_rate,"64",bpm,cadence,"58",rpm,enhanced_altitude,"24.600000000000023",m,enhanced_speed,"1.938",m/s,
Data,3,record,timestamp,"1101599967",s,position_lat,"486475744",semicircles,position_long,"-882463296",semicircles,distance,"14.58",m,altitude,"24.799999999999955",m,speed,"2.158",m/s,power,"165",watts,heart_rate,"65",bpm,cadence,"62",rpm,enhanced_altitude,"24.799999999999955",m,enhanced_speed,"2.158",m/s,
Data,3,record,timestamp,"1101599968",s,position_lat,"486475968",semicircles,position_long,"-882463296",semicircles,distance,"16.79",m,altitude,"25.0",m,speed,"2.224",m/s,power,"125",watts,heart_rate,"65",bpm,cadence,"60",rpm,enhanced_altitude,"25.0",m,enhanced_speed,"2.224",m/s,
Data,3,record,timestamp,"1101599969",s,position_lat,"486476192",semicircles,position_long,"-882463360",semicircles,distance,"18.98",m,altitude,"25.200000000000045",m,speed,"2.156",m/s,power,"149",watts,heart_rate,"66",bpm,cadence,"65",rpm,enhanced_altitude,"25.200000000000045",m,enhanced_speed,"2.156",m/s,
