record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.temperature[C],record.unknown,
"1095850647","568846301","-629838859","799.12","5.804","153.20000000000005","9","1",
"1095850648","568846786","-629839499","805.25","5.757","153.60000000000002","9","1",
"1095850649","568847270","-629840130","811.23","5.869","154.0","9","1",
"1095850650","568847775","-629840753","817.34","5.916","154.39999999999998","9","1",
"1095850651","568848281","-629841394","823.58","5.934","154.60000000000002","9","1",
"1095850652","568848752","-629842094","829.76","5.953","155.0","9","1",
"1095850653","568849253","-629842787","836.19","5.962","155.60000000000002","9","1",
"1095850654","568849737","-629843434","842.37","5.832","156.0","9","1",
"1095850655","568850162","-629844065","848.08","5.58","156.39999999999998","9","1",
"1095850656","568850589","-629844685","853.53","5.738","156.79999999999995","9","1",
"1095850657","568851063","-629845291","859.35","5.785","157.39999999999998","9","1",
"1095850658","568851520","-629845907","865.12","5.748","157.60000000000002","9","1",
"1095850659","568851980","-629846592","871.27","6.009","158.0","9","1",
"1095850660","568852436","-629847267","877.14","6.13","158.39999999999998","9","1",
"1095850661","568852897","-629847998","883.43","6.13","158.60000000000002","9","1",
"1095850662","568853349","-629848725","889.69","6.065","158.79999999999995","9","1",
"1095850663","568853795","-629849458","895.9","6.13","159.20000000000005","9","1",
"1095850664","568854236","-629850207","902.14","6.158","159.60000000000002","9","1",
"1095850665","568854679","-629850945","908.34","6.046","160.0","9","1",
"1095850666","568855088","-629851701","914.44","5.916","160.20000000000005","9","1",
"1095850667","568855478","-629852506","920.71","6.009","160.60000000000002","9","1",
"1095850668","568855834","-629853275","926.63","5.832","161.0","9","1",
"1095850669","568856155","-629854024","932.15","5.664","161.39999999999998","9","1",
"1095850670","568856477","-629854779","937.85","5.533","161.79999999999995","9","1",
"1095850671","568856795","-629855502","943.25","5.505","162.20000000000005","9","1",
"1095850672","568857110","-629856296","949.05","5.804","162.60000000000002","9","1",
"1095850673","568857397","-629857098","954.76","5.813","163.0","9","1",
"1095850674","568857701","-629857880","960.43","5.766","163.39999999999998","9","1",
"1095850675","568857985","-629858698","966.21","5.804","163.79999999999995","9","1",
"1095850676","568858293","-629859499","971.97","5.804","164.0","10","1",
"1095850677","568858601","-629860307","977.79","5.692","164.39999999999998","9","1",
"1095850678","568858914","-629861130","983.78","5.673","164.79999999999995","9","1",
"1095850679","568859232","-629861913","989.54","5.608","165.39999999999998","10","1",
"1095850680","568859563","-629862696","995.4","5.682","165.79999999999995","9","1",
"1095850681","568859883","-629863461","1001.04","5.71","166.20000000000005","10","1",
"1095850682","568860217","-629864254","1006.94","5.776","166.60000000000002","9","1",
"1095850683","568860552","-629865072","1013.03","5.906","167.0","10","1",
"1095850684","568860960","-629865865","1019.18","6.326","167.39999999999998","9","1",
"1095850685","568861423","-629866624","1025.73","6.364","167.79999999999995","9","1",
"1095850686","568861905","-629867350","1032.11","6.625","168.39999999999998","10","1",
"1095850687","568862429","-629868082","1038.78","6.905","168.60000000000002","10","1",
"1095850688","568863011","-629868806","1045.82","7.222","168.79999999999995","10","1",
"1095850689","568863624","-629869546","1053.13","7.418","168.79999999999995","10","1",
"1095850690","568864256","-629870297","1060.68","7.474","169.0","10","1",
"1095850691","568864902","-629870992","1068.19","7.362","169.0","10","1",
"1095850692","568865511","-629871705","1075.41","7.287","169.20000000000005","10","1",
"1095850693","568866125","-629872414","1082.65","7.194","169.20000000000005","10","1",
"1095850694","568866752","-629873086","1089.9","7.129","169.39999999999998","10","1",
"1095850695","568867384","-629873717","1096.93","7.11","169.39999999999998","10","1",
"1095850696","568868024","-629874365","1104.2","7.054","169.60000000000002","10","1",
"1095850697","568868646","-629874981","1111.18","6.979","169.79999999999995","10","1",
"1095850698","568869291","-629875525","1118.07","6.933","170.0","10","1",
"1095850699","568869947","-629876027","1124.96","6.895","170.20000000000005","10","1",
"1095850700","568870612","-629876526","1131.93","6.905","170.39999999999998","10","1",
"1095850701","568871281","-629877008","1138.85","6.895","170.60000000000002","10","1",
"1095850702","568871947","-629877476","1145.56","6.839","170.79999999999995","10","1",
"1095850703","568872586","-629878096","1152.57","6.895","171.0","10","1",
"1095850704","568873110","-629878954","1159.79","7.017","171.39999999999998","10","1",
"1095850705","568873415","-629880057","1167.18","7.315","171.60000000000002","10","1",
"1095850706","568873537","-629881330","1175.24","7.819","171.79999999999995","10","1",
"1095850707","568873451","-629882648","1183.46","8.332","171.79999999999995","10","1",
"1095850708","568873226","-629884015","1192.32","8.734","171.79999999999995","10","1",
"1095850709","568872955","-629885390","1201.33","8.995","171.60000000000002","10","1",
"1095850710","568872708","-629886809","1210.57","9.2","171.60000000000002","10","1",
"1095850711","568872481","-629888225","1219.72","9.2","171.20000000000005","10","1",
"1095850712","568872261","-629889662","1229.0","9.219","171.0","10","1",
"1095850713","568872044","-629891094","1238.27","9.163","171.0","10","1",
"1095850714","568871831","-629892502","1247.38","9.06","171.0","10","1",
"1095850715","568871603","-629893872","1256.24","8.92","171.0","10","1",
"1095850716","568871352","-629895216","1265.02","8.762","171.0","10","1",
"1095850717","568871107","-629896549","1273.73","8.631","171.20000000000005","10","1",
"1095850718","568870862","-629897845","1282.24","8.491","171.39999999999998","10","1",
"1095850719","568870600","-629899113","1290.54","8.407","171.39999999999998","10","1",
"1095850720","568870294","-629900376","1299.01","8.379","171.79999999999995","10","1",
"1095850721","568869970","-629901627","1307.44","8.407","172.0","10","1",
"1095850722","568869597","-629902847","1315.84","8.444","172.39999999999998","10","1",
"1095850723","568869177","-629904055","1324.42","8.491","172.60000000000002","10","1",
"1095850724","568868708","-629905217","1332.93","8.612","172.79999999999995","10","1",
"1095850725","568868261","-629906413","1341.51","8.752","173.0","10","1",
"1095850726","568867807","-629907658","1350.42","8.901","173.0","10","1",
"1095850727","568867340","-629908889","1359.27","8.976","173.20000000000005","10","1",
"1095850728","568866853","-629910151","1368.47","9.153","173.20000000000005","10","1",
"1095850729","568866324","-629911381","1377.56","9.256","173.39999999999998","10","1",
"1095850730","568865782","-629912684","1387.23","9.489","173.39999999999998","10","1",
"1095850731","568865267","-629914009","1396.87","9.648","173.39999999999998","10","1",
"1095850732","568864735","-629915357","1406.74","9.844","173.39999999999998","10","1",
"1095850733","568864171","-629916678","1416.54","10.012","173.39999999999998","10","1",
"1095850734","568863574","-629918022","1426.61","10.189","173.39999999999998","10","1",
"1095850735","568862972","-629919391","1436.86","10.292","173.39999999999998","10","1",
"1095850736","568862394","-629920818","1447.38","10.385","173.39999999999998","10","1",
"1095850737","568861799","-629922233","1457.81","10.544","173.39999999999998","10","1",
"1095850738","568861163","-629923655","1468.62","10.665","173.39999999999998","10","1",
"1095850739","568860533","-629925097","1479.4","10.852","173.39999999999998","10","1",
"1095850740","568859855","-629926557","1490.6","11.076","173.20000000000005","10","1",
"1095850741","568859168","-629928023","1501.82","11.346","173.20000000000005","10","1",
"1095850742","568858459","-629929518","1513.33","11.551","173.0","10","1",
"1095850743","568857743","-629931046","1525.0","11.738","172.79999999999995","10","1",
"1095850744","568857041","-629932632","1536.94","11.906","172.60000000000002","10","1",
"1095850745","568856383","-629934283","1549.06","12.055","172.39999999999998","10","1",
"1095850746","568855797","-629936005","1561.05","12.261","172.0","10","1",
"1095850747","568855375","-629937882","1573.48","12.335","171.60000000000002","10","1",
"1095850748","568855195","-629939829","1585.79","12.335","171.39999999999998","10","1",
"1095850749","568855261","-629941804","1598.19","12.345","171.0","10","1",
"1095850750","568855607","-629943719","1610.65","12.345","170.60000000000002","10","1",
"1095850751","568856036","-629945569","1622.96","12.223","170.20000000000005","10","1",
"1095850752","568856450","-629947407","1635.17","12.121","170.0","10","1",
"1095850753","568856808","-629949215","1647.04","11.859","169.79999999999995","10","1",
"1095850754","568857186","-629950981","1658.69","11.626","169.60000000000002","10","1",
"1095850755","568857534","-629952705","1670.0","11.309","169.39999999999998","10","1",
"1095850756","568857859","-629954407","1681.14","11.038","169.39999999999998","10","1",
"1095850757","568858126","-629956084","1692.02","10.805","169.39999999999998","10","1",
"1095850758","568858306","-629957734","1702.51","10.59","169.60000000000002","10","1",
"1095850759","568858438","-629959369","1712.86","10.385","169.60000000000002","10","1",
"1095850760","568858522","-629960988","1723.04","10.264","169.79999999999995","10","1",
"1095850761","568858562","-629962617","1733.32","10.17","170.0","10","1",
"1095850762","568858537","-629964237","1743.51","10.208","170.20000000000005","10","1",
"1095850763","568858429","-629965877","1753.87","10.376","170.20000000000005","10","1",
"1095850764","568858245","-629967556","1764.44","10.684","170.20000000000005","10","1",
"1095850765","568857936","-629969263","1775.53","10.87","170.20000000000005","10","1",
"1095850766","568857461","-629970850","1786.4","10.861","170.20000000000005","10","1",
"1095850767","568856801","-629972306","1797.36","10.908","170.20000000000005","10","1",
"1095850768","568856024","-629973660","1808.51","10.973","170.0","10","1",
"1095850769","568855217","-629974975","1819.77","10.936","170.0","10","1",
"1095850770","568854345","-629976140","1830.72","10.926","169.79999999999995","10","1",
"1095850771","568853378","-629977104","1841.49","10.954","169.79999999999995","10","1",
"1095850772","568852332","-629977897","1852.37","10.852","169.60000000000002","10","1",
"1095850773","568851237","-629978495","1863.33","10.646","169.60000000000002","10","1",
"1095850774","568850173","-629979067","1873.85","10.534","169.79999999999995","10","1",
"1095850775","568849120","-629979600","1884.2","10.292","169.79999999999995","10","1",
"1095850776","568848100","-629980175","1894.43","10.105","170.0","10","1",
"1095850777","568847124","-629980773","1904.27","9.919","170.20000000000005","10","1",
"1095850778","568846179","-629981432","1914.0","9.807","170.39999999999998","10","1",
"1095850779","568845298","-629982226","1923.54","9.723","170.60000000000002","10","1",
"1095850780","568844457","-629983106","1933.15","9.611","170.79999999999995","10","1",
"1095850781","568843637","-629984018","1942.67","9.583","171.0","10","1",
"1095850782","568842831","-629984970","1952.28","9.527","171.20000000000005","10","1",
"1095850783","568842042","-629985921","1961.7","9.461","171.39999999999998","10","1",
"1095850784","568841239","-629986878","1971.37","9.424","171.60000000000002","10","1",
"1095850785","568840444","-629987805","1980.82","9.424","171.79999999999995","10","1",
"1095850786","568839652","-629988738","1990.26","9.443","172.0","10","1",
"1095850787","568838838","-629989632","1999.71","9.48","172.20000000000005","10","1",
"1095850788","568838000","-629990492","2009.25","9.545","172.39999999999998","10","1",
"1095850789","568837165","-629991333","2018.65","9.564","172.60000000000002","10","1",
"1095850790","568836341","-629992241","2028.25","9.592","172.79999999999995","10","1",
"1095850791","568835511","-629993149","2037.87","9.676","173.0","10","1",
"1095850792","568834684","-629994055","2047.38","9.695","173.20000000000005","10","1",
"1095850793","568833804","-629994900","2057.1","9.723","173.39999999999998","10","1",
"1095850794","568832879","-629995682","2067.01","9.76","173.39999999999998","10","1",
"1095850795","568831925","-629996417","2077.01","9.844","173.60000000000002","10","1",
"1095850796","568830947","-629997073","2087.04","9.844","173.60000000000002","10","1",
"1095850797","568829947","-629997676","2097.08","9.984","173.79999999999995","10","1",
"1095850798","568828936","-629998270","2107.22","10.058","173.79999999999995","10","1",
"1095850799","568827921","-629998877","2117.38","10.142","174.0","9","1",
"1095850800","568826897","-629999480","2127.68","10.161","174.0","9","1",
"1095850801","568825887","-630000123","2137.99","10.208","174.20000000000005","9","1",
"1095850802","568824895","-630000790","2148.12","10.245","174.20000000000005","9","1",
"1095850803","568823889","-630001491","2158.53","10.348","174.39999999999998","9","1",
"1095850804","568822879","-630002167","2168.84","10.45","174.39999999999998","9","1",
"1095850805","568821865","-630002905","2179.34","10.618","174.60000000000002","9","1",
"1095850806","568820849","-630003695","2190.09","10.665","174.60000000000002","9","1",
"1095850807","568819831","-630004471","2200.69","10.758","174.60000000000002","9","1",
"1095850808","568818797","-630005284","2211.57","10.842","174.79999999999995","9","1",
"1095850809","568817746","-630006067","2222.56","10.852","175.0","9","1",
"1095850810","568816692","-630006842","2233.54","10.926","175.0","9","1",
"1095850811","568815654","-630007636","2244.42","10.908","175.0","9","1",
"1095850812","568814616","-630008457","2255.44","10.936","175.20000000000005","9","1",
"1095850813","568813618","-630009356","2266.28","11.048","175.39999999999998","9","1",
"1095850814","568812650","-630010361","2277.35","11.066","175.39999999999998","9","1",
"1095850815","568811753","-630011478","2288.21","11.122","175.39999999999998","9","1",
"1095850816","568810920","-630012733","2299.21","11.178","175.39999999999998","9","1",
"1095850817","568810128","-630014089","2310.5","11.225","175.60000000000002","9","1",
"1095850818","568809367","-630015501","2321.83","11.299","175.60000000000002","9","1",
"1095850819","568808671","-630017006","2333.33","11.355","175.60000000000002","9","1",
"1095850820","568807995","-630018525","2344.82","11.309","175.79999999999995","9","1",
"1095850821","568807317","-630020021","2356.21","11.271","175.79999999999995","9","1",
"1095850822","568806658","-630021514","2367.48","11.234","175.79999999999995","9","1",
"1095850823","568805999","-630022974","2378.51","11.197","176.0","9","1",
"1095850824","568805272","-630024351","2389.43","11.122","176.0","9","1",
"1095850825","568804480","-630025658","2400.44","11.066","176.20000000000005","9","1",
"1095850826","568803551","-630026779","2411.54","11.122","176.20000000000005","9","1",
"1095850827","568802532","-630027723","2422.67","11.169","176.20000000000005","9","1",
"1095850828","568801417","-630028515","2434.21","11.355","176.39999999999998","9","1",
"1095850829","568800260","-630029200","2445.84","11.598","176.39999999999998","9","1",
"1095850830","568799083","-630029973","2457.86","11.99","176.39999999999998","9","1",
"1095850831","568797943","-630030902","2469.98","12.307","176.39999999999998","9","1",
"1095850832","568796906","-630032111","2482.24","12.531","176.39999999999998","9","1",
"1095850833","568795941","-630033540","2494.89","12.811","176.39999999999998","9","1",
"1095850834","568794974","-630035080","2508.11","13.128","176.39999999999998","9","1",
"1095850835","568793990","-630036651","2521.61","13.334","176.39999999999998","9","1",
"1095850836","568792908","-630038074","2534.98","13.436","176.39999999999998","9","1",
"1095850837","568791701","-630039276","2548.46","13.343","176.39999999999998","9","1",
"1095850838","568790413","-630040224","2561.82","13.11","176.39999999999998","9","1",
"1095850839","568789084","-630040972","2575.17","12.886","176.39999999999998","9","1",
"1095850840","568787773","-630041673","2588.17","12.811","176.39999999999998","9","1",
"1095850841","568786479","-630042392","2601.17","12.764","176.39999999999998","9","1",
"1095850842","568785208","-630043102","2613.87","12.708","176.20000000000005","9","1",
"1095850843","568783943","-630043804","2626.51","12.69","176.20000000000005","9","1",
"1095850844","568782699","-630044536","2638.95","12.699","176.20000000000005","9","1",
"1095850845","568781421","-630045246","2651.48","12.82","176.0","9","1",
"1095850846","568780061","-630045689","2664.41","12.764","176.0","9","1",
"1095850847","568778677","-630045809","2677.27","12.68","175.79999999999995","9","1",
"1095850848","568777275","-630045668","2690.38","12.895","175.60000000000002","9","1",
"1095850849","568775879","-630045280","2703.54","13.24","175.39999999999998","9","1",
"1095850850","568774486","-630044775","2716.87","13.352","175.20000000000005","9","1",
"1095850851","568773098","-630044233","2730.29","13.268","175.20000000000005","9","1",
"1095850852","568771731","-630043757","2743.38","13.044","175.20000000000005","9","1",
"1095850853","568770364","-630043378","2756.36","12.886","175.20000000000005","9","1",
"1095850854","568769029","-630043105","2768.9","12.652","175.20000000000005","9","1",
"1095850855","568767712","-630042964","2781.24","12.363","175.20000000000005","9","1",
"1095850856","568766417","-630042912","2793.23","12.214","175.20000000000005","9","1",
"1095850857","568765121","-630042979","2805.31","12.065","175.20000000000005","9","1",
"1095850858","568763843","-630043081","2817.26","11.915","175.20000000000005","9","1",
"1095850859","568762559","-630043194","2829.32","11.943","175.20000000000005","9","1",
"1095850860","568761266","-630043312","2841.42","12.177","175.20000000000005","9","1",
"1095850861","568759941","-630043401","2853.71","12.522","175.0","9","1",
"1095850862","568758564","-630043505","2866.55","12.876","175.0","9","1",
"1095850863","568757131","-630043618","2879.97","13.324","175.0","9","1",
"1095850864","568755661","-630043765","2893.65","13.847","174.79999999999995","9","1",
"1095850865","568754129","-630043918","2907.89","14.332","174.79999999999995","9","1",
"1095850866","568752537","-630044075","2922.65","14.78","174.60000000000002","9","1",
"1095850867","568750897","-630044315","2937.99","15.097","174.39999999999998","9","1",
"1095850868","568749248","-630044548","2953.4","15.228","174.39999999999998","9","1",
"1095850869","568747606","-630044895","2968.84","15.218","174.20000000000005","9","1",
"1095850870","568746022","-630045330","2983.87","14.817","174.0","9","1",
"1095850871","568744497","-630045855","2998.51","14.425","174.0","9","1",
"1095850872","568743019","-630046465","3012.86","14.155","173.79999999999995","9","1",
"1095850873","568741552","-630047090","3027.17","14.061","173.79999999999995","9","1",
"1095850874","568740139","-630047692","3040.8","13.912","173.79999999999995","9","1",
"1095850875","568738697","-630048317","3054.83","13.959","173.79999999999995","9","1",
"1095850876","568737239","-630049016","3069.07","14.276","173.79999999999995","9","1",
"1095850877","568735763","-630049744","3083.6","14.453","173.79999999999995","9","1",
"1095850878","568734289","-630050471","3098.07","14.481","173.60000000000002","9","1",
"1095850879","568732830","-630051194","3112.43","14.257","173.60000000000002","9","1",
"1095850880","568731397","-630051871","3126.5","13.94","173.60000000000002","9","1",
"1095850881","568730021","-630052587","3140.06","13.613","173.60000000000002","9","1",
"1095850882","568728671","-630053370","3153.61","13.334","173.39999999999998","9","1",
"1095850883","568727357","-630054132","3166.76","13.091","173.39999999999998","9","1",
"1095850884","568726092","-630054938","3179.61","12.82","173.39999999999998","9","1",
"1095850885","568724855","-630055766","3192.28","12.671","173.39999999999998","9","1",
"1095850886","568723648","-630056607","3204.66","12.522","173.39999999999998","9","1",
"1095850887","568722478","-630057518","3217.01","12.279","173.39999999999998","9","1",
"1095850888","568721347","-630058413","3228.98","11.999","173.39999999999998","9","1",
"1095850889","568720244","-630059279","3240.58","11.719","173.39999999999998","9","1",
"1095850890","568719151","-630060111","3252.08","11.486","173.39999999999998","9","1",
"1095850891","568718114","-630060957","3263.08","11.243","173.20000000000005","9","1",
"1095850892","568717103","-630061784","3273.78","10.861","173.20000000000005","9","1",
"1095850893","568716107","-630062562","3284.27","10.413","173.20000000000005","9","1",
"1095850894","568715151","-630063316","3294.38","9.975","173.20000000000005","9","1",
"1095850895","568714232","-630064054","3304.19","9.62","173.20000000000005","9","1",
"1095850896","568713359","-630064754","3313.41","9.284","173.20000000000005","9","1",
"1095850897","568712512","-630065443","3322.46","8.957","173.20000000000005","9","1",
"1095850898","568711703","-630066103","3331.03","8.631","173.20000000000005","9","1",
"1095850899","568710915","-630066779","3339.46","8.398","173.20000000000005","9","1",
"1095850900","568710118","-630067372","3347.76","8.155","173.20000000000005","9","1",
"1095850901","568709337","-630067972","3355.94","8.071","173.20000000000005","9","1",
"1095850902","568708553","-630068572","3364.16","8.09","173.20000000000005","9","1",
"1095850903","568707782","-630069114","3372.15","7.912","173.20000000000005","9","1",
"1095850904","568707029","-630069611","3379.87","7.754","173.20000000000005","9","1",
"1095850905","568706238","-630070076","3387.73","7.931","173.20000000000005","9","1",
"1095850906","568705422","-630070431","3395.72","7.875","173.20000000000005","9","1",
"1095850907","568704614","-630070753","3403.5","7.819","173.20000000000005","9","1",
"1095850908","568703783","-630071018","3411.44","7.819","173.20000000000005","9","1",
"1095850909","568702942","-630071224","3419.45","7.838","173.20000000000005","9","1",
"1095850910","568702096","-630071384","3427.45","8.006","173.20000000000005","9","1",
"1095850911","568701284","-630071539","3434.99","7.959","173.20000000000005","9","1",
"1095850912","568700436","-630071668","3442.83","8.08","173.39999999999998","9","1",
"1095850913","568699573","-630071775","3450.92","8.08","173.39999999999998","9","1",
"1095850914","568698703","-630071872","3459.01","8.155","173.39999999999998","9","1",
"1095850915","568697830","-630071971","3467.2","8.146","173.39999999999998","9","1",
"1095850916","568696957","-630071996","3475.32","8.164","173.60000000000002","9","1",
"1095850917","568696076","-630072009","3483.48","8.211","173.60000000000002","9","1",
"1095850918","568695175","-630072029","3491.81","8.258","173.60000000000002","9","1",
"1095850919","568694259","-630072064","3500.37","8.248","173.60000000000002","9","1",
"1095850920","568693350","-630072050","3508.84","8.286","173.60000000000002","9","1",
"1095850921","568692428","-630072050","3517.49","8.416","173.60000000000002","9","1",
"1095850922","568691499","-630072064","3526.16","8.64","173.60000000000002","9","1",
"1095850923","568690559","-630072020","3534.97","8.762","173.79999999999995","9","1",
"1095850924","568689611","-630071938","3543.82","8.929","173.79999999999995","9","1",
"1095850925","568688618","-630071875","3553.07","9.275","173.79999999999995","9","1",
"1095850926","568687598","-630071701","3562.59","9.564","173.60000000000002","9","1",
"1095850927","568686534","-630071532","3572.56","9.853","173.60000000000002","9","1",
"1095850928","568685448","-630071360","3582.75","10.058","173.60000000000002","9","1",
"1095850929","568684350","-630071221","3593.06","10.152","173.60000000000002","9","1",
"1095850930","568683262","-630071062","3603.31","10.161","173.79999999999995","9","1",
"1095850931","568682186","-630070837","3613.35","10.245","173.79999999999995","9","1",
"1095850932","568681086","-630070558","3623.76","10.32","173.79999999999995","9","1",
"1095850933","568679987","-630070304","3634.16","10.32","173.79999999999995","9","1",
"1095850934","568678903","-630070062","3644.4","10.217","173.79999999999995","9","1",
"1095850935","568677835","-630069832","3654.48","10.058","173.79999999999995","9","1",
"1095850936","568676791","-630069591","3664.32","9.872","173.79999999999995","9","1",
"1095850937","568675754","-630069347","3674.01","9.797","173.79999999999995","9","1",
