record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1107210458","-138831600","1992056320","0.92","12.799999999999955","0.914","45","59","1","12.799999999999955","0.914",
"1107210459","-138831584","1992056320","0.99","12.799999999999955","0.952","45","59","1","12.799999999999955","0.952",
"1107210460","-138831472","1992056576","2.25","12.799999999999955","1.509","112","61","81","12.799999999999955","1.509",
"1107210461","-138831312","1992056704","4.12","12.799999999999955","2.229","112","62","81","12.799999999999955","2.229",
"1107210462","-138831120","1992056704","6.69","12.799999999999955","2.882","146","63","77","12.799999999999955","2.882",
"1107210463","-138830848","1992057088","9.89","12.799999999999955","3.425","146","64","77","12.799999999999955","3.425",
"1107210464","-138830560","1992057216","13.57","12.799999999999955","3.885","142","67","75","12.799999999999955","3.885",
"1107210465","-138830256","1992057600","17.66","12.799999999999955","4.265","142","68","75","12.799999999999955","4.265",
"1107210466","-138829872","1992057984","22.05","12.799999999999955","4.592","143","68","74","12.799999999999955","4.592",
"1107210467","-138829456","1992058112","26.85","12.799999999999955","4.886","143","69","74","12.799999999999955","4.886",
"1107210468","-138828992","1992058496","31.79","12.799999999999955","5.15","144","70","77","12.799999999999955","5.15",
"1107210469","-138828480","1992058752","37.13","12.799999999999955","5.395","143","72","73","12.799999999999955","5.395",
"1107210470","-138827920","1992058880","42.67","12.799999999999955","5.62","143","73","73","12.799999999999955","5.62",
"1107210471","-138827328","1992059008","48.32","12.799999999999955","5.812","146","74","72","12.799999999999955","5.812",
"1107210472","-138826704","1992059264","54.27","12.799999999999955","5.998","146","75","73","12.799999999999955","5.998",
"1107210473","-138826064","1992059392","60.3","12.799999999999955","6.17","145","77","75","12.799999999999955","6.17",
"1107210474","-138825408","1992059392","66.55","12.799999999999955","6.335","147","78","75","12.799999999999955","6.335",
"1107210475","-138824704","1992059648","73.04","13.0","6.495","145","79","77","13.0","6.495",
"1107210476","-138824016","1992059648","79.51","13.0","6.623","145","79","78","13.0","6.623",
"1107210477","-138823296","1992059776","86.29","13.0","6.748","149","80","78","13.0","6.748",
"1107210478","-138822576","1992060032","93.1","13.0","6.864","150","81","76","13.0","6.864",
"1107210479","-138821856","1992060160","100.03","13.0","6.975","150","81","76","13.0","6.975",
"1107210480","-138821152","1992060288","106.99","13.0","7.084","148","82","76","13.0","7.084",
"1107210481","-138820464","1992060672","114.1","13.0","7.195","148","82","76","13.0","7.195",
"1107210482","-138819808","1992061312","121.44","13.0","7.317","151","83","74","13.0","7.317",
"1107210483","-138819248","1992061824","128.77","13.0","7.446","151","84","74","13.0","7.446",
"1107210484","-138818704","1992062336","136.3","13.0","7.573","150","85","75","13.0","7.573",
"1107210485","-138818208","1992063104","143.88","13.0","7.68","150","85","75","13.0","7.68",
"1107210486","-138817760","1992063744","151.74","13.0","7.771","149","87","77","13.0","7.771",
"1107210487","-138817376","1992064512","159.5","13.0","7.844","148","88","76","13.0","7.844",
"1107210488","-138817008","1992065280","167.44","13.0","7.922","148","88","76","13.0","7.922",
"1107210489","-138816688","1992065920","175.3","13.0","8.004","150","90","74","13.0","8.004",
"1107210490","-138816384","1992066944","183.31","13.0","8.092","150","91","74","13.0","8.092",
"1107210491","-138816064","1992067840","191.58","13.0","8.166","149","92","77","13.0","8.166",
"1107210492","-138815744","1992068480","199.68","13.0","8.208","149","93","77","13.0","8.208",
"1107210493","-138815408","1992069504","207.89","13.0","8.248","149","95","77","13.0","8.248",
"1107210494","-138815056","1992070144","216.15","13.0","8.286","149","96","75","13.0","8.286",
"1107210495","-138814720","1992071040","224.45","13.0","8.325","151","96","75","13.0","8.325",
"1107210496","-138814400","1992071936","232.87","13.0","8.363","149","97","77","13.0","8.363",
"1107210497","-138814064","1992072704","241.27","13.0","8.397","149","99","77","13.0","8.397",
"1107210498","-138813776","1992073600","249.56","13.0","8.429","149","100","77","13.0","8.429",
"1107210499","-138813472","1992074496","258.13","13.0","8.468","149","101","77","13.0","8.468",
"1107210500","-138813152","1992075392","266.65","13.0","8.519","149","102","77","13.0","8.519",
"1107210501","-138812864","1992076160","275.12","13.0","8.576","149","103","77","13.0","8.576",
"1107210502","-138812592","1992077056","283.66","13.0","8.642","150","104","77","13.0","8.642",
"1107210503","-138812304","1992077952","292.34","13.0","8.718","150","105","77","13.0","8.718",
"1107210504","-138811984","1992078848","301.17","13.0","8.797","150","105","77","13.0","8.797",
"1107210505","-138811648","1992079872","309.95","13.0","8.868","152","105","77","13.0","8.868",
"1107210506","-138811312","1992080768","318.86","13.0","8.941","152","105","77","13.0","8.941",
"1107210507","-138810992","1992081664","327.86","13.0","8.996","155","106","77","13.0","8.996",
"1107210508","-138810720","1992082560","336.93","13.0","9.056","155","106","77","13.0","9.056",
"1107210509","-138810528","1992083584","345.97","13.0","9.117","156","106","77","13.0","9.117",
"1107210510","-138810432","1992084608","355.09","13.0","9.17","156","106","77","13.0","9.17",
"1107210511","-138810432","1992085632","364.45","13.0","9.213","154","106","79","13.0","9.213",
"1107210512","-138810512","1992086528","373.58","13.0","9.247","154","106","79","13.0","9.247",
"1107210513","-138810704","1992087680","382.95","13.0","9.324","153","106","79","13.0","9.324",
"1107210514","-138810944","1992088576","392.14","13.0","9.358","155","106","78","13.0","9.358",
"1107210515","-138811216","1992089600","401.51","13.0","9.371","155","106","78","13.0","9.371",
"1107210516","-138811520","1992090496","410.92","13.0","9.404","154","106","79","13.0","9.404",
"1107210517","-138811888","1992091520","420.43","13.0","9.41","154","106","79","13.0","9.41",
"1107210518","-138812256","1992092544","429.85","13.200000000000045","9.414","156","107","78","13.200000000000045","9.414",
"1107210519","-138812640","1992093440","439.14","13.200000000000045","9.408","156","107","80","13.200000000000045","9.408",
"1107210520","-138812992","1992094336","448.74","13.200000000000045","9.417","155","107","80","13.200000000000045","9.417",
"1107210521","-138813296","1992095232","458.05","13.200000000000045","9.416","155","107","80","13.200000000000045","9.416",
"1107210522","-138813552","1992096384","467.57","13.200000000000045","9.404","154","107","81","13.200000000000045","9.404",
"1107210523","-138813744","1992097280","476.82","13.200000000000045","9.386","154","108","81","13.200000000000045","9.386",
"1107210524","-138813872","1992098432","486.26","13.399999999999977","9.356","154","108","81","13.399999999999977","9.356",
"1107210525","-138813888","1992099456","495.61","13.399999999999977","9.317","156","108","79","13.399999999999977","9.317",
"1107210526","-138813792","1992100352","504.77","13.600000000000023","9.23","156","108","79","13.600000000000023","9.23",
"1107210527","-138813568","1992101248","514.03","13.600000000000023","9.103","154","108","81","13.600000000000023","9.103",
"1107210528","-138813248","1992102400","522.98","13.799999999999955","8.981","154","109","81","13.799999999999955","8.981",
"1107210529","-138812848","1992103168","531.88","13.799999999999955","8.849","154","109","81","13.799999999999955","8.849",
"1107210530","-138812400","1992104064","540.71","14.0","8.721","154","109","81","14.0","8.721",
"1107210531","-138811936","1992104960","549.42","14.0","8.605","155","109","79","14.0","8.605",
"1107210532","-138811440","1992105728","558.0","14.200000000000045","8.495","155","109","80","14.200000000000045","8.495",
"1107210533","-138810944","1992106368","566.3","14.399999999999977","8.39","155","108","80","14.399999999999977","8.39",
"1107210534","-138810432","1992107136","574.66","14.399999999999977","8.285","153","108","79","14.399999999999977","8.285",
"1107210535","-138809888","1992107904","582.98","14.600000000000023","8.182","153","108","79","14.600000000000023","8.182",
"1107210536","-138809328","1992108544","591.06","14.799999999999955","8.087","154","108","78","14.799999999999955","8.087",
"1107210537","-138808784","1992109312","599.16","14.799999999999955","7.994","155","108","78","14.799999999999955","7.994",
"1107210538","-138808288","1992110080","607.03","15.0","7.915","156","108","79","15.0","7.915",
"1107210539","-138807808","1992110720","614.96","15.200000000000045","7.846","156","108","81","15.200000000000045","7.846",
"1107210540","-138807360","1992111360","622.75","15.200000000000045","7.785","154","108","81","15.200000000000045","7.785",
"1107210541","-138806992","1992112256","630.5","15.399999999999977","7.737","154","108","79","15.399999999999977","7.737",
"1107210542","-138806720","1992112896","638.26","15.600000000000023","7.7","154","108","79","15.600000000000023","7.7",
"1107210543","-138806576","1992113920","645.85","15.600000000000023","7.667","155","108","79","15.600000000000023","7.667",
"1107210544","-138806560","1992114560","653.52","15.799999999999955","7.605","155","108","79","15.799999999999955","7.605",
"1107210545","-138806736","1992115456","661.21","15.799999999999955","7.551","154","108","80","15.799999999999955","7.551",
"1107210546","-138807072","1992116224","668.7","16.0","7.517","154","108","80","16.0","7.517",
"1107210547","-138807536","1992116736","676.17","16.0","7.503","155","108","80","16.0","7.503",
"1107210548","-138808096","1992117504","683.63","16.200000000000045","7.513","155","108","81","16.200000000000045","7.513",
"1107210549","-138808752","1992117888","691.19","16.200000000000045","7.543","156","108","81","16.200000000000045","7.543",
"1107210550","-138809440","1992118400","698.73","16.200000000000045","7.583","156","108","82","16.200000000000045","7.583",
