record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1086731470","583751698","-664076234","3.21","3.368","78.79999999999995","68","21","68",,,
"1086731471","583751452","-664076769","7.07","3.704","78.60000000000002","70","21","70",,,
"1086731472","583751353","-664077368","10.78","3.984","78.60000000000002","71","21","71",,,
"1086731473","583751316","-664078000","14.59","3.947","78.60000000000002","71","21","71",,,
"1086731474","583751261","-664078595","18.42","3.518","78.60000000000002","72","21","72",,,
"1086731475","583751327","-664079242","22.31","3.891","78.60000000000002","73","21","73","17.72",,
"1086731476","583751633","-664079849","26.8","4.591","78.60000000000002","73","21","73","17.72",,
"1086731477","583752114","-664080316","32.06","5.235","78.60000000000002","74","21","74","17.72",,
"1086731478","583752698","-664080618","37.74","5.804","78.39999999999998","75","21","75","17.72",,
"1086731479","583753336","-664080848","43.8","6.121","78.39999999999998","75","21","75","17.72",,
"1086731480","583754018","-664081099","50.45","6.42","78.20000000000005","76","21","76","18.31",,
"1086731481","583754723","-664081318","57.01","6.783","78.20000000000005","76","21","76","18.31",,
"1086731482","583755510","-664081522","64.25","7.259","78.0","77","21","77","18.31",,
"1086731483","583756372","-664081717","72.3","7.679","77.79999999999995","78","21","78","18.31",,
"1086731484","583757286","-664081918","80.95","7.94","77.60000000000002","79","21","79","18.31",,
"1086731485","583758220","-664082174","89.69","8.22","77.20000000000005","81","21","81","17.72",,
"1086731486","583759186","-664082495","99.14","8.398","77.0","82","21","82","17.72",,
"1086731487","583760072","-664082810","107.71","8.416","76.79999999999995","84","21","84","17.72",,
"1086731488","583760955","-664083065","115.88","8.463","76.39999999999998","85","21","85","17.72",,
"1086731489","583761891","-664083273","124.67","8.332","76.20000000000005","87","21","87","17.72",,
"1086731490","583762814","-664083514","133.38","8.22","76.0","88","21","88","17.72",,
"1086731491","583763719","-664083722","141.82","8.015","75.79999999999995","90","21","90","17.72",,
"1086731492","583764606","-664083658","150.36","7.679","75.79999999999995","90","21","90","17.72",,
"1086731493","583765305","-664083241","157.39","7.175","75.79999999999995","92","21","92","17.72",,
"1086731494","583765924","-664082677","164.0","6.895","75.60000000000002","94","21","94","17.72",,
"1086731495","583766561","-664082167","170.71","6.606","75.60000000000002","94","21","94","17.72",,
"1086731496","583767148","-664081669","177.05","6.242","75.79999999999995","96","21","96","17.72",,
"1086731497","583767706","-664081205","183.05","6.102","76.20000000000005","97","21","97","17.72",,
"1086731498","583768229","-664080845","188.18","5.86","76.39999999999998","97","21","97","17.72",,
"1086731499","583768768","-664080318","193.96","5.888","76.60000000000002","99","21","99","17.72",,
"1086731500","583769351","-664079757","200.6","6.046","76.79999999999995","100","21","100","17.72",,
"1086731501","583769895","-664079202","206.99","6.056","77.20000000000005","100","21","100","17.72",,
"1086731502","583770412","-664078700","212.99","6.102","77.39999999999998","103","21","103","17.72",,
"1086731503","583770822","-664078282","217.15","6.336","77.39999999999998","104","21","104","17.72",,
"1086731504","583771366","-664077830","222.83","6.364","77.60000000000002","105","21","105","17.72",,
"1086731505","583771949","-664077346","228.93","6.224","77.79999999999995","107","21","107","18.11",,
"1086731506","583772553","-664076899","235.17","6.233","77.79999999999995","108","21","108","18.11",,
"1086731507","583773140","-664076443","241.3","6.168","78.0","109","21","109","18.11",,
"1086731508","583773702","-664075880","247.52","6.186","78.20000000000005","110","21","110","18.11",,
"1086731509","583774251","-664075371","253.59","5.934","78.20000000000005","112","21","112","18.11",,
"1086731510","583774779","-664074866","259.36","5.85","78.20000000000005","113","21","113","18.37",,
"1086731511","583775297","-664074338","265.07","5.738","78.39999999999998","113","21","113","18.37",,
"1086731512","583775844","-664073884","270.76","5.682","78.39999999999998","114","21","114","18.37",,
"1086731513","583776431","-664073449","276.98","5.533","78.60000000000002","115","21","115","18.37",,
"1086731514","583776986","-664073045","282.66","5.449","78.60000000000002","115","21","115","18.37",,
