record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1098958376","567666415","-628905637","0.0","6.401","45.200000000000045","84","19","84",,,
"1098958377","567666798","-628904751","6.51","6.457","45.200000000000045","84","19","84",,,
"1098958378","567667201","-628903892","13.07","6.503","45.39999999999998","84","19","84",,,
"1098958379","567667622","-628903007","20.01","6.634","45.799999999999955","84","19","84",,,
"1098958380","567668037","-628902131","26.82","6.783","46.0","84","19","84",,,
"1098958381","567668456","-628901267","33.45","6.793","46.0","84","19","84",,,
"1098958382","567668902","-628900406","40.24","6.793","46.200000000000045","84","19","84",,,
"1098958383","567669372","-628899538","47.28","6.839","46.200000000000045","84","19","84",,,
"1098958384","567669854","-628898721","54.03","6.811","46.200000000000045","84","19","84",,,
"1098958385","567670346","-628897901","61.03","6.737","46.39999999999998","84","19","84",,,
"1098958386","567670825","-628897099","67.82","6.69","46.39999999999998","84","19","84",,,
"1098958387","567671319","-628896311","74.66","6.681","46.39999999999998","87","19","87",,,
"1098958388","567671752","-628895529","81.03","6.429","46.60000000000002","89","19","89",,,
"1098958389","567672204","-628894818","87.01","6.186","46.60000000000002","89","19","89",,,
"1098958390","567672590","-628894088","92.71","5.729","46.60000000000002","92","19","92",,,
"1098958391","567672719","-628893200","98.26","5.598","46.799999999999955","96","19","96",,,
"1098958392","567672455","-628892379","103.7","5.85","46.799999999999955","98","19","98",,,
"1098958393","567671934","-628891709","110.0","6.373","46.799999999999955","98","19","98",,,
"1098958394","567671284","-628891102","117.05","7.045","46.799999999999955","99","19","99",,,
"1098958395","567670605","-628890396","124.91","7.549","46.799999999999955","103","19","103",,,
"1098958396","567669945","-628889620","132.63","7.978","46.60000000000002","103","19","103",,,
"1098958397","567669207","-628888811","141.34","8.379","46.39999999999998","103","19","103",,,
"1098958398","567668488","-628887980","149.73","8.64","46.200000000000045","103","19","103",,,
"1098958399","567667699","-628887147","158.89","8.911","46.0","103","19","103",,,
"1098958400","567666878","-628886365","168.04","9.153","46.0","103","19","103",,,
"1098958401","567666028","-628885614","177.32","9.359","45.60000000000002","103","19","103",,,
"1098958402","567665155","-628884920","186.57","9.564","45.39999999999998","103","19","103",,,
"1098958403","567664230","-628884317","196.01","9.723","45.200000000000045","103","19","103",,,
"1098958404","567663271","-628883752","205.56","9.909","45.0","107","18","107",,,
"1098958405","567662279","-628883184","215.47","10.124","44.799999999999955","122","19","122",,,
"1098958406","567661248","-628882681","225.62","10.264","44.39999999999998","122","19","122",,,
"1098958407","567660202","-628882197","235.72","10.422","44.200000000000045","122","18","122",,,
"1098958408","567659124","-628881720","246.15","10.534","44.0","122","18","122",,,
"1098958409","567658015","-628881253","256.86","10.702","43.60000000000002","122","18","122",,,
"1098958410","567656890","-628880787","267.88","10.768","43.200000000000045","122","18","122",,,
"1098958411","567655779","-628880317","278.56","10.88","42.799999999999955","122","18","122",,,
"1098958412","567654628","-628879855","289.72","10.992","42.60000000000002","122","18","122",,,
"1098958413","567653471","-628879383","300.93","11.16","42.39999999999998","122","18","122",,,
"1098958414","567652306","-628878865","312.23","11.327","42.0","122","18","122",,,
"1098958415","567651122","-628878321","323.93","11.523","41.60000000000002","122","18","122",,,
"1098958416","567649965","-628877764","335.17","11.635","41.200000000000045","131","18","131",,,
"1098958417","567648790","-628877155","346.68","11.719","40.799999999999955","131","18","131",,,
"1098958418","567647631","-628876438","358.43","11.607","40.39999999999998","131","18","131",,,
"1098958419","567646528","-628875655","369.94","11.449","40.200000000000045","131","18","131",,,
"1098958420","567645526","-628874708","381.01","11.243","39.799999999999955","131","18","131",,,
"1098958421","567644575","-628873654","392.0","11.02","39.799999999999955","238","18","238",,,
"1098958422","567643652","-628872588","402.89","10.777","39.60000000000002","238","18","238",,,
"1098958423","567642746","-628871556","413.73","10.534","39.60000000000002","238","18","238",,,
"1098958424","567641864","-628870609","423.86","10.31","39.60000000000002","224","18","224",,,
"1098958425","567641007","-628869630","433.91","10.142","39.799999999999955","224","18","224",,,
"1098958426","567640179","-628868647","443.94","9.965","39.799999999999955","224","18","224",,,
"1098958427","567639363","-628867738","453.34","9.797","40.0","224","18","224",,,
"1098958428","567638549","-628866830","462.84","9.592","40.200000000000045","224","18","224",,,
"1098958429","567637745","-628865921","472.27","9.489","40.200000000000045","224","18","224",,,
"1098958430","567636939","-628865037","481.64","9.415","40.39999999999998","224","18","224",,,
"1098958431","567636149","-628864172","490.73","9.284","40.39999999999998","224","18","224",,,
"1098958432","567635334","-628863345","499.9","9.163","40.60000000000002","224","18","224",,,
"1098958433","567634510","-628862562","508.97","9.023","40.799999999999955","224","17","224",,,
"1098958434","567633667","-628861828","518.11","8.967","40.799999999999955","224","17","224",,,
"1098958435","567632805","-628861170","527.17","8.957","40.799999999999955","224","17","224",,,
"1098958436","567631925","-628860623","536.01","8.929","41.0","224","17","1",,,
"1098958437","567631029","-628860124","545.04","8.892","41.0","117","17","117",,,
"1098958438","567630155","-628859652","553.68","8.79","41.0","117","17","117",,,
"1098958439","567629260","-628859203","562.58","8.78","41.200000000000045","130","17","130",,,
"1098958440","567628361","-628858756","571.34","8.995","41.200000000000045","130","17","130",,,
"1098958441","567627424","-628858269","580.51","9.219","41.200000000000045","131","17","131",,,
"1098958442","567626463","-628857782","590.07","9.293","41.200000000000045","131","17","131",,,
"1098958443","567625511","-628857316","599.38","9.349","41.200000000000045","131","17","131",,,
"1098958444","567624547","-628856866","608.87","9.396","41.200000000000045","131","17","131",,,
"1098958445","567623588","-628856365","618.45","9.508","41.200000000000045","131","17","131",,,
"1098958446","567622633","-628855900","627.95","9.527","41.200000000000045","133","17","133",,,
"1098958447","567621673","-628855464","637.18","9.676","41.0","133","17","133",,,
"1098958448","567620647","-628855049","647.11","10.058","40.799999999999955","133","17","133",,,
"1098958449","567619569","-628854647","657.48","10.544","40.39999999999998","133","17","133",,,
"1098958450","567618443","-628854238","668.18","11.001","39.799999999999955","133","17","133",,,
"1098958451","567617261","-628853791","679.45","11.495","39.39999999999998","133","17","133",,,
"1098958452","567615985","-628853398","691.66","12.093","38.60000000000002","133","17","133",,,
"1098958453","567614648","-628853087","704.27","12.727","38.0","133","17","133",,,
"1098958454","567613233","-628852926","717.59","13.315","37.39999999999998","133","17","133",,,
"1098958455","567611754","-628852816","731.29","13.968","36.39999999999998","133","16","133",,,
"1098958456","567610201","-628852707","745.92","14.481","35.0","133","16","133",,,
"1098958457","567608596","-628852590","760.89","15.06","33.39999999999998","133","16","133",,,
"1098958458","567606949","-628852449","776.1","15.489","32.200000000000045","133","16","133",,,
"1098958459","567605257","-628852345","791.84","15.657","30.799999999999955","133","16","133",,,
"1098958460","567603550","-628852224","807.68","15.713","29.0","133","16","133",,,
"1098958461","567601843","-628852110","823.71","15.666","27.600000000000023","133","16","133",,,
"1098958462","567600189","-628852012","839.01","15.508","26.600000000000023","133","16","133",,,
"1098958463","567598536","-628851881","854.5","15.209","25.600000000000023","133","16","133",,,
"1098958464","567596953","-628851833","869.43","14.696","24.600000000000023","133","16","133",,,
"1098958465","567595446","-628851662","883.39","14.267","23.600000000000023","205","16","205",,,
"1098958466","567593951","-628851643","897.31","13.8","22.799999999999955","205","16","205",,,
"1098958467","567592496","-628851682","911.02","13.418","22.200000000000045","205","16","205",,,
"1098958468","567591099","-628851804","924.11","13.1","21.600000000000023","205","16","205",,,
"1098958469","567589753","-628851983","936.65","12.708","21.399999999999977","205","16","205",,,
"1098958470","567588427","-628852141","948.98","12.447","21.0","205","16","205",,,
"1098958471","567587123","-628852290","961.17","12.13","20.799999999999955","205","16","205",,,
"1098958472","567585853","-628852401","973.01","11.822","20.600000000000023","205","16","205",,,
"1098958473","567584612","-628852513","984.66","11.495","20.399999999999977","205","16","205",,,
"1098958474","567583413","-628852626","995.74","11.215","20.399999999999977","205","16","205",,,
"1098958475","567582227","-628852747","1006.89","10.908","20.399999999999977","205","16","205",,,
"1098958476","567581084","-628852896","1017.53","10.609","20.399999999999977","205","16","1",,,
"1098958477","567579960","-628853109","1028.12","10.404","20.600000000000023","205","16","1",,,
"1098958478","567578883","-628853503","1038.53","10.264","20.600000000000023","205","16","1",,,
"1098958479","567577861","-628853913","1048.42","9.909","20.600000000000023","205","16","1",,,
"1098958480","567576887","-628854373","1057.71","9.62","20.799999999999955","205","15","1",,,
"1098958481","567576003","-628854966","1066.9","8.734","21.0","205","15","1",,,
"1098958482","567575250","-628855563","1074.97","7.828","21.200000000000045","205","15","1",,,
"1098958483","567574572","-628856091","1082.15","7.129","21.600000000000023","205","15","1",,,
"1098958484","567573970","-628856552","1088.4","6.503","22.0","205","15","1",,,
"1098958485","567573426","-628857004","1094.32","5.822","22.200000000000045","205","15","1",,,
"1098958486","567572976","-628857400","1099.14","5.085","23.200000000000045","123","15","123",,,
"1098958487","567572534","-628857787","1103.82","4.777","23.799999999999955","123","15","123",,,
"1098958488","567572104","-628858144","1108.4","4.553","24.399999999999977","124","15","124",,,
"1098958489","567571687","-628858481","1112.74","4.376","25.0","125","15","125",,,
