record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.temperature[C],record.unknown,
"1089293856","551826918","-945937244","543.9","12.111","235.39999999999998","23","1",
"1089293857","551825723","-945936537","556.04","12.083","235.0","23","1",
"1089293858","551824554","-945935842","567.61","11.971","234.60000000000002","23","1",
"1089293859","551823345","-945935149","579.81","11.897","234.0","23","1",
"1089293860","551822169","-945934455","591.73","11.729","233.79999999999995","23","1",
"1089293861","551821013","-945933774","603.43","11.589","233.39999999999998","23","1",
"1089293862","551819877","-945933096","614.93","11.458","233.0","23","1",
"1089293863","551818751","-945932451","626.36","11.383","232.79999999999995","23","1",
"1089293864","551817671","-945931809","637.16","11.206","232.79999999999995","23","1",
"1089293865","551816590","-945931162","647.91","11.048","232.79999999999995","23","1",
"1089293866","551815494","-945930541","658.9","10.889","232.60000000000002","23","1",
"1089293867","551814417","-945929922","669.67","10.749","232.60000000000002","23","1",
"1089293868","551813347","-945929321","680.36","10.628","232.60000000000002","23","1",
"1089293869","551812289","-945928708","691.01","10.534","232.60000000000002","23","1",
"1089293870","551811259","-945928118","701.35","10.31","232.60000000000002","23","1",
"1089293871","551810245","-945927501","711.52","10.245","232.60000000000002","23","1",
"1089293872","551809216","-945926914","721.95","10.189","232.60000000000002","23","1",
"1089293873","551808213","-945926345","732.14","10.142","232.60000000000002","23","1",
"1089293874","551807237","-945925782","742.26","10.049","232.60000000000002","23","1",
"1089293875","551806331","-945925267","751.28","9.928","232.60000000000002","23","1",
"1089293876","551805427","-945924723","760.31","9.807","232.60000000000002","23","1",
"1089293877","551804483","-945924190","769.57","9.891","232.60000000000002","23","1",
"1089293878","551803537","-945923666","778.83","9.788","232.60000000000002","23","1",
"1089293879","551802561","-945923064","788.45","9.919","232.60000000000002","23","1",
"1089293880","551801544","-945922431","798.7","9.975","232.60000000000002","23","1",
"1089293881","551800517","-945921825","809.19","9.965","232.60000000000002","23","1",
"1089293882","551799488","-945921244","819.6","10.096","232.60000000000002","23","1",
"1089293883","551798474","-945920644","829.68","10.18","232.60000000000002","23","1",
"1089293884","551797441","-945920034","840.06","10.189","232.20000000000005","23","1",
"1089293885","551796399","-945919411","850.46","10.208","232.20000000000005","23","1",
"1089293886","551795349","-945918805","861.12","10.124","232.0","23","1",
"1089293887","551794315","-945918222","871.54","10.049","232.0","23","1",
"1089293888","551793297","-945917656","881.76","9.993","231.79999999999995","23","1",
"1089293889","551792298","-945917088","891.77","9.928","231.79999999999995","23","1",
"1089293890","551791309","-945916515","901.65","9.844","231.60000000000002","23","1",
"1089293891","551790318","-945915940","911.64","9.807","231.60000000000002","23","1",
"1089293892","551789336","-945915364","921.6","9.779","231.60000000000002","23","1",
"1089293893","551788365","-945914789","931.35","9.797","231.60000000000002","23","1",
"1089293894","551787390","-945914240","941.06","9.741","231.60000000000002","23","1",
"1089293895","551786416","-945913691","950.84","9.676","231.60000000000002","23","1",
"1089293896","551785457","-945913145","960.55","9.573","231.60000000000002","23","1",
"1089293897","551784510","-945912601","970.02","9.583","231.39999999999998","23","1",
"1089293898","551783558","-945912056","979.62","9.573","231.39999999999998","23","1",
"1089293899","551782621","-945911519","988.96","9.527","231.39999999999998","23","1",
"1089293900","551781669","-945910977","998.46","9.508","231.39999999999998","23","1",
"1089293901","551780715","-945910453","1008.06","9.433","231.39999999999998","23","1",
"1089293902","551779783","-945909949","1017.28","9.34","231.39999999999998","23","1",
"1089293903","551778852","-945909448","1026.66","9.275","231.39999999999998","23","1",
"1089293904","551777977","-945908883","1035.44","9.191","231.39999999999998","23","1",
"1089293905","551777075","-945908336","1044.53","9.116","231.39999999999998","23","1",
"1089293906","551776172","-945907820","1053.59","9.013","231.39999999999998","23","1",
"1089293907","551775274","-945907301","1062.63","8.967","231.39999999999998","23","1",
"1089293908","551774389","-945906772","1071.68","8.929","231.39999999999998","23","1",
"1089293909","551773522","-945906277","1080.36","8.883","231.39999999999998","23","1",
"1089293910","551772660","-945905778","1088.96","8.827","231.60000000000002","23","1",
"1089293911","551771797","-945905286","1097.49","8.743","231.60000000000002","23","1",
"1089293912","551770925","-945904792","1106.18","8.631","231.60000000000002","23","1",
"1089293913","551770053","-945904306","1114.85","8.538","231.60000000000002","23","1",
"1089293914","551769185","-945903825","1123.59","8.454","231.60000000000002","23","1",
"1089293915","551768331","-945903348","1132.12","8.416","231.79999999999995","23","1",
"1089293916","551767486","-945902870","1140.64","8.351","232.0","23","1",
"1089293917","551766653","-945902404","1148.93","8.323","232.20000000000005","23","1",
"1089293918","551765824","-945901940","1157.3","8.248","232.20000000000005","23","1",
"1089293919","551765031","-945901441","1165.27","8.211","232.39999999999998","23","1",
"1089293920","551764218","-945900973","1173.57","8.155","232.60000000000002","23","1",
"1089293921","551763441","-945900542","1181.2","8.146","232.60000000000002","23","1",
"1089293922","551762640","-945900070","1189.14","8.09","232.79999999999995","23","1",
"1089293923","551761831","-945899578","1197.43","7.978","232.79999999999995","23","1",
"1089293924","551761026","-945899134","1205.47","7.95","233.0","23","1",
"1089293925","551760229","-945898652","1213.54","7.94","233.20000000000005","23","1",
"1089293926","551759438","-945898171","1221.5","7.922","233.20000000000005","23","1",
"1089293927","551758643","-945897701","1229.5","7.922","233.20000000000005","23","1",
"1089293928","551757855","-945897227","1237.39","7.894","233.60000000000002","23","1",
"1089293929","551757085","-945896749","1245.19","7.688","233.60000000000002","23","1",
"1089293930","551756333","-945896288","1252.77","7.427","233.79999999999995","23","1",
"1089293931","551755590","-945895871","1260.35","7.166","234.0","23","1",
"1089293932","551754903","-945895461","1267.28","6.933","234.20000000000005","23","1",
"1089293933","551754232","-945895099","1273.95","6.671","234.39999999999998","23","1",
"1089293934","551753608","-945894741","1280.15","6.336","234.60000000000002","23","1",
"1089293935","551753037","-945894383","1285.97","5.822","234.79999999999995","23","1",
"1089293936","551752475","-945894064","1291.6","5.617","235.0","23","1",
"1089293937","551751951","-945893754","1296.98","5.328","235.60000000000002","23","1",
"1089293938","551751484","-945893466","1301.79","5.104","235.79999999999995","23","1",
"1089293939","551751048","-945893187","1306.04","4.908","236.20000000000005","23","1",
"1089293940","551750569","-945892877","1311.03","4.833","236.79999999999995","23","1",
"1089293941","551750098","-945892595","1315.82","4.88","237.20000000000005","23","1",
"1089293942","551749653","-945892323","1320.45","4.703","237.60000000000002","23","1",
"1089293943","551749249","-945892014","1324.69","4.619","238.0","23","1",
"1089293944","551748826","-945891760","1328.62","4.731","238.39999999999998","23","1",
"1089293945","551748354","-945891438","1333.44","4.777","238.79999999999995","23","1",
"1089293946","551747881","-945891122","1338.42","4.712","239.39999999999998","23","1",
"1089293947","551747423","-945890850","1343.04","4.628","239.60000000000002","23","1",
"1089293948","551746962","-945890600","1347.65","4.637","240.0","23","1",
"1089293949","551746508","-945890352","1352.24","4.6","240.39999999999998","23","1",
"1089293950","551746053","-945890107","1356.38","4.74","240.60000000000002","23","1",
"1089293951","551745539","-945889795","1361.55","4.796","241.0","23","1",
"1089293952","551745017","-945889485","1367.06","4.843","241.39999999999998","23","1",
"1089293953","551744501","-945889187","1372.04","5.095","241.60000000000002","23","1",
"1089293954","551743945","-945888829","1377.82","5.216","241.79999999999995","23","1",
"1089293955","551743416","-945888502","1383.3","5.151","242.0","23","1",
"1089293956","551742916","-945888231","1388.06","4.945","242.20000000000005","23","1",
"1089293957","551742372","-945887953","1393.06","4.749","242.39999999999998","23","1",
"1089293958","551742010","-945887400","1397.88","3.863","242.60000000000002","23","1",
"1089293959","551742146","-945886890","1401.17","3.023","242.60000000000002","23","1",
"1089293960","551742492","-945886836","1404.33","3.088","242.79999999999995","23","1",
"1089293961","551742827","-945887138","1407.88","3.723","242.79999999999995","23","1",
"1089293962","551743208","-945887421","1411.88","4.217","242.79999999999995","23","1",
"1089293963","551743654","-945887679","1416.21","4.852","242.79999999999995","23","1",
"1089293964","551744188","-945887996","1421.65","5.496","242.79999999999995","23","1",
"1089293965","551744741","-945888366","1427.2","5.906","242.79999999999995","23","1",
"1089293966","551745370","-945888741","1433.47","6.382","242.79999999999995","23","1",
"1089293967","551746066","-945889105","1440.13","6.867","242.79999999999995","23","1",
"1089293968","551746828","-945889552","1448.05","7.297","242.60000000000002","23","1",
"1089293969","551747604","-945890047","1456.02","7.838","242.60000000000002","23","1",
"1089293970","551748443","-945890540","1464.45","8.538","242.60000000000002","23","1",
"1089293971","551749348","-945891067","1473.59","9.191","242.39999999999998","23","1",
"1089293972","551750307","-945891652","1483.27","9.844","242.0","23","1",
"1089293973","551751323","-945892270","1493.51","10.441","241.60000000000002","23","1",
"1089293974","551752423","-945892905","1504.51","11.122","241.20000000000005","23","1",
"1089293975","551753586","-945893617","1516.31","11.775","240.60000000000002","23","1",
"1089293976","551754792","-945894338","1528.46","12.186","240.0","23","1",
"1089293977","551756029","-945895091","1540.89","12.466","239.0","23","1",
"1089293978","551757308","-945895830","1553.61","12.615","238.20000000000005","23","1",
"1089293979","551758598","-945896599","1566.87","12.587","237.39999999999998","23","1",
"1089293980","551759859","-945897349","1579.57","12.55","236.39999999999998","23","1",
"1089293981","551761115","-945898079","1592.25","12.438","235.60000000000002","23","1",
"1089293982","551762346","-945898803","1604.63","12.289","235.0","22","1",
"1089293983","551763568","-945899541","1616.94","12.195","234.79999999999995","23","1",
"1089293984","551764777","-945900269","1629.17","12.018","234.20000000000005","23","1",
"1089293985","551765978","-945900974","1641.43","11.897","234.0","23","1",
"1089293986","551767133","-945901636","1653.1","11.673","233.60000000000002","23","1",
"1089293987","551768266","-945902282","1664.34","11.533","233.60000000000002","23","1",
"1089293988","551769407","-945902923","1675.67","11.467","233.39999999999998","22","1",
"1089293989","551770555","-945903569","1687.2","11.458","233.0","23","1",
"1089293990","551771698","-945904209","1698.58","11.477","233.0","23","1",
"1089293991","551772843","-945904856","1710.15","11.458","232.79999999999995","22","1",
"1089293992","551773961","-945905509","1721.35","11.383","232.60000000000002","22","1",
"1089293993","551775073","-945906159","1732.65","11.281","232.20000000000005","23","1",
"1089293994","551776150","-945906797","1743.29","11.085","232.0","22","1",
"1089293995","551777247","-945907415","1754.23","10.917","232.0","22","1",
"1089293996","551778344","-945908038","1765.11","10.833","231.79999999999995","22","1",
"1089293997","551779440","-945908663","1776.24","10.721","231.60000000000002","22","1",
"1089293998","551780499","-945909272","1786.86","10.562","231.60000000000002","22","1",
"1089293999","551781546","-945909864","1797.18","10.404","231.39999999999998","22","1",
"1089294000","551782615","-945910440","1807.83","10.31","231.39999999999998","22","1",
"1089294001","551783665","-945911050","1818.44","10.264","231.39999999999998","22","1",
"1089294002","551784706","-945911638","1828.99","10.226","231.20000000000005","22","1",
"1089294003","551785715","-945912228","1839.25","10.161","231.20000000000005","22","1",
"1089294004","551786701","-945912815","1849.11","10.114","231.20000000000005","22","1",
"1089294005","551787706","-945913390","1859.22","10.124","231.20000000000005","22","1",
"1089294006","551788703","-945913959","1869.18","10.124","231.20000000000005","22","1",
"1089294007","551789698","-945914546","1879.18","10.105","231.0","22","1",
"1089294008","551790689","-945915135","1889.16","10.058","231.0","22","1",
"1089294009","551791680","-945915701","1899.1","9.993","231.0","22","1",
"1089294010","551792673","-945916253","1908.98","9.975","231.0","22","1",
"1089294011","551793673","-945916820","1919.06","10.021","231.0","22","1",
"1089294012","551794653","-945917410","1928.75","10.021","231.20000000000005","22","1",
"1089294013","551795751","-945918019","1939.56","10.749","231.20000000000005","22","1",
"1089294014","551796896","-945918661","1950.97","11.178","231.20000000000005","22","1",
"1089294015","551798103","-945919374","1963.13","11.813","231.20000000000005","22","1",
"1089294016","551799289","-945920052","1975.16","11.663","231.20000000000005","22","1",
"1089294017","551800443","-945920703","1986.78","11.374","231.20000000000005","22","1",
"1089294018","551801569","-945921350","1998.12","11.15","231.20000000000005","22","1",
"1089294019","551802663","-945922000","2009.11","10.898","231.20000000000005","22","1",
"1089294020","551803747","-945922622","2020.05","10.684","231.20000000000005","22","1",
"1089294021","551804789","-945923264","2030.96","10.422","231.39999999999998","22","1",
"1089294022","551805763","-945923865","2041.07","10.264","231.39999999999998","22","1",
"1089294023","551806702","-945924383","2050.06","10.096","231.60000000000002","22","1",
"1089294024","551807703","-945924943","2059.88","10.208","231.60000000000002","22","1",
"1089294025","551808703","-945925557","2069.89","10.18","231.60000000000002","22","1",
"1089294026","551809733","-945926135","2080.12","10.18","231.79999999999995","22","1",
"1089294027","551810761","-945926749","2090.51","10.133","231.79999999999995","22","1",
"1089294028","551811789","-945927335","2100.83","10.124","231.79999999999995","22","1",
"1089294029","551812815","-945927917","2111.22","10.086","231.79999999999995","22","1",
"1089294030","551813813","-945928478","2121.33","10.003","231.60000000000002","22","1",
"1089294031","551814779","-945929037","2131.08","9.9","231.60000000000002","22","1",
"1089294032","551815736","-945929596","2140.69","9.844","231.60000000000002","22","1",
"1089294033","551816690","-945930168","2150.32","9.872","231.60000000000002","22","1",
"1089294034","551817634","-945930740","2159.79","9.807","231.60000000000002","22","1",
"1089294035","551818586","-945931296","2169.37","9.713","231.60000000000002","22","1",
"1089294036","551819523","-945931867","2178.71","9.62","231.60000000000002","22","1",
"1089294037","551820475","-945932430","2188.29","9.536","231.60000000000002","22","1",
"1089294038","551821422","-945932982","2197.72","9.443","231.60000000000002","22","1",
"1089294039","551822373","-945933533","2207.18","9.368","231.60000000000002","22","1",
"1089294040","551823334","-945934063","2216.73","9.275","231.60000000000002","22","1",
"1089294041","551824292","-945934585","2226.33","9.191","231.60000000000002","22","1",
"1089294042","551825222","-945935115","2235.8","9.079","231.60000000000002","22","1",
"1089294043","551826117","-945935630","2244.78","8.957","231.60000000000002","22","1",
"1089294044","551826996","-945936102","2253.52","8.752","231.60000000000002","22","1",
"1089294045","551827850","-945936611","2262.15","8.547","231.79999999999995","22","1",
"1089294046","551828687","-945937081","2270.44","8.332","231.79999999999995","22","1",
"1089294047","551829490","-945937557","2278.71","7.922","232.0","22","1",
"1089294048","551830290","-945937988","2286.56","7.978","232.0","22","1",
"1089294049","551831072","-945938418","2294.49","7.735","232.20000000000005","22","1",
"1089294050","551831824","-945938840","2302.1","7.586","232.39999999999998","22","1",
"1089294051","551832556","-945939246","2309.39","7.474","232.79999999999995","22","1",
"1089294052","551833295","-945939663","2316.84","7.521","233.0","22","1",
"1089294053","551834030","-945940089","2324.1","7.623","233.39999999999998","22","1",
"1089294054","551834786","-945940534","2331.61","7.698","233.60000000000002","22","1",
"1089294055","551835563","-945940992","2339.42","7.754","234.0","22","1",
"1089294056","551836345","-945941455","2347.28","7.754","234.20000000000005","22","1",
"1089294057","551837126","-945941931","2355.06","7.838","234.39999999999998","22","1",
"1089294058","551837954","-945942423","2363.25","8.127","234.60000000000002","22","1",
"1089294059","551838826","-945942935","2372.14","8.398","234.60000000000002","22","1",
"1089294060","551839660","-945943449","2380.87","8.267","235.0","22","1",
"1089294061","551840459","-945943940","2388.69","8.276","235.0","22","1",
"1089294062","551841312","-945944424","2397.72","8.276","235.20000000000005","22","1",
"1089294063","551842083","-945944876","2405.23","8.23","235.39999999999998","22","1",
"1089294064","551842884","-945945353","2413.22","8.183","235.39999999999998","22","1",
"1089294065","551843699","-945945831","2421.18","8.164","235.60000000000002","22","1",
"1089294066","551844538","-945946344","2429.59","8.071","235.79999999999995","22","1",
"1089294067","551845380","-945946838","2438.21","7.94","235.79999999999995","22","1",
"1089294068","551846196","-945947308","2446.65","7.856","236.0","22","1",
"1089294069","551846959","-945947740","2454.08","7.735","236.0","22","1",
"1089294070","551847736","-945948205","2462.09","7.558","236.20000000000005","22","1",
"1089294071","551848472","-945948636","2469.65","7.381","236.39999999999998","22","1",
"1089294072","551849170","-945949013","2476.82","7.194","236.60000000000002","22","1",
"1089294073","551849775","-945949350","2482.78","6.699","236.79999999999995","22","1",
"1089294074","551850410","-945949739","2488.92","6.737","236.79999999999995","22","1",
"1089294075","551851062","-945950156","2495.82","6.559","237.20000000000005","22","1",
"1089294076","551851660","-945950526","2501.81","6.382","237.39999999999998","22","1",
"1089294077","551852246","-945950908","2508.03","6.102","237.60000000000002","22","1",
"1089294078","551852798","-945951240","2513.35","6.018","238.0","22","1",
"1089294079","551853358","-945951585","2518.97","5.748","238.39999999999998","22","1",
"1089294080","551853895","-945951866","2524.28","5.337","238.60000000000002","22","1",
"1089294081","551854434","-945952090","2529.56","5.151","239.20000000000005","22","1",
"1089294082","551854976","-945952363","2534.69","5.346","239.60000000000002","22","1",
"1089294083","551855563","-945952701","2540.26","5.673","239.79999999999995","22","1",
"1089294084","551856179","-945953060","2546.63","5.71","240.20000000000005","22","1",
"1089294085","551856763","-945953379","2552.35","5.682","240.39999999999998","22","1",
"1089294086","551857398","-945953697","2558.67","5.944","240.79999999999995","22","1",
"1089294087","551858022","-945954040","2564.71","6.0","241.20000000000005","22","1",
"1089294088","551858714","-945954349","2571.32","6.242","241.20000000000005","22","1",
"1089294089","551859471","-945954733","2579.24","6.765","241.39999999999998","22","1",
"1089294090","551860151","-945955148","2586.03","6.942","241.60000000000002","22","1",
"1089294091","551860871","-945955564","2593.14","7.157","241.79999999999995","22","1",
"1089294092","551861634","-945955941","2600.67","7.306","242.0","22","1",
"1089294093","551862424","-945956327","2608.47","7.605","242.0","22","1",
"1089294094","551863213","-945956715","2616.33","7.651","242.0","22","1",
"1089294095","551864011","-945957111","2624.08","7.8","242.0","22","1",
"1089294096","551864832","-945957519","2632.44","7.903","242.20000000000005","22","1",
"1089294097","551865638","-945957895","2640.23","8.043","242.20000000000005","22","1",
"1089294098","551866455","-945958290","2648.14","8.043","242.0","22","1",
"1089294099","551867286","-945958710","2656.38","8.034","242.0","22","1",
"1089294100","551868117","-945959123","2664.43","8.043","242.0","22","1",
"1089294101","551868967","-945959557","2673.09","8.062","242.0","22","1",
"1089294102","551869783","-945959970","2680.79","8.052","241.79999999999995","22","1",
"1089294103","551870648","-945960427","2689.4","8.015","241.79999999999995","22","1",
"1089294104","551871513","-945960859","2698.25","8.015","241.79999999999995","22","1",
"1089294105","551872326","-945961276","2706.36","7.996","241.79999999999995","22","1",
"1089294106","551873130","-945961696","2714.52","8.024","241.79999999999995","22","1",
"1089294107","551873908","-945962080","2722.05","7.987","241.79999999999995","22","1",
"1089294108","551874697","-945962481","2729.97","7.866","241.79999999999995","22","1",
"1089294109","551875434","-945962906","2737.39","7.651","241.79999999999995","22","1",
"1089294110","551876155","-945963267","2744.83","7.455","241.79999999999995","22","1",
"1089294111","551876820","-945963608","2751.04","7.325","242.0","22","1",
"1089294112","551877521","-945963946","2757.61","7.175","242.20000000000005","22","1",
"1089294113","551878256","-945964296","2764.54","7.045","242.39999999999998","22","1",
"1089294114","551879010","-945964683","2772.49","6.867","242.79999999999995","22","1",
"1089294115","551879689","-945965037","2779.16","6.821","243.0","22","1",
"1089294116","551880375","-945965396","2785.81","6.83","243.20000000000005","22","1",
"1089294117","551881099","-945965780","2792.89","7.082","243.39999999999998","22","1",
"1089294118","551881842","-945966181","2800.48","7.203","243.60000000000002","22","1",
"1089294119","551882568","-945966540","2807.84","7.25","243.79999999999995","22","1",
"1089294120","551883305","-945966850","2814.8","7.418","244.0","22","1",
"1089294121","551884071","-945967202","2822.5","7.595","244.20000000000005","22","1",
"1089294122","551884837","-945967535","2830.36","7.828","244.20000000000005","22","1",
"1089294123","551885572","-945967860","2837.03","8.024","244.20000000000005","22","1",
"1089294124","551886414","-945968242","2845.21","8.556","244.20000000000005","22","1",
"1089294125","551887285","-945968670","2853.44","8.864","244.0","22","1",
"1089294126","551888232","-945969104","2862.61","9.097","244.0","22","1",
"1089294127","551889227","-945969565","2872.44","9.377","243.60000000000002","22","1",
"1089294128","551890229","-945970011","2882.0","9.583","243.39999999999998","22","1",
"1089294129","551891256","-945970501","2892.04","9.629","243.20000000000005","22","1",
"1089294130","551892320","-945971024","2902.94","9.881","243.0","22","1",
"1089294131","551893336","-945971478","2912.78","9.909","242.79999999999995","22","1",
"1089294132","551894357","-945971975","2922.85","9.928","242.60000000000002","22","1",
"1089294133","551895381","-945972486","2932.91","10.012","242.20000000000005","22","1",
"1089294134","551896420","-945973029","2943.07","10.189","242.0","22","1",
"1089294135","551897502","-945973580","2953.91","10.441","241.60000000000002","22","1",
"1089294136","551898557","-945974187","2964.59","10.572","241.60000000000002","22","1",
"1089294137","551899615","-945974831","2975.26","10.805","241.39999999999998","22","1",
"1089294138","551900696","-945975549","2986.36","11.197","241.20000000000005","22","1",
"1089294139","551901811","-945976259","2997.63","11.542","240.79999999999995","22","1",
"1089294140","551902991","-945976947","3009.4","11.953","240.39999999999998","22","1",
"1089294141","551904213","-945977700","3021.84","12.354","239.79999999999995","22","1",
"1089294142","551905472","-945978513","3034.68","12.876","239.20000000000005","22","1",
"1089294143","551906772","-945979358","3047.73","13.352","238.39999999999998","22","1",
"1089294144","551908169","-945980241","3061.97","13.931","237.60000000000002","22","1",
"1089294145","551909592","-945981146","3076.59","14.285","235.79999999999995","22","1",
"1089294146","551910978","-945982027","3090.7","14.089","234.39999999999998","22","1",
"1089294147","551912353","-945982907","3104.94","13.809","233.20000000000005","22","1",
"1089294148","551913656","-945983788","3118.38","13.399","231.79999999999995","22","1",
"1089294149","551914935","-945984679","3131.55","13.138","230.79999999999995","22","1",
"1089294150","551916187","-945985519","3144.46","12.736","229.60000000000002","22","1",
"1089294151","551917386","-945986345","3156.85","12.261","228.79999999999995","22","1",
"1089294152","551918535","-945987119","3168.68","11.654","227.79999999999995","22","1",
"1089294153","551919604","-945987859","3179.7","10.87","227.39999999999998","22","1",
"1089294154","551920620","-945988535","3190.18","10.17","226.60000000000002","22","1",
"1089294155","551921553","-945989115","3199.84","9.331","226.39999999999998","22","1",
"1089294156","551922420","-945989680","3208.79","8.948","226.0","22","1",
"1089294157","551923246","-945990226","3217.13","8.696","225.79999999999995","22","1",
"1089294158","551924061","-945990760","3225.46","8.463","225.60000000000002","22","1",
"1089294159","551924849","-945991277","3233.39","8.23","225.60000000000002","22","1",
"1089294160","551925630","-945991773","3241.25","7.931","225.60000000000002","22","1",
"1089294161","551926412","-945992249","3249.15","7.735","225.60000000000002","22","1",
"1089294162","551927168","-945992712","3256.61","7.511","225.60000000000002","22","1",
"1089294163","551927929","-945993191","3264.51","7.222","225.79999999999995","22","1",
"1089294164","551928660","-945993593","3272.21","6.998","225.79999999999995","22","1",
"1089294165","551929306","-945993960","3278.44","6.867","226.0","22","1",
"1089294166","551929978","-945994395","3285.48","6.923","226.20000000000005","22","1",
"1089294167","551930649","-945994761","3291.79","7.082","226.20000000000005","22","1",
"1089294168","551931392","-945995137","3299.35","7.231","226.20000000000005","22","1",
"1089294169","551932108","-945995489","3306.35","7.287","226.20000000000005","22","1",
"1089294170","551932843","-945995858","3313.55","7.418","226.20000000000005","22","1",
"1089294171","551933603","-945996237","3321.19","7.595","226.20000000000005","22","1",
"1089294172","551934356","-945996615","3328.47","7.735","226.0","22","1",
"1089294173","551935150","-945996975","3336.05","7.828","225.79999999999995","22","1",
"1089294174","551935950","-945997350","3343.94","7.642","225.60000000000002","22","1",
"1089294175","551936690","-945997717","3351.17","7.101","225.60000000000002","22","1",
"1089294176","551937361","-945998096","3358.32","6.252","225.39999999999998","22","1",
"1089294177","551937875","-945998403","3363.34","5.365","225.20000000000005","22","1",
"1089294178","551938331","-945998707","3367.98","4.525","225.0","22","1",
"1089294179","551938743","-945998926","3371.84","3.863","224.79999999999995","22","1",
"1089294180","551939037","-945999267","3375.33","3.014","224.39999999999998","22","1",
"1089294181","551939070","-945999699","3377.79","2.51","224.20000000000005","22","1",
"1089294182","551938894","-946000061","3380.49","2.333","224.0","22","1",
