record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1107356431","-128788168","1978213888","0.33","4.800000000000011","11.866","262","136","103","4.800000000000011","11.866",
"1107356432","-128788176","1978213632","1.34","4.800000000000011","11.871","262","136","103","4.800000000000011","11.871",
"1107356433","-128788632","1978212608","13.49","4.800000000000011","11.926","258","137","102","4.800000000000011","11.926",
"1107356434","-128789520","1978211456","25.41","4.800000000000011","11.976","261","137","103","4.800000000000011","11.976",
"1107356435","-128790440","1978210816","37.22","4.800000000000011","11.927","238","137","103","4.800000000000011","11.927",
"1107356436","-128791064","1978209536","49.08","4.800000000000011","11.709","218","138","103","4.800000000000011","11.709",
"1107356437","-128791280","1978208384","60.74","4.800000000000011","11.491","222","138","102","4.800000000000011","11.491",
"1107356438","-128791376","1978207104","72.08","5.0","11.404","277","139","101","5.0","11.404",
"1107356439","-128791672","1978205824","83.6","5.0","11.55","363","139","100","5.0","11.55",
"1107356440","-128792264","1978204800","95.23","5.0","11.721","344","140","103","5.0","11.721",
"1107356441","-128793128","1978203904","106.99","5.0","11.825","338","140","104","5.0","11.825",
"1107356442","-128794192","1978203136","118.86","5.399999999999977","11.712","302","141","104","5.399999999999977","11.712",
"1107356443","-128795320","1978202624","130.45","5.800000000000011","11.493","323","142","104","5.800000000000011","11.493",
"1107356444","-128796448","1978201984","141.77","6.199999999999989","11.245","291","142","102","6.199999999999989","11.245",
"1107356445","-128797560","1978201600","152.87","6.600000000000023","10.967","261","143","102","6.600000000000023","10.967",
"1107356446","-128798640","1978201088","163.74","7.199999999999989","10.644","259","143","100","7.199999999999989","10.644",
"1107356447","-128799664","1978200704","174.25","7.600000000000023","10.341","280","144","98","7.600000000000023","10.341",
"1107356448","-128800608","1978200192","184.45","8.199999999999989","10.083","281","144","96","8.199999999999989","10.083",
"1107356449","-128801408","1978199424","194.42","8.399999999999977","9.849","275","145","93","8.399999999999977","9.849",
"1107356450","-128801976","1978198528","204.15","8.800000000000011","9.69","310","145","93","8.800000000000011","9.69",
"1107356451","-128802224","1978197504","213.8","9.0","9.707","308","146","93","9.0","9.707",
"1107356452","-128802128","1978196352","223.55","9.0","9.824","286","146","93","9.0","9.824",
"1107356453","-128801696","1978195456","233.47","8.800000000000011","10.09","296","147","94","8.800000000000011","10.09",
"1107356454","-128800976","1978194560","243.86","8.600000000000023","10.448","291","147","94","8.600000000000023","10.448",
"1107356455","-128800064","1978193792","254.46","8.399999999999977","10.854","271","147","96","8.399999999999977","10.854",
"1107356456","-128799016","1978193280","265.58","8.0","11.294","303","147","97","8.0","11.294",
"1107356457","-128797872","1978192768","277.12","7.600000000000023","11.749","289","148","99","7.600000000000023","11.749",
"1107356458","-128796672","1978192384","288.99","7.199999999999989","12.183","283","148","101","7.199999999999989","12.183",
