record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1098891260","-138819568","1991832064","0.42","148","5.0","10.879","293","90","5.0","10.879",
"1098891261","-138819728","1991831680","4.56","148","5.0","10.927","293","91","5.0","10.927",
"1098891262","-138820160","1991830656","15.78","149","5.0","11.065","327","91","5.0","11.065",
"1098891263","-138820592","1991829504","26.76","149","5.0","11.229","327","92","5.0","11.229",
"1098891264","-138821072","1991828224","38.16","150","5.0","11.401","294","92","5.0","11.401",
"1098891265","-138820736","1991827200","49.53","150","4.399999999999977","11.858","266","91","4.399999999999977","11.858",
"1098891266","-138820016","1991826048","61.68","151","3.8000000000000114","12.377","266","91","3.8000000000000114","12.377",
"1098891267","-138819152","1991824896","74.28","151","3.1999999999999886","12.865","222","93","3.1999999999999886","12.865",
"1098891268","-138818240","1991823872","87.54","152","2.3999999999999773","13.286","222","93","2.3999999999999773","13.286",
"1098891269","-138817312","1991822720","100.97","153","1.8000000000000114","13.685","254","94","1.8000000000000114","13.685",
"1098891270","-138816560","1991821440","114.87","153","1.6000000000000227","13.884","254","94","1.6000000000000227","13.884",
"1098891271","-138816224","1991820032","128.51","154","1.6000000000000227","13.804","304","95","1.6000000000000227","13.804",
"1098891272","-138816208","1991818368","142.45","154","1.6000000000000227","13.78","304","95","1.6000000000000227","13.78",
"1098891273","-138816384","1991816960","156.19","155","1.6000000000000227","13.737","262","95","1.6000000000000227","13.737",
"1098891274","-138816464","1991815552","170.02","155","1.6000000000000227","13.645","239","94","1.6000000000000227","13.645",
"1098891275","-138816480","1991814016","183.53","156","1.6000000000000227","13.595","239","94","1.6000000000000227","13.595",
"1098891276","-138816544","1991812608","197.06","156","1.6000000000000227","13.528","225","93","1.6000000000000227","13.528",
"1098891277","-138816720","1991811072","210.63","156","1.6000000000000227","13.471","225","93","1.6000000000000227","13.471",
"1098891278","-138816976","1991809664","223.93","157","1.6000000000000227","13.41","227","91","1.6000000000000227","13.41",
"1098891279","-138817328","1991808256","237.48","157","1.6000000000000227","13.343","227","90","1.6000000000000227","13.343",
"1098891280","-138817744","1991806720","250.67","157","1.6000000000000227","13.315","276","89","1.6000000000000227","13.315",
"1098891281","-138818224","1991805440","263.96","157","1.6000000000000227","13.317","276","90","1.6000000000000227","13.317",
"1098891282","-138818736","1991804032","277.24","158","1.6000000000000227","13.175","238","89","1.6000000000000227","13.175",
"1098891283","-138819296","1991802752","290.41","158","1.6000000000000227","13.148","215","89","1.6000000000000227","13.148",
"1098891284","-138819888","1991801472","303.69","158","1.6000000000000227","13.096","215","89","1.6000000000000227","13.096",
"1098891285","-138820496","1991800192","316.78","158","1.6000000000000227","13.05","214","86","1.6000000000000227","13.05",
"1098891286","-138821120","1991798912","329.47","158","1.6000000000000227","12.982","214","86","1.6000000000000227","12.982",
"1098891287","-138821808","1991797632","342.68","158","1.6000000000000227","12.885","181","87","1.6000000000000227","12.885",
"1098891288","-138822496","1991796352","355.49","158","1.6000000000000227","12.79","205","92","1.6000000000000227","12.79",
"1098891289","-138823248","1991795328","368.16","158","1.6000000000000227","12.7","179","92","1.6000000000000227","12.7",
"1098891290","-138824080","1991794176","380.96","158","1.6000000000000227","12.548","179","91","1.6000000000000227","12.548",
"1098891291","-138824912","1991793152","393.22","158","1.3999999999999773","12.415","201","94","1.3999999999999773","12.415",
"1098891292","-138825840","1991792128","405.77","158","1.3999999999999773","12.413","201","94","1.3999999999999773","12.413",
"1098891293","-138826784","1991791232","417.95","159","1.3999999999999773","12.472","261","94","1.3999999999999773","12.472",
"1098891294","-138827760","1991790208","430.6","159","1.3999999999999773","12.493","266","96","1.3999999999999773","12.493",
"1098891295","-138828784","1991789312","443.16","159","1.3999999999999773","12.497","266","96","1.3999999999999773","12.497",
"1098891296","-138829808","1991788544","455.5","159","1.3999999999999773","12.566","264","98","1.3999999999999773","12.566",
"1098891297","-138830912","1991787648","468.4","159","1.1999999999999886","12.607","264","97","1.1999999999999886","12.607",
"1098891298","-138831984","1991786880","480.64","159","1.1999999999999886","12.644","266","98","1.1999999999999886","12.644",
