Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110380649",s,position_lat,"447882176",semicircles,position_long,"-923816704",semicircles,distance,"0.25",m,altitude,"51.60000000000002",m,speed,"11.178",m/s,power,"392",watts,heart_rate,"135",bpm,cadence,"102",rpm,enhanced_altitude,"51.60000000000002",m,enhanced_speed,"11.178",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380650",s,position_lat,"447881440",semicircles,position_long,"-923817344",semicircles,distance,"8.39",m,altitude,"51.60000000000002",m,speed,"11.328",m/s,power,"392",watts,heart_rate,"136",bpm,cadence,"102",rpm,enhanced_altitude,"51.60000000000002",m,enhanced_speed,"11.328",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380651",s,position_lat,"447880544",semicircles,position_long,"-923818304",semicircles,distance,"19.81",m,altitude,"51.60000000000002",m,speed,"11.518",m/s,power,"384",watts,heart_rate,"137",bpm,cadence,"103",rpm,enhanced_altitude,"51.60000000000002",m,enhanced_speed,"11.518",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380652",s,position_lat,"447879808",semicircles,position_long,"-923819584",semicircles,distance,"31.43",m,altitude,"51.60000000000002",m,speed,"11.703",m/s,power,"399",watts,heart_rate,"138",bpm,cadence,"103",rpm,enhanced_altitude,"51.60000000000002",m,enhanced_speed,"11.703",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380653",s,position_lat,"447879904",semicircles,position_long,"-923821120",semicircles,distance,"43.04",m,altitude,"51.799999999999955",m,speed,"11.826",m/s,power,"399",watts,heart_rate,"139",bpm,cadence,"103",rpm,enhanced_altitude,"51.799999999999955",m,enhanced_speed,"11.826",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380654",s,position_lat,"447880544",semicircles,position_long,"-923822528",semicircles,distance,"55.02",m,altitude,"51.799999999999955",m,speed,"11.942",m/s,power,"378",watts,heart_rate,"139",bpm,cadence,"102",rpm,enhanced_altitude,"51.799999999999955",m,enhanced_speed,"11.942",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380655",s,position_lat,"447881312",semicircles,position_long,"-923823872",semicircles,distance,"66.98",m,altitude,"52.0",m,speed,"12.022",m/s,power,"378",watts,heart_rate,"140",bpm,cadence,"102",rpm,enhanced_altitude,"52.0",m,enhanced_speed,"12.022",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380656",s,position_lat,"447882080",semicircles,position_long,"-923825152",semicircles,distance,"79.0",m,altitude,"52.0",m,speed,"12.053",m/s,power,"354",watts,heart_rate,"140",bpm,cadence,"102",rpm,enhanced_altitude,"52.0",m,enhanced_speed,"12.053",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380657",s,position_lat,"447882880",semicircles,position_long,"-923826432",semicircles,distance,"91.06",m,altitude,"52.200000000000045",m,speed,"12.066",m/s,power,"354",watts,heart_rate,"141",bpm,cadence,"102",rpm,enhanced_altitude,"52.200000000000045",m,enhanced_speed,"12.066",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380658",s,position_lat,"447883648",semicircles,position_long,"-923827776",semicircles,distance,"103.26",m,altitude,"52.200000000000045",m,speed,"12.1",m/s,power,"343",watts,heart_rate,"142",bpm,cadence,"102",rpm,enhanced_altitude,"52.200000000000045",m,enhanced_speed,"12.1",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380659",s,position_lat,"447884416",semicircles,position_long,"-923829056",semicircles,distance,"115.2",m,altitude,"52.39999999999998",m,speed,"12.123",m/s,power,"340",watts,heart_rate,"143",bpm,cadence,"101",rpm,enhanced_altitude,"52.39999999999998",m,enhanced_speed,"12.123",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380660",s,position_lat,"447885184",semicircles,position_long,"-923830336",semicircles,distance,"127.44",m,altitude,"52.60000000000002",m,speed,"12.156",m/s,power,"347",watts,heart_rate,"144",bpm,cadence,"100",rpm,enhanced_altitude,"52.60000000000002",m,enhanced_speed,"12.156",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380661",s,position_lat,"447886016",semicircles,position_long,"-923831680",semicircles,distance,"139.5",m,altitude,"52.60000000000002",m,speed,"12.17",m/s,power,"339",watts,heart_rate,"145",bpm,cadence,"100",rpm,enhanced_altitude,"52.60000000000002",m,enhanced_speed,"12.17",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380662",s,position_lat,"447886784",semicircles,position_long,"-923832960",semicircles,distance,"151.78",m,altitude,"52.799999999999955",m,speed,"12.181",m/s,power,"344",watts,heart_rate,"146",bpm,cadence,"100",rpm,enhanced_altitude,"52.799999999999955",m,enhanced_speed,"12.181",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380663",s,position_lat,"447887552",semicircles,position_long,"-923834240",semicircles,distance,"163.81",m,altitude,"53.0",m,speed,"12.025",m/s,power,"317",watts,heart_rate,"147",bpm,cadence,"99",rpm,enhanced_altitude,"53.0",m,enhanced_speed,"12.025",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380664",s,position_lat,"447888384",semicircles,position_long,"-923835648",semicircles,distance,"176.16",m,altitude,"53.0",m,speed,"12.017",m/s,power,"335",watts,heart_rate,"147",bpm,cadence,"99",rpm,enhanced_altitude,"53.0",m,enhanced_speed,"12.017",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380665",s,position_lat,"447889152",semicircles,position_long,"-923836864",semicircles,distance,"187.99",m,altitude,"53.200000000000045",m,speed,"12.026",m/s,power,"375",watts,heart_rate,"148",bpm,cadence,"98",rpm,enhanced_altitude,"53.200000000000045",m,enhanced_speed,"12.026",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380666",s,position_lat,"447889920",semicircles,position_long,"-923838144",semicircles,distance,"200.03",m,altitude,"53.39999999999998",m,speed,"12.069",m/s,power,"375",watts,heart_rate,"149",bpm,cadence,"98",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"12.069",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380667",s,position_lat,"447890688",semicircles,position_long,"-923839424",semicircles,distance,"212.11",m,altitude,"53.39999999999998",m,speed,"12.104",m/s,power,"362",watts,heart_rate,"149",bpm,cadence,"98",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"12.104",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380668",s,position_lat,"447891520",semicircles,position_long,"-923840832",semicircles,distance,"224.22",m,altitude,"53.60000000000002",m,speed,"12.087",m/s,power,"298",watts,heart_rate,"149",bpm,cadence,"98",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.087",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380669",s,position_lat,"447892320",semicircles,position_long,"-923842112",semicircles,distance,"236.32",m,altitude,"53.60000000000002",m,speed,"12.122",m/s,power,"365",watts,heart_rate,"150",bpm,cadence,"97",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.122",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380670",s,position_lat,"447893120",semicircles,position_long,"-923843328",semicircles,distance,"248.45",m,altitude,"53.799999999999955",m,speed,"12.13",m/s,power,"353",watts,heart_rate,"150",bpm,cadence,"96",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"12.13",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380671",s,position_lat,"447893888",semicircles,position_long,"-923844608",semicircles,distance,"260.57",m,altitude,"54.0",m,speed,"12.107",m/s,power,"341",watts,heart_rate,"151",bpm,cadence,"97",rpm,enhanced_altitude,"54.0",m,enhanced_speed,"12.107",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380672",s,position_lat,"447894656",semicircles,position_long,"-923846016",semicircles,distance,"272.64",m,altitude,"54.0",m,speed,"12.054",m/s,power,"300",watts,heart_rate,"151",bpm,cadence,"96",rpm,enhanced_altitude,"54.0",m,enhanced_speed,"12.054",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380673",s,position_lat,"447895456",semicircles,position_long,"-923847296",semicircles,distance,"284.66",m,altitude,"54.200000000000045",m,speed,"11.972",m/s,power,"300",watts,heart_rate,"151",bpm,cadence,"96",rpm,enhanced_altitude,"54.200000000000045",m,enhanced_speed,"11.972",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380674",s,position_lat,"447896256",semicircles,position_long,"-923848576",semicircles,distance,"296.59",m,altitude,"54.200000000000045",m,speed,"11.879",m/s,power,"283",watts,heart_rate,"151",bpm,cadence,"96",rpm,enhanced_altitude,"54.200000000000045",m,enhanced_speed,"11.879",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380675",s,position_lat,"447896960",semicircles,position_long,"-923849792",semicircles,distance,"308.28",m,altitude,"54.39999999999998",m,speed,"11.818",m/s,power,"306",watts,heart_rate,"152",bpm,cadence,"94",rpm,enhanced_altitude,"54.39999999999998",m,enhanced_speed,"11.818",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380676",s,position_lat,"447897760",semicircles,position_long,"-923851072",semicircles,distance,"320.22",m,altitude,"54.39999999999998",m,speed,"11.708",m/s,power,"252",watts,heart_rate,"152",bpm,cadence,"94",rpm,enhanced_altitude,"54.39999999999998",m,enhanced_speed,"11.708",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380677",s,position_lat,"447898528",semicircles,position_long,"-923852352",semicircles,distance,"331.87",m,altitude,"54.60000000000002",m,speed,"11.644",m/s,power,"259",watts,heart_rate,"152",bpm,cadence,"94",rpm,enhanced_altitude,"54.60000000000002",m,enhanced_speed,"11.644",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380678",s,position_lat,"447899296",semicircles,position_long,"-923853568",semicircles,distance,"343.52",m,altitude,"54.60000000000002",m,speed,"11.652",m/s,power,"274",watts,heart_rate,"152",bpm,cadence,"93",rpm,enhanced_altitude,"54.60000000000002",m,enhanced_speed,"11.652",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380679",s,position_lat,"447900032",semicircles,position_long,"-923854848",semicircles,distance,"355.2",m,altitude,"54.799999999999955",m,speed,"11.669",m/s,power,"263",watts,heart_rate,"152",bpm,cadence,"93",rpm,enhanced_altitude,"54.799999999999955",m,enhanced_speed,"11.669",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380680",s,position_lat,"447900800",semicircles,position_long,"-923856128",semicircles,distance,"366.85",m,altitude,"54.799999999999955",m,speed,"11.662",m/s,power,"285",watts,heart_rate,"152",bpm,cadence,"91",rpm,enhanced_altitude,"54.799999999999955",m,enhanced_speed,"11.662",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380681",s,position_lat,"447901536",semicircles,position_long,"-923857344",semicircles,distance,"378.35",m,altitude,"54.799999999999955",m,speed,"11.679",m/s,power,"302",watts,heart_rate,"152",bpm,cadence,"92",rpm,enhanced_altitude,"54.799999999999955",m,enhanced_speed,"11.679",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380682",s,position_lat,"447902304",semicircles,position_long,"-923858624",semicircles,distance,"390.22",m,altitude,"54.799999999999955",m,speed,"11.717",m/s,power,"290",watts,heart_rate,"153",bpm,cadence,"92",rpm,enhanced_altitude,"54.799999999999955",m,enhanced_speed,"11.717",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380683",s,position_lat,"447903040",semicircles,position_long,"-923859904",semicircles,distance,"401.79",m,altitude,"54.799999999999955",m,speed,"11.709",m/s,power,"294",watts,heart_rate,"153",bpm,cadence,"92",rpm,enhanced_altitude,"54.799999999999955",m,enhanced_speed,"11.709",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380684",s,position_lat,"447903808",semicircles,position_long,"-923861120",semicircles,distance,"413.48",m,altitude,"55.0",m,speed,"11.685",m/s,power,"294",watts,heart_rate,"154",bpm,cadence,"92",rpm,enhanced_altitude,"55.0",m,enhanced_speed,"11.685",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380685",s,position_lat,"447904576",semicircles,position_long,"-923862400",semicircles,distance,"425.17",m,altitude,"55.0",m,speed,"11.727",m/s,power,"314",watts,heart_rate,"154",bpm,cadence,"92",rpm,enhanced_altitude,"55.0",m,enhanced_speed,"11.727",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380686",s,position_lat,"447905344",semicircles,position_long,"-923863680",semicircles,distance,"437.13",m,altitude,"54.799999999999955",m,speed,"11.834",m/s,power,"282",watts,heart_rate,"154",bpm,cadence,"93",rpm,enhanced_altitude,"54.799999999999955",m,enhanced_speed,"11.834",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380687",s,position_lat,"447906112",semicircles,position_long,"-923864960",semicircles,distance,"449.02",m,altitude,"54.60000000000002",m,speed,"12.024",m/s,power,"307",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"54.60000000000002",m,enhanced_speed,"12.024",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380688",s,position_lat,"447906880",semicircles,position_long,"-923866176",semicircles,distance,"461.17",m,altitude,"54.39999999999998",m,speed,"12.27",m/s,power,"328",watts,heart_rate,"155",bpm,cadence,"94",rpm,enhanced_altitude,"54.39999999999998",m,enhanced_speed,"12.27",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380689",s,position_lat,"447907712",semicircles,position_long,"-923867584",semicircles,distance,"473.6",m,altitude,"54.200000000000045",m,speed,"12.551",m/s,power,"356",watts,heart_rate,"156",bpm,cadence,"94",rpm,enhanced_altitude,"54.200000000000045",m,enhanced_speed,"12.551",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380690",s,position_lat,"447908544",semicircles,position_long,"-923868928",semicircles,distance,"486.12",m,altitude,"54.0",m,speed,"12.81",m/s,power,"347",watts,heart_rate,"156",bpm,cadence,"94",rpm,enhanced_altitude,"54.0",m,enhanced_speed,"12.81",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380691",s,position_lat,"447909408",semicircles,position_long,"-923870272",semicircles,distance,"499.04",m,altitude,"53.799999999999955",m,speed,"13.044",m/s,power,"336",watts,heart_rate,"156",bpm,cadence,"96",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"13.044",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380692",s,position_lat,"447910272",semicircles,position_long,"-923871744",semicircles,distance,"512.35",m,altitude,"53.60000000000002",m,speed,"13.23",m/s,power,"298",watts,heart_rate,"156",bpm,cadence,"97",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"13.23",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380693",s,position_lat,"447911136",semicircles,position_long,"-923873152",semicircles,distance,"525.7",m,altitude,"53.39999999999998",m,speed,"13.379",m/s,power,"298",watts,heart_rate,"156",bpm,cadence,"97",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"13.379",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380694",s,position_lat,"447912000",semicircles,position_long,"-923874560",semicircles,distance,"539.11",m,altitude,"53.39999999999998",m,speed,"13.48",m/s,power,"285",watts,heart_rate,"157",bpm,cadence,"96",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"13.48",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380695",s,position_lat,"447912864",semicircles,position_long,"-923876032",semicircles,distance,"552.38",m,altitude,"53.200000000000045",m,speed,"13.53",m/s,power,"291",watts,heart_rate,"157",bpm,cadence,"95",rpm,enhanced_altitude,"53.200000000000045",m,enhanced_speed,"13.53",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380696",s,position_lat,"447913728",semicircles,position_long,"-923877504",semicircles,distance,"566.06",m,altitude,"53.200000000000045",m,speed,"13.582",m/s,power,"323",watts,heart_rate,"157",bpm,cadence,"96",rpm,enhanced_altitude,"53.200000000000045",m,enhanced_speed,"13.582",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380697",s,position_lat,"447914592",semicircles,position_long,"-923879040",semicircles,distance,"579.76",m,altitude,"53.200000000000045",m,speed,"13.59",m/s,power,"302",watts,heart_rate,"157",bpm,cadence,"96",rpm,enhanced_altitude,"53.200000000000045",m,enhanced_speed,"13.59",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380698",s,position_lat,"447915456",semicircles,position_long,"-923880512",semicircles,distance,"593.19",m,altitude,"53.200000000000045",m,speed,"13.58",m/s,power,"306",watts,heart_rate,"157",bpm,cadence,"96",rpm,enhanced_altitude,"53.200000000000045",m,enhanced_speed,"13.58",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380699",s,position_lat,"447916352",semicircles,position_long,"-923881920",semicircles,distance,"606.88",m,altitude,"53.200000000000045",m,speed,"13.557",m/s,power,"302",watts,heart_rate,"157",bpm,cadence,"95",rpm,enhanced_altitude,"53.200000000000045",m,enhanced_speed,"13.557",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380700",s,position_lat,"447917216",semicircles,position_long,"-923883392",semicircles,distance,"620.3",m,altitude,"53.200000000000045",m,speed,"13.533",m/s,power,"302",watts,heart_rate,"157",bpm,cadence,"95",rpm,enhanced_altitude,"53.200000000000045",m,enhanced_speed,"13.533",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380701",s,position_lat,"447918080",semicircles,position_long,"-923884864",semicircles,distance,"633.9",m,altitude,"53.39999999999998",m,speed,"13.509",m/s,power,"301",watts,heart_rate,"158",bpm,cadence,"96",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"13.509",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380702",s,position_lat,"447918944",semicircles,position_long,"-923886336",semicircles,distance,"647.41",m,altitude,"53.39999999999998",m,speed,"13.467",m/s,power,"268",watts,heart_rate,"158",bpm,cadence,"96",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"13.467",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380703",s,position_lat,"447919808",semicircles,position_long,"-923887744",semicircles,distance,"660.88",m,altitude,"53.39999999999998",m,speed,"13.405",m/s,power,"251",watts,heart_rate,"158",bpm,cadence,"95",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"13.405",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380704",s,position_lat,"447920672",semicircles,position_long,"-923889216",semicircles,distance,"674.19",m,altitude,"53.39999999999998",m,speed,"13.345",m/s,power,"269",watts,heart_rate,"158",bpm,cadence,"94",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"13.345",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380705",s,position_lat,"447921536",semicircles,position_long,"-923890688",semicircles,distance,"687.44",m,altitude,"53.39999999999998",m,speed,"13.273",m/s,power,"275",watts,heart_rate,"158",bpm,cadence,"93",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"13.273",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380706",s,position_lat,"447922400",semicircles,position_long,"-923892032",semicircles,distance,"700.66",m,altitude,"53.39999999999998",m,speed,"13.194",m/s,power,"276",watts,heart_rate,"158",bpm,cadence,"93",rpm,enhanced_altitude,"53.39999999999998",m,enhanced_speed,"13.194",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380707",s,position_lat,"447923232",semicircles,position_long,"-923893504",semicircles,distance,"713.94",m,altitude,"53.60000000000002",m,speed,"13.058",m/s,power,"245",watts,heart_rate,"157",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"13.058",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380708",s,position_lat,"447924064",semicircles,position_long,"-923894976",semicircles,distance,"726.92",m,altitude,"53.60000000000002",m,speed,"12.963",m/s,power,"295",watts,heart_rate,"157",bpm,cadence,"93",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.963",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380709",s,position_lat,"447924928",semicircles,position_long,"-923896320",semicircles,distance,"739.91",m,altitude,"53.60000000000002",m,speed,"12.88",m/s,power,"295",watts,heart_rate,"157",bpm,cadence,"93",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.88",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380710",s,position_lat,"447925792",semicircles,position_long,"-923897728",semicircles,distance,"752.69",m,altitude,"53.60000000000002",m,speed,"12.723",m/s,power,"265",watts,heart_rate,"156",bpm,cadence,"92",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.723",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380711",s,position_lat,"447926592",semicircles,position_long,"-923899072",semicircles,distance,"765.33",m,altitude,"53.60000000000002",m,speed,"12.579",m/s,power,"265",watts,heart_rate,"156",bpm,cadence,"92",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.579",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380712",s,position_lat,"447927424",semicircles,position_long,"-923900352",semicircles,distance,"777.84",m,altitude,"53.60000000000002",m,speed,"12.44",m/s,power,"262",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.44",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380713",s,position_lat,"447928288",semicircles,position_long,"-923901632",semicircles,distance,"790.23",m,altitude,"53.60000000000002",m,speed,"12.336",m/s,power,"286",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.336",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380714",s,position_lat,"447929120",semicircles,position_long,"-923902976",semicircles,distance,"802.4",m,altitude,"53.60000000000002",m,speed,"12.262",m/s,power,"286",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.262",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380715",s,position_lat,"447929888",semicircles,position_long,"-923904256",semicircles,distance,"814.54",m,altitude,"53.60000000000002",m,speed,"12.199",m/s,power,"294",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.199",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380716",s,position_lat,"447930688",semicircles,position_long,"-923905536",semicircles,distance,"826.93",m,altitude,"53.60000000000002",m,speed,"12.16",m/s,power,"314",watts,heart_rate,"154",bpm,cadence,"92",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.16",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380717",s,position_lat,"447931520",semicircles,position_long,"-923906816",semicircles,distance,"839.05",m,altitude,"53.60000000000002",m,speed,"12.116",m/s,power,"312",watts,heart_rate,"154",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.116",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380718",s,position_lat,"447932288",semicircles,position_long,"-923908160",semicircles,distance,"851.02",m,altitude,"53.60000000000002",m,speed,"12.082",m/s,power,"312",watts,heart_rate,"154",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.082",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380719",s,position_lat,"447933056",semicircles,position_long,"-923909440",semicircles,distance,"863.16",m,altitude,"53.60000000000002",m,speed,"12.032",m/s,power,"330",watts,heart_rate,"154",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.032",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380720",s,position_lat,"447933888",semicircles,position_long,"-923910720",semicircles,distance,"875.2",m,altitude,"53.60000000000002",m,speed,"12.034",m/s,power,"330",watts,heart_rate,"154",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.034",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380721",s,position_lat,"447934656",semicircles,position_long,"-923912000",semicircles,distance,"887.23",m,altitude,"53.60000000000002",m,speed,"12.023",m/s,power,"295",watts,heart_rate,"154",bpm,cadence,"93",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.023",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380722",s,position_lat,"447935424",semicircles,position_long,"-923913344",semicircles,distance,"899.33",m,altitude,"53.60000000000002",m,speed,"12.052",m/s,power,"314",watts,heart_rate,"154",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.052",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380723",s,position_lat,"447936192",semicircles,position_long,"-923914624",semicircles,distance,"911.34",m,altitude,"53.60000000000002",m,speed,"12.097",m/s,power,"311",watts,heart_rate,"154",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.097",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380724",s,position_lat,"447937024",semicircles,position_long,"-923915904",semicircles,distance,"923.48",m,altitude,"53.60000000000002",m,speed,"12.133",m/s,power,"297",watts,heart_rate,"154",bpm,cadence,"95",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.133",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380725",s,position_lat,"447937792",semicircles,position_long,"-923917184",semicircles,distance,"935.66",m,altitude,"53.60000000000002",m,speed,"12.153",m/s,power,"298",watts,heart_rate,"154",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.153",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380726",s,position_lat,"447938560",semicircles,position_long,"-923918528",semicircles,distance,"947.64",m,altitude,"53.60000000000002",m,speed,"12.166",m/s,power,"297",watts,heart_rate,"154",bpm,cadence,"93",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.166",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380727",s,position_lat,"447939360",semicircles,position_long,"-923919808",semicircles,distance,"959.94",m,altitude,"53.60000000000002",m,speed,"12.181",m/s,power,"310",watts,heart_rate,"153",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.181",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380728",s,position_lat,"447940160",semicircles,position_long,"-923921152",semicircles,distance,"972.14",m,altitude,"53.60000000000002",m,speed,"12.095",m/s,power,"285",watts,heart_rate,"153",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.095",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380729",s,position_lat,"447940928",semicircles,position_long,"-923922432",semicircles,distance,"984.14",m,altitude,"53.60000000000002",m,speed,"12.031",m/s,power,"285",watts,heart_rate,"153",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"12.031",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380730",s,position_lat,"447941696",semicircles,position_long,"-923923712",semicircles,distance,"996.18",m,altitude,"53.60000000000002",m,speed,"11.958",m/s,power,"264",watts,heart_rate,"153",bpm,cadence,"94",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"11.958",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110380731",s,position_lat,"447942432",semicircles,position_long,"-923925120",semicircles,distance,"1008.05",m,altitude,"53.60000000000002",m,speed,"11.887",m/s,power,"262",watts,heart_rate,"153",bpm,cadence,"92",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"11.887",m/s,target_power,"0",watts,
