record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1106437949","-259323712","1982631296","0.36","13.0","0.922","117","69","67","13.0","0.922",
"1106437950","-259323712","1982631296","0.39","13.0","0.971","117","69","67","13.0","0.971",
"1106437951","-259323824","1982631168","1.92","13.0","1.98","137","69","68","13.0","1.98",
"1106437952","-259323936","1982631040","4.28","13.0","2.718","170","69","68","13.0","2.718",
"1106437953","-259324064","1982630656","7.35","13.0","3.355","133","69","70","13.0","3.355",
"1106437954","-259324224","1982630272","10.92","13.0","3.786","164","69","71","13.0","3.786",
"1106437955","-259324368","1982629888","14.94","13.0","4.231","171","68","73","13.0","4.231",
"1106437956","-259324544","1982629376","19.4","13.0","4.631","155","68","75","13.0","4.631",
"1106437957","-259324752","1982628736","24.17","13.0","4.94","155","69","75","13.0","4.94",
"1106437958","-259324960","1982628224","29.24","13.0","5.185","130","69","77","13.0","5.185",
"1106437959","-259325168","1982627712","34.54","13.0","5.396","130","71","77","13.0","5.396",
"1106437960","-259325392","1982627200","40.05","13.0","5.615","108","71","78","13.0","5.615",
"1106437961","-259325616","1982626560","45.73","13.0","5.759","140","72","79","13.0","5.759",
"1106437962","-259325840","1982625920","51.59","13.0","5.949","141","73","80","13.0","5.949",
"1106437963","-259326096","1982625280","57.62","13.0","6.123","130","74","81","13.0","6.123",
"1106437964","-259326352","1982624640","63.83","13.0","6.272","161","75","80","13.0","6.272",
"1106437965","-259326592","1982623872","70.2","13.0","6.465","161","77","80","13.0","6.465",
"1106437966","-259326864","1982623360","76.75","13.0","6.633","154","78","83","13.0","6.633",
"1106437967","-259327120","1982622592","83.47","13.0","6.787","142","80","83","13.0","6.787",
"1106437968","-259327408","1982621824","90.32","13.0","6.907","134","81","83","13.0","6.907",
"1106437969","-259327680","1982621184","97.28","13.0","7.008","127","83","82","13.0","7.008",
"1106437970","-259327968","1982620288","104.33","13.0","7.092","130","84","83","13.0","7.092",
"1106437971","-259328256","1982619520","111.46","13.0","7.173","111","86","83","13.0","7.173",
"1106437972","-259328528","1982618752","118.65","13.0","7.224","127","88","83","13.0","7.224",
"1106437973","-259328832","1982618112","125.92","13.0","7.294","130","89","83","13.0","7.294",
"1106437974","-259329120","1982617088","133.25","13.0","7.365","130","91","83","13.0","7.365",
"1106437975","-259329424","1982616448","140.63","13.0","7.396","113","93","83","13.0","7.396",
"1106437976","-259329712","1982615680","148.05","13.0","7.433","113","96","83","13.0","7.433",
"1106437977","-259330016","1982614784","155.5","13.0","7.472","116","97","83","13.0","7.472",
