record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1086174903","20084.61","140.20000000000005","124","13","124","27.67","569206191","-630140996","9.48",,
"1086174904","20094.27","140.20000000000005","124","13","124","27.67","569207198","-630140774","9.387",,
"1086174905","20103.44","140.20000000000005","124","13","124","27.67","569208170","-630140478","9.415",,
"1086174906","20112.81","140.20000000000005","125","13","125","27.67","569209156","-630140219","9.377",,
"1086174907","20121.92","140.79999999999995","126","13","126","27.89","569210138","-630139975","9.275",,
"1086174908","20131.15","141.60000000000002","128","13","128","27.89","569211110","-630139737","8.976",,
"1086174909","20139.67","142.39999999999998","128","13","128","27.89","569212027","-630139581","8.426",,
"1086174910","20148.05","143.20000000000005","128","13","128","27.89","569212906","-630139375","8.006",,
"1086174911","20156.05","144.20000000000005","130","13","130","27.89","569213748","-630139214","7.8",,
"1086174912","20163.6","145.20000000000005","132","13","132","27.65","569214567","-630139121","7.679",,
"1086174913","20171.32","146.0","136","13","136","27.65","569215381","-630139101","7.558",,
"1086174914","20179.17","146.39999999999998","139","13","139","27.65","569216230","-630139139","7.95",,
"1086174915","20187.18","146.79999999999995","141","13","141","27.65","569217108","-630139214","8.37",,
"1086174916","20195.63","147.20000000000005","143","13","143","27.65","569218014","-630139311","8.491",,
"1086174917","20204.31","148.0","146","13","146","30.64","569218923","-630139523","8.575",,
"1086174918","20213.0","148.20000000000005","147","13","147","30.64","569219836","-630139773","8.706",,
"1086174919","20221.55","148.20000000000005","149","13","149","30.64","569220727","-630140057","8.659",,
"1086174920","20229.74","148.20000000000005","150","13","150","30.64","569221589","-630140325","8.426",,
"1086174921","20237.86","148.39999999999998","151","13","151","30.64","569222459","-630140545","8.323",,
"1086174922","20246.31","148.39999999999998","152","13","152","29.87","569223352","-630140761","8.304",,
"1086174923","20254.83","148.60000000000002","153","13","153","29.87","569224251","-630140880","8.388",,
"1086174924","20263.27","148.79999999999995","154","13","154","29.87","569225164","-630140906","8.678",,
"1086174925","20272.1","148.79999999999995","154","13","154","29.87","569226124","-630140787","9.032",,
"1086174926","20281.47","149.0","155","13","155","29.87","569227117","-630140555","9.209",,
"1086174927","20290.96","149.0","156","13","156","30.94","569228119","-630140274","9.331",,
"1086174928","20300.48","149.60000000000002","156","13","156","30.94","569229095","-630139878","9.219",,
"1086174929","20309.61","150.0","157","13","157","30.94","569230030","-630139456","9.004",,
"1086174930","20318.43","150.20000000000005","157","13","157","30.94","569230925","-630139004","8.706",,
"1086174931","20326.9","150.39999999999998","158","13","158","30.94","569231757","-630138489","8.276",,
"1086174932","20334.67","150.60000000000002","158","13","158","30.86","569232480","-630137880","7.688",,
"1086174933","20342.0","150.79999999999995","159","13","159","30.86","569233088","-630137147","7.241",,
"1086174934","20349.06","151.0","159","13","159","30.86","569233599","-630136319","7.082",,
"1086174935","20356.23","151.60000000000002","160","13","160","30.86","569234038","-630135420","7.073",,
"1086174936","20362.63","152.20000000000005","160","13","160","30.86","569234441","-630134546","7.138",,
"1086174937","20369.69","153.0","161","13","161","33.57","569234843","-630133603","7.129",,
"1086174938","20376.56","153.79999999999995","161","13","161","33.57","569235240","-630132669","7.129",,
"1086174939","20383.38","154.39999999999998","162","13","162","33.57","569235655","-630131757","6.989",,
"1086174940","20390.19","154.60000000000002","162","13","162","33.57","569236073","-630130862","6.802",,
"1086174941","20397.06","155.20000000000005","163","13","163","33.57","569236485","-630129962","6.662",,
"1086174942","20403.81","155.60000000000002","164","13","164","33.4","569236912","-630129095","6.643",,
"1086174943","20410.45","155.79999999999995","164","13","164","33.4","569237346","-630128238","6.653",,
"1086174944","20417.31","156.0","164","13","164","33.4","569237777","-630127348","6.662",,
"1086174945","20424.19","156.0","165","13","165","33.4","569238206","-630126465","6.597",,
"1086174946","20430.94","156.20000000000005","165","13","165","33.4","569238655","-630125628","6.476",,
"1086174947","20437.6","156.39999999999998","165","13","165","33.29","569239100","-630124841","6.252",,
"1086174948","20443.72","156.79999999999995","166","13","166","33.29","569239536","-630124106","6.186",,
"1086174949","20449.94","157.20000000000005","166","13","166","33.29","569239990","-630123382","6.233",,
"1086174950","20455.89","157.39999999999998","166","13","166","33.29","569240445","-630122696","6.13",,
"1086174951","20462.04","158.0","167","13","167","33.29","569240906","-630121982","6.177",,
"1086174952","20468.37","158.79999999999995","167","13","167","32.03","569241368","-630121259","6.177",,
"1086174953","20474.39","160.0","167","13","167","32.03","569241794","-630120555","5.972",,
"1086174954","20480.15","161.0","168","13","168","32.03","569242213","-630119877","5.804",,
"1086174955","20485.92","161.20000000000005","168","13","168","32.03","569242633","-630119216","5.71",,
"1086174956","20491.32","161.60000000000002","168","13","168","32.03","569243040","-630118593","5.561",,
"1086174957","20496.85","162.20000000000005","169","13","169","30.8","569243436","-630117936","5.533",,
"1086174958","20502.43","162.79999999999995","169","13","169","30.8","569243827","-630117260","5.617",,
"1086174959","20508.09","163.60000000000002","169","13","169","30.8","569244226","-630116576","5.701",,
"1086174960","20513.86","164.0","169","13","169","30.8","569244643","-630115918","5.645",,
"1086174961","20519.41","164.39999999999998","169","13","169","30.8","569245044","-630115273","5.617",,
"1086174962","20524.98","164.60000000000002","170","13","170","33.13","569245451","-630114635","5.682",,
"1086174963","20530.4","164.79999999999995","170","13","170","33.13","569245862","-630114004","5.785",,
"1086174964","20536.32","165.39999999999998","170","13","170","33.13","569246292","-630113313","5.944",,
"1086174965","20541.95","165.39999999999998","170","13","170","33.13","569246697","-630112653","5.682",,
"1086174966","20547.47","165.60000000000002","171","13","171","33.13","569247093","-630111990","5.57",,
"1086174967","20553.15","165.79999999999995","171","13","171","33.11","569247491","-630111303","5.598",,
"1086174968","20558.93","165.79999999999995","171","13","171","33.11","569247924","-630110628","5.794",,
"1086174969","20564.88","166.20000000000005","171","13","171","33.11","569248351","-630109939","5.804",,
"1086174970","20570.75","166.39999999999998","171","13","171","33.11","569248767","-630109248","5.841",,
"1086174971","20576.59","166.39999999999998","171","13","171","33.11","569249184","-630108551","5.906",,
"1086174972","20582.35","166.79999999999995","171","13","171","33.88","569249612","-630107873","5.85",,
"1086174973","20588.5","167.0","171","13","171","33.88","569250060","-630107181","5.916",,
"1086174974","20594.43","167.20000000000005","171","13","171","33.88","569250483","-630106484","5.953",,
"1086174975","20600.29","167.60000000000002","171","13","171","33.88","569250907","-630105801","5.972",,
"1086174976","20606.01","167.79999999999995","170","13","170","33.88","569251320","-630105127","5.953",,
"1086174977","20611.75","167.79999999999995","170","13","170","35.45","569251761","-630104461","6.056",,
"1086174978","20618.01","168.0","170","13","170","35.45","569252244","-630103755","6.326",,
"1086174979","20624.58","168.20000000000005","170","13","170","35.45","569252756","-630103026","6.55",,
"1086174980","20631.53","168.39999999999998","170","12","170","35.45","569253302","-630102269","6.839",,
"1086174981","20638.67","168.60000000000002","169","13","169","35.45","569253895","-630101560","7.007",,
"1086174982","20646.07","168.60000000000002","169","13","169","36.23","569254527","-630100865","7.315",,
"1086174983","20653.36","168.60000000000002","169","13","169","36.23","569255189","-630100229","7.483",,
"1086174984","20661.4","168.60000000000002","168","13","168","36.23","569255909","-630099537","7.968",,
"1086174985","20669.61","168.39999999999998","168","13","168","36.23","569256684","-630098885","8.407",,
"1086174986","20678.24","167.79999999999995","168","13","168","36.23","569257512","-630098230","8.734",,
"1086174987","20687.41","167.79999999999995","168","13","168","36.86","569258378","-630097533","8.995",,
"1086174988","20696.85","167.79999999999995","167","13","167","36.86","569259277","-630096863","9.163",,
"1086174989","20706.18","167.79999999999995","167","13","167","36.86","569260171","-630096203","9.2",,
"1086174990","20715.7","167.79999999999995","167","13","167","36.86","569261097","-630095591","9.293",,
"1086174991","20725.29","167.79999999999995","167","13","167","36.86","569262039","-630094993","9.508",,
"1086174992","20734.94","167.39999999999998","166","13","166","37.21","569262987","-630094423","9.536",,
"1086174993","20744.01","167.0","166","12","166","37.21","569263897","-630093893","9.284",,
"1086174994","20753.07","167.0","166","12","166","37.21","569264801","-630093411","9.013",,
"1086174995","20761.42","167.0","166","13","166","37.21","569265658","-630092967","8.64",,
"1086174996","20769.72","167.0","166","12","166","37.21","569266508","-630092582","8.276",,
"1086174997","20777.68","167.0","166","13","166","37.8","569267339","-630092283","7.987",,
"1086174998","20785.71","167.20000000000005","166","12","166","37.8","569268174","-630092018","7.931",,
"1086174999","20793.43","167.79999999999995","166","13","166","37.8","569269005","-630091853","7.996",,
"1086175000","20801.4","168.0","166","12","166","37.8","569269859","-630091776","8.071",,
"1086175001","20809.36","168.0","166","12","166","37.8","569270725","-630091755","8.146",,
"1086175002","20817.8","168.20000000000005","166","12","166","37.01","569271632","-630091735","8.332",,
"1086175003","20826.5","168.79999999999995","167","12","167","37.01","569272571","-630091764","8.631",,
"1086175004","20835.7","169.0","167","12","167","37.01","569273539","-630091837","8.845",,
"1086175005","20844.65","169.20000000000005","167","12","167","37.01","569274501","-630091973","9.051",,
"1086175006","20853.91","169.20000000000005","167","12","167","37.01","569275482","-630092130","9.191",,
"1086175007","20862.93","169.20000000000005","166","12","166","38.06","569276456","-630092313","9.237",,
"1086175008","20872.37","169.39999999999998","166","12","166","38.06","569277455","-630092454","9.219",,
"1086175009","20881.54","169.39999999999998","166","12","166","38.06","569278431","-630092620","9.172",,
"1086175010","20890.69","169.20000000000005","166","12","166","38.06","569279408","-630092789","9.125",,
"1086175011","20899.9","169.20000000000005","166","12","166","38.06","569280383","-630093019","9.116",,
"1086175012","20908.98","169.20000000000005","166","12","166","37.97","569281348","-630093215","9.06",,
"1086175013","20918.1","169.20000000000005","166","12","166","37.97","569282312","-630093401","9.013",,
"1086175014","20926.9","169.20000000000005","165","12","165","37.97","569283247","-630093596","8.873",,
"1086175015","20935.55","169.60000000000002","165","12","165","37.97","569284178","-630093788","8.827",,
"1086175016","20944.51","169.79999999999995","165","12","165","37.97","569285126","-630093971","8.79",,
"1086175017","20953.21","169.79999999999995","165","12","165","37.52","569286053","-630094143","8.687",,
"1086175018","20961.89","170.0","165","12","165","37.52","569286978","-630094334","8.631",,
"1086175019","20970.59","170.0","164","12","164","37.52","569287891","-630094524","8.519",,
"1086175020","20978.92","170.0","164","12","164","37.52","569288775","-630094748","8.444",,
"1086175021","20987.29","170.39999999999998","164","12","164","37.52","569289663","-630094952","8.426",,
"1086175022","20995.53","171.0","164","12","164","37.21","569290550","-630095130","8.426",,
"1086175023","21004.18","171.20000000000005","164","12","164","37.21","569291462","-630095293","8.463",,
"1086175024","21012.58","171.60000000000002","164","12","164","37.21","569292364","-630095416","8.519",,
"1086175025","21021.07","171.60000000000002","164","12","164","37.21","569293273","-630095586","8.528",,
"1086175026","21029.69","171.60000000000002","164","12","164","37.21","569294182","-630095810","8.454",,
"1086175027","21038.12","171.60000000000002","164","12","164","37.01","569295064","-630096111","8.388",,
"1086175028","21046.61","172.0","164","12","164","37.01","569295943","-630096446","8.36",,
"1086175029","21055.05","172.0","163","12","163","37.01","569296809","-630096837","8.379",,
"1086175030","21063.77","172.0","163","12","163","37.01","569297674","-630097360","8.65",,
"1086175031","21072.78","172.0","163","12","163","37.01","569298545","-630097992","9.079",,
"1086175032","21082.47","172.0","163","12","163","36.09","569299456","-630098769","9.816",,
"1086175033","21093.22","171.39999999999998","163","12","163","36.09","569300433","-630099678","10.665",,
"1086175034","21104.67","171.20000000000005","162","12","162","36.09","569301467","-630100659","11.402",,
"1086175035","21116.8","170.60000000000002","162","12","162","36.09","569302572","-630101697","12.167",,
"1086175036","21129.63","170.20000000000005","162","12","162","36.09","569303754","-630102714","12.652",,
"1086175037","21142.82","169.0","162","12","162","36.26","569305006","-630103683","13.128",,
"1086175038","21156.25","168.39999999999998","161","12","161","36.26","569306311","-630104605","13.539",,
"1086175039","21170.02","168.0","161","12","161","36.26","569307665","-630105490","13.753",,
"1086175040","21183.77","167.20000000000005","161","12","161","36.26","569309034","-630106313","13.66",,
"1086175041","21197.51","166.79999999999995","160","12","160","36.26","569310404","-630107067","13.418",,
"1086175042","21210.67","166.0","160","12","160","35.99","569311724","-630107807","13.166",,
"1086175043","21223.7","165.60000000000002","159","12","159","35.99","569313023","-630108561","12.988",,
"1086175044","21236.26","165.0","159","12","159","35.99","569314272","-630109329","12.671",,
"1086175045","21248.64","165.0","159","12","159","35.99","569315492","-630110127","12.354",,
"1086175046","21260.83","164.60000000000002","158","12","158","35.99","569316680","-630110926","11.981",,
"1086175047","21272.52","164.60000000000002","157","12","157","35.01","569317798","-630111741","11.505",,
"1086175048","21283.65","164.60000000000002","156","12","156","35.01","569318845","-630112574","11.104",,
"1086175049","21294.29","164.60000000000002","156","12","156","35.01","569319850","-630113396","10.833",,
"1086175050","21305.05","164.60000000000002","155","12","155","35.01","569320875","-630114189","10.768",,
"1086175051","21315.91","164.60000000000002","155","12","155","35.01","569321930","-630114954","10.973",,
"1086175052","21326.9","164.60000000000002","155","12","155","35.15","569322991","-630115711","10.954",,
"1086175053","21337.8","164.60000000000002","154","12","154","35.15","569324054","-630116390","10.749",,
"1086175054","21348.13","164.60000000000002","154","12","154","35.15","569325106","-630116930","10.525",,
"1086175055","21358.7","164.39999999999998","154","12","154","35.15","569326219","-630117292","10.628",,
"1086175056","21369.23","164.39999999999998","153","12","153","35.15","569327348","-630117560","10.721",,
"1086175057","21380.17","164.39999999999998","153","12","153","34.46","569328513","-630117731","10.768",,
"1086175058","21391.04","164.39999999999998","153","12","153","34.46","569329683","-630117822","10.88",,
"1086175059","21402.02","164.39999999999998","152","12","152","34.46","569330859","-630117808","10.917",,
"1086175060","21413.06","164.60000000000002","152","12","152","34.46","569332037","-630117692","10.945",,
"1086175061","21424.06","164.60000000000002","152","12","152","34.46","569333206","-630117516","10.945",,
"1086175062","21434.95","164.60000000000002","152","12","152","33.6","569334352","-630117240","10.945",,
"1086175063","21445.79","164.79999999999995","152","12","152","33.6","569335507","-630116890","11.187",,
"1086175064","21457.05","165.0","152","12","152","33.6","569336692","-630116491","11.309",,
"1086175065","21468.49","165.0","152","12","152","33.6","569337872","-630115993","11.271",,
"1086175066","21479.89","165.0","152","12","152","33.6","569339028","-630115424","11.197",,
"1086175067","21491.13","165.0","151","12","151","33.83","569340151","-630114777","11.169",,
"1086175068","21502.41","164.79999999999995","151","12","151","33.83","569341249","-630114002","11.271",,
"1086175069","21513.91","164.60000000000002","151","12","151","33.83","569342346","-630113178","11.346",,
"1086175070","21525.48","164.39999999999998","151","12","151","33.83","569343439","-630112338","11.449",,
"1086175071","21536.91","164.39999999999998","150","12","150","33.83","569344533","-630111505","11.617",,
"1086175072","21548.74","164.0","150","12","150","33.58","569345657","-630110603","12.009",,
"1086175073","21561.02","163.79999999999995","150","12","150","33.58","569346832","-630109691","12.363",,
"1086175074","21573.64","163.60000000000002","150","12","150","33.58","569348038","-630108756","12.587",,
"1086175075","21586.82","163.39999999999998","149","12","149","33.58","569349291","-630107807","12.895",,
"1086175076","21600.15","162.60000000000002","148","12","148","33.58","569350561","-630106856","13.175",,
"1086175077","21613.44","162.0","148","12","148","33.41","569351833","-630105897","13.334",,
"1086175078","21627.04","161.39999999999998","148","12","148","33.41","569353141","-630104929","13.595",,
"1086175079","21640.83","160.20000000000005","147","12","147","33.41","569354474","-630103968","13.753",,
"1086175080","21654.7","159.20000000000005","146","12","146","33.41","569355833","-630103043","13.847",,
"1086175081","21668.99","158.20000000000005","145","12","145","33.41","569357244","-630102180","14.033",,
"1086175082","21683.16","158.20000000000005","145","12","145","31.72","569358661","-630101389","14.052",,
"1086175083","21697.25","157.60000000000002","144","12","144","31.72","569360083","-630100674","13.977",,
"1086175084","21710.97","156.79999999999995","143","12","143","31.72","569361495","-630100053","13.884",,
"1086175085","21724.48","156.39999999999998","142","12","142","31.72","569362907","-630099562","13.66",,
"1086175086","21737.68","155.79999999999995","141","12","141","31.72","569364298","-630099151","13.306",,
"1086175087","21750.56","155.79999999999995","140","12","140","32.17","569365660","-630098795","12.904",,
"1086175088","21763.05","155.79999999999995","138","12","138","32.17","569366986","-630098485","12.503",,
"1086175089","21775.25","155.60000000000002","137","12","137","32.17","569368283","-630098249","12.13",,
"1086175090","21787.08","155.60000000000002","135","12","135","32.17","569369544","-630098038","11.785",,
"1086175091","21798.57","155.60000000000002","133","12","133","32.17","569370771","-630097860","11.467",,
"1086175092","21810.01","155.60000000000002","132","12","132","30.89","569371989","-630097710","11.355",,
"1086175093","21821.26","155.39999999999998","131","12","131","30.89","569373202","-630097621","11.393",,
"1086175094","21832.6","155.0","130","12","130","30.89","569374419","-630097556","11.374",,
"1086175095","21844.05","155.0","130","12","130","30.89","569375643","-630097446","11.421",,
"1086175096","21855.32","154.79999999999995","130","12","130","30.89","569376856","-630097358","11.421",,
"1086175097","21866.83","154.60000000000002","131","12","131","29.65","569378093","-630097327","11.514",,
"1086175098","21878.37","153.79999999999995","131","12","131","29.65","569379317","-630097259","11.365",,
"1086175099","21889.41","153.60000000000002","132","12","132","29.65","569380503","-630097133","11.215",,
"1086175100","21900.49","153.39999999999998","132","12","132","29.65","569381679","-630096892","11.104",,
"1086175101","21911.26","153.39999999999998","133","12","133","29.65","569382818","-630096546","10.945",,
"1086175102","21922.09","153.39999999999998","133","12","133","29.61","569383956","-630096122","10.936",,
"1086175103","21933.32","153.39999999999998","133","12","133","29.61","569385113","-630095667","10.982",,
"1086175104","21944.22","153.39999999999998","134","12","134","29.61","569386243","-630095213","10.917",,
"1086175105","21955.22","153.39999999999998","134","12","134","29.61","569387371","-630094719","10.917",,
"1086175106","21966.15","153.39999999999998","135","12","135","29.61","569388476","-630094136","10.936",,
"1086175107","21977.07","153.39999999999998","135","12","135","30.37","569389561","-630093447","11.01",,
"1086175108","21988.18","153.39999999999998","136","12","136","30.37","569390640","-630092692","11.02",,
"1086175109","21999.25","153.39999999999998","136","12","136","30.37","569391702","-630091890","11.001",,
"1086175110","22010.43","153.39999999999998","136","12","136","30.37","569392750","-630091057","10.898",,
"1086175111","22021.18","153.39999999999998","136","12","136","30.37","569393754","-630090209","10.74",,
"1086175112","22031.8","153.39999999999998","136","12","136","29.3","569394688","-630089264","10.488",,
"1086175113","22042.17","153.60000000000002","136","12","136","29.3","569395568","-630088264","10.376",,
"1086175114","22052.26","153.60000000000002","136","12","136","29.3","569396428","-630087280","10.282",,
"1086175115","22062.35","153.79999999999995","136","12","136","29.3","569397274","-630086257","10.226",,
"1086175116","22072.53","153.79999999999995","136","12","136","29.3","569398095","-630085199","10.086",,
"1086175117","22082.57","154.0","136","12","136","29.84","569398895","-630084132","10.04",,
"1086175118","22092.69","154.0","136","12","136","29.84","569399664","-630082991","10.18",,
"1086175119","22102.83","154.0","136","12","136","29.84","569400416","-630081820","10.236",,
"1086175120","22113.03","154.0","136","12","136","29.84","569401140","-630080615","10.142",,
"1086175121","22122.84","154.0","136","12","136","29.84","569401813","-630079394","9.975",,
"1086175122","22132.88","154.0","136","12","136","30.91","569402447","-630078118","9.863",,
"1086175123","22142.49","154.0","136","12","136","30.91","569403047","-630076863","9.732",,
"1086175124","22152.1","154.0","135","12","135","30.91","569403600","-630075559","9.639",,
"1086175125","22161.66","154.0","135","12","135","30.91","569404108","-630074220","9.508",,
"1086175126","22171.36","153.79999999999995","135","12","135","30.91","569404600","-630072874","9.303",,
"1086175127","22180.95","153.79999999999995","135","12","135","31.63","569405081","-630071544","9.237",,
"1086175128","22190.19","154.0","134","12","134","31.63","569405499","-630070210","9.2",,
"1086175129","22199.44","154.0","134","12","134","31.63","569405931","-630068880","9.219",,
"1086175130","22208.72","154.20000000000005","135","12","135","31.63","569406383","-630067564","9.172",,
"1086175131","22217.96","154.39999999999998","135","12","135","31.63","569406839","-630066266","9.079",,
"1086175132","22227.14","154.79999999999995","135","12","135","30.93","569407276","-630064952","9.191",,
"1086175133","22236.5","154.79999999999995","135","12","135","30.93","569407724","-630063617","9.321",,
"1086175134","22246.03","154.79999999999995","136","12","136","30.93","569408197","-630062277","9.471",,
"1086175135","22255.34","155.0","136","12","136","30.93","569408646","-630060943","9.415",,
"1086175136","22264.79","155.0","136","12","136","30.93","569409094","-630059607","9.256",,
"1086175137","22274.21","155.0","136","12","136","26.52","569409537","-630058272","9.265",,
"1086175138","22283.46","155.39999999999998","136","12","136","26.52","569409943","-630056934","9.237",,
"1086175139","22292.65","155.60000000000002","136","12","136","26.52","569410367","-630055628","9.125",,
"1086175140","22301.72","155.60000000000002","137","12","137","26.52","569410796","-630054326","9.265",,
"1086175141","22310.94","155.79999999999995","137","12","137","26.52","569411221","-630052980","9.489",,
"1086175142","22320.56","155.79999999999995","137","12","137","27.13","569411644","-630051578","9.592",,
"1086175143","22330.23","156.39999999999998","137","12","137","27.13","569412090","-630050182","9.611",,
"1086175144","22340.05","156.60000000000002","138","12","138","27.13","569412559","-630048785","9.62",,
"1086175145","22349.95","156.79999999999995","139","12","139","27.13","569413044","-630047381","9.704",,
"1086175146","22359.98","157.20000000000005","139","12","139","27.13","569413544","-630045968","9.816",,
"1086175147","22370.29","157.20000000000005","140","12","140","29.11","569414047","-630044549","9.909",,
"1086175148","22379.9","157.20000000000005","141","12","141","29.11","569414556","-630043225","9.797",,
"1086175149","22389.28","157.20000000000005","142","12","142","29.11","569415079","-630041935","9.732",,
"1086175150","22398.94","157.20000000000005","142","12","142","29.11","569415630","-630040627","9.723",,
"1086175151","22408.72","157.0","143","12","143","29.11","569416222","-630039320","9.9",,
"1086175152","22418.85","157.0","143","12","143","28.85","569416871","-630038029","9.956",,
"1086175153","22428.94","156.39999999999998","144","12","144","28.85","569417557","-630036799","9.891",,
"1086175154","22438.9","156.0","144","12","144","28.85","569418254","-630035583","9.984",,
"1086175155","22449.04","156.0","144","12","144","28.85","569418967","-630034371","10.003",,
"1086175156","22459.04","155.39999999999998","144","12","144","28.85","569419697","-630033209","9.909",,
"1086175157","22469.11","155.39999999999998","144","12","144","27.9","569420428","-630032030","10.021",,
"1086175158","22479.27","155.39999999999998","144","12","144","27.9","569421179","-630030868","10.096",,
"1086175159","22489.25","155.20000000000005","143","12","143","27.9","569421940","-630029741","10.058",,
"1086175160","22499.16","155.20000000000005","143","12","143","27.9","569422734","-630028685","9.956",,
"1086175161","22509.12","155.0","143","12","143","27.9","569423540","-630027654","9.825",,
"1086175162","22518.95","154.79999999999995","141","12","141","29.23","569424376","-630026699","9.695",,
"1086175163","22528.73","154.60000000000002","141","12","141","29.23","569425205","-630025757","9.583",,
"1086175164","22538.41","154.60000000000002","140","12","140","29.23","569426049","-630024845","9.62",,
"1086175165","22548.54","154.60000000000002","139","12","139","29.23","569426928","-630023926","9.844",,
"1086175166","22558.38","154.60000000000002","138","12","138","29.23","569427819","-630023056","10.049",,
"1086175167","22568.35","154.60000000000002","137","12","137","28.93","569428734","-630022231","9.947",,
"1086175168","22578.44","154.60000000000002","137","12","137","28.93","569429679","-630021447","9.947",,
"1086175169","22588.7","154.20000000000005","136","12","136","28.93","569430653","-630020718","10.058",,
"1086175170","22598.76","154.0","136","12","136","28.93","569431606","-630020004","10.021",,
"1086175171","22608.26","153.79999999999995","136","12","136","28.93","569432550","-630019391","9.863",,
"1086175172","22617.99","153.79999999999995","135","12","135","27.56","569433532","-630018843","9.797",,
"1086175173","22627.82","153.79999999999995","135","12","135","27.56","569434529","-630018360","9.741",,
"1086175174","22637.53","154.0","135","12","135","27.56","569435503","-630017862","9.648",,
"1086175175","22646.8","154.20000000000005","135","12","135","27.56","569436463","-630017423","9.583",,
"1086175176","22656.33","154.20000000000005","135","12","135","27.56","569437459","-630017022","9.639",,
"1086175177","22666.1","154.20000000000005","134","12","134","29.39","569438493","-630016730","9.723",,
"1086175178","22676.13","154.20000000000005","134","12","134","29.39","569439549","-630016500","9.788",,
"1086175179","22685.95","154.20000000000005","134","12","134","29.39","569440595","-630016267","9.825",,
"1086175180","22695.92","154.39999999999998","134","12","134","29.39","569441634","-630015965","9.779",,
"1086175181","22705.52","154.60000000000002","134","12","134","29.39","569442654","-630015675","9.741",,
"1086175182","22715.41","154.60000000000002","134","12","134","30.22","569443691","-630015405","9.723",,
"1086175183","22725.1","154.60000000000002","135","12","135","30.22","569444714","-630015165","9.751",,
"1086175184","22734.69","154.60000000000002","135","12","135","30.22","569445727","-630014938","9.723",,
"1086175185","22744.13","154.60000000000002","135","12","135","30.22","569446728","-630014684","9.685",,
"1086175186","22753.59","154.60000000000002","135","12","135","30.22","569447724","-630014417","9.629",,
"1086175187","22762.78","154.60000000000002","136","12","136","31.57","569448701","-630014095","9.527",,
"1086175188","22772.34","154.60000000000002","136","12","136","31.57","569449684","-630013712","9.452",,
"1086175189","22781.38","154.39999999999998","136","12","136","31.57","569450645","-630013340","9.405",,
"1086175190","22791.04","154.39999999999998","137","12","137","31.57","569451632","-630012942","9.34",,
"1086175191","22800.23","154.39999999999998","137","12","137","31.57","569452593","-630012571","9.265",,
"1086175192","22809.58","154.39999999999998","138","12","138","31.28","569453556","-630012182","9.2",,
"1086175193","22818.74","154.39999999999998","138","12","138","31.28","569454498","-630011766","9.135",,
"1086175194","22827.95","154.39999999999998","139","12","139","31.28","569455435","-630011324","9.116",,
"1086175195","22836.86","154.39999999999998","139","12","139","31.28","569456347","-630010853","9.041",,
"1086175196","22846.18","154.60000000000002","139","12","139","31.28","569457272","-630010357","9.051",,
"1086175197","22855.01","154.60000000000002","140","12","140","32.27","569458165","-630009831","9.107",,
"1086175198","22864.22","154.79999999999995","141","12","141","32.27","569459076","-630009272","9.163",,
"1086175199","22873.37","155.0","141","12","141","32.27","569459988","-630008701","9.219",,
"1086175200","22882.8","155.0","142","12","142","32.27","569460911","-630008124","9.228",,
"1086175201","22892.12","155.20000000000005","142","12","142","32.27","569461825","-630007529","9.349",,
"1086175202","22901.45","155.20000000000005","143","12","143","31.35","569462735","-630006885","9.471",,
"1086175203","22911.08","155.0","144","12","144","31.35","569463658","-630006205","9.555",,
"1086175204","22920.81","154.79999999999995","144","12","144","31.35","569464584","-630005487","9.732",,
"1086175205","22930.74","154.79999999999995","145","12","145","31.35","569465506","-630004715","9.835",,
"1086175206","22940.54","154.60000000000002","146","12","146","31.35","569466420","-630003934","9.9",,
"1086175207","22950.35","153.60000000000002","146","12","146","30.35","569467337","-630003164","9.844",,
"1086175208","22960.11","153.0","147","12","147","30.35","569468233","-630002375","9.685",,
"1086175209","22969.8","153.0","147","12","147","30.35","569469115","-630001572","9.685",,
"1086175210","22979.31","152.60000000000002","147","12","147","30.35","569469976","-630000739","9.723",,
"1086175211","22989.0","152.39999999999998","147","12","147","30.35","569470836","-629999862","9.76",,
"1086175212","22998.78","152.0","148","12","148","30.86","569471691","-629998962","9.779",,
"1086175213","23008.71","152.0","148","12","148","30.86","569472553","-629998037","9.919",,
"1086175214","23018.92","152.0","148","12","148","30.86","569473431","-629997069","10.217",,
"1086175215","23029.13","151.79999999999995","148","12","148","30.86","569474301","-629996069","10.366",,
"1086175216","23039.65","151.79999999999995","148","12","148","30.86","569475186","-629995049","10.45",,
"1086175217","23049.95","151.39999999999998","148","12","148","32.38","569476048","-629993977","10.581",,
"1086175218","23060.87","151.20000000000005","147","12","147","32.38","569476913","-629992816","10.637",,
"1086175219","23071.6","150.60000000000002","147","12","147","32.38","569477771","-629991671","10.6",,
"1086175220","23082.51","150.39999999999998","147","12","147","32.38","569478632","-629990514","10.656",,
"1086175221","23093.34","150.20000000000005","146","12","146","32.38","569479506","-629989361","10.88",,
"1086175222","23104.6","150.0","146","12","146","32.22","569480402","-629988157","11.15",,
"1086175223","23116.08","150.0","146","12","146","32.22","569481311","-629986948","11.299",,
"1086175224","23127.38","149.20000000000005","145","12","145","32.22","569482201","-629985710","11.402",,
