record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1098890359","-138819488","1991832064","0.35","155","5.0","11.008","238","100","5.0","11.008",
"1098890360","-138819664","1991831552","5.39","155","5.0","11.036","305","99","5.0","11.036",
"1098890361","-138820064","1991830400","16.45","156","5.0","11.161","305","98","5.0","11.161",
"1098890362","-138820544","1991829376","27.59","157","5.0","11.283","314","98","5.0","11.283",
"1098890363","-138820976","1991828224","38.99","157","4.800000000000011","11.362","314","99","4.800000000000011","11.362",
"1098890364","-138820528","1991826944","50.65","158","4.199999999999989","11.881","288","99","4.199999999999989","11.881",
"1098890365","-138819744","1991826048","62.8","159","3.6000000000000227","12.428","285","99","3.6000000000000227","12.428",
"1098890366","-138818864","1991824896","75.54","159","3.0","12.935","285","99","3.0","12.935",
"1098890367","-138817952","1991823872","88.51","160","2.3999999999999773","13.398","269","101","2.3999999999999773","13.398",
"1098890368","-138817056","1991822592","102.24","160","1.8000000000000114","13.774","269","101","1.8000000000000114","13.774",
"1098890369","-138816352","1991821312","116.24","161","1.6000000000000227","13.968","283","102","1.6000000000000227","13.968",
"1098890370","-138816064","1991819904","129.93","161","1.6000000000000227","13.881","283","102","1.6000000000000227","13.881",
"1098890371","-138816064","1991818240","144.03","162","1.6000000000000227","13.853","264","99","1.6000000000000227","13.853",
"1098890372","-138816240","1991816704","157.71","162","1.6000000000000227","13.699","264","100","1.6000000000000227","13.699",
"1098890373","-138816320","1991815296","171.21","163","1.6000000000000227","13.62","306","99","1.6000000000000227","13.62",
"1098890374","-138816320","1991813888","184.94","163","1.6000000000000227","13.632","269","99","1.6000000000000227","13.632",
"1098890375","-138816384","1991812352","198.41","164","1.6000000000000227","13.611","269","99","1.6000000000000227","13.611",
"1098890376","-138816560","1991810944","212.08","164","1.6000000000000227","13.527","227","96","1.6000000000000227","13.527",
"1098890377","-138816848","1991809536","225.47","165","1.6000000000000227","13.109","227","96","1.6000000000000227","13.109",
"1098890378","-138817168","1991808000","238.46","165","1.6000000000000227","13.065","251","91","1.6000000000000227","13.065",
"1098890379","-138817536","1991806720","251.65","165","1.6000000000000227","12.948","251","91","1.6000000000000227","12.948",
"1098890380","-138817968","1991805312","264.5","165","1.6000000000000227","12.813","260","91","1.6000000000000227","12.813",
"1098890381","-138818448","1991804032","277.16","166","1.6000000000000227","12.707","260","90","1.6000000000000227","12.707",
"1098890382","-138818992","1991802752","289.83","166","1.6000000000000227","12.704","283","90","1.6000000000000227","12.704",
"1098890383","-138819552","1991801472","302.45","166","1.6000000000000227","12.733","283","90","1.6000000000000227","12.733",
"1098890384","-138820128","1991800192","315.21","166","1.6000000000000227","12.772","308","90","1.6000000000000227","12.772",
"1098890385","-138820752","1991798912","328.16","167","1.6000000000000227","12.833","302","91","1.6000000000000227","12.833",
"1098890386","-138821424","1991797888","340.99","167","1.6000000000000227","12.871","302","91","1.6000000000000227","12.871",
"1098890387","-138822112","1991796608","353.97","167","1.6000000000000227","12.756","283","91","1.6000000000000227","12.756",
"1098890388","-138822848","1991795456","366.6","167","1.6000000000000227","12.646","283","90","1.6000000000000227","12.646",
"1098890389","-138823632","1991794432","378.79","167","1.6000000000000227","12.562","261","91","1.6000000000000227","12.562",
"1098890390","-138824496","1991793280","391.64","167","1.3999999999999773","12.469","261","91","1.3999999999999773","12.469",
"1098890391","-138825408","1991792128","404.0","167","1.3999999999999773","12.419","299","91","1.3999999999999773","12.419",
"1098890392","-138826352","1991791232","416.24","168","1.3999999999999773","12.395","342","92","1.3999999999999773","12.395",
"1098890393","-138827376","1991790336","428.78","168","1.3999999999999773","12.444","342","92","1.3999999999999773","12.444",
"1098890394","-138828432","1991789440","441.52","167","1.3999999999999773","12.571","319","93","1.3999999999999773","12.571",
"1098890395","-138829488","1991788672","454.03","167","1.3999999999999773","12.672","319","93","1.3999999999999773","12.672",
"1098890396","-138830560","1991787776","466.79","168","1.1999999999999886","12.759","315","93","1.1999999999999886","12.759",
"1098890397","-138831648","1991786880","479.44","168","1.1999999999999886","12.797","276","93","1.1999999999999886","12.797",
"1098890398","-138832768","1991786240","492.23","168","1.1999999999999886","12.681","330","92","1.1999999999999886","12.681",
"1098890399","-138833904","1991785472","504.99","168","1.3999999999999773","12.691","330","91","1.3999999999999773","12.691",
"1098890400","-138835024","1991784576","517.44","168","1.3999999999999773","12.591","300","92","1.3999999999999773","12.591",
"1098890401","-138836192","1991783808","530.14","168","1.3999999999999773","12.501","256","91","1.3999999999999773","12.501",
"1098890402","-138837296","1991783040","542.53","168","1.3999999999999773","12.338","256","91","1.3999999999999773","12.338",
"1098890403","-138838448","1991782400","554.97","168","1.6000000000000227","12.28","346","90","1.6000000000000227","12.28",
"1098890404","-138839552","1991781760","567.0","168","1.8000000000000114","12.189","346","90","1.8000000000000114","12.189",
"1098890405","-138840704","1991781120","579.1","168","1.8000000000000114","12.082","331","91","1.8000000000000114","12.082",
"1098890406","-138841904","1991780480","591.29","169","2.0","11.951","331","91","2.0","11.951",
