record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1091718627","-139815248","1991991168","0.33","134","13.799999999999955","12.116","418","95","13.799999999999955","12.116",
"1091718628","-139815024","1991991168","2.32","134","13.799999999999955","12.138","418","95","13.799999999999955","12.138",
"1091718629","-139813712","1991991168","14.61","134","13.799999999999955","12.255","416","97","13.799999999999955","12.255",
"1091718630","-139812384","1991991168","26.85","134","13.799999999999955","12.312","388","97","13.799999999999955","12.312",
"1091718631","-139811088","1991991040","39.24","134","13.799999999999955","12.346","374","98","13.799999999999955","12.346",
"1091718632","-139810352","1991989888","51.64","135","13.799999999999955","12.333","346","98","13.799999999999955","12.333",
"1091718633","-139810496","1991988608","63.85","135","13.799999999999955","12.298","338","99","13.799999999999955","12.298",
"1091718634","-139811424","1991987712","76.11","135","13.799999999999955","12.3","367","99","13.799999999999955","12.3",
"1091718635","-139812672","1991987200","88.53","136","13.799999999999955","12.347","400","99","13.799999999999955","12.347",
"1091718636","-139813936","1991986816","100.91","136","13.799999999999955","12.419","419","99","13.799999999999955","12.419",
"1091718637","-139815232","1991986432","113.4","137","13.600000000000023","12.514","444","99","13.600000000000023","12.514",
"1091718638","-139816512","1991985920","125.82","138","13.600000000000023","12.596","431","101","13.600000000000023","12.596",
"1091718639","-139817856","1991985536","138.59","138","13.600000000000023","12.682","445","102","13.600000000000023","12.682",
"1091718640","-139819152","1991985152","151.19","139","13.600000000000023","12.735","410","102","13.600000000000023","12.735",
"1091718641","-139820496","1991984768","164.07","140","13.600000000000023","12.777","410","103","13.600000000000023","12.777",
"1091718642","-139821808","1991984384","176.71","141","13.600000000000023","12.821","421","102","13.600000000000023","12.821",
"1091718643","-139823152","1991984000","189.71","142","13.600000000000023","12.863","423","104","13.600000000000023","12.863",
"1091718644","-139824480","1991983744","202.61","142","13.600000000000023","12.86","382","104","13.600000000000023","12.86",
"1091718645","-139825696","1991982976","215.36","144","13.600000000000023","12.846","386","104","13.600000000000023","12.846",
"1091718646","-139826752","1991982080","228.14","144","13.600000000000023","12.866","423","103","13.600000000000023","12.866",
"1091718647","-139827584","1991980928","241.11","145","13.600000000000023","12.902","439","103","13.600000000000023","12.902",
"1091718648","-139828064","1991979648","254.06","146","13.600000000000023","12.908","403","104","13.600000000000023","12.908",
"1091718649","-139827936","1991978240","266.93","147","13.600000000000023","12.895","388","104","13.600000000000023","12.895",
"1091718650","-139827408","1991976960","279.92","147","13.600000000000023","12.886","397","104","13.600000000000023","12.886",
"1091718651","-139826768","1991975680","292.63","148","13.600000000000023","12.899","427","104","13.600000000000023","12.899",
"1091718652","-139826240","1991974400","305.53","149","13.600000000000023","12.857","359","103","13.600000000000023","12.857",
"1091718653","-139826048","1991972992","318.42","149","13.600000000000023","12.816","367","103","13.600000000000023","12.816",
"1091718654","-139826032","1991971712","331.31","151","13.600000000000023","12.777","365","103","13.600000000000023","12.777",
"1091718655","-139826096","1991970176","344.05","151","13.600000000000023","12.732","356","103","13.600000000000023","12.732",
"1091718656","-139826256","1991968896","356.71","152","13.600000000000023","12.687","355","102","13.600000000000023","12.687",
"1091718657","-139826464","1991967488","369.3","152","13.600000000000023","12.597","294","101","13.600000000000023","12.597",
"1091718658","-139826704","1991966208","381.9","153","13.600000000000023","12.545","355","101","13.600000000000023","12.545",
"1091718659","-139826960","1991964800","394.53","153","13.600000000000023","12.572","402","100","13.600000000000023","12.572",
"1091718660","-139827200","1991963520","407.02","153","13.600000000000023","12.668","438","101","13.600000000000023","12.668",
"1091718661","-139827408","1991961984","419.76","154","13.600000000000023","12.744","390","102","13.600000000000023","12.744",
"1091718662","-139827584","1991960704","432.53","154","13.799999999999955","12.787","352","101","13.799999999999955","12.787",
"1091718663","-139827664","1991959296","445.37","154","13.799999999999955","12.866","422","101","13.799999999999955","12.866",
"1091718664","-139827616","1991957888","458.22","154","13.799999999999955","12.91","348","102","13.799999999999955","12.91",
"1091718665","-139827392","1991956608","471.25","155","13.799999999999955","12.949","358","101","13.799999999999955","12.949",
"1091718666","-139826976","1991955072","484.03","155","13.799999999999955","12.807","321","101","13.799999999999955","12.807",
"1091718667","-139826336","1991953792","496.84","155","13.799999999999955","12.714","347","99","13.799999999999955","12.714",
"1091718668","-139825472","1991952896","509.65","155","13.799999999999955","12.69","337","100","13.799999999999955","12.69",
"1091718669","-139824352","1991952000","522.15","155","13.600000000000023","12.673","308","100","13.600000000000023","12.673",
"1091718670","-139823072","1991951616","534.75","156","13.600000000000023","12.732","315","100","13.600000000000023","12.732",
"1091718671","-139821696","1991951488","547.62","156","13.399999999999977","12.891","345","99","13.399999999999977","12.891",
"1091718672","-139820304","1991951488","560.63","156","13.200000000000045","13.052","352","99","13.200000000000045","13.052",
"1091718673","-139818880","1991951488","573.71","156","13.0","13.18","351","100","13.0","13.18",
"1091718674","-139817472","1991951488","586.93","157","12.799999999999955","13.229","348","100","12.799999999999955","13.229",
"1091718675","-139816032","1991951616","600.32","157","12.799999999999955","13.235","315","100","12.799999999999955","13.235",
"1091718676","-139814624","1991951616","613.35","157","12.600000000000023","13.246","368","100","12.600000000000023","13.246",
"1091718677","-139813168","1991951616","626.74","157","12.600000000000023","13.289","337","99","12.600000000000023","13.289",
"1091718678","-139811760","1991951488","639.94","157","12.399999999999977","13.271","339","100","12.399999999999977","13.271",
"1091718679","-139810368","1991951104","653.32","157","12.399999999999977","13.209","351","101","12.399999999999977","13.209",
"1091718680","-139809072","1991950592","666.32","157","12.399999999999977","13.093","340","100","12.399999999999977","13.093",
"1091718681","-139807776","1991950080","679.48","157","12.399999999999977","12.957","327","100","12.399999999999977","12.957",
"1091718682","-139806512","1991949440","692.5","157","12.600000000000023","12.889","364","98","12.600000000000023","12.889",
"1091718683","-139805264","1991948800","705.36","157","12.600000000000023","12.814","336","99","12.600000000000023","12.814",
"1091718684","-139804064","1991948160","718.01","157","12.799999999999955","12.691","328","98","12.799999999999955","12.691",
"1091718685","-139802864","1991947520","730.68","157","12.799999999999955","12.635","346","98","12.799999999999955","12.635",
"1091718686","-139801712","1991946752","743.32","157","13.0","12.518","361","98","13.0","12.518",
"1091718687","-139800608","1991945984","755.61","157","13.0","12.381","337","96","13.0","12.381",
"1091718688","-139799536","1991945344","767.93","157","13.200000000000045","12.289","315","97","13.200000000000045","12.289",
"1091718689","-139798496","1991944320","780.21","157","13.399999999999977","12.237","351","97","13.399999999999977","12.237",
"1091718690","-139797504","1991943424","792.46","157","13.399999999999977","12.195","353","97","13.399999999999977","12.195",
"1091718691","-139796576","1991942528","804.57","157","13.600000000000023","12.14","365","96","13.600000000000023","12.14",
"1091718692","-139795696","1991941632","816.69","157","13.799999999999955","12.082","377","95","13.799999999999955","12.082",
"1091718693","-139794896","1991940608","828.79","157","13.799999999999955","12.013","346","96","13.799999999999955","12.013",
"1091718694","-139794256","1991939456","840.93","157","14.0","11.931","334","95","14.0","11.931",
"1091718695","-139793856","1991938176","852.81","157","14.200000000000045","11.838","349","96","14.200000000000045","11.838",
"1091718696","-139793664","1991936896","864.41","157","14.399999999999977","11.733","347","96","14.399999999999977","11.733",
"1091718697","-139793584","1991935616","876.07","157","14.600000000000023","11.615","329","94","14.600000000000023","11.615",
"1091718698","-139793568","1991934336","888.03","157","14.799999999999955","11.51","335","95","14.799999999999955","11.51",
"1091718699","-139793600","1991933056","899.12","157","14.799999999999955","11.467","390","95","14.799999999999955","11.467",
"1091718700","-139793632","1991931776","910.59","157","15.0","11.467","400","95","15.0","11.467",
"1091718701","-139793600","1991930752","922.05","157","15.200000000000045","11.46","363","95","15.200000000000045","11.46",
"1091718702","-139793472","1991929472","933.7","157","15.200000000000045","11.463","356","94","15.200000000000045","11.463",
"1091718703","-139793136","1991928192","945.0","157","15.200000000000045","11.504","361","95","15.200000000000045","11.504",
"1091718704","-139792544","1991927040","956.91","158","15.200000000000045","11.544","332","96","15.200000000000045","11.544",
"1091718705","-139791808","1991926144","968.08","158","15.200000000000045","11.565","324","96","15.200000000000045","11.565",
"1091718706","-139790928","1991925248","979.78","158","15.200000000000045","11.605","327","96","15.200000000000045","11.605",
"1091718707","-139790000","1991924352","991.5","158","15.200000000000045","11.679","331","95","15.200000000000045","11.679",
"1091718708","-139789088","1991923456","1003.01","158","15.200000000000045","11.726","353","96","15.200000000000045","11.726",
"1091718709","-139788208","1991922560","1014.77","158","15.399999999999977","11.805","361","96","15.399999999999977","11.805",
"1091718710","-139787440","1991921408","1026.62","158","15.399999999999977","11.9","350","96","15.399999999999977","11.9",
"1091718711","-139786880","1991920384","1038.75","159","15.399999999999977","11.964","341","96","15.399999999999977","11.964",
"1091718712","-139786544","1991919104","1050.73","159","15.399999999999977","11.997","340","95","15.399999999999977","11.997",
"1091718713","-139786304","1991917824","1062.54","159","15.399999999999977","12.035","323","96","15.399999999999977","12.035",
"1091718714","-139786160","1991916544","1074.79","159","15.399999999999977","12.059","336","96","15.399999999999977","12.059",
"1091718715","-139786096","1991915008","1086.88","159","15.399999999999977","12.125","348","97","15.399999999999977","12.125",
"1091718716","-139786080","1991913856","1099.04","159","15.399999999999977","12.174","348","97","15.399999999999977","12.174",
"1091718717","-139786096","1991912576","1111.04","160","15.399999999999977","12.25","374","96","15.399999999999977","12.25",
"1091718718","-139786112","1991911040","1123.54","160","15.399999999999977","12.319","350","96","15.399999999999977","12.319",
"1091718719","-139786144","1991909760","1135.88","160","15.399999999999977","12.375","335","97","15.399999999999977","12.375",
"1091718720","-139786160","1991908480","1148.3","160","15.399999999999977","12.449","357","97","15.399999999999977","12.449",
"1091718721","-139786080","1991907072","1160.79","160","15.399999999999977","12.514","334","98","15.399999999999977","12.514",
"1091718722","-139785936","1991905792","1173.33","160","15.399999999999977","12.548","304","98","15.399999999999977","12.548",
"1091718723","-139785680","1991904384","1185.87","160","15.399999999999977","12.562","301","97","15.399999999999977","12.562",
"1091718724","-139785296","1991903104","1198.27","160","15.399999999999977","12.658","381","97","15.399999999999977","12.658",
"1091718725","-139784768","1991901824","1211.12","160","15.200000000000045","12.61","341","97","15.200000000000045","12.61",
"1091718726","-139784176","1991900544","1223.52","160","15.200000000000045","12.619","345","98","15.200000000000045","12.619",
"1091718727","-139783488","1991899392","1236.15","160","15.200000000000045","12.655","347","98","15.200000000000045","12.655",
"1091718728","-139782768","1991898112","1248.87","159","15.200000000000045","12.662","328","97","15.200000000000045","12.662",
"1091718729","-139782000","1991897088","1261.63","159","15.200000000000045","12.706","331","98","15.200000000000045","12.706",
"1091718730","-139781232","1991895936","1274.23","159","15.200000000000045","12.736","340","97","15.200000000000045","12.736",
"1091718731","-139780448","1991894656","1287.19","159","15.200000000000045","12.767","306","97","15.200000000000045","12.767",
"1091718732","-139779696","1991893632","1299.75","159","15.0","12.815","354","97","15.0","12.815",
"1091718733","-139778976","1991892352","1312.61","159","15.0","12.856","340","97","15.0","12.856",
"1091718734","-139778320","1991891200","1325.5","159","15.0","12.871","309","98","15.0","12.871",
"1091718735","-139777792","1991889792","1338.38","159","15.0","12.871","321","98","15.0","12.871",
"1091718736","-139777360","1991888512","1351.45","159","15.200000000000045","12.882","333","98","15.200000000000045","12.882",
"1091718737","-139776992","1991887232","1364.14","159","15.200000000000045","12.882","338","98","15.200000000000045","12.882",
"1091718738","-139776624","1991885696","1376.99","159","15.200000000000045","12.87","329","97","15.200000000000045","12.87",
"1091718739","-139776224","1991884544","1389.84","159","15.200000000000045","12.846","294","98","15.200000000000045","12.846",
"1091718740","-139775712","1991883264","1402.69","159","15.200000000000045","12.839","324","97","15.200000000000045","12.839",
"1091718741","-139775024","1991881984","1415.65","159","15.399999999999977","12.823","305","97","15.399999999999977","12.823",
"1091718742","-139774096","1991880832","1428.56","159","15.399999999999977","12.828","328","97","15.399999999999977","12.828",
"1091718743","-139772976","1991880064","1441.2","159","15.399999999999977","12.839","325","95","15.399999999999977","12.839",
"1091718744","-139771664","1991879808","1454.04","159","15.399999999999977","12.836","299","96","15.399999999999977","12.836",
"1091718745","-139770288","1991879552","1466.9","159","15.399999999999977","12.84","312","96","15.399999999999977","12.84",
"1091718746","-139768896","1991879424","1479.73","159","15.399999999999977","12.885","346","96","15.399999999999977","12.885",
"1091718747","-139767520","1991879552","1492.65","159","15.399999999999977","12.994","421","96","15.399999999999977","12.994",
"1091718748","-139766112","1991879552","1505.7","159","15.399999999999977","13.083","386","96","15.399999999999977","13.083",
"1091718749","-139764688","1991879552","1518.85","159","15.399999999999977","13.124","352","98","15.399999999999977","13.124",
"1091718750","-139763264","1991879552","1531.99","159","15.399999999999977","13.2","410","98","15.399999999999977","13.2",
"1091718751","-139761872","1991879168","1545.36","159","15.399999999999977","13.252","379","99","15.399999999999977","13.252",
"1091718752","-139760656","1991878528","1558.61","160","15.399999999999977","13.32","420","99","15.399999999999977","13.32",
"1091718753","-139759744","1991877376","1571.94","160","15.399999999999977","13.389","422","99","15.399999999999977","13.389",
"1091718754","-139759184","1991875968","1585.37","160","15.399999999999977","13.432","394","100","15.399999999999977","13.432",
"1091718755","-139758976","1991874688","1598.69","160","15.399999999999977","13.467","389","101","15.399999999999977","13.467",
"1091718756","-139759056","1991873024","1612.63","160","15.399999999999977","13.495","377","101","15.399999999999977","13.495",
"1091718757","-139759328","1991871616","1625.89","160","15.399999999999977","13.474","310","101","15.399999999999977","13.474",
