record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1091124718","567667239","-628904125","6.58","6.392","49.0","81","25","81",,,
"1091124719","567667669","-628903274","13.22","6.42","48.799999999999955","82","25","82",,,
"1091124720","567668067","-628902415","19.76","6.485","48.799999999999955","85","25","85",,,
"1091124721","567668480","-628901566","26.41","6.559","48.799999999999955","87","25","87",,,
"1091124722","567668901","-628900748","32.95","6.559","48.799999999999955","88","25","88","21.26",,
"1091124723","567669334","-628899984","39.15","6.541","48.60000000000002","90","25","90","21.26",,
"1091124724","567669792","-628899234","45.46","6.559","48.60000000000002","90","25","90","21.26",,
"1091124725","567670247","-628898474","51.82","6.541","48.60000000000002","91","25","91","21.26",,
"1091124726","567670694","-628897668","58.52","6.392","48.39999999999998","92","25","92","21.26",,
"1091124727","567671121","-628896898","64.71","6.298","48.39999999999998","92","25","92","23.03",,
"1091124728","567671523","-628896155","70.73","5.888","48.39999999999998","92","25","92","23.03",,
"1091124729","567671887","-628895466","76.23","5.328","48.39999999999998","91","25","91","23.03",,
"1091124730","567672222","-628894855","81.3","4.703","48.39999999999998","91","25","91","23.03",,
"1091124731","567672527","-628894334","85.59","4.367","48.39999999999998","90","25","90","23.03",,
"1091124732","567672719","-628893793","89.29","4.133","48.200000000000045","90","25","90","23.23",,
"1091124733","567672674","-628893101","93.45","4.572","48.200000000000045","89","25","89","23.23",,
"1091124734","567672404","-628892371","98.56","5.235","48.0","89","25","89","23.23",,
"1091124735","567671933","-628891779","104.08","5.85","48.0","89","25","89","23.23",,
"1091124736","567671364","-628891188","110.64","6.28","47.799999999999955","89","25","89","23.23",,
"1091124737","567670796","-628890538","117.41","6.634","47.39999999999998","89","25","89","23.75",,
"1091124738","567670220","-628889862","124.33","6.942","47.0","89","25","89","23.75",,
"1091124739","567669619","-628889126","131.62","7.409","46.799999999999955","90","25","90","23.75",,
"1091124740","567669001","-628888352","139.04","7.744","46.200000000000045","90","25","90","23.75",,
"1091124741","567668297","-628887657","147.01","7.959","46.0","92","25","92","23.75",,
"1091124742","567667555","-628886985","155.11","8.23","45.799999999999955","93","25","93","22.92",,
"1091124743","567666779","-628886307","163.67","8.454","45.60000000000002","94","25","94","22.92",,
"1091124744","567665998","-628885633","172.1","8.715","45.200000000000045","96","25","96","22.92",,
"1091124745","567665180","-628885011","180.73","8.901","45.0","98","25","98","22.92",,
"1091124746","567664329","-628884457","189.31","9.032","44.799999999999955","100","25","100","22.92",,
"1091124747","567663429","-628883905","198.32","9.191","44.60000000000002","101","25","101","22.92",,
"1091124748","567662489","-628883364","207.6","9.387","44.0","102","25","102","22.76",,
"1091124749","567661505","-628882865","217.21","9.517","43.39999999999998","103","25","103","22.76",,
"1091124750","567660498","-628882339","227.32","9.611","42.60000000000002","107","25","107","22.76",,
"1091124751","567659496","-628881883","237.35","9.816","42.200000000000045","107","25","107","22.76",,
"1091124752","567658521","-628881397","246.72","10.058","41.799999999999955","107","25","107","22.76",,
"1091124753","567657499","-628880928","256.48","10.133","41.60000000000002","108","25","108","22.26",,
"1091124754","567656403","-628880493","267.24","10.292","41.39999999999998","108","25","108","22.26",,
"1091124755","567655328","-628880068","277.63","10.45","41.0","109","25","109","22.26",,
"1091124756","567654245","-628879618","288.07","10.618","40.60000000000002","109","25","109","22.26",,
"1091124757","567653151","-628879160","298.69","10.609","40.200000000000045","109","25","109","22.26",,
"1091124758","567652035","-628878680","309.37","10.805","39.799999999999955","109","25","109","23.11",,
"1091124759","567650886","-628878158","320.67","10.954","39.39999999999998","109","25","109","23.11",,
"1091124760","567649736","-628877603","331.91","11.197","39.0","109","25","109","23.11",,
"1091124761","567648583","-628876963","343.35","11.309","38.39999999999998","109","25","109","23.11",,
"1091124762","567647468","-628876312","354.67","11.141","38.0","110","25","110","23.11",,
"1091124763","567646449","-628875535","365.36","10.889","37.39999999999998","109","26","109","23.11",,
"1091124764","567645496","-628874641","375.77","10.656","37.200000000000045","109","26","109","23.11",,
"1091124765","567644596","-628873634","386.35","10.422","37.0","110","26","110","23.11",,
