record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1093528815","-138819872","1991832576","0.42","104","5.0","9.207","266","93","5.0","9.207",
"1093528816","-138820272","1991832192","5.01","104","5.0","9.293","325","95","5.0","9.293",
"1093528817","-138821072","1991831680","14.44","106","5.0","9.488","301","88","5.0","9.488",
"1093528818","-138821760","1991830784","24.05","106","5.0","9.687","292","89","5.0","9.687",
"1093528819","-138822384","1991830016","33.74","107","5.0","9.871","231","89","5.0","9.871",
"1093528820","-138823008","1991829120","43.65","108","5.0","9.975","231","89","5.0","9.975",
"1093528821","-138823632","1991828224","53.67","110","5.0","10.131","262","89","5.0","10.131",
"1093528822","-138824272","1991827328","63.93","111","5.0","10.259","262","89","5.0","10.259",
"1093528823","-138824912","1991826432","74.29","112","5.0","10.397","272","89","5.0","10.397",
"1093528824","-138825568","1991825536","84.73","113","5.0","10.519","243","89","5.0","10.519",
"1093528825","-138826240","1991824640","95.34","114","5.0","10.598","225","89","5.0","10.598",
"1093528826","-138826896","1991823488","105.98","115","5.0","10.652","177","95","5.0","10.652",
"1093528827","-138827536","1991822592","116.53","117","5.0","10.64","164","94","5.0","10.64",
"1093528828","-138828208","1991821696","127.18","119","5.0","10.608","164","94","5.0","10.608",
"1093528829","-138828912","1991820800","137.73","120","5.0","10.602","172","93","5.0","10.602",
"1093528830","-138829760","1991820032","148.36","121","5.0","10.597","276","93","5.0","10.597",
"1093528831","-138830768","1991819520","159.04","123","5.0","10.713","276","93","5.0","10.713",
"1093528832","-138831904","1991819264","169.82","124","5.0","10.826","330","93","5.0","10.826",
"1093528833","-138833056","1991819520","180.76","125","5.0","10.968","330","95","5.0","10.968",
"1093528834","-138834144","1991820032","191.78","126","5.199999999999989","10.999","257","96","5.199999999999989","10.999",
"1093528835","-138835168","1991820544","202.8","126","5.199999999999989","10.892","166","95","5.199999999999989","10.892",
"1093528836","-138836112","1991821312","213.46","127","5.199999999999989","10.59","211","94","5.199999999999989","10.59",
"1093528837","-138837008","1991821824","224.02","128","5.199999999999989","10.57","216","96","5.199999999999989","10.57",
"1093528838","-138837856","1991822720","234.53","128","5.199999999999989","10.624","216","96","5.199999999999989","10.624",
"1093528839","-138838672","1991823488","245.28","128","5.199999999999989","10.813","316","96","5.199999999999989","10.813",
"1093528840","-138839472","1991824384","256.21","129","5.0","10.904","277","98","5.0","10.904",
"1093528841","-138840240","1991825280","267.2","129","4.800000000000011","11.002","241","99","4.800000000000011","11.002",
"1093528842","-138840960","1991826176","278.26","129","4.600000000000023","11.127","204","98","4.600000000000023","11.127",
"1093528843","-138841664","1991827328","289.44","130","4.399999999999977","11.287","196","97","4.399999999999977","11.287",
"1093528844","-138842336","1991828352","300.83","130","4.0","11.562","250","99","4.0","11.562",
"1093528845","-138842928","1991829504","312.46","130","3.6000000000000227","11.893","215","99","3.6000000000000227","11.893",
"1093528846","-138843488","1991830656","324.49","130","3.1999999999999886","12.19","267","99","3.1999999999999886","12.19",
"1093528847","-138843936","1991831936","337.01","130","2.8000000000000114","12.517","267","100","2.8000000000000114","12.517",
"1093528848","-138844208","1991833088","349.47","131","2.3999999999999773","12.769","246","100","2.3999999999999773","12.769",
"1093528849","-138844256","1991834624","362.52","131","2.1999999999999886","12.888","211","100","2.1999999999999886","12.888",
"1093528850","-138844000","1991836032","375.46","132","2.0","12.955","230","100","2.0","12.955",
"1093528851","-138843504","1991837312","388.39","132","2.0","12.992","229","100","2.0","12.992",
"1093528852","-138842896","1991838592","401.18","132","1.8000000000000114","12.999","260","100","1.8000000000000114","12.999",
"1093528853","-138842176","1991839872","414.28","133","1.8000000000000114","13.005","227","100","1.8000000000000114","13.005",
