Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110743899",s,position_lat,"-138820544",semicircles,position_long,"1992060672",semicircles,distance,"67.97",m,altitude,"13.0",m,speed,"5.029",m/s,power,"92",watts,heart_rate,"70",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.029",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743900",s,position_lat,"-138820080",semicircles,position_long,"1992060928",semicircles,distance,"73.03",m,altitude,"13.0",m,speed,"5.145",m/s,power,"90",watts,heart_rate,"70",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.145",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743901",s,position_lat,"-138819632",semicircles,position_long,"1992061312",semicircles,distance,"78.21",m,altitude,"13.0",m,speed,"5.255",m/s,power,"92",watts,heart_rate,"71",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.255",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743902",s,position_lat,"-138819200",semicircles,position_long,"1992061568",semicircles,distance,"83.49",m,altitude,"13.0",m,speed,"5.359",m/s,power,"92",watts,heart_rate,"72",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.359",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743903",s,position_lat,"-138818784",semicircles,position_long,"1992062208",semicircles,distance,"88.94",m,altitude,"13.0",m,speed,"5.446",m/s,power,"83",watts,heart_rate,"72",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.446",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743904",s,position_lat,"-138818432",semicircles,position_long,"1992062464",semicircles,distance,"94.44",m,altitude,"13.0",m,speed,"5.515",m/s,power,"79",watts,heart_rate,"73",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.515",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743905",s,position_lat,"-138818080",semicircles,position_long,"1992063104",semicircles,distance,"99.92",m,altitude,"13.0",m,speed,"5.575",m/s,power,"77",watts,heart_rate,"74",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.575",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743906",s,position_lat,"-138817808",semicircles,position_long,"1992063616",semicircles,distance,"105.59",m,altitude,"13.0",m,speed,"5.659",m/s,power,"83",watts,heart_rate,"75",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.659",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743907",s,position_lat,"-138817552",semicircles,position_long,"1992064128",semicircles,distance,"111.29",m,altitude,"13.0",m,speed,"5.759",m/s,power,"96",watts,heart_rate,"76",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.759",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743908",s,position_lat,"-138817296",semicircles,position_long,"1992064768",semicircles,distance,"117.12",m,altitude,"13.0",m,speed,"5.861",m/s,power,"86",watts,heart_rate,"77",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.861",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743909",s,position_lat,"-138817024",semicircles,position_long,"1992065280",semicircles,distance,"123.01",m,altitude,"13.0",m,speed,"5.937",m/s,power,"83",watts,heart_rate,"78",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.937",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743910",s,position_lat,"-138816752",semicircles,position_long,"1992065920",semicircles,distance,"129.0",m,altitude,"13.0",m,speed,"6.01",m/s,power,"91",watts,heart_rate,"78",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.01",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743911",s,position_lat,"-138816496",semicircles,position_long,"1992066560",semicircles,distance,"135.03",m,altitude,"13.0",m,speed,"6.086",m/s,power,"100",watts,heart_rate,"78",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.086",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743912",s,position_lat,"-138816256",semicircles,position_long,"1992067072",semicircles,distance,"141.16",m,altitude,"13.0",m,speed,"6.175",m/s,power,"106",watts,heart_rate,"80",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.175",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743913",s,position_lat,"-138816016",semicircles,position_long,"1992067840",semicircles,distance,"147.38",m,altitude,"13.0",m,speed,"6.268",m/s,power,"110",watts,heart_rate,"81",bpm,cadence,"89",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.268",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743914",s,position_lat,"-138815776",semicircles,position_long,"1992068352",semicircles,distance,"153.7",m,altitude,"13.0",m,speed,"6.406",m/s,power,"152",watts,heart_rate,"82",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.406",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743915",s,position_lat,"-138815520",semicircles,position_long,"1992069120",semicircles,distance,"160.19",m,altitude,"13.0",m,speed,"6.546",m/s,power,"125",watts,heart_rate,"82",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.546",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743916",s,position_lat,"-138815248",semicircles,position_long,"1992069760",semicircles,distance,"166.79",m,altitude,"13.0",m,speed,"6.644",m/s,power,"111",watts,heart_rate,"83",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.644",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743917",s,position_lat,"-138814960",semicircles,position_long,"1992070400",semicircles,distance,"173.47",m,altitude,"13.0",m,speed,"6.704",m/s,power,"101",watts,heart_rate,"83",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.704",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743918",s,position_lat,"-138814720",semicircles,position_long,"1992071040",semicircles,distance,"180.2",m,altitude,"13.0",m,speed,"6.75",m/s,power,"98",watts,heart_rate,"84",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.75",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743919",s,position_lat,"-138814480",semicircles,position_long,"1992071808",semicircles,distance,"186.97",m,altitude,"13.0",m,speed,"6.793",m/s,power,"100",watts,heart_rate,"84",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.793",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743920",s,position_lat,"-138814224",semicircles,position_long,"1992072576",semicircles,distance,"193.78",m,altitude,"13.0",m,speed,"6.838",m/s,power,"102",watts,heart_rate,"85",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.838",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743921",s,position_lat,"-138813952",semicircles,position_long,"1992073216",semicircles,distance,"200.64",m,altitude,"13.0",m,speed,"6.88",m/s,power,"99",watts,heart_rate,"85",bpm,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.88",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743922",s,position_lat,"-138813712",semicircles,position_long,"1992073984",semicircles,distance,"207.54",m,altitude,"13.0",m,speed,"6.926",m/s,power,"109",watts,heart_rate,"86",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.926",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743923",s,position_lat,"-138813456",semicircles,position_long,"1992074496",semicircles,distance,"214.5",m,altitude,"13.0",m,speed,"6.982",m/s,power,"111",watts,heart_rate,"87",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.982",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743924",s,position_lat,"-138813216",semicircles,position_long,"1992075264",semicircles,distance,"221.52",m,altitude,"13.0",m,speed,"7.037",m/s,power,"110",watts,heart_rate,"87",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.037",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743925",s,position_lat,"-138812976",semicircles,position_long,"1992076032",semicircles,distance,"228.58",m,altitude,"13.0",m,speed,"7.093",m/s,power,"121",watts,heart_rate,"89",bpm,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.093",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743926",s,position_lat,"-138812752",semicircles,position_long,"1992076928",semicircles,distance,"235.71",m,altitude,"13.0",m,speed,"7.153",m/s,power,"110",watts,heart_rate,"89",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.153",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743927",s,position_lat,"-138812528",semicircles,position_long,"1992077696",semicircles,distance,"242.89",m,altitude,"13.0",m,speed,"7.2",m/s,power,"106",watts,heart_rate,"90",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.2",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743928",s,position_lat,"-138812256",semicircles,position_long,"1992078336",semicircles,distance,"250.1",m,altitude,"13.0",m,speed,"7.243",m/s,power,"105",watts,heart_rate,"91",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.243",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743929",s,position_lat,"-138811968",semicircles,position_long,"1992079104",semicircles,distance,"257.38",m,altitude,"13.0",m,speed,"7.314",m/s,power,"102",watts,heart_rate,"92",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.314",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743930",s,position_lat,"-138811664",semicircles,position_long,"1992079872",semicircles,distance,"264.74",m,altitude,"13.0",m,speed,"7.4",m/s,power,"103",watts,heart_rate,"93",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.4",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743931",s,position_lat,"-138811344",semicircles,position_long,"1992080512",semicircles,distance,"272.18",m,altitude,"13.0",m,speed,"7.518",m/s,power,"110",watts,heart_rate,"93",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.518",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743932",s,position_lat,"-138811072",semicircles,position_long,"1992081280",semicircles,distance,"279.87",m,altitude,"13.0",m,speed,"7.777",m/s,power,"123",watts,heart_rate,"94",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.777",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743933",s,position_lat,"-138810848",semicircles,position_long,"1992082176",semicircles,distance,"287.71",m,altitude,"13.0",m,speed,"7.945",m/s,power,"108",watts,heart_rate,"94",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.945",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743934",s,position_lat,"-138810656",semicircles,position_long,"1992082944",semicircles,distance,"295.7",m,altitude,"13.0",m,speed,"8.021",m/s,power,"93",watts,heart_rate,"95",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.021",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743935",s,position_lat,"-138810496",semicircles,position_long,"1992083840",semicircles,distance,"303.81",m,altitude,"13.0",m,speed,"8.061",m/s,power,"120",watts,heart_rate,"95",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.061",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743936",s,position_lat,"-138810400",semicircles,position_long,"1992084736",semicircles,distance,"311.82",m,altitude,"13.0",m,speed,"8.095",m/s,power,"109",watts,heart_rate,"95",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.095",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743937",s,position_lat,"-138810384",semicircles,position_long,"1992085632",semicircles,distance,"319.93",m,altitude,"13.0",m,speed,"8.095",m/s,power,"100",watts,heart_rate,"96",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.095",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743938",s,position_lat,"-138810448",semicircles,position_long,"1992086528",semicircles,distance,"328.06",m,altitude,"13.0",m,speed,"8.08",m/s,power,"101",watts,heart_rate,"96",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.08",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743939",s,position_lat,"-138810624",semicircles,position_long,"1992087296",semicircles,distance,"336.09",m,altitude,"13.0",m,speed,"8.064",m/s,power,"102",watts,heart_rate,"96",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.064",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743940",s,position_lat,"-138810832",semicircles,position_long,"1992088192",semicircles,distance,"344.14",m,altitude,"13.0",m,speed,"8.046",m/s,power,"102",watts,heart_rate,"96",bpm,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.046",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743941",s,position_lat,"-138811088",semicircles,position_long,"1992089088",semicircles,distance,"352.18",m,altitude,"13.0",m,speed,"8.04",m/s,power,"120",watts,heart_rate,"96",bpm,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.04",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743942",s,position_lat,"-138811360",semicircles,position_long,"1992089856",semicircles,distance,"360.22",m,altitude,"13.0",m,speed,"8.034",m/s,power,"108",watts,heart_rate,"97",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.034",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743943",s,position_lat,"-138811648",semicircles,position_long,"1992090752",semicircles,distance,"368.24",m,altitude,"13.0",m,speed,"8.013",m/s,power,"107",watts,heart_rate,"97",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.013",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743944",s,position_lat,"-138811936",semicircles,position_long,"1992091520",semicircles,distance,"376.19",m,altitude,"13.0",m,speed,"7.987",m/s,power,"106",watts,heart_rate,"97",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.987",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743945",s,position_lat,"-138812240",semicircles,position_long,"1992092416",semicircles,distance,"384.22",m,altitude,"13.200000000000045",m,speed,"7.958",m/s,power,"108",watts,heart_rate,"97",bpm,cadence,"87",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.958",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743946",s,position_lat,"-138812528",semicircles,position_long,"1992093056",semicircles,distance,"392.14",m,altitude,"13.200000000000045",m,speed,"7.927",m/s,power,"105",watts,heart_rate,"97",bpm,cadence,"86",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.927",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743947",s,position_lat,"-138812816",semicircles,position_long,"1992094080",semicircles,distance,"400.03",m,altitude,"13.200000000000045",m,speed,"7.9",m/s,power,"118",watts,heart_rate,"97",bpm,cadence,"86",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.9",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743948",s,position_lat,"-138813120",semicircles,position_long,"1992094720",semicircles,distance,"407.97",m,altitude,"13.200000000000045",m,speed,"7.908",m/s,power,"144",watts,heart_rate,"97",bpm,cadence,"87",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.908",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743949",s,position_lat,"-138813360",semicircles,position_long,"1992095616",semicircles,distance,"415.9",m,altitude,"13.200000000000045",m,speed,"7.94",m/s,power,"157",watts,heart_rate,"97",bpm,cadence,"88",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.94",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743950",s,position_lat,"-138813584",semicircles,position_long,"1992096384",semicircles,distance,"423.8",m,altitude,"13.200000000000045",m,speed,"7.95",m/s,power,"133",watts,heart_rate,"97",bpm,cadence,"80",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.95",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743951",s,position_lat,"-138813776",semicircles,position_long,"1992097280",semicircles,distance,"431.79",m,altitude,"13.200000000000045",m,speed,"7.939",m/s,power,"136",watts,heart_rate,"97",bpm,cadence,"80",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.939",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743952",s,position_lat,"-138813904",semicircles,position_long,"1992098176",semicircles,distance,"439.73",m,altitude,"13.399999999999977",m,speed,"7.928",m/s,power,"135",watts,heart_rate,"97",bpm,cadence,"80",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"7.928",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743953",s,position_lat,"-138813952",semicircles,position_long,"1992098944",semicircles,distance,"447.62",m,altitude,"13.399999999999977",m,speed,"7.915",m/s,power,"137",watts,heart_rate,"97",bpm,cadence,"81",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"7.915",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743954",s,position_lat,"-138813936",semicircles,position_long,"1992099840",semicircles,distance,"455.56",m,altitude,"13.399999999999977",m,speed,"7.901",m/s,power,"137",watts,heart_rate,"97",bpm,cadence,"81",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"7.901",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743955",s,position_lat,"-138813808",semicircles,position_long,"1992100736",semicircles,distance,"463.45",m,altitude,"13.600000000000023",m,speed,"7.895",m/s,power,"146",watts,heart_rate,"97",bpm,cadence,"81",rpm,enhanced_altitude,"13.600000000000023",m,enhanced_speed,"7.895",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743956",s,position_lat,"-138813584",semicircles,position_long,"1992101632",semicircles,distance,"471.33",m,altitude,"13.600000000000023",m,speed,"7.896",m/s,power,"162",watts,heart_rate,"98",bpm,cadence,"80",rpm,enhanced_altitude,"13.600000000000023",m,enhanced_speed,"7.896",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743957",s,position_lat,"-138813296",semicircles,position_long,"1992102400",semicircles,distance,"479.25",m,altitude,"13.799999999999955",m,speed,"7.905",m/s,power,"168",watts,heart_rate,"98",bpm,cadence,"81",rpm,enhanced_altitude,"13.799999999999955",m,enhanced_speed,"7.905",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743958",s,position_lat,"-138812960",semicircles,position_long,"1992103168",semicircles,distance,"487.14",m,altitude,"13.799999999999955",m,speed,"7.883",m/s,power,"120",watts,heart_rate,"98",bpm,cadence,"81",rpm,enhanced_altitude,"13.799999999999955",m,enhanced_speed,"7.883",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743959",s,position_lat,"-138812560",semicircles,position_long,"1992103808",semicircles,distance,"494.98",m,altitude,"14.0",m,speed,"7.843",m/s,power,"144",watts,heart_rate,"99",bpm,cadence,"80",rpm,enhanced_altitude,"14.0",m,enhanced_speed,"7.843",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743960",s,position_lat,"-138812112",semicircles,position_long,"1992104576",semicircles,distance,"502.83",m,altitude,"14.0",m,speed,"7.773",m/s,power,"116",watts,heart_rate,"99",bpm,cadence,"85",rpm,enhanced_altitude,"14.0",m,enhanced_speed,"7.773",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743961",s,position_lat,"-138811648",semicircles,position_long,"1992105344",semicircles,distance,"510.54",m,altitude,"14.200000000000045",m,speed,"7.66",m/s,power,"127",watts,heart_rate,"99",bpm,cadence,"85",rpm,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"7.66",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743962",s,position_lat,"-138811184",semicircles,position_long,"1992105984",semicircles,distance,"518.14",m,altitude,"14.200000000000045",m,speed,"7.549",m/s,power,"113",watts,heart_rate,"100",bpm,cadence,"84",rpm,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"7.549",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110743963",s,position_lat,"-138810688",semicircles,position_long,"1992106752",semicircles,distance,"525.62",m,altitude,"14.399999999999977",m,speed,"7.435",m/s,power,"120",watts,heart_rate,"100",bpm,cadence,"83",rpm,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"7.435",m/s,target_power,"0",watts,
