Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110381590",s,position_lat,"563937152",semicircles,position_long,"135964224",semicircles,distance,"443.37",m,altitude,"282.6",m,speed,"13.213",m/s,power,"263",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"282.6",m,enhanced_speed,"13.213",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381591",s,position_lat,"563937408",semicircles,position_long,"135966288",semicircles,distance,"456.64",m,altitude,"282.4",m,speed,"13.334",m/s,power,"263",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"282.4",m,enhanced_speed,"13.334",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381592",s,position_lat,"563937728",semicircles,position_long,"135968368",semicircles,distance,"470.04",m,altitude,"282.20000000000005",m,speed,"13.452",m/s,power,"262",watts,heart_rate,"158",bpm,cadence,"90",rpm,enhanced_altitude,"282.20000000000005",m,enhanced_speed,"13.452",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381593",s,position_lat,"563938112",semicircles,position_long,"135970448",semicircles,distance,"483.54",m,altitude,"282.0",m,speed,"13.536",m/s,power,"224",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"282.0",m,enhanced_speed,"13.536",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381594",s,position_lat,"563938432",semicircles,position_long,"135972544",semicircles,distance,"497.13",m,altitude,"281.79999999999995",m,speed,"13.649",m/s,power,"269",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"281.79999999999995",m,enhanced_speed,"13.649",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381595",s,position_lat,"563938816",semicircles,position_long,"135974672",semicircles,distance,"510.84",m,altitude,"281.6",m,speed,"13.758",m/s,power,"269",watts,heart_rate,"158",bpm,cadence,"92",rpm,enhanced_altitude,"281.6",m,enhanced_speed,"13.758",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381596",s,position_lat,"563939136",semicircles,position_long,"135976768",semicircles,distance,"524.4",m,altitude,"281.4",m,speed,"13.842",m/s,power,"245",watts,heart_rate,"158",bpm,cadence,"92",rpm,enhanced_altitude,"281.4",m,enhanced_speed,"13.842",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381597",s,position_lat,"563939456",semicircles,position_long,"135978896",semicircles,distance,"538.21",m,altitude,"281.20000000000005",m,speed,"13.741",m/s,power,"222",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"281.20000000000005",m,enhanced_speed,"13.741",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381598",s,position_lat,"563939840",semicircles,position_long,"135981040",semicircles,distance,"552.12",m,altitude,"281.0",m,speed,"13.615",m/s,power,"186",watts,heart_rate,"157",bpm,cadence,"91",rpm,enhanced_altitude,"281.0",m,enhanced_speed,"13.615",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381599",s,position_lat,"563940224",semicircles,position_long,"135983152",semicircles,distance,"565.75",m,altitude,"280.79999999999995",m,speed,"13.671",m/s,power,"235",watts,heart_rate,"157",bpm,cadence,"90",rpm,enhanced_altitude,"280.79999999999995",m,enhanced_speed,"13.671",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381600",s,position_lat,"563940608",semicircles,position_long,"135985232",semicircles,distance,"579.46",m,altitude,"280.6",m,speed,"13.741",m/s,power,"235",watts,heart_rate,"157",bpm,cadence,"90",rpm,enhanced_altitude,"280.6",m,enhanced_speed,"13.741",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381601",s,position_lat,"563941120",semicircles,position_long,"135987312",semicircles,distance,"593.25",m,altitude,"280.4",m,speed,"13.848",m/s,power,"287",watts,heart_rate,"157",bpm,cadence,"90",rpm,enhanced_altitude,"280.4",m,enhanced_speed,"13.848",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381602",s,position_lat,"563941632",semicircles,position_long,"135989376",semicircles,distance,"607.15",m,altitude,"280.20000000000005",m,speed,"13.944",m/s,power,"273",watts,heart_rate,"157",bpm,cadence,"90",rpm,enhanced_altitude,"280.20000000000005",m,enhanced_speed,"13.944",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381603",s,position_lat,"563942144",semicircles,position_long,"135991472",semicircles,distance,"621.13",m,altitude,"280.0",m,speed,"14.005",m/s,power,"247",watts,heart_rate,"157",bpm,cadence,"91",rpm,enhanced_altitude,"280.0",m,enhanced_speed,"14.005",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381604",s,position_lat,"563942528",semicircles,position_long,"135993632",semicircles,distance,"635.17",m,altitude,"279.79999999999995",m,speed,"14.066",m/s,power,"290",watts,heart_rate,"156",bpm,cadence,"91",rpm,enhanced_altitude,"279.79999999999995",m,enhanced_speed,"14.066",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381605",s,position_lat,"563942400",semicircles,position_long,"135995792",semicircles,distance,"649.01",m,altitude,"279.79999999999995",m,speed,"14.055",m/s,power,"290",watts,heart_rate,"156",bpm,cadence,"91",rpm,enhanced_altitude,"279.79999999999995",m,enhanced_speed,"14.055",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381606",s,position_lat,"563941312",semicircles,position_long,"135997344",semicircles,distance,"663.24",m,altitude,"279.79999999999995",m,speed,"13.926",m/s,power,"408",watts,heart_rate,"156",bpm,cadence,"91",rpm,enhanced_altitude,"279.79999999999995",m,enhanced_speed,"13.926",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381607",s,position_lat,"563939904",semicircles,position_long,"135998064",semicircles,distance,"677.09",m,altitude,"280.20000000000005",m,speed,"13.772",m/s,power,"408",watts,heart_rate,"156",bpm,cadence,"91",rpm,enhanced_altitude,"280.20000000000005",m,enhanced_speed,"13.772",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381608",s,position_lat,"563938496",semicircles,position_long,"135998576",semicircles,distance,"690.77",m,altitude,"280.4",m,speed,"13.584",m/s,power,"350",watts,heart_rate,"157",bpm,cadence,"93",rpm,enhanced_altitude,"280.4",m,enhanced_speed,"13.584",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381609",s,position_lat,"563937088",semicircles,position_long,"135999120",semicircles,distance,"704.25",m,altitude,"280.6",m,speed,"13.403",m/s,power,"350",watts,heart_rate,"157",bpm,cadence,"93",rpm,enhanced_altitude,"280.6",m,enhanced_speed,"13.403",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381610",s,position_lat,"563935680",semicircles,position_long,"135999696",semicircles,distance,"717.52",m,altitude,"280.79999999999995",m,speed,"13.057",m/s,power,"253",watts,heart_rate,"157",bpm,cadence,"92",rpm,enhanced_altitude,"280.79999999999995",m,enhanced_speed,"13.057",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381611",s,position_lat,"563934400",semicircles,position_long,"136000160",semicircles,distance,"730.3",m,altitude,"281.0",m,speed,"12.498",m/s,power,"236",watts,heart_rate,"157",bpm,cadence,"91",rpm,enhanced_altitude,"281.0",m,enhanced_speed,"12.498",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381612",s,position_lat,"563933120",semicircles,position_long,"136000560",semicircles,distance,"742.38",m,altitude,"281.4",m,speed,"12.081",m/s,power,"249",watts,heart_rate,"157",bpm,cadence,"89",rpm,enhanced_altitude,"281.4",m,enhanced_speed,"12.081",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381613",s,position_lat,"563931840",semicircles,position_long,"136000912",semicircles,distance,"754.39",m,altitude,"281.6",m,speed,"11.926",m/s,power,"318",watts,heart_rate,"157",bpm,cadence,"90",rpm,enhanced_altitude,"281.6",m,enhanced_speed,"11.926",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381614",s,position_lat,"563930624",semicircles,position_long,"136001280",semicircles,distance,"766.41",m,altitude,"281.79999999999995",m,speed,"11.74",m/s,power,"331",watts,heart_rate,"158",bpm,cadence,"90",rpm,enhanced_altitude,"281.79999999999995",m,enhanced_speed,"11.74",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381615",s,position_lat,"563929344",semicircles,position_long,"136001600",semicircles,distance,"777.89",m,altitude,"282.0",m,speed,"11.586",m/s,power,"333",watts,heart_rate,"158",bpm,cadence,"90",rpm,enhanced_altitude,"282.0",m,enhanced_speed,"11.586",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381616",s,position_lat,"563928128",semicircles,position_long,"136001856",semicircles,distance,"789.42",m,altitude,"282.20000000000005",m,speed,"11.479",m/s,power,"396",watts,heart_rate,"158",bpm,cadence,"90",rpm,enhanced_altitude,"282.20000000000005",m,enhanced_speed,"11.479",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381617",s,position_lat,"563926912",semicircles,position_long,"136001648",semicircles,distance,"800.89",m,altitude,"282.4",m,speed,"11.48",m/s,power,"326",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"282.4",m,enhanced_speed,"11.48",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381618",s,position_lat,"563925760",semicircles,position_long,"136001216",semicircles,distance,"812.37",m,altitude,"282.4",m,speed,"11.476",m/s,power,"326",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"282.4",m,enhanced_speed,"11.476",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381619",s,position_lat,"563924608",semicircles,position_long,"136000512",semicircles,distance,"824.04",m,altitude,"282.4",m,speed,"11.511",m/s,power,"307",watts,heart_rate,"159",bpm,cadence,"91",rpm,enhanced_altitude,"282.4",m,enhanced_speed,"11.511",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381620",s,position_lat,"563923456",semicircles,position_long,"135999728",semicircles,distance,"835.57",m,altitude,"282.4",m,speed,"11.555",m/s,power,"293",watts,heart_rate,"159",bpm,cadence,"91",rpm,enhanced_altitude,"282.4",m,enhanced_speed,"11.555",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381621",s,position_lat,"563922368",semicircles,position_long,"135998944",semicircles,distance,"846.96",m,altitude,"282.6",m,speed,"11.597",m/s,power,"273",watts,heart_rate,"159",bpm,cadence,"91",rpm,enhanced_altitude,"282.6",m,enhanced_speed,"11.597",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381622",s,position_lat,"563921216",semicircles,position_long,"135998176",semicircles,distance,"858.58",m,altitude,"282.6",m,speed,"11.651",m/s,power,"284",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"282.6",m,enhanced_speed,"11.651",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381623",s,position_lat,"563920064",semicircles,position_long,"135997472",semicircles,distance,"870.26",m,altitude,"282.6",m,speed,"11.702",m/s,power,"276",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"282.6",m,enhanced_speed,"11.702",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381624",s,position_lat,"563918848",semicircles,position_long,"135996960",semicircles,distance,"882.17",m,altitude,"282.6",m,speed,"11.733",m/s,power,"278",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"282.6",m,enhanced_speed,"11.733",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381625",s,position_lat,"563917568",semicircles,position_long,"135996736",semicircles,distance,"893.9",m,altitude,"282.6",m,speed,"11.721",m/s,power,"278",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"282.6",m,enhanced_speed,"11.721",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381626",s,position_lat,"563916352",semicircles,position_long,"135997040",semicircles,distance,"905.61",m,altitude,"282.6",m,speed,"11.681",m/s,power,"258",watts,heart_rate,"160",bpm,cadence,"89",rpm,enhanced_altitude,"282.6",m,enhanced_speed,"11.681",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381627",s,position_lat,"563915328",semicircles,position_long,"135998032",semicircles,distance,"917.29",m,altitude,"282.6",m,speed,"11.671",m/s,power,"258",watts,heart_rate,"160",bpm,cadence,"89",rpm,enhanced_altitude,"282.6",m,enhanced_speed,"11.671",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381628",s,position_lat,"563914560",semicircles,position_long,"135999520",semicircles,distance,"928.96",m,altitude,"282.4",m,speed,"11.676",m/s,power,"249",watts,heart_rate,"160",bpm,cadence,"90",rpm,enhanced_altitude,"282.4",m,enhanced_speed,"11.676",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381629",s,position_lat,"563914048",semicircles,position_long,"136001184",semicircles,distance,"940.66",m,altitude,"282.4",m,speed,"11.728",m/s,power,"290",watts,heart_rate,"160",bpm,cadence,"90",rpm,enhanced_altitude,"282.4",m,enhanced_speed,"11.728",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381630",s,position_lat,"563913600",semicircles,position_long,"136002928",semicircles,distance,"952.42",m,altitude,"282.20000000000005",m,speed,"11.795",m/s,power,"277",watts,heart_rate,"161",bpm,cadence,"90",rpm,enhanced_altitude,"282.20000000000005",m,enhanced_speed,"11.795",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381631",s,position_lat,"563913152",semicircles,position_long,"136004688",semicircles,distance,"964.06",m,altitude,"282.20000000000005",m,speed,"11.861",m/s,power,"283",watts,heart_rate,"161",bpm,cadence,"90",rpm,enhanced_altitude,"282.20000000000005",m,enhanced_speed,"11.861",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381632",s,position_lat,"563912832",semicircles,position_long,"136006560",semicircles,distance,"976.15",m,altitude,"282.0",m,speed,"11.942",m/s,power,"269",watts,heart_rate,"162",bpm,cadence,"89",rpm,enhanced_altitude,"282.0",m,enhanced_speed,"11.942",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381633",s,position_lat,"563912576",semicircles,position_long,"136008400",semicircles,distance,"988.13",m,altitude,"282.0",m,speed,"12.011",m/s,power,"266",watts,heart_rate,"162",bpm,cadence,"91",rpm,enhanced_altitude,"282.0",m,enhanced_speed,"12.011",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381634",s,position_lat,"563912320",semicircles,position_long,"136010256",semicircles,distance,"1000.02",m,altitude,"281.79999999999995",m,speed,"12.085",m/s,power,"266",watts,heart_rate,"162",bpm,cadence,"91",rpm,enhanced_altitude,"281.79999999999995",m,enhanced_speed,"12.085",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381635",s,position_lat,"563912064",semicircles,position_long,"136012160",semicircles,distance,"1012.3",m,altitude,"281.79999999999995",m,speed,"12.148",m/s,power,"281",watts,heart_rate,"162",bpm,cadence,"91",rpm,enhanced_altitude,"281.79999999999995",m,enhanced_speed,"12.148",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110381636",s,position_lat,"563911808",semicircles,position_long,"136014080",semicircles,distance,"1024.49",m,altitude,"281.6",m,speed,"12.225",m/s,power,"281",watts,heart_rate,"163",bpm,cadence,"91",rpm,enhanced_altitude,"281.6",m,enhanced_speed,"12.225",m/s,target_power,"0",watts,
