Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1108252739",s,position_lat,"486524032",semicircles,position_long,"-882436096",semicircles,distance,"0.27",m,altitude,"35.200000000000045",m,speed,"0.948",m/s,power,"116",watts,heart_rate,"57",bpm,cadence,"14",rpm,enhanced_altitude,"35.200000000000045",m,enhanced_speed,"0.948",m/s,
Data,3,record,timestamp,"1108252740",s,position_lat,"486523904",semicircles,position_long,"-882436096",semicircles,distance,"1.65",m,altitude,"35.200000000000045",m,speed,"2.178",m/s,power,"166",watts,heart_rate,"59",bpm,cadence,"33",rpm,enhanced_altitude,"35.200000000000045",m,enhanced_speed,"2.178",m/s,
Data,3,record,timestamp,"1108252741",s,position_lat,"486523616",semicircles,position_long,"-882436224",semicircles,distance,"4.41",m,altitude,"35.0",m,speed,"3.247",m/s,power,"156",watts,heart_rate,"61",bpm,cadence,"50",rpm,enhanced_altitude,"35.0",m,enhanced_speed,"3.247",m/s,
Data,3,record,timestamp,"1108252742",s,position_lat,"486523296",semicircles,position_long,"-882436544",semicircles,distance,"8.09",m,altitude,"35.0",m,speed,"4.083",m/s,power,"172",watts,heart_rate,"62",bpm,cadence,"38",rpm,enhanced_altitude,"35.0",m,enhanced_speed,"4.083",m/s,
Data,3,record,timestamp,"1108252743",s,position_lat,"486522880",semicircles,position_long,"-882436800",semicircles,distance,"12.54",m,altitude,"34.799999999999955",m,speed,"4.779",m/s,power,"165",watts,heart_rate,"66",bpm,cadence,"60",rpm,enhanced_altitude,"34.799999999999955",m,enhanced_speed,"4.779",m/s,
Data,3,record,timestamp,"1108252744",s,position_lat,"486522400",semicircles,position_long,"-882437184",semicircles,distance,"17.59",m,altitude,"34.799999999999955",m,speed,"5.272",m/s,power,"111",watts,heart_rate,"68",bpm,cadence,"60",rpm,enhanced_altitude,"34.799999999999955",m,enhanced_speed,"5.272",m/s,
Data,3,record,timestamp,"1108252745",s,position_lat,"486521952",semicircles,position_long,"-882437632",semicircles,distance,"23.04",m,altitude,"34.60000000000002",m,speed,"5.627",m/s,power,"153",watts,heart_rate,"69",bpm,cadence,"68",rpm,enhanced_altitude,"34.60000000000002",m,enhanced_speed,"5.627",m/s,
Data,3,record,timestamp,"1108252746",s,position_lat,"486521376",semicircles,position_long,"-882437952",semicircles,distance,"28.84",m,altitude,"34.60000000000002",m,speed,"5.919",m/s,power,"77",watts,heart_rate,"71",bpm,cadence,"73",rpm,enhanced_altitude,"34.60000000000002",m,enhanced_speed,"5.919",m/s,
Data,3,record,timestamp,"1108252747",s,position_lat,"486520832",semicircles,position_long,"-882438464",semicircles,distance,"34.85",m,altitude,"34.39999999999998",m,speed,"6.11",m/s,power,"125",watts,heart_rate,"72",bpm,cadence,"73",rpm,enhanced_altitude,"34.39999999999998",m,enhanced_speed,"6.11",m/s,
Data,3,record,timestamp,"1108252748",s,position_lat,"486520288",semicircles,position_long,"-882438976",semicircles,distance,"41.08",m,altitude,"34.39999999999998",m,speed,"6.339",m/s,power,"118",watts,heart_rate,"73",bpm,cadence,"73",rpm,enhanced_altitude,"34.39999999999998",m,enhanced_speed,"6.339",m/s,
Data,3,record,timestamp,"1108252749",s,position_lat,"486519712",semicircles,position_long,"-882439424",semicircles,distance,"47.52",m,altitude,"34.39999999999998",m,speed,"6.536",m/s,power,"119",watts,heart_rate,"75",bpm,cadence,"87",rpm,enhanced_altitude,"34.39999999999998",m,enhanced_speed,"6.536",m/s,
