record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1100473863","663835392","-62508496","0.31","53.799999999999955","0.918","113","58","14","53.799999999999955","0.918",
"1100473864","663835392","-62508528","1.05","53.799999999999955","1.531","95","58","23","53.799999999999955","1.531",
"1100473865","663835200","-62508604","2.92","53.799999999999955","2.211","148","58","34","53.799999999999955","2.211",
"1100473866","663834944","-62508688","5.5","53.799999999999955","2.93","178","59","45","53.799999999999955","2.93",
"1100473867","663834560","-62508772","8.71","53.799999999999955","3.502","123","61","54","53.799999999999955","3.502",
"1100473868","663834112","-62508860","12.44","53.799999999999955","3.838","62","61","60","53.799999999999955","3.838",
"1100473869","663833728","-62508940","16.3","53.799999999999955","4.094","183","63","60","53.799999999999955","4.094",
"1100473870","663833280","-62509028","20.72","53.799999999999955","4.546","120","64","60","53.799999999999955","4.546",
"1100473871","663832768","-62509124","25.41","53.799999999999955","4.827","134","66","73","53.799999999999955","4.827",
"1100473872","663832256","-62509256","30.37","53.799999999999955","5.104","132","68","76","53.799999999999955","5.104",
"1100473873","663831680","-62509428","35.52","53.799999999999955","5.337","118","70","80","53.799999999999955","5.337",
"1100473874","663831104","-62509644","41.0","53.799999999999955","5.532","116","72","81","53.799999999999955","5.532",
"1100473875","663830528","-62509888","46.58","53.60000000000002","5.693","102","73","81","53.60000000000002","5.693",
"1100473876","663829952","-62510160","52.34","53.60000000000002","5.82","96","76","81","53.60000000000002","5.82",
"1100473877","663829312","-62510452","58.31","53.60000000000002","5.922","87","77","81","53.60000000000002","5.922",
"1100473878","663828736","-62510748","64.27","53.60000000000002","6.0","87","79","81","53.60000000000002","6.0",
"1100473879","663828096","-62511036","70.3","53.60000000000002","6.069","89","79","82","53.60000000000002","6.069",
"1100473880","663827456","-62511332","76.34","53.60000000000002","6.126","78","80","82","53.60000000000002","6.126",
"1100473881","663826816","-62511628","82.48","53.60000000000002","6.173","108","80","83","53.60000000000002","6.173",
"1100473882","663826176","-62511924","88.71","53.799999999999955","6.265","108","81","83","53.799999999999955","6.265",
"1100473883","663825536","-62512228","95.08","53.799999999999955","6.336","97","82","83","53.799999999999955","6.336",
"1100473884","663824832","-62512524","101.45","53.799999999999955","6.411","107","82","83","53.799999999999955","6.411",
"1100473885","663824192","-62512812","107.91","53.799999999999955","6.504","116","82","83","53.799999999999955","6.504",
"1100473886","663823488","-62513092","114.47","53.799999999999955","6.607","105","82","84","53.799999999999955","6.607",
"1100473887","663822784","-62513368","121.11","53.60000000000002","6.7","105","82","84","53.60000000000002","6.7",
"1100473888","663822080","-62513664","127.82","53.60000000000002","6.791","98","82","84","53.60000000000002","6.791",
"1100473889","663821376","-62514128","134.64","53.60000000000002","6.855","96","82","84","53.60000000000002","6.855",
"1100473890","663820800","-62514796","141.55","53.60000000000002","6.902","97","82","83","53.60000000000002","6.902",
"1100473891","663820224","-62515692","148.51","53.60000000000002","6.947","108","83","84","53.60000000000002","6.947",
"1100473892","663819776","-62516796","155.48","53.60000000000002","7.0","113","83","84","53.60000000000002","7.0",
"1100473893","663819648","-62518064","162.49","53.60000000000002","7.053","103","84","84","53.60000000000002","7.053",
"1100473894","663819456","-62519400","169.59","53.60000000000002","7.1","105","86","84","53.60000000000002","7.1",
"1100473895","663819328","-62520708","176.59","53.60000000000002","7.154","140","86","85","53.60000000000002","7.154",
"1100473896","663819072","-62521960","183.69","53.60000000000002","7.253","125","88","86","53.60000000000002","7.253",
"1100473897","663818624","-62523076","191.14","53.60000000000002","7.319","97","88","86","53.60000000000002","7.319",
"1100473898","663817920","-62523876","198.54","53.60000000000002","7.344","96","90","86","53.60000000000002","7.344",
"1100473899","663817216","-62524336","205.78","53.60000000000002","7.365","92","92","86","53.60000000000002","7.365",
"1100473900","663816448","-62524492","213.27","53.60000000000002","7.384","116","92","86","53.60000000000002","7.384",
"1100473901","663815616","-62524304","220.68","53.60000000000002","7.43","101","95","88","53.60000000000002","7.43",
"1100473902","663814912","-62523756","228.13","53.60000000000002","7.452","96","95","88","53.60000000000002","7.452",
"1100473903","663814272","-62522900","235.59","53.60000000000002","7.477","114","96","88","53.60000000000002","7.477",
"1100473904","663813760","-62521796","243.09","53.60000000000002","7.519","105","97","88","53.60000000000002","7.519",
"1100473905","663813312","-62520644","250.51","53.60000000000002","7.545","99","97","86","53.60000000000002","7.545",
"1100473906","663812672","-62519768","258.17","53.60000000000002","7.557","93","97","86","53.60000000000002","7.557",
"1100473907","663811904","-62519264","265.63","53.60000000000002","7.574","118","98","87","53.60000000000002","7.574",
"1100473908","663811136","-62518972","273.34","53.60000000000002","7.619","123","98","87","53.60000000000002","7.619",
"1100473909","663810304","-62518832","280.98","53.60000000000002","7.662","110","98","87","53.60000000000002","7.662",
"1100473910","663809472","-62518752","288.65","53.60000000000002","7.693","109","98","87","53.60000000000002","7.693",
"1100473911","663808640","-62518696","296.28","53.60000000000002","7.723","108","98","88","53.60000000000002","7.723",
"1100473912","663807808","-62518752","304.09","53.799999999999955","7.717","107","98","88","53.799999999999955","7.717",
"1100473913","663806976","-62518900","311.76","53.799999999999955","7.693","102","98","88","53.799999999999955","7.693",
"1100473914","663806208","-62519088","319.36","53.799999999999955","7.672","108","98","87","53.799999999999955","7.672",
"1100473915","663805312","-62519280","327.14","53.799999999999955","7.671","94","98","87","53.799999999999955","7.671",
"1100473916","663804480","-62519464","334.83","53.799999999999955","7.687","111","98","85","53.799999999999955","7.687",
"1100473917","663803712","-62519600","342.54","53.799999999999955","7.753","92","98","86","53.799999999999955","7.753",
"1100473918","663802880","-62519660","350.34","53.60000000000002","7.858","113","99","87","53.60000000000002","7.858",
