record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1088956192","567664722","-628909118","0.0","5.776","44.60000000000002","68","23","68",,,
"1088956193","567665062","-628908331","5.76","5.962","44.200000000000045","68","23","68",,,
"1088956194","567665452","-628907524","12.14","6.196","44.39999999999998","68","23","68",,,
"1088956195","567665825","-628906718","18.24","6.326","44.39999999999998","69","23","69",,,
"1088956196","567666212","-628905866","24.66","6.401","44.39999999999998","71","23","71",,,
"1088956197","567666617","-628904995","31.35","6.41","44.60000000000002","73","23","73","17.72",,
"1088956198","567667023","-628904130","37.97","6.466","44.60000000000002","76","23","76","17.72",,
"1088956199","567667427","-628903257","44.67","6.448","44.60000000000002","78","23","78","17.72",,
"1088956200","567667850","-628902426","51.3","6.466","44.60000000000002","80","23","80","17.72",,
"1088956201","567668251","-628901590","57.7","6.457","44.799999999999955","84","23","84","17.72",,
"1088956202","567668679","-628900761","64.28","6.448","44.799999999999955","87","23","87","18.31",,
"1088956203","567669121","-628899981","70.71","6.392","44.799999999999955","88","23","88","18.31",,
"1088956204","567669584","-628899210","77.21","6.457","44.799999999999955","90","23","90","18.31",,
"1088956205","567670005","-628898388","83.73","6.466","44.799999999999955","93","23","93","18.31",,
"1088956206","567670419","-628897573","90.16","6.382","45.0","93","23","93","18.31",,
"1088956207","567670838","-628896776","96.42","6.354","45.0","94","23","94","18.11",,
"1088956208","567671269","-628896014","102.66","6.168","45.200000000000045","95","23","95","18.11",,
"1088956209","567671686","-628895284","108.66","5.869","45.39999999999998","96","23","96","18.11",,
"1088956210","567672095","-628894625","114.3","5.542","45.39999999999998","98","23","98","18.11",,
"1088956211","567672460","-628893988","119.35","5.216","45.39999999999998","98","23","98","18.11",,
"1088956212","567672668","-628893209","124.5","4.973","45.60000000000002","98","23","98","17.98",,
"1088956213","567672600","-628892405","129.38","5.225","45.60000000000002","99","23","99","17.98",,
"1088956214","567672231","-628891696","134.78","5.785","45.60000000000002","99","23","99","17.98",,
"1088956215","567671659","-628891091","141.23","6.373","45.60000000000002","100","23","100","17.98",,
"1088956216","567671041","-628890481","148.17","6.727","45.60000000000002","100","23","100","17.98",,
"1088956217","567670402","-628889806","155.6","7.054","45.60000000000002","100","23","100","17.5",,
"1088956218","567669778","-628889084","163.01","7.399","45.39999999999998","100","23","100","17.5",,
"1088956219","567669143","-628888295","170.82","7.744","45.200000000000045","100","23","100","17.5",,
"1088956220","567668450","-628887559","178.71","8.108","45.0","100","23","100","17.5",,
"1088956221","567667706","-628886860","186.94","8.379","44.799999999999955","100","23","100","17.5",,
"1088956222","567666921","-628886150","195.56","8.696","44.60000000000002","101","23","101","17.5",,
"1088956223","567666120","-628885440","204.33","8.92","44.39999999999998","102","23","102","17.57",,
"1088956224","567665294","-628884781","213.05","9.125","44.200000000000045","102","23","102","17.57",,
"1088956225","567664426","-628884178","221.83","9.293","44.0","102","23","102","17.57",,
"1088956226","567663486","-628883636","231.24","9.321","43.799999999999955","102","23","102","17.57",,
"1088956227","567662528","-628883129","240.79","9.433","43.60000000000002","103","23","103","17.62",,
"1088956228","567661566","-628882629","250.4","9.527","43.39999999999998","104","23","104","17.62",,
"1088956229","567660606","-628882156","259.83","9.723","43.0","104","23","104","17.62",,
"1088956230","567659638","-628881697","269.25","9.863","42.799999999999955","104","23","104","17.62",,
"1088956231","567658631","-628881266","278.78","10.105","42.39999999999998","104","23","104","17.62",,
"1088956232","567657555","-628880820","289.1","10.292","42.0","104","23","104","17.62",,
"1088956233","567656439","-628880374","299.91","10.46","41.799999999999955","104","23","104","17.62",,
"1088956234","567655331","-628879897","310.89","10.506","41.60000000000002","104","23","104","17.62",,
"1088956235","567654262","-628879471","321.14","10.562","41.200000000000045","104","23","104","17.62",,
"1088956236","567653157","-628879005","331.8","10.749","40.799999999999955","104","23","104","17.62",,
"1088956237","567652020","-628878502","342.8","11.02","40.39999999999998","104","23","104","17.62",,
"1088956238","567650847","-628878009","354.23","11.243","40.0","104","23","104","17.62",,
"1088956239","567649665","-628877466","365.69","11.514","39.60000000000002","104","23","104","17.62",,
"1088956240","567648480","-628876797","377.37","11.645","39.200000000000045","104","23","104","17.62",,
"1088956241","567647333","-628876074","389.09","11.355","38.799999999999955","104","23","104","17.62",,
"1088956242","567646277","-628875243","400.29","11.057","38.39999999999998","112","23","112","17.62",,
"1088956243","567645310","-628874295","411.21","10.721","38.0","119","23","119","17.62",,
"1088956244","567644401","-628873313","421.72","10.478","37.799999999999955","119","23","119","17.62",,
"1088956245","567643515","-628872349","431.99","10.292","37.799999999999955","119","23","119","17.62",,
