record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1102368043","567672168","-628891297","0.0","6.718","48.799999999999955","101","20","101",,,
"1102368044","567671479","-628890683","7.25","6.914","48.799999999999955","101","20","101",,,
"1102368045","567670830","-628889990","15.0","7.091","48.799999999999955","101","20","101",,,
"1102368046","567670272","-628889272","21.92","7.166","48.60000000000002","102","20","102",,,
"1102368047","567669691","-628888570","28.84","7.269","48.60000000000002","102","20","102",,,
"1102368048","567669069","-628887846","36.2","7.474","48.200000000000045","102","20","102",,,
"1102368049","567668404","-628887182","43.7","7.642","48.0","102","20","102",,,
"1102368050","567667723","-628886520","51.3","7.81","47.60000000000002","102","20","102",,,
"1102368051","567667009","-628885925","58.85","7.856","47.39999999999998","102","20","102",,,
"1102368052","567666253","-628885356","67.07","7.922","47.200000000000045","102","20","102",,,
"1102368053","567665536","-628884815","74.67","7.959","46.60000000000002","102","20","102",,,
"1102368054","567664809","-628884337","81.88","8.08","46.39999999999998","102","20","102",,,
"1102368055","567664025","-628883837","89.65","8.192","46.0","102","19","102",,,
"1102368056","567663189","-628883369","98.11","8.295","45.799999999999955","102","19","102",,,
"1102368057","567662373","-628882977","106.01","8.36","45.60000000000002","102","19","102",,,
"1102368058","567661515","-628882553","114.42","8.472","45.39999999999998","102","19","102",,,
"1102368059","567660650","-628882117","123.02","8.528","45.200000000000045","102","19","102",,,
"1102368060","567659781","-628881723","131.53","8.631","45.0","102","19","102",,,
"1102368061","567658902","-628881338","139.88","8.79","44.39999999999998","102","19","102",,,
"1102368062","567657977","-628880907","148.83","8.939","44.39999999999998","102","19","102",,,
"1102368063","567657013","-628880486","158.18","9.116","44.200000000000045","102","19","102",,,
"1102368064","567656033","-628880068","167.7","9.209","43.799999999999955","102","19","102",,,
"1102368065","567655044","-628879618","177.52","9.377","43.39999999999998","102","19","102",,,
"1102368066","567654072","-628879197","186.98","9.517","43.0","102","19","102",,,
"1102368067","567653096","-628878761","196.41","9.611","43.0","105","19","105",,,
"1102368068","567652097","-628878329","206.18","9.695","42.60000000000002","105","19","105",,,
"1102368069","567651102","-628877867","216.01","9.816","42.200000000000045","105","19","105",,,
"1102368070","567650111","-628877395","225.53","9.984","41.799999999999955","105","19","105",,,
"1102368071","567649089","-628876853","235.61","10.105","41.39999999999998","105","18","105",,,
"1102368072","567648091","-628876281","245.74","9.993","41.0","105","18","105",,,
"1102368073","567647167","-628875645","255.14","9.732","40.799999999999955","105","18","105",,,
"1102368074","567646274","-628874909","264.56","9.517","40.60000000000002","105","18","105",,,
"1102368075","567645434","-628874065","274.09","9.228","40.200000000000045","114","18","114",,,
"1102368076","567644641","-628873215","283.19","9.013","40.0","118","18","118",,,
"1102368077","567643873","-628872379","292.14","8.743","40.0","118","18","118",,,
"1102368078","567643130","-628871567","300.84","8.566","40.0","118","18","118",,,
"1102368079","567642437","-628870771","309.02","8.342","40.0","118","18","118",,,
"1102368080","567641752","-628870006","317.04","8.155","40.0","118","18","118",,,
"1102368081","567641072","-628869253","324.87","8.062","40.0","118","18","118",,,
"1102368082","567640389","-628868500","332.86","7.959","40.200000000000045","118","18","118",,,
"1102368083","567639719","-628867774","340.64","7.875","40.200000000000045","118","18","118",,,
"1102368084","567639055","-628867078","348.21","7.782","40.200000000000045","118","18","118",,,
"1102368085","567638402","-628866361","355.68","7.772","40.39999999999998","118","18","118",,,
"1102368086","567637752","-628865599","363.42","7.688","40.39999999999998","118","18","118",,,
"1102368087","567637087","-628864870","371.32","7.633","40.799999999999955","121","17","121",,,
"1102368088","567636481","-628864121","378.57","7.577","40.799999999999955","121","17","121",,,
"1102368089","567635854","-628863397","386.0","7.474","41.0","123","17","123",,,
"1102368090","567635207","-628862730","393.25","7.39","41.0","125","17","125",,,
"1102368091","567634548","-628862108","400.5","7.231","41.0","131","17","131",,,
"1102368092","567633882","-628861508","407.75","7.185","41.200000000000045","134","17","134",,,
"1102368093","567633219","-628860882","415.27","7.138","41.200000000000045","143","17","143",,,
"1102368094","567632585","-628860340","422.09","6.989","41.200000000000045","143","17","143",,,
"1102368095","567631941","-628859891","428.84","6.886","41.200000000000045","150","17","150",,,
"1102368096","567631317","-628859531","434.9","6.699","41.200000000000045","150","17","150",,,
"1102368097","567630629","-628859247","441.39","6.625","41.200000000000045","150","17","150",,,
"1102368098","567629939","-628858956","448.11","6.569","41.200000000000045","150","17","150",,,
"1102368099","567629257","-628858660","454.68","6.597","41.200000000000045","150","17","150",,,
"1102368100","567628546","-628858367","461.68","6.793","41.39999999999998","150","17","150",,,
"1102368101","567627846","-628858077","468.48","6.923","41.39999999999998","150","17","150",,,
"1102368102","567627142","-628857747","475.29","7.035","41.39999999999998","150","17","150",,,
"1102368103","567626419","-628857403","482.34","7.119","41.39999999999998","150","17","150",,,
"1102368104","567625688","-628857035","489.52","7.175","41.39999999999998","150","16","150",,,
"1102368105","567624952","-628856638","496.67","7.25","41.39999999999998","150","16","150",,,
"1102368106","567624161","-628856295","504.34","7.353","41.200000000000045","150","16","1",,,
"1102368107","567623348","-628855975","512.34","7.493","41.200000000000045","185","16","185",,,
"1102368108","567622553","-628855626","520.16","7.651","41.200000000000045","180","16","180",,,
"1102368109","567621759","-628855248","528.1","7.875","40.799999999999955","180","16","180",,,
"1102368110","567620963","-628854885","535.69","8.127","40.60000000000002","209","16","209",,,
"1102368111","567620068","-628854490","544.26","8.594","40.39999999999998","209","16","209",,,
