record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1106234227","567666399","-628905852","0.0","4.927","44.799999999999955","79","21","79",,,
"1106234228","567666665","-628905206","4.8","4.768","44.799999999999955","82","21","82",,,
"1106234229","567666932","-628904612","9.4","4.563","44.799999999999955","84","21","84",,,
"1106234230","567667204","-628904082","13.52","4.432","45.0","84","21","84",,,
"1106234231","567667441","-628903549","17.58","4.208","45.39999999999998","88","21","88",,,
"1106234232","567667691","-628903034","21.53","4.133","45.39999999999998","90","21","90","15.35",,
"1106234233","567667956","-628902480","25.73","4.339","45.39999999999998","91","21","91","15.35",,
"1106234234","567668243","-628901885","30.19","4.609","45.60000000000002","93","21","93","15.35",,
"1106234235","567668553","-628901268","35.12","4.619","45.60000000000002","93","21","93","15.35",,
"1106234236","567668870","-628900677","39.83","4.656","45.60000000000002","94","21","94","15.35",,
"1106234237","567669204","-628900075","45.02","4.768","45.799999999999955","95","21","95","15.94",,
"1106234238","567669527","-628899517","49.63","4.889","45.799999999999955","95","21","95","15.94",,
"1106234239","567669843","-628898916","54.3","5.057","45.799999999999955","95","20","95","15.94",,
"1106234240","567670175","-628898292","59.26","5.067","45.799999999999955","95","20","95","15.94",,
"1106234241","567670527","-628897677","64.23","5.085","45.799999999999955","95","20","95","15.94",,
"1106234242","567670922","-628897084","69.61","5.104","45.799999999999955","95","20","95","16.14",,
"1106234243","567671270","-628896462","74.8","5.029","45.799999999999955","96","20","96","16.14",,
"1106234244","567671594","-628895883","79.51","4.852","46.0","96","20","96","16.14",,
"1106234245","567671923","-628895337","84.16","4.6","46.0","96","20","96","16.14",,
"1106234246","567672223","-628894799","88.58","4.385","46.200000000000045","96","20","96","16.14",,
"1106234247","567672438","-628894390","91.85","3.359","46.200000000000045","97","20","97","16.27",,
"1106234248","567672578","-628894046","94.39","2.389","46.200000000000045","97","20","97","16.27",,
"1106234249","567672688","-628893789","96.35","1.773","46.39999999999998","97","20","97","16.27",,
"1106234250","567672779","-628893668","97.45","1.12","46.39999999999998","97","20","97","16.27",,
"1106234251","567672846","-628893509","98.52","1.185","46.39999999999998","97","20","97","16.27",,
"1106234252","567672888","-628893240","100.05","1.875","46.39999999999998","96","20","96","16.75",,
"1106234253","567672885","-628892783","102.86","2.818","46.200000000000045","96","20","96","16.75",,
"1106234254","567672717","-628892223","106.61","3.919","46.200000000000045","95","20","95","16.75",,
"1106234255","567672365","-628891729","111.03","4.656","46.0","95","20","95","16.75",,
"1106234256","567671938","-628891220","116.03","5.188","45.60000000000002","95","20","95","16.75",,
"1106234257","567671422","-628890711","121.97","5.645","45.39999999999998","95","20","95","16.68",,
"1106234258","567670927","-628890152","127.79","5.944","45.0","95","20","95","16.68",,
"1106234259","567670426","-628889551","133.82","6.196","44.60000000000002","95","20","95","16.68",,
"1106234260","567669891","-628888944","140.11","6.382","44.60000000000002","96","20","96","16.68",,
"1106234261","567669343","-628888282","146.7","6.55","44.39999999999998","97","20","97","16.63",,
"1106234262","567668775","-628887626","153.41","6.69","44.39999999999998","98","20","98","16.63",,
"1106234263","567668158","-628886981","160.54","6.951","44.200000000000045","99","19","99","16.63",,
"1106234264","567667515","-628886379","167.61","7.297","44.200000000000045","101","19","101","16.63",,
"1106234265","567666835","-628885777","175.11","7.567","44.0","101","19","101","16.63",,
