record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1106348040","-138834336","1992052736","0.44","12.799999999999955","0.932","82","65","60","12.799999999999955","0.932",
"1106348041","-138834336","1992052736","0.5","12.799999999999955","0.989","82","65","60","12.799999999999955","0.989",
"1106348042","-138834224","1992052736","1.84","12.799999999999955","1.561","54","65","61","12.799999999999955","1.561",
"1106348043","-138834128","1992052864","3.52","12.799999999999955","1.782","24","66","61","12.799999999999955","1.782",
"1106348044","-138833984","1992053120","5.53","12.799999999999955","2.433","192","66","55","12.799999999999955","2.433",
"1106348045","-138833824","1992053248","8.37","12.799999999999955","3.227","186","66","60","12.799999999999955","3.227",
"1106348046","-138833600","1992053632","11.97","12.799999999999955","3.833","177","67","63","12.799999999999955","3.833",
"1106348047","-138833344","1992054016","15.98","12.799999999999955","4.263","150","67","64","12.799999999999955","4.263",
"1106348048","-138833072","1992054272","20.44","12.799999999999955","4.673","176","67","67","12.799999999999955","4.673",
"1106348049","-138832768","1992054912","25.33","12.799999999999955","5.036","157","69","69","12.799999999999955","5.036",
"1106348050","-138832416","1992055296","30.51","12.799999999999955","5.319","133","69","71","12.799999999999955","5.319",
"1106348051","-138832048","1992055808","36.03","12.799999999999955","5.549","125","72","72","12.799999999999955","5.549",
"1106348052","-138831648","1992056192","41.67","12.799999999999955","5.796","148","73","73","12.799999999999955","5.796",
"1106348053","-138831216","1992056704","47.6","12.799999999999955","6.033","142","74","73","12.799999999999955","6.033",
"1106348054","-138830736","1992057088","53.73","12.799999999999955","6.254","150","75","75","12.799999999999955","6.254",
"1106348055","-138830224","1992057600","60.07","12.799999999999955","6.433","129","76","76","12.799999999999955","6.433",
"1106348056","-138829664","1992057984","66.63","12.799999999999955","6.558","110","77","76","12.799999999999955","6.558",
"1106348057","-138829088","1992058496","73.15","12.799999999999955","6.664","114","78","77","12.799999999999955","6.664",
"1106348058","-138828432","1992058752","79.93","12.799999999999955","6.783","139","78","76","12.799999999999955","6.783",
"1106348059","-138827728","1992059008","86.69","12.799999999999955","6.893","144","80","78","12.799999999999955","6.893",
"1106348060","-138827008","1992059008","93.61","12.799999999999955","6.985","135","81","79","12.799999999999955","6.985",
"1106348061","-138826256","1992059264","100.76","12.799999999999955","7.071","140","82","79","12.799999999999955","7.071",
"1106348062","-138825504","1992059392","107.8","12.799999999999955","7.136","126","83","80","12.799999999999955","7.136",
"1106348063","-138824736","1992059648","114.97","13.0","7.192","130","84","79","13.0","7.192",
"1106348064","-138823968","1992059648","122.16","13.0","7.247","132","85","79","13.0","7.247",
"1106348065","-138823200","1992059776","129.51","13.0","7.29","124","87","79","13.0","7.29",
"1106348066","-138822416","1992060032","136.83","13.0","7.323","120","88","79","13.0","7.323",
"1106348067","-138821648","1992060160","144.18","13.0","7.362","128","89","79","13.0","7.362",
