record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1109549720","-138807872","1992069632","0.29","13.0","10.85","308","150","90","13.0","10.85",
"1109549721","-138808928","1992070016","10.47","13.0","10.998","272","150","91","13.0","10.998",
"1109549722","-138810080","1992070400","21.61","13.0","10.996","233","151","91","13.0","10.996",
"1109549723","-138811232","1992070528","32.47","13.0","10.782","223","152","90","13.0","10.782",
"1109549724","-138812400","1992070656","43.27","13.0","10.839","223","152","90","13.0","10.839",
"1109549725","-138813536","1992070528","54.05","13.0","10.896","223","153","89","13.0","10.896",
"1109549726","-138814464","1992069760","65.03","13.0","10.954","237","153","88","13.0","10.954",
"1109549727","-138815088","1992068736","75.94","13.0","11.059","270","154","88","13.0","11.059",
"1109549728","-138815600","1992067584","87.17","13.0","11.163","295","154","89","13.0","11.163",
"1109549729","-138816048","1992066560","98.35","13.0","11.249","328","155","89","13.0","11.249",
"1109549730","-138816496","1992065408","109.73","13.0","11.414","328","155","89","13.0","11.414",
"1109549731","-138817008","1992064384","121.18","13.0","11.614","346","155","89","13.0","11.614",
"1109549732","-138817584","1992063104","132.79","13.0","11.776","346","155","89","13.0","11.776",
"1109549733","-138818288","1992061952","144.8","13.0","11.908","319","156","91","13.0","11.908",
"1109549734","-138819136","1992061056","156.68","13.0","12.024","313","156","92","13.0","12.024",
"1109549735","-138820160","1992060288","168.82","13.0","12.114","290","156","92","13.0","12.114",
"1109549736","-138821344","1992059648","181.02","13.0","12.231","297","156","91","13.0","12.231",
"1109549737","-138822640","1992059264","193.33","13.0","12.322","265","157","93","13.0","12.322",
"1109549738","-138823952","1992059008","205.68","13.0","12.368","265","157","93","13.0","12.368",
"1109549739","-138825248","1992058880","217.97","12.799999999999955","12.421","259","157","92","12.799999999999955","12.421",
"1109549740","-138826560","1992058496","230.39","12.799999999999955","12.462","259","157","92","12.799999999999955","12.462",
"1109549741","-138827840","1992058112","242.68","12.799999999999955","12.515","284","158","92","12.799999999999955","12.515",
"1109549742","-138829072","1992057600","255.41","12.799999999999955","12.569","278","158","90","12.799999999999955","12.569",
"1109549743","-138830160","1992056832","267.92","12.799999999999955","12.618","285","159","91","12.799999999999955","12.618",
"1109549744","-138831120","1992055808","280.57","12.799999999999955","12.624","258","159","91","12.799999999999955","12.624",
"1109549745","-138832016","1992054912","293.42","12.799999999999955","12.62","276","160","91","12.799999999999955","12.62",
"1109549746","-138832816","1992053760","305.88","12.799999999999955","12.629","276","160","91","12.799999999999955","12.629",
"1109549747","-138833536","1992052480","318.57","12.799999999999955","12.62","218","160","90","12.799999999999955","12.62",
"1109549748","-138834176","1992051200","331.14","13.0","12.576","218","160","90","13.0","12.576",
