record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1090950670","567666718","-628906563","0.0","6.587","47.60000000000002","70","23","70",,,
"1090950671","567667030","-628905583","6.73","6.709","47.39999999999998","74","23","74",,,
"1090950672","567667347","-628904603","13.55","6.858","47.39999999999998","76","23","76",,,
"1090950673","567667699","-628903630","20.46","6.914","47.39999999999998","79","23","79",,,
"1090950674","567668120","-628902699","27.46","6.97","47.200000000000045","81","23","81",,,
"1090950675","567668583","-628901770","34.62","7.073","47.200000000000045","84","23","84","18.9",,
"1090950676","567669104","-628900861","42.23","7.017","47.200000000000045","87","23","87","18.9",,
"1090950677","567669631","-628900017","49.55","7.007","47.0","88","23","88","18.9",,
"1090950678","567670122","-628899147","56.7","6.998","47.0","90","23","90","18.9",,
"1090950679","567670586","-628898243","63.83","6.942","46.799999999999955","91","23","91","18.9",,
"1090950680","567671059","-628897379","70.86","6.877","46.799999999999955","93","23","93","20.67",,
"1090950681","567671523","-628896545","77.6","6.774","46.799999999999955","94","23","94","20.67",,
"1090950682","567671981","-628895771","84.21","6.224","46.799999999999955","95","23","95","20.67",,
"1090950683","567672336","-628895153","89.44","5.039","46.799999999999955","96","23","96","20.67",,
"1090950684","567672617","-628894635","93.71","4.003","47.0","97","23","97","20.67",,
"1090950685","567672790","-628894242","96.69","2.762","47.0","97","23","97","20.86",,
"1090950686","567672887","-628894022","98.37","1.54","47.200000000000045","97","23","97","20.86",,
"1090950687","567672893","-628893862","99.39","0.877","47.39999999999998","97","23","97","20.86",,
"1090950688","567672826","-628893768","99.79","0.812","47.39999999999998","97","23","97","20.86",,
"1090950689","567672869","-628893666","100.5","0.644","47.39999999999998","97","23","97","20.86",,
"1090950690","567672885","-628893628","100.68","0.336","47.39999999999998","97","23","97","19.81",,
"1090950691","567672914","-628893612","100.94","0.0","47.39999999999998","97","23","97","19.81",,
"1090950703","567672766","-628892980","100.94","2.323","46.799999999999955","92","23","92","18.12",,
"1090950704","567672567","-628892528","104.28","3.452","46.60000000000002","92","22","92","18.12",,
"1090950705","567672188","-628892045","108.81","4.675","46.39999999999998","92","22","92","17.99",,
"1090950706","567671728","-628891476","114.36","5.589","46.39999999999998","92","22","92","17.99",,
"1090950707","567671175","-628890882","120.78","6.289","46.200000000000045","92","22","92","17.99",,
"1090950708","567670600","-628890242","127.7","6.634","46.0","92","22","92","17.99",,
"1090950709","567670010","-628889587","134.46","7.129","45.799999999999955","92","22","92","17.99",,
"1090950710","567669362","-628888901","141.93","7.474","45.39999999999998","92","22","92","20.26",,
"1090950711","567668701","-628888152","149.74","7.744","45.0","92","22","92","20.26",,
"1090950712","567668012","-628887408","157.74","7.968","44.799999999999955","93","22","93","20.26",,
"1090950713","567667279","-628886651","165.99","8.37","44.60000000000002","94","22","94","20.26",,
"1090950714","567666482","-628885969","174.65","8.566","44.39999999999998","95","22","95","20.26",,
"1090950715","567665662","-628885341","183.53","8.752","44.200000000000045","97","22","97","22.56",,
"1090950716","567664833","-628884747","192.17","8.957","44.0","98","22","98","22.56",,
"1090950717","567663996","-628884165","200.63","9.107","43.60000000000002","99","22","99","22.56",,
"1090950718","567663083","-628883635","209.7","9.396","43.200000000000045","100","22","100","22.56",,
"1090950719","567662139","-628883125","218.94","9.564","43.0","101","22","101","22.56",,
"1090950720","567661136","-628882609","228.83","9.769","42.60000000000002","101","22","101","22.52",,
"1090950721","567660130","-628882145","238.66","9.835","42.200000000000045","102","22","102","22.52",,
"1090950722","567659093","-628881680","248.77","10.012","41.60000000000002","102","22","102","22.52",,
"1090950723","567658039","-628881223","258.96","10.189","41.39999999999998","103","22","103","22.52",,
"1090950724","567656976","-628880767","269.27","10.226","41.0","103","22","103","22.52",,
"1090950725","567655902","-628880310","279.71","10.292","40.60000000000002","103","22","103","21.71",,
"1090950726","567654825","-628879880","290.21","10.348","40.200000000000045","103","22","103","21.71",,
"1090950727","567653761","-628879443","300.6","10.376","39.60000000000002","103","22","103","21.71",,
"1090950728","567652715","-628878992","310.64","10.441","39.0","103","22","103","21.71",,
"1090950729","567651641","-628878537","321.1","10.488","38.60000000000002","103","22","103","21.71",,
"1090950730","567650572","-628878081","331.51","10.562","38.200000000000045","102","22","102","21.95",,
"1090950731","567649519","-628877570","341.79","10.637","38.0","102","22","102","21.95",,
"1090950732","567648467","-628876966","352.0","10.646","37.799999999999955","102","22","102","21.95",,
"1090950733","567647412","-628876333","362.68","10.273","37.60000000000002","102","22","102","21.95",,
"1090950734","567646428","-628875611","373.02","10.012","37.39999999999998","102","22","102","21.95",,
"1090950735","567645566","-628874755","382.75","9.62","37.200000000000045","102","22","102","23.69",,
"1090950736","567644748","-628873852","392.27","9.461","37.200000000000045","103","22","103","23.69",,
"1090950737","567643960","-628872973","401.43","9.265","37.200000000000045","103","22","103","23.69",,
"1090950738","567643166","-628872123","410.57","9.088","37.200000000000045","103","22","103","23.69",,
"1090950739","567642398","-628871256","419.7","8.948","37.39999999999998","103","22","103","23.69",,
"1090950740","567641664","-628870425","428.43","8.771","37.799999999999955","103","22","103","23.27",,
"1090950741","567640947","-628869599","436.76","8.724","38.0","104","22","104","23.27",,
"1090950742","567640234","-628868793","445.05","8.51","38.200000000000045","104","22","104","23.27",,
"1090950743","567639573","-628868052","452.94","7.623","38.200000000000045","104","22","104","23.27",,
"1090950744","567638946","-628867281","460.43","7.614","38.200000000000045","104","22","104","23.27",,
"1090950745","567638233","-628866472","468.63","8.202","38.39999999999998","105","22","105","23.39",,
"1090950746","567637529","-628865709","476.87","8.071","38.39999999999998","105","22","105","23.39",,
"1090950747","567636851","-628864951","484.77","7.912","38.60000000000002","106","22","106","23.39",,
"1090950748","567636167","-628864210","492.59","7.81","38.60000000000002","106","22","106","23.39",,
"1090950749","567635472","-628863467","500.55","7.726","38.799999999999955","106","22","106","23.39",,
"1090950750","567634761","-628862765","508.56","7.726","38.799999999999955","106","22","106","23.07",,
"1090950751","567634060","-628862106","516.23","7.605","39.0","107","22","107","23.07",,
"1090950752","567633317","-628861547","523.98","7.493","39.200000000000045","107","22","107","23.07",,
"1090950753","567632568","-628861007","531.75","7.455","39.200000000000045","107","22","107","23.07",,
"1090950754","567631789","-628860562","539.49","7.465","39.39999999999998","107","22","107","23.07",,
"1090950755","567630988","-628860210","547.64","7.418","39.39999999999998","108","22","108","21.68",,
"1090950756","567630266","-628859774","554.84","7.399","39.39999999999998","108","22","108","21.68",,
"1090950757","567629534","-628859348","562.23","7.343","39.39999999999998","108","22","108","21.68",,
"1090950758","567628793","-628858980","569.58","7.381","39.60000000000002","109","22","109","21.68",,
