record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1082561246","27339.1","94.60000000000002","128","9","1","28.53","566619802","-628796906","8.715",
"1082561247","27347.76","94.20000000000005","128","9","1","27.68","566618881","-628797100","8.678",
"1082561248","27356.39","94.0","128","9","1","27.68","566617958","-628797258","8.668",
"1082561249","27365.12","94.0","128","9","1","27.68","566617029","-628797438","8.678",
"1082561250","27373.86","94.0","127","9","1","27.68","566616097","-628797588","8.65",
"1082561251","27382.56","93.79999999999995","127","9","1","27.68","566615161","-628797702","8.668",
"1082561252","27391.5","93.79999999999995","127","9","1","27.12","566614213","-628797803","8.668",
"1082561253","27400.1","93.60000000000002","126","9","1","27.12","566613291","-628797896","8.687",
"1082561254","27408.76","93.60000000000002","126","9","1","27.12","566612366","-628797984","8.687",
"1082561255","27417.4","93.39999999999998","126","9","1","27.12","566611443","-628798125","8.724",
"1082561256","27426.18","93.39999999999998","125","9","1","26.74","566610510","-628798316","8.78",
"1082561257","27435.1","93.20000000000005","125","9","1","26.74","566609562","-628798437","8.929",
"1082561258","27443.85","93.0","125","9","1","26.74","566608625","-628798553","9.023",
"1082561259","27452.59","92.79999999999995","124","9","1","26.74","566607683","-628798679","8.957",
"1082561260","27461.49","92.79999999999995","124","9","1","26.74","566606721","-628798731","8.911",
"1082561261","27470.56","92.79999999999995","124","9","1","26.74","566605745","-628798787","8.901",
"1082561262","27479.8","92.39999999999998","124","9","1","25.7","566604755","-628798848","8.957",
"1082561263","27489.16","92.20000000000005","124","9","1","25.7","566603759","-628798881","9.041",
"1082561264","27498.3","92.0","123","9","1","25.7","566602785","-628798907","9.041",
"1082561265","27507.33","92.0","123","9","1","25.7","566601818","-628798967","9.125",
"1082561266","27516.26","92.0","123","9","1","25.7","566600851","-628799016","9.116",
"1082561267","27525.61","91.79999999999995","123","9","1","27.76","566599856","-628799092","9.135",
"1082561268","27534.76","91.79999999999995","123","9","1","27.76","566598871","-628799137","9.256",
"1082561269","27544.18","91.39999999999998","123","9","1","27.76","566597866","-628799200","9.303",
"1082561270","27553.51","91.39999999999998","123","9","1","27.76","566596869","-628799254","9.396",
"1082561271","27562.77","91.0","123","9","1","27.76","566595872","-628799322","9.433",
"1082561272","27572.29","91.0","123","9","1","29.14","566594856","-628799395","9.471",
"1082561273","27581.54","91.0","124","9","1","29.14","566593854","-628799488","9.489",
"1082561274","27591.18","90.60000000000002","124","9","1","29.14","566592825","-628799559","9.471",
"1082561275","27600.66","90.60000000000002","124","9","1","29.14","566591808","-628799612","9.443",
"1082561276","27610.08","90.39999999999998","124","9","1","29.14","566590798","-628799663","9.396",
"1082561277","27619.44","90.20000000000005","124","9","1","29.14","566589794","-628799689","9.34",
"1082561278","27628.69","90.20000000000005","124","9","1","28.87","566588799","-628799725","9.275",
"1082561279","27638.01","90.0","125","9","1","28.87","566587803","-628799750","9.2",
"1082561280","27647.07","90.0","126","9","1","28.87","566586823","-628799741","9.2",
"1082561281","27656.42","90.0","126","9","1","28.87","566585824","-628799739","9.144",
"1082561282","27665.58","90.0","127","9","1","29.48","566584846","-628799727","9.069",
"1082561283","27674.6","89.79999999999995","127","9","1","29.48","566583875","-628799717","9.079",
"1082561284","27683.7","89.60000000000002","127","9","1","29.48","566582897","-628799681","9.097",
"1082561285","27692.93","89.39999999999998","127","9","1","29.48","566581905","-628799641","9.191",
"1082561286","27702.38","89.39999999999998","127","9","1","29.48","566580900","-628799585","9.303",
"1082561287","27711.66","89.39999999999998","127","9","1","29.48","566579908","-628799505","9.443",
"1082561288","27721.02","89.39999999999998","127","9","1","29.48","566578891","-628799437","9.648",
"1082561289","27730.9","89.0","127","9","1","29.48","566577832","-628799362","9.797",
"1082561290","27740.86","88.79999999999995","127","9","1","29.48","566576771","-628799302","9.825",
"1082561291","27750.62","88.60000000000002","127","9","1","29.48","566575722","-628799185","9.825",
"1082561292","27760.47","88.0","127","9","1","29.48","566574668","-628799073","9.779",
"1082561293","27770.33","87.79999999999995","127","9","1","29.48","566573615","-628798969","9.779",
"1082561294","27780.16","87.39999999999998","127","9","1","29.48","566572556","-628798855","9.853",
"1082561295","27790.17","87.39999999999998","127","9","1","29.48","566571492","-628798721","9.835",
"1082561296","27800.07","87.20000000000005","127","9","1","29.48","566570437","-628798611","9.835",
"1082561297","27809.8","87.20000000000005","127","9","1","29.48","566569400","-628798490","9.779",
"1082561298","27819.43","87.0","127","9","1","29.48","566568372","-628798382","9.723",
"1082561299","27828.85","86.60000000000002","127","9","1","29.48","566567361","-628798281","9.648",
"1082561300","27838.28","86.39999999999998","127","9","1","29.48","566566347","-628798189","9.583",
"1082561301","27847.86","86.39999999999998","127","9","1","29.48","566565327","-628798093","9.555",
"1082561302","27857.26","86.39999999999998","127","9","1","29.48","566564320","-628797993","9.583",
"1082561303","27866.67","86.39999999999998","127","9","1","29.48","566563306","-628797904","9.62",
"1082561304","27876.28","86.20000000000005","126","9","1","28.83","566562274","-628797801","9.704",
"1082561305","27886.05","86.0","126","9","1","28.83","566561215","-628797716","9.853",
"1082561306","27896.21","86.0","126","9","1","28.83","566560133","-628797611","9.881",
"1082561307","27906.22","86.0","126","9","1","29.06","566559068","-628797492","9.807",
"1082561308","27916.06","85.79999999999995","126","9","1","29.06","566558012","-628797370","9.853",
"1082561309","27926.06","85.39999999999998","126","9","1","29.06","566556951","-628797262","9.835",
"1082561310","27935.73","85.39999999999998","126","9","1","29.06","566555910","-628797153","9.835",
"1082561311","27945.52","85.20000000000005","126","9","1","27.64","566554854","-628797078","9.863",
"1082561312","27955.65","84.79999999999995","126","9","1","27.64","566553772","-628796989","9.956",
"1082561313","27965.72","84.60000000000002","126","9","1","27.64","566552699","-628796889","9.937",
"1082561314","27975.44","84.39999999999998","126","9","1","27.64","566551660","-628796768","9.769",
"1082561315","27985.19","84.0","126","9","1","27.64","566550622","-628796653","9.685",
"1082561316","27994.64","83.79999999999995","126","9","1","27.48","566549605","-628796519","9.639",
"1082561317","28004.21","83.20000000000005","125","9","1","27.48","566548584","-628796368","9.517",
"1082561318","28013.83","83.0","125","9","1","27.48","566547549","-628796250","9.62",
"1082561319","28023.55","83.0","125","9","1","27.48","566546514","-628796156","9.564",
"1082561320","28033.0","82.79999999999995","125","9","1","27.48","566545508","-628796044","9.433",
"1082561321","28042.16","82.39999999999998","125","9","1","26.98","566544525","-628795936","9.303",
"1082561322","28051.33","82.20000000000005","125","9","1","26.98","566543544","-628795792","9.275",
"1082561323","28060.51","82.20000000000005","125","9","1","26.98","566542568","-628795623","9.172",
"1082561324","28069.44","81.79999999999995","125","9","1","26.98","566541609","-628795468","9.051",
"1082561325","28078.43","81.60000000000002","125","9","1","26.98","566540650","-628795275","8.957",
"1082561326","28087.58","81.20000000000005","125","9","1","28.22","566539680","-628795076","8.939",
"1082561327","28096.71","81.0","125","9","1","28.22","566538723","-628794825","8.957",
"1082561328","28105.62","80.79999999999995","125","9","1","28.22","566537788","-628794544","8.995",
"1082561329","28114.41","80.79999999999995","126","9","1","28.22","566536869","-628794195","8.995",
"1082561330","28123.27","80.79999999999995","126","9","1","28.22","566535947","-628793818","8.957",
"1082561331","28132.39","80.79999999999995","126","9","1","28.22","566535005","-628793460","8.967",
"1082561332","28141.24","80.79999999999995","126","9","1","29.45","566534080","-628793125","8.939",
"1082561333","28150.12","80.60000000000002","126","9","1","29.45","566533153","-628792750","8.957",
"1082561334","28159.25","80.60000000000002","126","9","1","29.45","566532195","-628792449","8.995",
"1082561335","28168.52","80.39999999999998","126","9","1","29.45","566531218","-628792229","9.051",
"1082561336","28177.66","80.20000000000005","127","9","1","28.29","566530258","-628792016","9.023",
"1082561337","28186.67","80.20000000000005","127","9","1","28.29","566529295","-628791822","9.247",
"1082561338","28195.91","79.79999999999995","127","9","1","28.29","566528304","-628791701","9.396",
"1082561339","28205.52","79.79999999999995","127","9","1","28.29","566527277","-628791568","9.639",
"1082561340","28215.27","79.60000000000002","127","9","1","28.29","566526227","-628791435","9.891",
"1082561341","28225.41","79.60000000000002","128","9","1","28.29","566525148","-628791284","9.984",
"1082561342","28235.44","79.39999999999998","128","9","1","27.91","566524069","-628791132","10.049",
"1082561343","28245.8","79.0","128","9","1","27.91","566522969","-628790962","10.086",
"1082561344","28256.11","78.79999999999995","128","9","1","27.91","566521867","-628790793","10.208",
"1082561345","28266.7","78.60000000000002","128","9","1","27.91","566520758","-628790616","10.282",
"1082561346","28276.76","78.20000000000005","128","9","1","27.91","566519687","-628790413","10.292",
"1082561347","28286.73","77.79999999999995","128","9","1","27.91","566518624","-628790230","10.264",
"1082561348","28296.68","77.60000000000002","128","9","1","27.91","566517559","-628790011","10.245",
"1082561349","28306.69","77.20000000000005","128","9","1","27.91","566516500","-628789749","10.133",
"1082561350","28316.37","76.79999999999995","128","9","1","27.91","566515455","-628789508","10.03",
"1082561351","28326.63","76.60000000000002","128","9","1","27.91","566514372","-628789237","9.993",
"1082561352","28336.74","76.60000000000002","128","9","1","27.91","566513311","-628788956","9.863",
"1082561353","28346.69","76.20000000000005","128","9","1","27.91","566512260","-628788687","9.863",
"1082561354","28356.56","75.79999999999995","128","9","1","27.91","566511222","-628788366","9.853",
"1082561355","28366.47","75.39999999999998","128","9","1","27.91","566510172","-628788081","9.863",
"1082561356","28376.58","75.20000000000005","128","9","1","27.91","566509118","-628787756","9.891",
"1082561357","28386.61","75.0","128","9","1","27.91","566508062","-628787435","10.04",
"1082561358","28396.56","74.79999999999995","128","9","1","27.91","566507023","-628787081","9.993",
"1082561359","28406.32","74.60000000000002","128","9","1","27.91","566505996","-628786761","9.844",
"1082561360","28416.21","74.20000000000005","128","9","1","27.91","566504967","-628786406","9.788",
"1082561361","28425.89","73.60000000000002","128","9","1","27.91","566503946","-628786094","9.751",
"1082561362","28435.64","73.60000000000002","128","9","1","27.91","566502914","-628785794","9.769",
"1082561363","28445.66","73.39999999999998","128","9","1","27.91","566501860","-628785547","9.844",
"1082561364","28455.51","73.39999999999998","129","8","1","26.89","566500805","-628785398","9.975",
"1082561365","28465.56","73.20000000000005","129","8","1","26.89","566499725","-628785323","10.189",
"1082561366","28475.96","72.79999999999995","129","9","1","26.89","566498607","-628785268","10.441",
"1082561367","28486.65","72.60000000000002","129","8","1","27.37","566497460","-628785307","10.702",
"1082561368","28497.71","72.39999999999998","129","9","1","27.37","566496277","-628785398","11.048",
"1082561369","28508.99","72.0","129","8","1","27.37","566495076","-628785541","11.299",
"1082561370","28520.5","71.60000000000002","129","8","1","27.37","566493856","-628785755","11.598",
"1082561371","28532.12","70.79999999999995","128","8","1","28.88","566492611","-628785990","11.878",
"1082561372","28544.05","70.0","128","8","1","28.88","566491324","-628786189","12.065",
"1082561373","28556.47","69.39999999999998","128","8","1","28.88","566490000","-628786350","12.13",
"1082561374","28568.8","68.60000000000002","128","8","1","28.88","566488680","-628786470","12.167",
"1082561375","28581.04","67.60000000000002","128","9","1","28.88","566487366","-628786500","12.102",
"1082561376","28593.36","66.79999999999995","127","9","1","29.09","566486050","-628786409","12.102",
"1082561377","28605.47","66.0","127","8","1","29.09","566484766","-628786178","11.981",
"1082561378","28617.38","65.60000000000002","127","8","1","29.09","566483515","-628785861","11.897",
"1082561379","28628.74","65.0","126","8","1","29.09","566482322","-628785435","11.729",
"1082561380","28640.21","64.60000000000002","126","8","1","29.09","566481142","-628784894","11.626",
"1082561381","28651.68","64.20000000000005","126","8","1","29.24","566479983","-628784261","11.542",
"1082561382","28663.06","64.20000000000005","126","8","1","29.24","566478844","-628783597","11.365",
"1082561383","28674.58","63.799999999999955","125","8","1","29.24","566477689","-628782953","11.337",
"1082561384","28685.98","63.799999999999955","125","8","1","29.24","566476555","-628782297","11.253",
"1082561385","28697.23","63.60000000000002","125","8","1","29.24","566475427","-628781679","11.234",
"1082561386","28708.38","63.200000000000045","125","8","1","28.15","566474309","-628781039","11.299",
"1082561387","28719.52","63.0","126","8","1","28.15","566473177","-628780444","11.327",
"1082561388","28730.77","62.799999999999955","126","8","1","28.15","566472017","-628779930","11.318",
"1082561389","28742.13","62.39999999999998","126","9","1","28.15","566470831","-628779482","11.327",
"1082561390","28753.67","62.200000000000045","126","8","1","28.15","566469618","-628779106","11.355",
"1082561391","28765.45","61.799999999999955","126","8","1","29.4","566468383","-628778778","11.486",
"1082561392","28777.04","61.200000000000045","126","8","1","29.4","566467141","-628778573","11.645",
"1082561393","28788.88","60.60000000000002","125","8","1","29.4","566465873","-628778409","11.766",
"1082561394","28801.19","60.0","125","8","1","29.4","566464564","-628778308","12.065",
"1082561395","28813.22","59.799999999999955","125","8","1","29.4","566463273","-628778266","12.158",
"1082561396","28825.44","59.200000000000045","125","8","1","30.23","566461958","-628778241","12.298",
"1082561397","28837.91","58.60000000000002","125","8","1","30.23","566460622","-628778198","12.456",
"1082561398","28850.53","57.60000000000002","125","8","1","30.23","566459272","-628778145","12.634",
"1082561399","28863.21","57.200000000000045","125","8","1","30.23","566457901","-628778061","12.904",
"1082561400","28876.31","55.799999999999955","125","8","1","30.23","566456493","-628777989","13.026",
"1082561401","28889.66","55.0","125","8","1","30.23","566455068","-628777905","13.082",
"1082561402","28902.93","54.0","125","8","1","30.23","566453650","-628777775","13.156",
"1082561403","28916.24","53.60000000000002","125","8","1","30.23","566452232","-628777652","13.222",
"1082561404","28929.46","52.0","125","8","1","30.23","566450819","-628777506","13.324",
"1082561405","28942.77","51.0","125","8","1","30.23","566449390","-628777353","13.446",
"1082561406","28956.36","50.0","125","8","1","30.23","566447940","-628777175","13.567",
"1082561407","28969.79","48.60000000000002","125","8","1","30.23","566446498","-628777003","13.595",
"1082561408","28983.5","47.39999999999998","125","8","1","30.23","566445032","-628776766","13.688",
"1082561409","28997.26","46.200000000000045","125","8","1","30.23","566443567","-628776508","13.697",
"1082561410","29010.94","45.0","125","8","1","30.23","566442120","-628776235","13.557",
"1082561411","29024.44","44.0","125","8","1","30.23","566440682","-628775985","13.548",
"1082561412","29037.99","43.0","125","8","1","30.23","566439234","-628775712","13.688",
"1082561413","29051.89","42.0","125","8","1","30.23","566437754","-628775422","13.893",
"1082561414","29065.94","40.799999999999955","125","8","1","30.23","566436265","-628775169","13.959",
"1082561415","29079.69","40.0","125","8","1","30.23","566434794","-628774922","14.005",
"1082561416","29093.7","39.0","125","8","1","30.23","566433301","-628774663","14.08",
"1082561417","29107.61","38.0","125","8","1","30.23","566431814","-628774370","14.08",
"1082561418","29121.62","36.799999999999955","125","8","1","30.23","566430328","-628774063","13.921",
"1082561419","29135.37","35.60000000000002","125","8","1","30.23","566428860","-628773789","13.735",
"1082561420","29149.25","34.60000000000002","125","8","1","30.23","566427390","-628773501","13.641",
"1082561421","29162.86","33.200000000000045","125","8","1","30.23","566425927","-628773230","13.716",
"1082561422","29176.84","32.39999999999998","125","8","1","30.23","566424446","-628772958","13.688",
"1082561423","29190.74","31.399999999999977","125","8","1","30.23","566422972","-628772684","13.753",
"1082561424","29204.43","30.399999999999977","118","8","1","26.78","566421502","-628772406","13.856",
"1082561425","29218.44","29.399999999999977","118","8","1","26.78","566420012","-628772093","13.828",
"1082561426","29232.52","28.799999999999955","118","8","1","26.78","566418527","-628771762","13.8",
"1082561427","29246.35","27.799999999999955","118","8","1","26.78","566417060","-628771462","13.753",
"1082561428","29260.16","27.200000000000045","118","8","1","26.78","566415586","-628771200","13.763",
"1082561429","29274.24","26.399999999999977","119","8","1","27.3","566414099","-628770928","13.809",
"1082561430","29288.12","25.399999999999977","119","8","1","27.3","566412620","-628770655","13.912",
"1082561431","29302.01","24.399999999999977","119","8","1","27.3","566411145","-628770358","13.94",
"1082561432","29316.08","23.399999999999977","120","8","1","27.3","566409646","-628770085","14.099",
"1082561433","29329.9","22.600000000000023","120","8","1","27.3","566408172","-628769798","14.005",
"1082561434","29343.71","21.799999999999955","120","8","1","28.44","566406711","-628769409","13.837",
"1082561435","29357.64","20.600000000000023","119","8","1","28.44","566405248","-628769010","13.753",
"1082561436","29371.6","20.0","118","8","1","28.44","566403782","-628768652","13.819",
"1082561437","29385.3","18.200000000000045","117","8","1","28.44","566402327","-628768318","13.987",
"1082561438","29399.05","17.0","117","8","1","28.44","566400863","-628768010","14.024",
"1082561439","29412.71","16.0","116","8","1","25.32","566399391","-628767827","14.071",
"1082561440","29426.62","14.799999999999955","115","8","1","25.32","566397898","-628767655","14.052",
"1082561441","29440.47","13.399999999999977","115","8","1","25.32","566396398","-628767450","14.108",
"1082561442","29454.8","12.0","115","8","1","25.32","566394866","-628767208","14.089",
"1082561443","29469.06","10.800000000000011","115","8","1","25.54","566393356","-628766938","13.884",
"1082561444","29482.66","9.800000000000011","115","8","1","25.54","566391907","-628766629","13.604",
"1082561445","29496.13","8.600000000000023","116","8","1","25.54","566390495","-628766319","13.184",
"1082561446","29508.93","7.800000000000011","116","8","1","25.54","566389105","-628766022","13.324",
"1082561447","29522.04","6.800000000000011","116","8","1","25.54","566387723","-628765743","12.774",
"1082561448","29534.76","6.199999999999989","116","8","1","25.54","566386374","-628765502","12.466",
"1082561449","29547.25","5.800000000000011","117","8","1","26.08","566385055","-628765259","12.279",
"1082561450","29559.49","5.199999999999989","117","8","1","26.08","566383777","-628765068","12.083",
"1082561451","29571.62","4.600000000000023","117","8","1","26.08","566382451","-628764794","13.147",
"1082561452","29583.85","4.399999999999977","117","8","1","26.08","566381165","-628764640","12.214",
"1082561453","29595.43","4.0","116","8","1","27.23","566379902","-628764676","12.093",
"1082561454","29606.78","3.8000000000000114","116","8","1","27.23","566378690","-628764942","11.281",
"1082561455","29618.19","3.6000000000000227","116","8","1","27.23","566377509","-628765425","10.954",
"1082561456","29629.56","3.3999999999999773","116","8","1","27.23","566376367","-628766064","10.889",
"1082561457","29640.89","2.8000000000000114","115","8","1","27.23","566375253","-628766796","10.945",
"1082561458","29652.18","2.6000000000000227","115","8","1","27.23","566374198","-628767665","10.889",
"1082561459","29663.2","2.3999999999999773","115","8","1","26.03","566373242","-628768711","10.964",
"1082561460","29674.14","2.1999999999999886","115","8","1","26.03","566372371","-628769860","10.693",
"1082561461","29684.93","2.0","114","8","1","26.03","566371550","-628771075","10.693",
"1082561462","29695.44","1.6000000000000227","114","8","1","26.03","566370817","-628772341","10.32",
"1082561463","29706.13","1.3999999999999773","114","8","1","26.03","566370083","-628773643","10.376",
"1082561464","29716.66","1.1999999999999886","114","8","1","26.03","566369357","-628774932","10.338",
"1082561465","29727.26","0.8000000000000114","114","8","1","26.03","566368635","-628776229","10.254",
"1082561466","29737.67","0.8000000000000114","114","8","1","26.03","566367907","-628777470","9.928",
"1082561467","29747.87","0.6000000000000227","114","8","1","26.03","566367194","-628778688","9.751",
"1082561468","29757.5","0.39999999999997726","114","8","1","26.03","566366516","-628779851","9.424",
"1082561469","29767.08","0.39999999999997726","114","8","1","26.03","566365865","-628781021","9.079",
"1082561470","29776.29","0.39999999999997726","114","8","1","26.03","566365215","-628782112","8.734",
"1082561471","29785.49","0.39999999999997726","114","8","1","26.03","566364567","-628783200","8.873",
"1082561472","29794.42","0.6000000000000227","114","8","1","26.03","566363862","-628784158","8.706",
"1082561473","29803.08","0.8000000000000114","114","8","1","26.03","566363190","-628785091","8.36",
"1082561474","29811.28","1.0","114","8","1","26.03","566362508","-628785907","8.127",
"1082561475","29819.23","1.3999999999999773","114","8","1","26.03","566361825","-628786657","7.931",
"1082561476","29826.92","1.8000000000000114","114","8","1","26.03","566361149","-628787363","7.763",
"1082561477","29834.61","2.0","114","8","1","26.03","566360464","-628788032","7.567",
"1082561478","29842.11","2.1999999999999886","114","8","1","26.03","566359792","-628788675","7.446",
"1082561479","29849.27","2.3999999999999773","114","8","1","26.03","566359123","-628789236","7.353",
"1082561480","29856.5","2.6000000000000227","114","8","1","26.03","566358422","-628789738","7.353",
"1082561481","29863.76","2.8000000000000114","114","8","1","26.03","566357701","-628790189","7.353",
"1082561482","29871.06","3.0","114","8","1","26.03","566356965","-628790576","7.287",
"1082561483","29878.06","3.1999999999999886","114","8","1","26.03","566356241","-628790905","7.129",
"1082561484","29885.17","3.3999999999999773","114","8","1","26.03","566355511","-628791211","6.989",
"1082561485","29892.03","3.6000000000000227","113","8","1","25.85","566354808","-628791515","6.802",
"1082561486","29898.53","3.6000000000000227","114","8","1","24.71","566354123","-628791746","6.615",
"1082561487","29905.06","3.8000000000000114","114","8","1","24.71","566353435","-628791953","6.494",
"1082561488","29911.7","4.199999999999989","114","8","1","24.71","566352748","-628792158","6.448",
"1082561489","29917.84","4.399999999999977","114","8","1","24.71","566352097","-628792388","6.392",
"1082561490","29924.22","4.399999999999977","115","8","1","24.71","566351431","-628792624","6.345",
"1082561491","29930.53","4.800000000000011","116","8","1","24.35","566350767","-628792805","6.289",
"1082561492","29936.75","4.800000000000011","117","8","1","24.35","566350110","-628792978","6.261",
"1082561493","29942.71","5.199999999999989","117","8","1","24.35","566349469","-628793171","6.158",
"1082561494","29949.26","5.199999999999989","117","8","1","24.35","566348789","-628793385","6.186",
"1082561495","29955.65","5.399999999999977","119","8","1","24.35","566348130","-628793602","6.205",
"1082561496","29961.71","5.600000000000023","119","8","1","24.35","566347507","-628793873","6.196",
"1082561497","29967.75","5.600000000000023","119","8","1","24.1","566346884","-628794138","6.177",
"1082561498","29973.85","5.800000000000011","120","8","1","24.1","566346253","-628794419","6.252",
"1082561499","29979.89","6.0","121","8","1","24.1","566345614","-628794620","6.168",
"1082561500","29986.17","6.199999999999989","121","8","1","24.1","566344981","-628794929","6.168",
"1082561501","29992.3","6.199999999999989","122","8","1","23.94","566344378","-628795316","6.112",
"1082561502","29998.31","6.399999999999977","123","8","1","23.94","566343761","-628795618","6.121",
"1082561503","30004.36","6.399999999999977","123","8","1","23.94","566343136","-628795917","6.046",
"1082561504","30010.63","6.600000000000023","123","8","1","23.94","566342500","-628796212","5.841",
"1082561505","30016.41","6.800000000000011","123","8","1","23.94","566341904","-628796481","5.673",
"1082561506","30022.16","7.0","123","8","1","23.94","566341332","-628796763","5.449",
"1082561507","30027.22","7.0","123","8","1","23.83","566340802","-628796982","5.281",
"1082561508","30032.31","7.399999999999977","123","8","1","23.83","566340271","-628797214","5.169",
"1082561509","30037.55","7.600000000000023","123","8","1","23.83","566339727","-628797413","5.057",
"1082561510","30042.78","8.0","123","8","1","23.83","566339192","-628797576","4.955",
"1082561511","30047.3","8.199999999999989","122","8","1","23.83","566338718","-628797710","4.731",
"1082561512","30051.99","8.600000000000023","122","8","1","25.34","566338222","-628797841","4.871",
"1082561513","30056.38","8.800000000000011","122","8","1","25.34","566337743","-628797946","4.815",
"1082561514","30061.13","9.0","122","8","1","25.34","566337235","-628798068","4.759",
"1082561515","30065.95","9.399999999999977","123","8","1","25.34","566336719","-628798140","4.628",
"1082561516","30070.76","9.600000000000023","123","8","1","25.34","566336204","-628798155","4.619",
"1082561517","30075.64","10.0","123","8","1","25.95","566335689","-628798147","4.581",
"1082561518","30080.12","10.199999999999989","123","8","1","25.95","566335206","-628798115","4.525",
"1082561519","30084.81","10.399999999999977","124","8","1","25.95","566334702","-628798117","4.581",
"1082561520","30089.44","10.600000000000023","124","8","1","25.95","566334210","-628798041","4.572",
"1082561521","30094.08","11.0","125","8","1","25.95","566333719","-628797933","4.637",
"1082561522","30098.75","11.199999999999989","125","8","1","26.75","566333223","-628797826","4.74",
"1082561523","30103.34","11.600000000000023","126","8","1","26.75","566332737","-628797718","4.665",
"1082561524","30107.88","11.800000000000011","126","8","1","26.75","566332260","-628797595","4.6",
"1082561525","30112.3","11.800000000000011","126","8","1","26.75","566331791","-628797485","4.544",
"1082561526","30116.69","12.0","126","8","1","26.75","566331327","-628797345","4.535",
"1082561527","30121.21","12.399999999999977","126","8","1","26.75","566330849","-628797213","4.516",
"1082561528","30125.83","12.600000000000023","126","9","1","26.75","566330361","-628797064","4.591",
"1082561529","30130.38","12.799999999999955","126","9","1","26.75","566329883","-628796964","4.469",
"1082561530","30134.72","13.0","126","9","1","26.75","566329421","-628796820","4.451",
"1082561531","30139.11","13.200000000000045","126","9","1","26.75","566328956","-628796693","4.348",
"1082561532","30143.59","13.399999999999977","126","9","1","26.75","566328489","-628796566","4.348",
"1082561533","30147.87","13.600000000000023","126","9","1","26.75","566328048","-628796408","4.264",
"1082561534","30151.83","14.0","126","9","1","26.75","566327630","-628796255","4.217",
"1082561535","30155.99","14.200000000000045","126","9","1","26.75","566327195","-628796084","4.227",
"1082561536","30160.21","14.399999999999977","126","9","1","26.75","566326746","-628795905","4.348",
"1082561537","30164.85","14.799999999999955","126","9","1","26.75","566326262","-628795717","4.46",
"1082561538","30169.78","15.0","126","9","1","26.75","566325761","-628795500","4.516",
"1082561539","30174.42","15.200000000000045","126","9","1","26.75","566325282","-628795285","4.507",
"1082561540","30179.68","15.600000000000023","126","9","1","26.75","566324756","-628795090","4.721",
"1082561541","30184.11","15.799999999999955","126","9","1","26.75","566324303","-628794866","4.721",
"1082561542","30188.44","16.0","126","9","1","26.75","566323856","-628794615","4.693",
"1082561543","30193.39","16.200000000000045","126","9","1","26.75","566323363","-628794327","4.777",
"1082561544","30198.33","16.600000000000023","134","9","1","26.37","566322889","-628794010","4.768",
"1082561545","30202.96","17.0","135","9","1","26.37","566322429","-628793690","4.852",
"1082561546","30207.95","17.200000000000045","135","9","1","26.37","566321930","-628793386","4.917",
"1082561547","30213.15","17.399999999999977","136","9","1","25.84","566321427","-628793039","4.936",
"1082561548","30218.5","17.799999999999955","136","9","1","25.84","566320919","-628792638","5.188",
"1082561549","30223.95","18.0","136","9","1","25.84","566320397","-628792270","5.207",
"1082561550","30229.23","18.200000000000045","137","9","1","24.71","566319908","-628791859","5.207",
"1082561551","30234.53","18.399999999999977","137","9","1","24.71","566319434","-628791388","5.356",
"1082561552","30240.0","18.600000000000023","138","9","1","24.71","566318954","-628790910","5.458",
"1082561553","30245.37","18.799999999999955","138","9","1","24.71","566318524","-628790351","5.561",
"1082561554","30250.79","19.0","138","9","1","24.71","566318111","-628789731","5.738",
"1082561555","30256.64","19.399999999999977","139","9","1","24.71","566317697","-628789047","5.944",
"1082561556","30262.39","19.600000000000023","139","9","1","24.74","566317308","-628788316","6.186",
"1082561557","30268.77","19.600000000000023","139","9","1","24.74","566316960","-628787453","6.392",
"1082561558","30275.3","19.600000000000023","139","9","1","24.74","566316610","-628786531","6.737",
"1082561559","30282.74","19.600000000000023","139","9","1","24.74","566316235","-628785496","7.129",
"1082561560","30290.53","19.600000000000023","138","9","1","24.74","566315875","-628784399","7.493",
"1082561561","30298.41","19.600000000000023","138","9","1","25.15","566315498","-628783289","7.81",
"1082561562","30306.51","19.600000000000023","138","9","1","25.15","566315074","-628782174","8.22",
"1082561563","30314.89","19.200000000000045","137","9","1","25.15","566314562","-628781054","8.696",
"1082561564","30324.37","18.799999999999955","137","9","1","25.15","566313934","-628779885","9.228",
"1082561565","30333.9","18.600000000000023","136","9","1","25.15","566313210","-628778805","9.685",
"1082561566","30343.95","18.0","135","9","1","24.64","566312349","-628777825","10.086",
"1082561567","30354.69","17.600000000000023","134","9","1","24.64","566311408","-628776867","10.478",
"1082561568","30365.56","17.0","133","9","1","24.64","566310406","-628775978","10.926",
"1082561569","30376.88","16.399999999999977","132","9","1","24.64","566309332","-628775105","11.383",
"1082561570","30388.88","15.600000000000023","131","9","1","24.64","566308168","-628774303","11.738",
"1082561571","30400.84","14.799999999999955","130","9","1","24.3","566306958","-628773667","11.925",
"1082561572","30412.89","14.200000000000045","129","9","1","24.3","566305712","-628773169","11.906",
"1082561573","30424.81","13.399999999999977","128","9","1","24.3","566304458","-628772825","11.757",
