record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1103125758","-139187824","1991714304","0.38","98.20000000000005","10.852","361","146","90","98.20000000000005","10.852",
"1103125759","-139188720","1991714944","10.84","98.20000000000005","11.011","273","147","91","98.20000000000005","11.011",
"1103125760","-139189664","1991715712","21.88","98.20000000000005","10.984","208","147","91","98.20000000000005","10.984",
"1103125761","-139190576","1991716480","32.88","98.20000000000005","10.829","209","148","90","98.20000000000005","10.829",
"1103125762","-139191408","1991717376","43.53","98.20000000000005","10.803","233","148","89","98.20000000000005","10.803",
"1103125763","-139192176","1991718272","54.49","98.20000000000005","10.872","225","148","88","98.20000000000005","10.872",
"1103125764","-139192816","1991719168","65.33","98.20000000000005","10.913","206","149","95","98.20000000000005","10.913",
"1103125765","-139193024","1991720320","76.25","98.20000000000005","10.965","224","149","95","98.20000000000005","10.965",
"1103125766","-139192624","1991721600","87.22","98.20000000000005","11.034","245","150","94","98.20000000000005","11.034",
"1103125767","-139191888","1991722496","98.46","98.20000000000005","11.19","343","150","95","98.20000000000005","11.19",
"1103125768","-139191104","1991723392","109.55","98.0","11.336","265","151","96","98.0","11.336",
"1103125769","-139190224","1991724288","121.04","98.0","11.465","221","151","96","98.0","11.465",
"1103125770","-139189232","1991725056","132.7","97.79999999999995","11.588","202","152","95","97.79999999999995","11.588",
"1103125771","-139188160","1991725696","144.17","97.60000000000002","11.721","200","152","95","97.60000000000002","11.721",
"1103125772","-139186992","1991726336","156.13","97.39999999999998","11.912","257","153","95","97.39999999999998","11.912",
"1103125773","-139185760","1991726592","168.21","97.20000000000005","12.134","248","153","96","97.20000000000005","12.134",
"1103125774","-139184496","1991726976","180.5","97.0","12.357","236","154","96","97.0","12.357",
"1103125775","-139183200","1991727360","192.85","96.60000000000002","12.616","304","154","96","96.60000000000002","12.616",
"1103125776","-139181872","1991727744","205.54","96.39999999999998","12.937","338","154","98","96.39999999999998","12.937",
"1103125777","-139180480","1991728128","218.89","96.0","13.255","304","155","92","96.0","13.255",
"1103125778","-139179152","1991728512","231.99","95.60000000000002","13.514","254","155","93","95.60000000000002","13.514",
"1103125779","-139177840","1991729152","245.71","95.20000000000005","13.719","206","156","92","95.20000000000005","13.719",
"1103125780","-139176624","1991730048","259.36","94.79999999999995","13.91","243","156","92","94.79999999999995","13.91",
"1103125781","-139175456","1991731072","273.49","94.39999999999998","14.119","289","156","92","94.39999999999998","14.119",
"1103125782","-139174320","1991732096","287.83","94.0","14.305","241","156","93","94.0","14.305",
"1103125783","-139173216","1991733248","302.1","93.60000000000002","14.44","185","156","91","93.60000000000002","14.44",
"1103125784","-139172128","1991734272","316.77","93.20000000000005","14.577","242","157","92","93.20000000000005","14.577",
"1103125785","-139171088","1991735552","331.12","92.79999999999995","14.742","264","157","93","92.79999999999995","14.742",
"1103125786","-139170016","1991736832","346.3","92.39999999999998","14.901","237","157","93","92.39999999999998","14.901",
"1103125787","-139169008","1991737984","361.03","91.79999999999995","15.021","214","157","93","91.79999999999995","15.021",
"1103125788","-139167984","1991739392","376.18","91.39999999999998","15.135","222","157","92","91.39999999999998","15.135",
"1103125789","-139167008","1991740672","391.19","91.0","15.238","216","158","92","91.0","15.238",
"1103125790","-139166016","1991741952","406.82","90.60000000000002","15.341","228","158","92","90.60000000000002","15.341",
"1103125791","-139165088","1991743360","422.02","90.20000000000005","15.453","244","158","92","90.20000000000005","15.453",
"1103125792","-139164160","1991744640","437.42","89.79999999999995","15.575","272","159","92","89.79999999999995","15.575",
"1103125793","-139163280","1991746176","453.12","89.20000000000005","15.693","259","159","93","89.20000000000005","15.693",
"1103125794","-139162464","1991747712","469.14","88.79999999999995","15.794","255","159","92","88.79999999999995","15.794",
"1103125795","-139161744","1991749248","484.81","88.39999999999998","15.862","231","159","93","88.39999999999998","15.862",
"1103125796","-139161152","1991750912","500.84","88.0","15.898","227","159","93","88.0","15.898",
"1103125797","-139160688","1991752704","516.68","87.60000000000002","15.916","228","159","93","87.60000000000002","15.916",
"1103125798","-139160352","1991754368","532.71","87.39999999999998","15.942","263","160","93","87.39999999999998","15.942",
"1103125799","-139160176","1991755904","548.58","87.0","15.957","236","160","92","87.0","15.957",
"1103125800","-139160112","1991757824","564.32","86.60000000000002","15.966","236","160","93","86.60000000000002","15.966",
"1103125801","-139160176","1991759616","580.55","86.20000000000005","15.961","199","160","93","86.20000000000005","15.961",
"1103125802","-139160336","1991761280","596.2","85.79999999999995","15.973","174","160","92","85.79999999999995","15.973",
"1103125803","-139160720","1991762816","612.4","85.39999999999998","16.046","245","160","92","85.39999999999998","16.046",
"1103125804","-139161376","1991764480","628.4","85.0","16.154","259","160","91","85.0","16.154",
"1103125805","-139162192","1991766144","644.58","84.39999999999998","16.26","250","160","92","84.39999999999998","16.26",
"1103125806","-139163104","1991767552","661.08","83.79999999999995","16.354","238","160","92","83.79999999999995","16.354",
"1103125807","-139164000","1991769216","677.28","83.39999999999998","16.397","188","160","92","83.39999999999998","16.397",
"1103125808","-139164864","1991770752","693.59","82.79999999999995","16.302","201","160","92","82.79999999999995","16.302",
"1103125809","-139165552","1991772288","710.0","82.39999999999998","16.307","217","160","91","82.39999999999998","16.307",
"1103125810","-139165936","1991774208","726.26","82.0","16.343","243","160","90","82.0","16.343",
"1103125811","-139166048","1991776000","742.86","81.60000000000002","16.356","240","160","90","81.60000000000002","16.356",
"1103125812","-139165968","1991777664","758.96","81.20000000000005","16.331","210","160","90","81.20000000000005","16.331",
"1103125813","-139165792","1991779456","775.31","81.0","16.196","191","160","90","81.0","16.196",
"1103125814","-139165600","1991781248","791.4","80.60000000000002","16.104","211","160","90","80.60000000000002","16.104",
"1103125815","-139165424","1991782912","807.38","80.39999999999998","16.086","247","160","89","80.39999999999998","16.086",
"1103125816","-139165424","1991784704","823.79","80.0","16.039","256","160","90","80.0","16.039",
"1103125817","-139165728","1991786368","839.61","79.60000000000002","16.04","219","161","90","79.60000000000002","16.04",
"1103125818","-139166272","1991788032","855.45","79.0","15.815","216","161","90","79.0","15.815",
"1103125819","-139166992","1991789696","871.14","78.60000000000002","15.56","194","161","90","78.60000000000002","15.56",
"1103125820","-139167808","1991791104","887.05","78.20000000000005","15.649","218","161","89","78.20000000000005","15.649",
"1103125821","-139168640","1991792512","902.69","77.60000000000002","15.62","262","161","90","77.60000000000002","15.62",
"1103125822","-139169424","1991794176","918.23","77.20000000000005","15.674","267","161","90","77.20000000000005","15.674",
"1103125823","-139170064","1991795584","933.98","76.79999999999995","15.731","295","162","91","76.79999999999995","15.731",
"1103125824","-139170576","1991797248","949.67","76.39999999999998","15.695","326","162","91","76.39999999999998","15.695",
"1103125825","-139171088","1991798912","965.38","76.20000000000005","15.747","314","162","91","76.20000000000005","15.747",
"1103125826","-139171760","1991800576","981.12","76.20000000000005","15.607","402","162","93","76.20000000000005","15.607",
"1103125827","-139172464","1991801984","996.31","76.79999999999995","15.242","308","162","93","76.79999999999995","15.242",
"1103125828","-139173248","1991803520","1011.65","77.20000000000005","14.854","398","162","96","77.20000000000005","14.854",
"1103125829","-139174032","1991804928","1026.21","77.79999999999995","14.498","374","162","102","77.79999999999995","14.498",
"1103125830","-139174928","1991806208","1040.5","78.39999999999998","14.081","366","162","102","78.39999999999998","14.081",
"1103125831","-139176160","1991806976","1054.32","79.20000000000005","13.586","395","162","101","79.20000000000005","13.586",
"1103125832","-139177504","1991807488","1067.52","79.79999999999995","13.16","351","162","100","79.79999999999995","13.16",
"1103125833","-139178896","1991807616","1080.66","80.39999999999998","12.784","364","163","99","80.39999999999998","12.784",
"1103125834","-139180256","1991807616","1093.26","81.0","12.365","349","163","98","81.0","12.365",
"1103125835","-139181520","1991807488","1105.37","82.0","11.783","373","163","96","82.0","11.783",
"1103125836","-139182416","1991806592","1116.51","83.39999999999998","10.841","377","164","96","83.39999999999998","10.841",
