record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1083860618","53.66","35.39999999999998","22","1","567665544","-628911335","3.303",
"1083860619","56.16","35.60000000000002","22","1","567665361","-628911108","2.389",
"1083860620","57.11","35.799999999999955","22","1","567665274","-628910943","1.502",
"1083860621","57.61","36.0","22","1","567665187","-628910859","0.924",
"1083860622","58.9","36.200000000000045","22","1","567665105","-628910751","0.56",
"1083860623","59.48","36.200000000000045","22","1","567665081","-628910691","0.523",
"1083860624","59.53","36.200000000000045","22","1","567665058","-628910645","0.662",
"1083860625","59.91","36.200000000000045","22","1","567665040","-628910568","0.634",
"1083860626","60.14","36.200000000000045","22","1","567665041","-628910509","0.69",
"1083860627","60.82","36.39999999999998","22","1","567664947","-628910443","1.148",
"1083860628","62.43","36.60000000000002","22","1","567664817","-628910279","1.885",
"1083860629","64.63","36.799999999999955","22","1","567664718","-628909911","3.135",
"1083860630","68.0","37.0","22","1","567664705","-628909357","3.947",
"1083860631","72.32","37.200000000000045","22","1","567664829","-628908683","4.525",
"1083860632","76.92","37.39999999999998","22","1","567665015","-628907999","4.861",
"1083860633","81.86","37.39999999999998","22","1","567665266","-628907303","5.02",
"1083860634","86.76","37.60000000000002","22","1","567665575","-628906672","5.039",
"1083860635","91.8","37.799999999999955","22","1","567665919","-628906061","5.123",
"1083860636","96.28","38.0","22","1","567666281","-628905558","5.179",
"1083860637","101.02","38.200000000000045","22","1","567666657","-628905027","5.207",
"1083860638","106.61","38.39999999999998","22","1","567667035","-628904357","5.337",
"1083860639","112.03","38.39999999999998","22","1","567667391","-628903671","5.449",
"1083860640","117.82","38.60000000000002","22","1","567667765","-628902938","5.608",
"1083860641","123.82","38.799999999999955","21","1","567668150","-628902194","5.748",
"1083860642","129.76","39.0","21","1","567668518","-628901471","5.738",
"1083860643","135.7","39.200000000000045","21","1","567668902","-628900739","5.701",
"1083860644","141.62","39.200000000000045","21","1","567669294","-628900020","5.785",
"1083860645","147.41","39.39999999999998","21","1","567669689","-628899303","5.85",
"1083860646","153.46","39.39999999999998","21","1","567670084","-628898543","5.85",
"1083860647","159.29","39.60000000000002","21","1","567670507","-628897860","5.832",
"1083860648","165.13","39.60000000000002","21","1","567670908","-628897140","5.86",
"1083860649","170.89","39.799999999999955","21","1","567671319","-628896428","5.729",
"1083860650","176.8","39.799999999999955","21","1","567671745","-628895720","5.654",
"1083860651","182.44","40.0","21","1","567672165","-628895060","5.514",
"1083860652","187.7","40.0","21","1","567672562","-628894431","5.402",
"1083860653","192.71","40.200000000000045","21","1","567672860","-628893737","5.272",
"1083860654","197.8","40.200000000000045","21","1","567672773","-628892907","5.43",
"1083860655","203.01","40.200000000000045","21","1","567672394","-628892223","5.776",
"1083860656","209.3","40.200000000000045","21","1","567671857","-628891606","6.242",
"1083860657","215.82","40.200000000000045","21","1","567671282","-628890986","6.625",
"1083860658","222.74","40.200000000000045","21","1","567670694","-628890330","6.737",
"1083860659","229.98","39.799999999999955","21","1","567670090","-628889633","6.933",
"1083860660","237.21","39.60000000000002","21","1","567669470","-628888934","7.241",
"1083860661","244.88","39.39999999999998","21","1","567668832","-628888187","7.521",
"1083860662","252.71","39.200000000000045","21","1","567668164","-628887461","7.754",
"1083860663","260.42","39.200000000000045","21","1","567667459","-628886798","7.968",
"1083860664","268.61","39.0","21","1","567666691","-628886158","8.267",
"1083860665","277.04","38.60000000000002","21","1","567665891","-628885539","8.482",
"1083860666","285.83","38.39999999999998","20","1","567665049","-628884940","8.79",
"1083860667","294.58","38.200000000000045","20","1","567664183","-628884360","9.032",
"1083860668","303.73","38.0","20","1","567663266","-628883805","9.247",
"1083860669","313.36","37.60000000000002","20","1","567662295","-628883295","9.471",
"1083860670","323.06","37.39999999999998","20","1","567661304","-628882804","9.713",
"1083860671","333.06","37.200000000000045","20","1","567660289","-628882329","9.844",
"1083860672","342.97","36.799999999999955","20","1","567659274","-628881849","9.993",
"1083860673","353.09","36.60000000000002","20","1","567658227","-628881375","10.226",
"1083860674","363.73","36.200000000000045","20","1","567657138","-628880898","10.478",
"1083860675","374.52","36.0","20","1","567656033","-628880451","10.618",
"1083860676","385.15","35.60000000000002","20","1","567654937","-628879974","10.777",
"1083860677","396.13","35.200000000000045","20","1","567653809","-628879514","10.982",
"1083860678","407.1","34.799999999999955","20","1","567652669","-628879031","11.215",
"1083860679","418.16","34.39999999999998","20","1","567651518","-628878535","11.281",
"1083860680","429.97","34.0","20","1","567650330","-628877962","11.467",
"1083860681","441.45","33.799999999999955","20","1","567649155","-628877359","11.747",
"1083860682","453.14","33.39999999999998","20","1","567647966","-628876697","11.85",
"1083860683","464.92","33.0","20","1","567646808","-628875957","11.691",
"1083860684","476.5","32.60000000000002","20","1","567645727","-628875094","11.365",
"1083860685","487.66","32.60000000000002","20","1","567644763","-628874079","11.038",
"1083860686","498.08","32.60000000000002","20","1","567643856","-628873054","10.74",
"1083860687","508.86","32.60000000000002","19","1","567642936","-628872022","10.497",
"1083860688","519.36","32.60000000000002","19","1","567642036","-628871039","10.273",
"1083860689","529.39","32.60000000000002","19","1","567641174","-628870091","10.03",
"1083860690","539.2","32.799999999999955","19","1","567640320","-628869178","9.835",
"1083860691","548.88","33.0","19","1","567639504","-628868260","9.583",
"1083860692","558.05","33.200000000000045","19","1","567638721","-628867379","9.387",
"1083860693","567.09","33.39999999999998","19","1","567637937","-628866501","9.312",
"1083860694","576.38","33.60000000000002","19","1","567637160","-628865609","9.153",
"1083860695","585.2","33.60000000000002","19","1","567636404","-628864764","9.023",
"1083860696","594.05","33.799999999999955","19","1","567635654","-628863917","8.901",
"1083860697","602.49","33.799999999999955","19","1","567634891","-628863165","8.78",
"1083860698","611.0","34.0","19","1","567634132","-628862400","8.631",
"1083860699","619.49","34.0","19","1","567633348","-628861719","8.491",
"1083860700","627.75","34.200000000000045","19","1","567632566","-628861088","8.379",
"1083860701","635.87","34.200000000000045","19","1","567631759","-628860579","8.267",
"1083860702","644.17","34.39999999999998","19","1","567630931","-628860148","8.155",
"1083860703","652.25","34.60000000000002","19","1","567630127","-628859733","7.996",
"1083860704","659.99","34.799999999999955","19","1","567629344","-628859290","7.931",
"1083860705","667.9","35.0","19","1","567628544","-628858880","7.978",
"1083860706","676.05","35.0","19","1","567627721","-628858502","8.155",
"1083860707","683.86","35.0","19","1","567626898","-628858169","8.286",
"1083860708","692.01","35.0","19","1","567626073","-628857753","8.304",
"1083860709","700.1","35.0","18","1","567625237","-628857353","8.36",
"1083860710","708.45","34.799999999999955","18","1","567624380","-628856909","8.435",
"1083860711","717.25","34.799999999999955","18","1","567623497","-628856467","8.566",
"1083860712","726.14","34.60000000000002","18","1","567622605","-628856013","8.827",
"1083860713","735.06","34.60000000000002","18","1","567621689","-628855595","9.107",
"1083860714","744.08","34.39999999999998","18","1","567620744","-628855198","9.377",
"1083860715","753.8","34.200000000000045","18","1","567619745","-628854760","9.723",
"1083860716","763.95","33.60000000000002","18","1","567618691","-628854303","10.198",
"1083860717","775.15","33.200000000000045","18","1","567617541","-628853877","10.861",
"1083860718","786.5","32.60000000000002","18","1","567616354","-628853473","11.495",
"1083860719","798.51","32.0","18","1","567615084","-628853103","12.242",
"1083860720","811.13","31.200000000000045","18","1","567613717","-628852878","12.988",
"1083860721","825.1","30.200000000000045","18","1","567612230","-628852792","13.697",
"1083860722","839.28","28.799999999999955","18","1","567610706","-628852666","14.304",
"1083860723","854.28","27.600000000000023","18","1","567609106","-628852548","14.826",
"1083860724","869.59","26.0","18","1","567607460","-628852417","15.34",
"1083860725","885.44","24.600000000000023","18","1","567605782","-628852317","15.47",
"1083860726","900.9","23.0","18","1","567604136","-628852175","15.508",
"1083860727","915.93","21.600000000000023","18","1","567602528","-628852052","15.452",
"1083860728","931.13","20.200000000000045","18","1","567600899","-628851954","15.377",
"1083860729","946.2","18.799999999999955","18","1","567599286","-628851867","15.284",
"1083860730","960.92","17.600000000000023","18","1","567597699","-628851772","15.05",
"1083860731","975.41","16.399999999999977","18","1","567596151","-628851689","14.547",
"1083860732","989.46","15.799999999999955","18","1","567594641","-628851656","14.155",
"1083860733","1003.27","15.200000000000045","18","1","567593171","-628851695","13.735",
"1083860734","1016.5","15.0","18","1","567591768","-628851778","13.315",
"1083860735","1029.12","14.799999999999955","18","1","567590417","-628851925","13.007",
"1083860736","1041.2","14.600000000000023","18","1","567589107","-628852004","12.578",
"1083860737","1053.35","14.600000000000023","18","1","567587797","-628852107","12.27",
"1083860738","1065.09","14.600000000000023","18","1","567586550","-628852254","11.775",
"1083860739","1076.06","14.600000000000023","18","1","567585370","-628852401","11.281",
"1083860740","1086.19","14.600000000000023","18","1","567584292","-628852480","10.142",
"1083860741","1095.23","14.600000000000023","18","1","567583331","-628852602","9.116",
"1083860742","1103.82","14.799999999999955","17","1","567582428","-628852676","8.491",
"1083860743","1111.47","14.799999999999955","17","1","567581578","-628852785","8.323",
"1083860744","1119.68","15.0","17","1","567580709","-628852960","8.192",
"1083860745","1127.84","15.0","17","1","567579829","-628853177","8.23",
"1083860746","1136.21","15.200000000000045","17","1","567578957","-628853425","8.248",
"1083860747","1144.13","15.200000000000045","17","1","567578118","-628853751","8.146",
"1083860748","1152.24","15.200000000000045","17","1","567577274","-628854133","8.118",
"1083860749","1160.09","15.399999999999977","17","1","567576485","-628854582","7.735",
"1083860750","1167.54","15.399999999999977","17","1","567575784","-628855073","6.933",
"1083860751","1173.73","15.600000000000023","17","1","567575191","-628855496","6.27",
"1083860752","1179.26","16.0","17","1","567574671","-628855893","5.626",
"1083860753","1183.82","16.399999999999977","17","1","567574221","-628856224","4.983",
"1083860754","1188.34","16.799999999999955","17","1","567573762","-628856486","4.824",
"1083860755","1193.14","17.799999999999955","17","1","567573320","-628856846","4.339",
"1083860756","1197.5","18.200000000000045","17","1","567572909","-628857207","4.339",
"1083860757","1201.71","18.799999999999955","17","1","567572504","-628857515","4.292",
"1083860758","1205.91","19.200000000000045","17","1","567572096","-628857824","4.171",
"1083860759","1209.99","19.799999999999955","17","1","567571733","-628858162","4.106",
"1083860760","1214.11","20.200000000000045","17","1","567571333","-628858456","4.096",
"1083860761","1218.35","20.600000000000023","17","1","567570947","-628858731","4.022",
"1083860762","1222.38","21.0","16","1","567570581","-628859081","4.087",
"1083860763","1226.3","21.399999999999977","16","1","567570202","-628859382","3.975",
"1083860764","1230.41","21.799999999999955","16","1","567569837","-628859728","4.199",
"1083860765","1234.44","22.200000000000045","16","1","567569441","-628860055","4.441",
"1083860766","1238.78","22.399999999999977","16","1","567568997","-628860299","4.367",
"1083860767","1243.28","22.799999999999955","16","1","567568544","-628860478","4.283",
"1083860768","1247.47","23.200000000000045","16","1","567568101","-628860657","4.292",
"1083860769","1251.76","23.399999999999977","16","1","567567642","-628860815","4.292",
"1083860770","1256.62","23.799999999999955","16","1","567567138","-628860874","4.245",
"1083860771","1260.37","24.200000000000045","16","1","567566762","-628860763","3.956",
"1083860772","1264.32","24.399999999999977","16","1","567566361","-628860704","3.826",
"1083860773","1267.75","25.0","16","1","567565966","-628860656","3.798",
"1083860774","1271.89","25.399999999999977","16","1","567565544","-628860538","3.816",
"1083860775","1275.82","26.0","16","1","567565135","-628860399","4.096",
"1083860776","1279.61","26.399999999999977","16","1","567564768","-628860199","3.966",
"1083860777","1282.98","26.799999999999955","16","1","567564394","-628860013","4.068",
"1083860778","1286.9","27.200000000000045","16","1","567563990","-628859818","4.003",
"1083860779","1291.29","27.600000000000023","16","1","567563556","-628859563","4.339",
"1083860780","1295.54","28.0","16","1","567563151","-628859301","4.283",
"1083860781","1299.45","28.399999999999977","16","1","567562769","-628859051","4.18",
"1083860782","1303.6","28.600000000000023","16","1","567562358","-628858813","4.404",
"1083860783","1307.25","28.799999999999955","16","1","567561980","-628858558","4.292",
"1083860784","1311.28","29.0","16","1","567561557","-628858316","4.301",
"1083860785","1315.85","29.200000000000045","15","1","567561110","-628858059","4.273",
"1083860786","1320.53","29.399999999999977","16","1","567560672","-628857817","4.357",
"1083860787","1324.35","29.600000000000023","15","1","567560307","-628857545","4.301",
"1083860788","1328.24","30.0","15","1","567559928","-628857254","4.348",
"1083860789","1332.25","30.200000000000045","15","1","567559514","-628856995","4.46",
"1083860790","1336.71","30.399999999999977","15","1","567559069","-628856747","4.423",
"1083860791","1341.19","30.600000000000023","15","1","567558611","-628856544","4.507",
"1083860792","1345.33","30.799999999999955","15","1","567558187","-628856305","4.376",
"1083860793","1349.72","31.200000000000045","15","1","567557745","-628856065","4.348",
"1083860794","1354.33","31.399999999999977","15","1","567557288","-628855836","4.395",
"1083860795","1358.62","31.600000000000023","15","1","567556857","-628855651","4.413",
"1083860796","1362.8","31.799999999999955","15","1","567556435","-628855401","4.488",
"1083860797","1366.94","32.0","15","1","567556009","-628855179","4.432",
"1083860798","1371.15","32.200000000000045","15","1","567555587","-628854975","4.348",
"1083860799","1375.36","32.39999999999998","15","1","567555165","-628854748","4.348",
"1083860800","1379.59","32.60000000000002","15","1","567554729","-628854575","4.46",
"1083860801","1383.82","32.60000000000002","15","1","567554307","-628854298","4.553",
"1083860802","1388.42","33.0","15","1","567553853","-628854005","4.777",
"1083860803","1393.03","33.200000000000045","15","1","567553386","-628853728","4.824",
"1083860804","1397.64","33.39999999999998","15","1","567552944","-628853455","4.637",
"1083860805","1401.88","33.60000000000002","15","1","567552527","-628853167","4.544",
"1083860806","1406.27","33.799999999999955","15","1","567552072","-628852915","4.647",
"1083860807","1410.82","34.0","15","1","567551615","-628852681","4.535",
"1083860808","1415.22","34.200000000000045","15","1","567551168","-628852439","4.479",
"1083860809","1419.69","34.39999999999998","15","1","567550724","-628852178","4.441",
"1083860810","1424.03","34.799999999999955","15","1","567550284","-628851947","4.348",
"1083860811","1428.62","35.0","15","1","567549842","-628851686","4.376",
"1083860812","1433.14","35.0","15","1","567549404","-628851455","4.535",
"1083860813","1436.9","35.39999999999998","15","1","567549026","-628851193","4.404",
"1083860814","1440.95","35.799999999999955","14","1","567548629","-628850942","4.292",
"1083860815","1444.76","36.0","14","1","567548234","-628850696","4.245",
"1083860816","1448.87","36.200000000000045","14","1","567547831","-628850415","4.152",
"1083860817","1453.16","36.200000000000045","14","1","567547398","-628850152","4.273",
"1083860818","1457.53","36.60000000000002","14","1","567546972","-628849881","4.245",
"1083860819","1461.88","36.799999999999955","14","1","567546560","-628849641","4.05",
"1083860820","1465.49","37.0","14","1","567546172","-628849438","4.068",
"1083860821","1468.91","37.39999999999998","14","1","567545814","-628849264","3.462",
"1083860822","1472.6","37.799999999999955","14","1","567545440","-628849079","3.331",
"1083860823","1476.84","38.200000000000045","14","1","567545006","-628848796","4.068",
"1083860824","1481.17","38.39999999999998","14","1","567544581","-628848550","3.984",
"1083860825","1485.22","38.60000000000002","14","1","567544157","-628848360","4.012",
"1083860826","1489.56","38.799999999999955","14","1","567543723","-628848161","4.003",
"1083860827","1493.39","39.0","14","1","567543327","-628847989","3.854",
"1083860828","1497.79","39.39999999999998","14","1","567542904","-628847763","3.994",
"1083860829","1501.51","39.60000000000002","14","1","567542539","-628847539","3.984",
"1083860830","1505.28","39.60000000000002","14","1","567542160","-628847318","3.956",
"1083860831","1509.28","39.799999999999955","14","1","567541758","-628847180","3.984",
"1083860832","1512.59","40.0","14","1","567541404","-628847015","3.835",
"1083860833","1516.55","40.39999999999998","14","1","567541000","-628846838","3.994",
"1083860834","1520.5","40.60000000000002","14","1","567540596","-628846648","4.087",
"1083860835","1524.97","41.0","14","1","567540159","-628846427","4.357",
"1083860836","1529.2","41.200000000000045","14","1","567539743","-628846179","4.339",
"1083860837","1533.45","41.39999999999998","14","1","567539327","-628845915","4.367",
"1083860838","1537.5","41.60000000000002","14","1","567538913","-628845732","4.292",
"1083860839","1541.62","41.799999999999955","14","1","567538470","-628845580","4.488",
"1083860840","1545.85","42.0","14","1","567538009","-628845409","4.553",
"1083860841","1550.81","42.200000000000045","14","1","567537527","-628845226","4.479",
"1083860842","1555.47","42.39999999999998","14","1","567537052","-628845059","4.656",
"1083860843","1559.59","42.799999999999955","14","1","567536622","-628844865","4.628",
"1083860844","1563.85","42.799999999999955","14","1","567536168","-628844666","4.759",
"1083860845","1568.29","43.0","14","1","567535698","-628844472","4.805",
"1083860846","1573.18","43.200000000000045","14","1","567535195","-628844249","4.945",
"1083860847","1578.25","43.39999999999998","14","1","567534691","-628844021","5.001",
"1083860848","1583.47","43.39999999999998","14","1","567534176","-628843796","5.225",
"1083860849","1588.05","43.60000000000002","14","1","567533695","-628843542","5.272",
"1083860850","1593.11","43.799999999999955","14","1","567533167","-628843333","5.291",
"1083860851","1598.11","44.0","14","1","567532643","-628843157","5.281",
"1083860852","1603.13","44.0","14","1","567532118","-628842926","5.374",
"1083860853","1608.73","44.39999999999998","13","1","567531559","-628842658","5.496",
"1083860854","1614.05","44.39999999999998","13","1","567531011","-628842428","5.58",
"1083860855","1619.32","44.60000000000002","13","1","567530454","-628842214","5.766",
"1083860856","1624.62","44.60000000000002","13","1","567529874","-628841982","5.925",
"1083860857","1630.67","44.799999999999955","13","1","567529258","-628841654","5.981",
"1083860858","1636.91","44.799999999999955","13","1","567528631","-628841311","6.018",
"1083860859","1642.98","44.799999999999955","13","1","567528023","-628841035","5.906",
"1083860860","1648.7","45.0","13","1","567527444","-628840746","5.71",
"1083860861","1654.66","45.0","13","1","567526868","-628840449","5.561",
"1083860862","1660.03","45.0","13","1","567526319","-628840300","5.393",
"1083860863","1664.99","45.0","13","1","567525797","-628840217","5.216",
"1083860864","1669.62","45.200000000000045","13","1","567525268","-628840180","5.505",
"1083860865","1675.07","45.200000000000045","13","1","567524675","-628840119","5.682",
"1083860866","1680.31","45.200000000000045","13","1","567524097","-628840037","5.514",
"1083860867","1685.5","45.200000000000045","13","1","567523520","-628839889","5.169",
"1083860868","1690.26","45.39999999999998","13","1","567523031","-628839724","4.003",
"1083860869","1693.37","45.60000000000002","13","1","567522741","-628839721","2.09",
"1083860870","1695.55","45.799999999999955","13","1","567522500","-628839703","2.09",
"1083860871","1698.75","46.0","13","1","567522151","-628839828","3.21",
"1083860872","1702.37","46.200000000000045","13","1","567521751","-628839827","3.807",
"1083860873","1706.78","46.39999999999998","13","1","567521266","-628839629","4.768",
"1083860874","1712.03","46.39999999999998","13","1","567520769","-628839211","5.346",
"1083860875","1717.25","46.60000000000002","13","1","567520351","-628838661","5.16",
"1083860876","1722.5","46.60000000000002","13","1","567519939","-628838116","5.039",
"1083860877","1726.86","46.60000000000002","13","1","567519593","-628837621","4.889",
"1083860878","1731.36","46.60000000000002","13","1","567519197","-628837145","4.815",
"1083860879","1735.57","46.799999999999955","13","1","567518862","-628836715","4.143",
"1083860880","1739.24","46.799999999999955","13","1","567518608","-628836315","3.172",
"1083860881","1742.31","46.799999999999955","13","1","567518440","-628835887","2.585",
"1083860882","1744.53","46.799999999999955","13","1","567518312","-628835567","1.959",
"1083860883","1746.17","47.0","13","1","567518263","-628835267","1.26",
"1083860884","1747.58","47.0","13","1","567518248","-628835024","0.69",
"1083860885","1748.87","47.0","13","1","567518208","-628834898","0.0",
"1083860886","1748.87","46.799999999999955","13","0","567518219","-628834923","0.0",
"1083860924","1748.87","47.200000000000045","12","1","567517854","-628834702","2.389",
"1083860925","1751.9","47.200000000000045","12","1","567517557","-628834394","3.574",
"1083860926","1756.41","47.200000000000045","12","1","567517231","-628833890","4.731",
"1083860927","1761.64","47.200000000000045","12","1","567516877","-628833228","6.121",
"1083860928","1767.5","47.200000000000045","12","1","567516536","-628832453","6.345",
"1083860929","1774.28","47.0","12","1","567516200","-628831514","6.503",
"1083860930","1781.28","46.799999999999955","12","1","567515739","-628830641","6.634",
"1083860931","1787.24","46.799999999999955","12","1","567515120","-628830208","6.793",
"1083860932","1793.36","46.799999999999955","12","1","567514419","-628830189","6.877",
"1083860933","1800.02","46.60000000000002","12","1","567513698","-628830505","7.017",
"1083860934","1807.81","46.60000000000002","12","1","567512944","-628830938","7.231",
"1083860935","1815.2","46.60000000000002","12","1","567512227","-628831492","7.474",
"1083860936","1823.25","46.60000000000002","12","1","567511480","-628832071","7.577",
"1083860937","1830.68","46.799999999999955","12","1","567510763","-628832590","7.577",
"1083860938","1838.06","46.799999999999955","12","1","567510048","-628833083","7.586",
"1083860939","1844.89","46.799999999999955","12","1","567509360","-628833518","7.521",
"1083860940","1852.63","47.0","12","1","567508636","-628834066","7.455",
"1083860941","1860.37","47.200000000000045","12","1","567507949","-628834700","7.39",
"1083860942","1867.37","47.200000000000045","12","1","567507302","-628835305","7.343",
"1083860943","1874.64","47.39999999999998","12","1","567506619","-628835900","7.306",
"1083860944","1881.96","47.39999999999998","12","1","567505920","-628836437","7.231",
"1083860945","1889.5","47.60000000000002","12","1","567505216","-628836991","7.147",
"1083860946","1896.66","47.60000000000002","12","1","567504535","-628837495","7.147",
"1083860947","1903.64","48.0","12","1","567503870","-628838024","7.157",
"1083860948","1911.09","48.0","12","1","567503186","-628838618","7.203",
"1083860949","1918.31","48.200000000000045","12","1","567502504","-628839150","7.185",
"1083860950","1925.64","48.39999999999998","12","1","567501819","-628839648","7.185",
"1083860951","1932.22","48.39999999999998","12","1","567501187","-628840168","7.119",
"1083860952","1939.03","48.60000000000002","12","1","567500507","-628840645","7.259",
"1083860953","1946.17","48.60000000000002","12","1","567499789","-628841110","7.39",
"1083860954","1953.98","48.60000000000002","12","1","567499017","-628841573","7.614",
"1083860955","1962.51","48.60000000000002","12","1","567498204","-628842075","7.978",
"1083860956","1970.23","48.60000000000002","12","1","567497419","-628842543","8.342",
"1083860957","1978.83","48.39999999999998","12","1","567496546","-628843010","8.808",
"1083860958","1987.89","48.39999999999998","12","1","567495623","-628843464","9.181",
"1083860959","1997.25","47.799999999999955","12","1","567494653","-628843925","9.583",
"1083860960","2007.33","47.200000000000045","12","1","567493614","-628844371","10.003",
"1083860961","2017.94","46.60000000000002","12","1","567492520","-628844796","10.394",
"1083860962","2028.99","46.200000000000045","12","1","567491401","-628845173","10.609",
"1083860963","2039.75","45.60000000000002","12","1","567490295","-628845558","10.74",
"1083860964","2050.18","45.200000000000045","12","1","567489195","-628845938","10.805",
"1083860965","2060.66","44.799999999999955","12","1","567488052","-628846201","10.898",
"1083860966","2072.09","44.39999999999998","11","1","567486867","-628846516","11.038",
"1083860967","2083.22","44.0","11","1","567485715","-628847007","11.374",
"1083860968","2094.7","43.60000000000002","11","1","567484544","-628847603","11.691",
"1083860969","2106.41","43.0","11","1","567483334","-628848161","11.971",
"1083860970","2118.55","42.39999999999998","11","1","567482078","-628848687","12.186",
"1083860971","2130.9","41.60000000000002","11","1","567480796","-628849175","12.326",
"1083860972","2143.48","40.799999999999955","11","1","567479488","-628849743","12.438",
"1083860973","2156.55","40.200000000000045","11","1","567478176","-628850308","12.615",
"1083860974","2169.13","39.200000000000045","11","1","567476884","-628850903","12.848",
"1083860975","2181.99","38.39999999999998","11","1","567475549","-628851478","13.072",
"1083860976","2195.11","37.799999999999955","11","1","567474193","-628852089","13.259",
"1083860977","2208.47","37.200000000000045","11","1","567472815","-628852710","13.334",
"1083860978","2221.84","36.60000000000002","11","1","567471460","-628853280","13.035",
"1083860979","2234.41","35.60000000000002","11","1","567470167","-628853886","12.718",
"1083860980","2246.78","35.0","11","1","567468905","-628854458","12.335",
"1083860981","2258.62","34.60000000000002","11","1","567467696","-628855063","11.999",
"1083860982","2270.44","34.39999999999998","11","1","567466495","-628855636","11.934",
"1083860983","2281.9","34.200000000000045","11","1","567465327","-628856245","11.822",
"1083860984","2293.38","34.200000000000045","11","1","567464150","-628856827","11.813",
"1083860985","2304.85","34.0","11","1","567462966","-628857388","11.925",
"1083860986","2316.7","33.799999999999955","11","1","567461739","-628857926","12.139",
"1083860987","2328.88","33.60000000000002","11","1","567460498","-628858519","12.363",
"1083860988","2341.49","33.0","11","1","567459203","-628859136","12.708",
"1083860989","2354.23","32.200000000000045","11","1","567457872","-628859728","12.97",
"1083860990","2367.84","31.200000000000045","11","1","567456467","-628860244","13.287",
"1083860991","2381.33","30.200000000000045","11","1","567455050","-628860826","13.819",
"1083860992","2396.55","29.0","11","1","567453502","-628861516","14.341",
"1083860993","2411.78","27.799999999999955","11","1","567451942","-628862214","14.91",
"1083860994","2427.04","26.600000000000023","11","1","567450366","-628862955","15.246",
"1083860995","2442.68","25.200000000000045","11","1","567448839","-628863828","15.209",
"1083860996","2457.01","23.600000000000023","11","1","567447445","-628864790","15.433",
"1083860997","2471.36","22.0","11","1","567446109","-628865909","14.994",
"1083860998","2485.6","21.0","11","1","567444737","-628866900","14.36",
"1083860999","2500.18","20.399999999999977","11","1","567443310","-628867831","14.631",
"1083861000","2514.66","19.600000000000023","11","1","567441874","-628868773","14.92",
"1083861001","2529.35","18.600000000000023","11","1","567440457","-628869779","14.565",
"1083861002","2543.93","17.399999999999977","11","1","567439053","-628870854","14.388",
"1083861003","2558.04","16.399999999999977","11","1","567437712","-628871842","13.53",
"1083861004","2571.72","15.0","11","1","567436390","-628872761","13.306",
"1083861005","2585.0","13.600000000000023","11","1","567435101","-628873657","13.268",
"1083861006","2597.84","12.600000000000023","11","1","567433840","-628874558","13.175",
"1083861007","2611.1","11.800000000000011","11","1","567432565","-628875486","12.932",
"1083861008","2623.98","10.800000000000011","11","1","567431336","-628876400","12.587",
"1083861009","2636.76","10.199999999999989","11","1","567430114","-628877296","12.494",
"1083861010","2649.38","9.600000000000023","11","1","567428911","-628878127","12.438",
"1083861011","2660.97","9.0","11","1","567427789","-628878999","12.335",
"1083861012","2673.43","8.600000000000023","11","1","567426586","-628879920","12.512",
