record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.temperature[C],record.unknown,
"1097061587","568226034","-630260369","228.04","6.69","139.20000000000005","12","1",
"1097061588","568226636","-630259908","234.4","6.438","140.0","12","1",
"1097061589","568227227","-630259497","240.34","6.326","140.39999999999998","12","1",
"1097061590","568227847","-630259127","246.44","6.252","141.0","12","1",
"1097061591","568228473","-630258695","252.87","6.242","141.79999999999995","12","1",
"1097061592","568229087","-630258254","259.25","6.205","142.20000000000005","12","1",
"1097061593","568229675","-630257800","265.45","6.074","142.60000000000002","12","1",
"1097061594","568230229","-630257343","271.48","5.804","143.20000000000005","12","1",
"1097061595","568230737","-630256765","277.44","5.944","143.79999999999995","12","1",
"1097061596","568231253","-630256218","283.3","5.944","144.39999999999998","12","1",
"1097061597","568231766","-630255655","289.22","5.981","144.79999999999995","12","1",
"1097061598","568232273","-630255089","295.19","5.888","145.20000000000005","12","1",
"1097061599","568232762","-630254470","301.17","5.99","145.60000000000002","12","1",
"1097061600","568233220","-630253826","307.04","5.86","146.20000000000005","12","1",
"1097061601","568233665","-630253107","313.23","6.009","146.79999999999995","12","1",
"1097061602","568234121","-630252405","319.41","6.168","147.20000000000005","12","1",
"1097061603","568234557","-630251682","325.49","6.158","147.79999999999995","12","1",
"1097061604","568234994","-630250938","331.63","6.298","148.20000000000005","12","1",
"1097061605","568235466","-630250202","338.02","6.336","148.60000000000002","12","1",
"1097061606","568235964","-630249443","344.64","6.541","149.0","12","1",
"1097061607","568236494","-630248705","351.38","6.597","149.39999999999998","12","1",
"1097061608","568237084","-630248004","358.49","6.821","149.79999999999995","12","1",
"1097061609","568237706","-630247271","365.99","7.259","150.20000000000005","12","1",
"1097061610","568238341","-630246484","373.61","7.707","150.60000000000002","12","1",
"1097061611","568239023","-630245627","373.61","7.707","151.0","12","1",
"1097061612","568239744","-630244790","390.51","8.64","151.39999999999998","12","1",
"1097061613","568240459","-630243918","399.2","8.519","151.60000000000002","12","1",
"1097061614","568241203","-630243074","408.01","8.538","151.79999999999995","12","1",
"1097061615","568241933","-630242226","416.75","8.556","151.79999999999995","12","1",
"1097061616","568242663","-630241430","425.2","8.547","152.0","12","1",
"1097061617","568243414","-630240611","433.82","8.715","152.39999999999998","12","1",
"1097061618","568244228","-630239854","442.78","8.939","152.60000000000002","12","1",
"1097061619","568245070","-630239086","452.0","9.237","152.79999999999995","12","1",
"1097061620","568245938","-630238278","461.43","9.629","153.0","12","1",
"1097061621","568246858","-630237426","471.53","10.021","153.0","12","1",
"1097061622","568247825","-630236545","482.13","10.525","153.20000000000005","12","1",
"1097061623","568248792","-630235625","492.88","10.768","153.0","12","1",
"1097061624","568249754","-630234676","503.56","10.982","153.0","12","1",
"1097061625","568250737","-630233622","514.96","11.234","152.79999999999995","12","1",
"1097061626","568251701","-630232471","526.64","11.57","152.60000000000002","12","1",
"1097061627","568252676","-630231284","538.21","12.009","152.39999999999998","12","1",
"1097061628","568253683","-630229998","550.57","12.205","152.20000000000005","12","1",
"1097061629","568254691","-630228654","563.27","12.298","151.79999999999995","12","1",
"1097061630","568255675","-630227315","575.77","12.139","151.60000000000002","12","1",
"1097061631","568256634","-630225997","587.99","11.943","151.20000000000005","12","1",
"1097061632","568257567","-630224706","599.9","11.673","150.79999999999995","12","1",
"1097061633","568258488","-630223496","611.47","11.309","150.79999999999995","12","1",
"1097061634","568259377","-630222392","622.29","10.945","150.79999999999995","12","1",
"1097061635","568260250","-630221335","632.79","10.721","150.79999999999995","12","1",
"1097061636","568261105","-630220250","643.24","10.59","150.79999999999995","12","1",
"1097061637","568261968","-630219163","653.73","10.516","151.0","12","1",
"1097061638","568262860","-630218129","664.28","10.46","151.39999999999998","12","1",
"1097061639","568263730","-630217092","674.74","10.376","151.79999999999995","12","1",
"1097061640","568264590","-630216071","685.05","10.264","152.0","12","1",
"1097061641","568265446","-630215074","695.11","10.124","152.39999999999998","12","1",
"1097061642","568266299","-630214119","705.08","9.863","152.60000000000002","12","1",
"1097061643","568267120","-630213149","714.97","9.611","152.79999999999995","12","1",
"1097061644","568267924","-630212241","724.33","9.415","153.20000000000005","12","1",
"1097061645","568268730","-630211358","733.64","9.181","153.39999999999998","12","1",
"1097061646","568269500","-630210455","742.9","8.929","153.79999999999995","12","1",
"1097061647","568270235","-630209620","751.46","8.659","154.0","12","1",
"1097061648","568270958","-630208794","760.08","8.398","154.39999999999998","12","1",
"1097061649","568271645","-630208018","768.13","8.118","155.0","12","1",
"1097061650","568272319","-630207257","776.14","7.912","155.39999999999998","12","1",
"1097061651","568272948","-630206498","783.6","7.726","155.79999999999995","12","1",
"1097061652","568273581","-630205735","783.6","7.726","156.20000000000005","12","1",
"1097061653","568274180","-630204977","798.51","7.567","156.79999999999995","12","1",
"1097061654","568274830","-630204256","806.09","7.642","157.20000000000005","12","1",
"1097061655","568275480","-630203555","813.51","7.605","157.60000000000002","12","1",
"1097061656","568276158","-630202830","821.4","7.735","158.0","12","1",
"1097061657","568276811","-630202072","829.23","7.772","158.39999999999998","12","1",
"1097061658","568277466","-630201320","836.93","7.884","158.60000000000002","12","1",
"1097061659","568278149","-630200573","844.81","7.996","159.0","12","1",
"1097061660","568278845","-630199797","852.76","8.239","159.39999999999998","12","1",
"1097061661","568279574","-630198963","861.24","8.454","159.60000000000002","12","1",
"1097061662","568280341","-630198109","870.23","8.743","159.79999999999995","12","1",
"1097061663","568281122","-630197236","879.36","8.976","160.0","12","1",
"1097061664","568281923","-630196305","888.96","9.303","160.0","12","1",
"1097061665","568282727","-630195339","898.61","9.62","160.20000000000005","12","1",
"1097061666","568283529","-630194316","908.52","9.788","160.20000000000005","12","1",
"1097061667","568284331","-630193270","918.53","9.937","160.20000000000005","12","1",
"1097061668","568285155","-630192287","928.33","9.975","160.20000000000005","12","1",
"1097061669","568285985","-630191235","938.4","10.124","160.20000000000005","12","1",
"1097061670","568286860","-630190150","949.11","10.31","160.0","12","1",
"1097061671","568287727","-630189079","959.65","10.469","160.0","12","1",
"1097061672","568288561","-630187938","970.15","10.562","160.0","12","1",
"1097061673","568289442","-630186819","981.01","10.609","159.79999999999995","12","1",
"1097061674","568290314","-630185676","991.95","10.693","159.79999999999995","12","1",
"1097061675","568291181","-630184519","1002.75","10.833","159.79999999999995","12","1",
"1097061676","568292046","-630183329","1013.73","10.889","159.60000000000002","12","1",
"1097061677","568292909","-630182127","1024.94","10.861","159.60000000000002","12","1",
"1097061678","568293750","-630180980","1035.57","10.73","159.60000000000002","12","1",
"1097061679","568294570","-630179847","1045.96","10.422","159.60000000000002","12","1",
"1097061680","568295385","-630178727","1056.42","10.142","159.60000000000002","12","1",
"1097061681","568296163","-630177658","1066.41","9.844","159.60000000000002","12","1",
"1097061682","568296895","-630176585","1076.0","9.639","159.79999999999995","12","1",
"1097061683","568297630","-630175554","1085.43","9.461","160.0","12","1",
"1097061684","568298338","-630174555","1094.52","9.228","160.39999999999998","12","1",
"1097061685","568299027","-630173562","1103.61","9.051","160.79999999999995","12","1",
"1097061686","568299682","-630172572","1112.29","8.939","161.20000000000005","12","1",
"1097061687","568300367","-630171640","1120.88","8.836","161.60000000000002","12","1",
"1097061688","568301059","-630170720","1129.43","8.724","162.0","12","1",
"1097061689","568301762","-630169809","1138.06","8.659","162.39999999999998","12","1",
"1097061690","568302454","-630168836","1146.97","8.631","163.0","12","1",
"1097061691","568303151","-630167890","1155.79","8.631","163.20000000000005","12","1",
"1097061692","568303853","-630166938","1164.8","8.612","163.60000000000002","12","1",
"1097061693","568304546","-630166028","1164.8","8.612","163.79999999999995","12","1",
"1097061694","568305212","-630165103","1181.96","8.612","164.20000000000005","12","1",
"1097061695","568305883","-630164189","1190.43","8.463","164.39999999999998","12","1",
"1097061696","568306534","-630163246","1198.99","8.36","164.60000000000002","13","1",
"1097061697","568307156","-630162338","1207.19","8.174","165.0","13","1",
"1097061698","568307774","-630161474","1215.14","8.034","165.20000000000005","13","1",
"1097061699","568308387","-630160640","1222.95","7.922","165.39999999999998","12","1",
"1097061700","568308975","-630159806","1230.39","7.838","165.79999999999995","12","1",
"1097061701","568309586","-630158929","1238.33","7.866","166.20000000000005","12","1",
"1097061702","568310209","-630158111","1246.02","7.838","166.60000000000002","12","1",
"1097061703","568310863","-630157285","1254.01","7.95","167.0","12","1",
"1097061704","568311546","-630156452","1262.23","8.155","167.20000000000005","12","1",
"1097061705","568312252","-630155591","1270.77","8.36","167.60000000000002","12","1",
"1097061706","568312986","-630154710","1279.63","8.631","167.79999999999995","12","1",
"1097061707","568313730","-630153806","1288.52","8.901","168.0","12","1",
"1097061708","568314511","-630152873","1297.9","9.181","168.20000000000005","12","1",
"1097061709","568315332","-630151974","1307.52","9.387","168.20000000000005","12","1",
"1097061710","568316184","-630151128","1317.13","9.592","168.39999999999998","12","1",
"1097061711","568317075","-630150292","1326.97","9.872","168.39999999999998","12","1",
"1097061712","568318034","-630149495","1337.12","10.264","168.39999999999998","12","1",
"1097061713","568319073","-630148729","1347.87","10.665","168.39999999999998","12","1",
"1097061714","568320157","-630148007","1359.0","10.88","168.39999999999998","12","1",
"1097061715","568321270","-630147329","1370.22","11.16","168.20000000000005","12","1",
"1097061716","568322404","-630146687","1381.41","11.346","168.0","12","1",
"1097061717","568323603","-630146083","1393.08","11.607","167.79999999999995","12","1",
"1097061718","568324827","-630145467","1405.2","11.747","167.60000000000002","12","1",
"1097061719","568326050","-630144843","1417.35","11.785","167.39999999999998","12","1",
"1097061720","568327251","-630144290","1429.05","11.635","167.20000000000005","12","1",
"1097061721","568328440","-630143671","1440.88","11.495","167.0","12","1",
"1097061722","568329589","-630143046","1452.41","11.262","166.79999999999995","12","1",
"1097061723","568330691","-630142399","1463.57","11.076","166.79999999999995","12","1",
"1097061724","568331752","-630141729","1474.31","10.954","166.79999999999995","12","1",
"1097061725","568332801","-630141031","1474.31","10.954","167.0","12","1",
"1097061726","568333814","-630140298","1495.53","10.721","167.0","12","1",
"1097061727","568334838","-630139577","1505.97","10.721","167.20000000000005","12","1",
"1097061728","568335890","-630138900","1505.97","10.721","167.39999999999998","12","1",
"1097061729","568336883","-630138146","1527.07","10.441","167.60000000000002","12","1",
"1097061730","568337873","-630137353","1537.54","10.394","167.79999999999995","12","1",
"1097061731","568338849","-630136567","1547.97","10.282","168.0","12","1",
"1097061732","568339789","-630135748","1558.22","10.264","168.20000000000005","12","1",
"1097061733","568340699","-630134865","1568.29","10.329","168.20000000000005","12","1",
"1097061734","568340699","-630134865","1568.29","10.329","168.39999999999998","12","1",
"1097061735","568341615","-630133925","1578.67","10.432","168.60000000000002","12","1",
"1097061736","568342498","-630132928","1599.05","10.338","168.79999999999995","12","1",
"1097061737","568344164","-630130818","1609.37","10.422","169.0","12","1",
"1097061738","568345014","-630129716","1619.84","10.516","169.20000000000005","12","1",
"1097061739","568345886","-630128625","1630.48","10.6","169.20000000000005","12","1",
"1097061740","568346761","-630127500","1641.27","10.74","169.39999999999998","12","1",
"1097061741","568347647","-630126396","1641.27","10.74","169.60000000000002","12","1",
"1097061742","568348585","-630125297","1663.11","11.001","169.60000000000002","12","1",
"1097061743","568349555","-630124228","1674.44","11.178","169.60000000000002","12","1",
"1097061744","568350552","-630123190","1685.65","11.355","169.79999999999995","12","1",
"1097061745","568351600","-630122137","1697.51","11.43","169.79999999999995","12","1",
"1097061746","568352668","-630121091","1709.43","11.626","169.60000000000002","12","1",
"1097061747","568353766","-630120079","1721.57","11.738","169.60000000000002","12","1",
"1097061748","568354872","-630119150","1733.47","11.691","169.60000000000002","12","1",
"1097061749","568355998","-630118314","1745.17","11.635","169.39999999999998","12","1",
"1097061750","568357130","-630117503","1756.92","11.551","169.39999999999998","12","1",
"1097061751","568358263","-630116731","1768.63","11.477","169.39999999999998","12","1",
"1097061752","568359390","-630116039","1780.01","11.337","169.39999999999998","12","1",
"1097061753","568360506","-630115400","1791.04","11.104","169.39999999999998","12","1",
"1097061754","568361649","-630114834","1802.35","10.945","169.60000000000002","12","1",
"1097061755","568362760","-630114285","1813.4","10.777","169.79999999999995","12","1",
"1097061756","568363848","-630113832","1823.97","10.581","169.79999999999995","12","1",
"1097061757","568364916","-630113473","1834.19","10.385","170.0","12","1",
"1097061758","568365980","-630113177","1844.21","10.282","170.20000000000005","12","1",
"1097061759","568367059","-630112963","1854.23","10.245","170.39999999999998","12","1",
"1097061760","568368155","-630112798","1864.39","10.189","170.60000000000002","12","1",
"1097061761","568369262","-630112612","1874.75","10.142","170.79999999999995","12","1",
"1097061762","568370362","-630112442","1885.18","10.04","171.0","12","1",
"1097061763","568371431","-630112252","1895.19","9.975","171.20000000000005","12","1",
"1097061764","568372499","-630112077","1905.22","9.909","171.60000000000002","12","1",
"1097061765","568373557","-630111911","1915.21","9.853","171.79999999999995","12","1",
"1097061766","568374593","-630111771","1924.9","9.779","172.0","12","1",
"1097061767","568375627","-630111624","1934.52","9.723","172.20000000000005","12","1",
"1097061768","568376656","-630111450","1944.11","9.601","172.20000000000005","12","1",
"1097061769","568377666","-630111287","1953.59","9.321","172.39999999999998","12","1",
"1097061770","568378630","-630111122","1962.82","8.883","172.60000000000002","12","1",
"1097061771","568379522","-630111009","1971.12","8.491","173.0","12","1",
"1097061772","568380379","-630110855","1979.13","8.043","173.20000000000005","12","1",
"1097061773","568381202","-630110674","1986.99","7.633","173.60000000000002","12","1",
"1097061774","568381973","-630110495","1994.46","7.315","174.20000000000005","12","1",
"1097061775","568382722","-630110355","1994.46","7.315","174.60000000000002","12","1",
"1097061776","568383467","-630110233","2008.25","7.343","175.20000000000005","12","1",
"1097061777","568384227","-630110111","2015.28","7.259","175.60000000000002","12","1",
"1097061778","568385009","-630110000","2022.84","7.297","176.20000000000005","12","1",
"1097061779","568385742","-630109853","2029.49","7.287","176.60000000000002","12","1",
"1097061780","568386516","-630109694","2036.68","7.287","177.0","12","1",
"1097061781","568387318","-630109546","2044.32","7.39","177.39999999999998","12","1",
"1097061782","568388086","-630109404","2051.48","7.297","177.79999999999995","12","1",
"1097061783","568388855","-630109246","2058.67","7.203","178.20000000000005","12","1",
"1097061784","568389621","-630109152","2065.82","7.035","178.39999999999998","12","1",
"1097061785","568390384","-630109049","2065.82","7.035","179.0","12","1",
"1097061786","568391145","-630108917","2080.09","6.886","179.39999999999998","12","1",
"1097061787","568391899","-630108740","2087.19","6.914","179.79999999999995","12","1",
"1097061788","568392654","-630108525","2094.3","6.951","180.39999999999998","12","1",
"1097061789","568393406","-630108337","2101.6","6.858","180.79999999999995","12","1",
"1097061790","568394140","-630108181","2108.47","6.942","181.20000000000005","12","1",
"1097061791","568394876","-630108028","2115.47","6.933","181.79999999999995","12","1",
"1097061792","568395615","-630107897","2122.43","7.073","182.20000000000005","12","1",
"1097061793","568396352","-630107760","2129.26","7.147","182.60000000000002","12","1",
"1097061794","568397091","-630107658","2136.24","7.035","183.0","12","1",
"1097061795","568397846","-630107541","2143.3","7.222","183.60000000000002","12","1",
"1097061796","568398601","-630107415","2143.3","7.222","183.79999999999995","12","1",
"1097061797","568399378","-630107275","2157.58","7.371","184.20000000000005","12","1",
"1097061798","568400165","-630107141","2164.92","7.334","184.60000000000002","12","1",
"1097061799","568401015","-630107047","2172.9","7.726","184.79999999999995","12","1",
"1097061800","568401820","-630106971","2180.41","7.53","185.20000000000005","12","1",
"1097061801","568402650","-630106878","2187.98","7.605","185.39999999999998","12","1",
"1097061802","568403519","-630106799","2196.18","7.642","185.60000000000002","12","1",
"1097061803","568404356","-630106731","2204.2","7.567","186.20000000000005","12","1",
"1097061804","568405145","-630106659","2211.51","7.483","186.39999999999998","12","1",
"1097061805","568405941","-630106607","2218.87","7.409","186.60000000000002","12","1",
"1097061806","568406741","-630106582","2226.43","7.287","187.0","12","1",
"1097061807","568407515","-630106625","2233.68","7.203","187.20000000000005","12","1",
"1097061808","568408268","-630106669","2240.7","7.11","187.39999999999998","12","1",
"1097061809","568409019","-630106679","2247.64","7.054","187.79999999999995","12","1",
"1097061810","568409779","-630106707","2254.68","7.054","188.0","12","1",
"1097061811","568410545","-630106737","2261.79","7.035","188.39999999999998","12","1",
"1097061812","568411319","-630106807","2269.13","7.091","188.60000000000002","12","1",
"1097061813","568412065","-630106896","2276.04","7.054","189.0","12","1",
"1097061814","568412833","-630106981","2283.29","7.091","189.20000000000005","12","1",
"1097061815","568413578","-630107095","2290.17","7.026","189.39999999999998","12","1",
"1097061816","568414330","-630107234","2290.17","7.026","189.79999999999995","12","1",
"1097061817","568415064","-630107389","2304.3","6.858","190.0","12","1",
"1097061818","568415768","-630107526","2310.93","6.746","190.20000000000005","12","1",
"1097061819","568416452","-630107661","2317.36","6.597","190.60000000000002","12","1",
"1097061820","568417129","-630107817","2317.36","6.597","191.0","12","1",
"1097061821","568417807","-630107986","2330.12","6.466","191.20000000000005","12","1",
"1097061822","568418476","-630108148","2336.49","6.457","191.79999999999995","12","1",
"1097061823","568419148","-630108308","2342.72","6.559","192.20000000000005","11","1",
"1097061824","568419841","-630108486","2349.2","6.634","192.39999999999998","12","1",
"1097061825","568420558","-630108657","2355.93","6.709","192.60000000000002","12","1",
"1097061826","568421292","-630108760","2362.66","6.774","193.20000000000005","11","1",
"1097061827","568422072","-630108881","2370.02","6.979","193.39999999999998","11","1",
"1097061828","568422850","-630109018","2377.46","7.063","193.60000000000002","11","1",
"1097061829","568423637","-630109127","2384.89","7.278","194.0","11","1",
"1097061830","568424423","-630109265","2392.28","7.418","194.20000000000005","11","1",
"1097061831","568425228","-630109432","2399.82","7.623","194.39999999999998","11","1",
"1097061832","568426054","-630109570","2407.62","7.782","194.60000000000002","11","1",
"1097061833","568426903","-630109709","2415.48","8.006","194.79999999999995","11","1",
"1097061834","568427771","-630109888","2423.71","8.09","195.0","11","1",
"1097061835","568428641","-630110037","2431.89","8.146","195.0","11","1",
"1097061836","568429502","-630110224","2440.08","8.136","195.0","11","1",
"1097061837","568430347","-630110346","2447.81","8.08","195.20000000000005","11","1",
"1097061838","568431229","-630110480","2456.1","8.118","195.20000000000005","11","1",
"1097061839","568432103","-630110632","2464.3","8.127","195.39999999999998","11","1",
"1097061840","568432991","-630110802","2472.61","8.258","195.60000000000002","11","1",
"1097061841","568433896","-630110961","2481.1","8.36","195.79999999999995","11","1",
"1097061842","568434816","-630111095","2489.72","8.5","196.0","11","1",
"1097061843","568435746","-630111233","2498.46","8.631","196.0","11","1",
"1097061844","568436688","-630111341","2507.24","8.771","196.20000000000005","11","1",
"1097061845","568437669","-630111428","2516.36","9.088","196.39999999999998","11","1",
"1097061846","568438682","-630111540","2525.82","9.349","196.39999999999998","11","1",
"1097061847","568439727","-630111656","2535.65","9.629","196.39999999999998","11","1",
"1097061848","568440793","-630111722","2545.49","9.928","196.39999999999998","11","1",
"1097061849","568441915","-630111762","2556.04","10.245","196.39999999999998","11","1",
"1097061850","568443050","-630111720","2566.68","10.581","196.39999999999998","11","1",
"1097061851","568444205","-630111687","2577.46","10.87","196.20000000000005","11","1",
"1097061852","568445368","-630111632","2588.29","10.992","196.20000000000005","11","1",
"1097061853","568446558","-630111497","2599.35","11.187","196.0","11","1",
"1097061854","568447772","-630111324","2610.81","11.318","195.79999999999995","11","1",
"1097061855","568448959","-630111081","2622.0","11.29","195.39999999999998","11","1",
"1097061856","568450123","-630110722","2633.1","11.215","195.20000000000005","11","1",
"1097061857","568451272","-630110318","2633.1","11.215","195.20000000000005","11","1",
"1097061858","568452414","-630109864","2655.16","11.122","195.0","11","1",
"1097061859","568453535","-630109329","2666.06","11.122","195.0","11","1",
"1097061860","568454677","-630108778","2677.2","11.215","195.0","11","1",
"1097061861","568455818","-630108173","2677.2","11.215","195.0","11","1",
"1097061862","568456946","-630107549","2699.61","11.281","195.0","11","1",
"1097061863","568458080","-630106905","2710.86","11.225","195.0","11","1",
"1097061864","568459232","-630106234","2722.49","11.253","195.0","11","1",
"1097061865","568460347","-630105499","2733.84","11.355","195.0","11","1",
"1097061866","568461440","-630104665","2745.33","11.421","195.0","11","1",
"1097061867","568462529","-630103799","2756.75","11.542","195.0","11","1",
"1097061868","568463649","-630102894","2768.74","11.691","195.0","11","1",
"1097061869","568464743","-630101975","2780.43","11.71","195.0","11","1",
"1097061870","568465866","-630101108","2792.25","11.682","194.79999999999995","11","1",
"1097061871","568466992","-630100256","2804.03","11.682","194.79999999999995","11","1",
"1097061872","568468139","-630099435","2815.99","11.747","194.60000000000002","11","1",
"1097061873","568469292","-630098629","2815.99","11.747","194.60000000000002","11","1",
"1097061874","568470435","-630097840","2839.63","11.897","194.60000000000002","11","1",
"1097061875","568471615","-630097095","2851.56","11.934","194.39999999999998","11","1",
"1097061876","568472837","-630096396","2863.76","12.055","194.39999999999998","11","1",
"1097061877","568474082","-630095739","2876.05","12.205","194.39999999999998","11","1",
"1097061878","568475349","-630095113","2888.48","12.298","194.20000000000005","11","1",
"1097061879","568476633","-630094526","2901.03","12.345","194.20000000000005","11","1",
"1097061880","568477927","-630094023","2913.6","12.335","194.0","11","1",
"1097061881","568479216","-630093582","2925.8","12.391","193.79999999999995","11","1",
"1097061882","568480534","-630093224","2938.35","12.345","193.79999999999995","11","1",
"1097061883","568481837","-630092945","2950.67","12.298","193.60000000000002","11","1",
"1097061884","568483129","-630092760","2962.83","12.205","193.39999999999998","11","1",
"1097061885","568484390","-630092623","2974.61","12.018","193.39999999999998","11","1",
"1097061886","568485642","-630092524","2986.19","11.85","193.20000000000005","11","1",
"1097061887","568486911","-630092447","2997.97","11.738","193.20000000000005","11","1",
"1097061888","568488181","-630092381","3009.75","11.673","193.20000000000005","11","1",
"1097061889","568489461","-630092384","3021.76","11.738","193.20000000000005","11","1",
"1097061890","568490738","-630092392","3033.64","11.85","193.20000000000005","11","1",
"1097061891","568492037","-630092495","3033.64","11.85","193.20000000000005","11","1",
"1097061892","568493367","-630092670","3058.18","12.363","193.20000000000005","11","1",
"1097061893","568494721","-630092926","3070.77","12.708","193.20000000000005","11","1",
"1097061894","568496096","-630093321","3083.79","12.914","193.0","11","1",
"1097061895","568497465","-630093889","3097.1","13.128","192.79999999999995","11","1",
"1097061896","568498810","-630094636","3110.46","13.343","192.39999999999998","11","1",
"1097061897","568500148","-630095509","3124.2","13.483","192.0","11","1",
"1097061898","568501435","-630096485","3124.2","13.483","191.39999999999998","11","1",
"1097061899","568502742","-630097491","3151.31","13.632","191.0","11","1",
"1097061900","568504050","-630098547","3165.17","13.707","190.60000000000002","11","1",
"1097061901","568505359","-630099631","3179.2","13.744","190.0","11","1",
"1097061902","568506660","-630100709","3193.1","13.716","189.60000000000002","11","1",
"1097061903","568507958","-630101765","3193.1","13.716","189.20000000000005","11","1",
"1097061904","568509236","-630102782","3220.53","13.595","188.79999999999995","11","1",
"1097061905","568510512","-630103768","3233.92","13.455","188.39999999999998","11","1",
"1097061906","568511783","-630104691","3247.07","13.24","188.20000000000005","11","1",
"1097061907","568513038","-630105582","3260.01","12.932","187.79999999999995","11","1",
"1097061908","568514273","-630106448","3272.77","12.522","187.60000000000002","11","1",
"1097061909","568515471","-630107237","3285.02","12.083","187.60000000000002","11","1",
"1097061910","568516629","-630107942","3296.75","11.579","187.60000000000002","11","1",
"1097061911","568517741","-630108518","3307.73","11.01","187.60000000000002","11","1",
"1097061912","568518815","-630109016","3318.25","10.516","187.79999999999995","11","1",
"1097061913","568519853","-630109464","3328.39","10.133","188.0","11","1",
"1097061914","568520864","-630109812","3337.99","9.891","188.39999999999998","11","1",
"1097061915","568521907","-630110156","3347.93","10.003","189.0","11","1",
"1097061916","568522977","-630110439","3357.96","10.236","189.60000000000002","11","1",
"1097061917","568524092","-630110654","3368.36","10.497","190.0","11","1",
"1097061918","568525238","-630110878","3379.2","10.777","190.39999999999998","11","1",
"1097061919","568526411","-630111163","3390.34","11.085","190.39999999999998","11","1",
"1097061920","568527592","-630111503","3401.43","11.43","190.39999999999998","11","1",
"1097061921","568528814","-630111899","3413.19","11.673","190.39999999999998","11","1",
"1097061922","568530012","-630112360","3424.73","11.719","190.39999999999998","11","1",
"1097061923","568531197","-630112890","3436.12","11.719","190.20000000000005","11","1",
"1097061924","568532398","-630113502","3448.08","11.663","189.79999999999995","11","1",
"1097061925","568533569","-630114109","3459.58","11.607","189.60000000000002","11","1",
"1097061926","568534741","-630114720","3471.1","11.477","189.60000000000002","11","1",
"1097061927","568535907","-630115380","3482.74","11.477","189.39999999999998","11","1",
"1097061928","568537057","-630116072","3494.36","11.318","189.39999999999998","11","1",
"1097061929","568538210","-630116680","3505.81","11.253","189.39999999999998","11","1",
"1097061930","568539342","-630117291","3517.01","11.16","189.60000000000002","11","1",
"1097061931","568540479","-630117848","3528.15","11.048","189.60000000000002","11","1",
"1097061932","568541612","-630118358","3539.2","10.88","189.79999999999995","11","1",
"1097061933","568542743","-630118774","3550.13","10.721","189.79999999999995","11","1",
"1097061934","568543856","-630119069","3560.8","10.544","190.0","11","1",
"1097061935","568544950","-630119205","3570.95","10.366","190.20000000000005","11","1",
"1097061936","568546037","-630119113","3580.9","10.292","190.39999999999998","11","1",
"1097061937","568547125","-630118860","3591.01","10.198","190.60000000000002","11","1",
"1097061938","568548213","-630118397","3601.65","10.198","190.79999999999995","11","1",
"1097061939","568549250","-630117789","3601.65","10.198","191.0","11","1",
