record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1086783227","584071836","-663898705","0.0","0.0","83.60000000000002","77","17","77",,,
"1086783228","584071836","-663898705","0.0","0.0","83.60000000000002","76","17","76",,,
"1086783256","584071382","-663899597","0.0","1.549","83.60000000000002","81","17","81","11.46",,
"1086783257","584071275","-663899800","1.6","1.633","83.60000000000002","82","17","82","11.97",,
"1086783258","584071148","-663899977","3.23","1.68","83.60000000000002","83","17","83","11.97",,
"1086783259","584071015","-663900145","4.81","1.754","83.79999999999995","84","17","84","11.97",,
"1086783260","584070776","-663900250","7.06","2.258","83.79999999999995","85","17","85","11.97",,
"1086783261","584070455","-663900269","10.08","2.809","83.79999999999995","85","17","85","11.97",,
"1086783262","584070122","-663900247","13.15","3.154","83.79999999999995","87","17","87","12.31",,
"1086783263","584069771","-663900311","16.47","3.266","83.79999999999995","88","17","88","12.31",,
"1086783264","584069436","-663900414","19.64","3.172","83.79999999999995","89","17","89","12.31",,
"1086783265","584069157","-663900686","22.64","2.948","83.79999999999995","90","17","90","12.31",,
"1086783266","584068923","-663900980","25.46","2.641","83.79999999999995","91","17","91","12.31",,
"1086783267","584068846","-663901417","28.1","2.734","84.0","91","17","91","12.31",,
"1086783268","584068787","-663901888","31.11","2.734","84.0","92","17","92","13.32",,
"1086783269","584068740","-663902380","34.06","3.051","84.0","92","17","92","13.32",,
"1086783270","584068697","-663902962","37.63","3.378","84.0","93","17","93","13.32",,
"1086783271","584068666","-663903589","41.58","3.648","84.20000000000005","93","17","93","13.32",,
"1086783272","584068621","-663904249","45.68","4.068","84.20000000000005","94","17","94","13.21",,
"1086783273","584068703","-663904935","49.7","4.609","84.20000000000005","94","17","94","13.21",,
"1086783274","584068983","-663905578","54.23","4.973","84.20000000000005","94","17","94","13.21",,
"1086783275","584069426","-663906080","59.22","5.337","84.20000000000005","96","17","96","13.21",,
"1086783276","584069965","-663906500","64.85","5.636","84.20000000000005","96","17","96","13.21",,
"1086783277","584070570","-663906768","70.64","5.897","84.39999999999998","98","17","98","13.53",,
"1086783278","584071221","-663907027","76.9","6.112","84.39999999999998","100","17","100","13.53",,
"1086783279","584071906","-663907230","83.37","6.354","84.39999999999998","102","17","102","13.53",,
"1086783280","584072617","-663907439","90.13","6.55","84.60000000000002","103","17","103","13.53",,
"1086783281","584073305","-663907652","96.87","6.448","84.79999999999995","105","17","105","13.53",,
"1086783282","584073921","-663907883","103.1","6.196","84.79999999999995","106","17","106","14.14",,
"1086783283","584074437","-663908112","107.83","5.981","85.0","108","17","108","14.14",,
"1086783284","584075017","-663908327","113.3","5.748","85.0","109","17","109","14.14",,
"1086783285","584075604","-663908522","118.86","5.542","85.20000000000005","109","17","109","14.14",,
"1086783286","584076195","-663908737","124.49","5.533","85.20000000000005","110","17","110","14.14",,
"1086783287","584076771","-663908980","130.11","5.449","85.39999999999998","110","17","110","14.54",,
"1086783288","584077313","-663909223","135.56","5.225","85.39999999999998","110","17","110","14.54",,
"1086783289","584077805","-663909490","140.35","5.197","85.60000000000002","110","17","110","14.54",,
"1086783290","584078317","-663909792","145.41","5.291","85.60000000000002","109","17","109","14.54",,
"1086783291","584078916","-663910114","151.17","5.962","85.79999999999995","109","17","109","14.54",,
"1086783292","584079593","-663910510","157.95","6.578","85.79999999999995","109","17","109","13.63",,
"1086783293","584080316","-663910956","165.23","7.138","85.79999999999995","109","17","109","13.63",,
"1086783294","584081001","-663911362","172.21","6.783","86.0","110","17","110","13.63",,
"1086783295","584081657","-663911767","178.83","6.569","86.0","110","17","110","13.63",,
"1086783296","584082294","-663912183","185.33","6.41","86.20000000000005","111","17","111","13.63",,
"1086783297","584082915","-663912580","191.63","6.298","86.20000000000005","111","17","111","13.81",,
"1086783298","584083558","-663913022","198.25","6.625","86.20000000000005","112","17","112","13.81",,
"1086783299","584084207","-663913496","204.85","6.951","86.20000000000005","113","17","113","13.81",,
"1086783300","584084906","-663913992","212.06","7.194","86.39999999999998","114","17","114","13.81",,
"1086783301","584085607","-663914520","219.38","7.362","86.39999999999998","116","17","116","13.81",,
"1086783302","584086305","-663915107","226.81","7.493","86.39999999999998","117","17","117","14.33",,
"1086783303","584086987","-663915744","234.24","7.549","86.39999999999998","118","17","118","14.33",,
"1086783304","584087671","-663916430","241.86","7.595","86.39999999999998","119","17","119","14.33",,
"1086783305","584088374","-663917086","249.6","7.605","86.60000000000002","121","17","121","14.33",,
"1086783306","584089078","-663917693","257.15","7.567","86.60000000000002","123","17","123","14.33",,
"1086783307","584089783","-663918332","264.76","7.651","86.79999999999995","124","17","124","15.06",,
"1086783308","584090482","-663919029","272.51","7.735","86.79999999999995","126","17","126","15.06",,
"1086783309","584091185","-663919752","280.48","7.763","86.79999999999995","127","17","127","15.06",,
"1086783310","584091860","-663920504","288.35","7.754","86.79999999999995","128","17","128","15.06",,
"1086783311","584092520","-663921258","296.03","7.791","86.79999999999995","130","17","130","15.06",,
"1086783312","584093177","-663922035","303.78","7.81","87.0","132","17","132","15.55",,
"1086783313","584093827","-663922835","311.57","7.819","87.0","133","17","133","15.55",,
"1086783314","584094478","-663923644","319.37","7.847","87.0","134","17","134","15.55",,
"1086783315","584095137","-663924463","327.29","7.856","87.0","136","17","136","15.55",,
"1086783316","584095768","-663925333","335.32","7.856","87.20000000000005","137","17","137","15.55",,
"1086783317","584096406","-663926129","342.98","7.763","87.20000000000005","138","17","138","16.27",,
"1086783318","584096961","-663927053","350.7","7.651","87.20000000000005","139","17","139","16.27",,
"1086783319","584097516","-663927955","358.25","7.605","87.20000000000005","140","17","140","16.27",,
"1086783320","584098101","-663928820","365.86","7.605","87.20000000000005","140","17","140","16.27",,
"1086783321","584098683","-663929701","373.42","7.651","87.39999999999998","141","17","141","16.27",,
"1086783322","584099293","-663930585","381.3","7.679","87.39999999999998","142","17","142","16.75",,
"1086783323","584099858","-663931512","389.12","7.67","87.60000000000002","143","17","143","16.75",,
"1086783324","584100397","-663932455","396.79","7.707","87.60000000000002","143","17","143","16.75",,
"1086783325","584100914","-663933452","404.56","7.763","87.60000000000002","144","17","144","16.75",,
"1086783326","584101441","-663934428","412.35","7.726","87.79999999999995","144","17","144","16.75",,
"1086783327","584101946","-663935399","419.95","7.651","87.79999999999995","145","17","145","17.07",,
"1086783328","584102442","-663936351","427.38","7.567","87.79999999999995","145","17","145","17.07",,
"1086783329","584102898","-663937315","434.7","7.334","87.79999999999995","145","17","145","17.07",,
"1086783330","584103366","-663938226","441.78","7.157","88.0","146","17","146","17.07",,
"1086783331","584103820","-663939191","449.07","7.269","88.0","146","17","146","17.07",,
"1086783332","584104249","-663940246","456.57","7.716","88.0","146","17","146","17.29",,
"1086783333","584104651","-663941351","464.28","7.754","88.20000000000005","146","17","146","17.29",,
"1086783334","584105019","-663942558","472.37","8.09","88.39999999999998","147","17","147","17.29",,
"1086783335","584105337","-663943780","480.49","7.912","88.39999999999998","147","17","147","17.29",,
"1086783336","584105594","-663945014","488.44","7.838","88.60000000000002","147","17","147","17.29",,
"1086783337","584105781","-663946260","496.3","7.716","88.79999999999995","147","17","147","19.4",,
"1086783338","584105886","-663947497","503.98","7.595","89.0","146","17","146","19.4",,
"1086783339","584105935","-663948708","511.41","7.465","89.0","146","17","146","19.4",,
"1086783340","584105898","-663949912","518.76","7.381","89.20000000000005","146","17","146","19.4",,
"1086783341","584105775","-663951120","526.22","7.427","89.20000000000005","146","17","146","19.4",,
"1086783342","584105584","-663952320","533.87","7.427","89.39999999999998","146","17","146","20.41",,
"1086783343","584105331","-663953443","541.17","7.353","89.60000000000002","146","17","146","20.41",,
"1086783344","584105044","-663954541","548.42","7.371","89.60000000000002","145","17","145","20.41",,
"1086783345","584104711","-663955599","555.54","7.315","89.60000000000002","145","17","145","20.41",,
"1086783346","584104315","-663956649","563.0","7.343","89.79999999999995","145","17","145","20.41",,
"1086783347","584103889","-663957638","570.21","7.315","90.0","144","17","144","21.48",,
"1086783348","584103411","-663958606","577.66","7.353","90.0","144","17","144","21.48",,
"1086783349","584102850","-663959435","584.84","7.325","90.0","143","17","143","21.48",,
"1086783350","584102230","-663960201","592.31","7.25","90.20000000000005","142","17","142","21.48",,
"1086783351","584101608","-663960893","599.52","7.129","90.20000000000005","142","17","142","21.48",,
"1086783352","584101049","-663961628","606.38","6.961","90.39999999999998","141","17","141","21.41",,
"1086783353","584100708","-663962583","612.99","6.69","90.39999999999998","141","17","141","21.41",,
"1086783354","584100429","-663963505","619.14","6.149","90.39999999999998","140","17","140","21.41",,
"1086783355","584100052","-663964244","624.72","5.365","90.60000000000002","140","17","140","21.41",,
"1086783356","584099548","-663964405","629.28","4.329","90.60000000000002","139","17","139","21.41",,
"1086783357","584099181","-663964130","632.83","3.508","90.79999999999995","139","17","139","21.36",,
"1086783358","584099017","-663963651","636.02","3.07","91.0","138","17","138","21.36",,
"1086783359","584098887","-663963122","639.38","3.294","91.0","138","17","138","21.36",,
"1086783360","584098892","-663962574","642.72","3.219","91.0","137","17","137","21.36",,
"1086783361","584099074","-663962099","646.01","3.396","91.0","136","17","136","21.36",,
"1086783362","584099369","-663961688","649.68","3.816","91.0","135","17","135","21.32",,
