record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1108857993","-138827184","1992059264","0.27","12.799999999999955","0.938","135","75","67","12.799999999999955","0.938",
"1108857994","-138827168","1992059264","0.38","12.799999999999955","1.108","135","75","67","12.799999999999955","1.108",
"1108857995","-138826992","1992059264","2.03","12.799999999999955","2.105","135","75","66","12.799999999999955","2.105",
"1108857996","-138826736","1992059264","4.52","12.799999999999955","2.73","124","75","65","12.799999999999955","2.73",
"1108857997","-138826416","1992059264","7.49","12.799999999999955","3.192","129","75","65","12.799999999999955","3.192",
"1108857998","-138826048","1992059392","10.86","12.799999999999955","3.574","118","75","65","12.799999999999955","3.574",
"1108857999","-138825648","1992059392","14.59","12.799999999999955","3.901","126","74","66","12.799999999999955","3.901",
"1108858000","-138825216","1992059392","18.72","12.799999999999955","4.237","139","74","67","12.799999999999955","4.237",
"1108858001","-138824752","1992059648","23.08","13.0","4.553","140","74","70","13.0","4.553",
"1108858002","-138824256","1992059648","27.81","13.0","4.831","129","74","71","13.0","4.831",
"1108858003","-138823728","1992059776","32.73","13.0","5.06","118","75","73","13.0","5.06",
"1108858004","-138823184","1992059776","37.9","13.0","5.266","127","76","73","13.0","5.266",
"1108858005","-138822608","1992060032","43.24","13.0","5.473","135","76","73","13.0","5.473",
"1108858006","-138822016","1992060160","48.89","13.0","5.679","135","78","76","13.0","5.679",
"1108858007","-138821424","1992060288","54.67","13.0","5.879","120","78","76","13.0","5.879",
"1108858008","-138820816","1992060544","60.61","13.0","6.025","121","80","77","13.0","6.025",
"1108858009","-138820240","1992060928","66.66","13.0","6.152","112","80","77","13.0","6.152",
"1108858010","-138819728","1992061312","72.85","13.0","6.266","116","82","76","13.0","6.266",
"1108858011","-138819216","1992061824","79.28","13.0","6.418","155","82","78","13.0","6.418",
"1108858012","-138818784","1992062208","85.7","13.0","6.577","127","84","79","13.0","6.577",
"1108858013","-138818352","1992062848","92.37","13.0","6.716","139","85","80","13.0","6.716",
"1108858014","-138817952","1992063488","99.14","13.0","6.879","160","85","80","13.0","6.879",
"1108858015","-138817584","1992064128","106.12","13.0","7.053","154","86","80","13.0","7.053",
"1108858016","-138817248","1992064896","113.25","13.0","7.2","129","88","82","13.0","7.2",
"1108858017","-138816944","1992065664","120.5","13.0","7.322","138","89","82","13.0","7.322",
"1108858018","-138816624","1992066304","127.94","13.0","7.446","134","90","82","13.0","7.446",
"1108858019","-138816352","1992067072","135.41","13.0","7.546","131","92","82","13.0","7.546",
"1108858020","-138816096","1992067840","142.97","13.0","7.632","139","93","81","13.0","7.632",
"1108858021","-138815792","1992068736","150.69","13.0","7.718","129","95","83","13.0","7.718",
"1108858022","-138815472","1992069504","158.48","13.0","7.785","117","96","83","13.0","7.785",
"1108858023","-138815120","1992070144","166.2","13.0","7.838","119","98","82","13.0","7.838",
"1108858024","-138814768","1992070912","174.16","13.0","7.894","121","99","82","13.0","7.894",
"1108858025","-138814432","1992071808","182.13","13.0","7.961","133","100","82","13.0","7.961",
"1108858026","-138814112","1992072576","190.03","13.0","8.025","110","101","83","13.0","8.025",
"1108858027","-138813808","1992073472","198.07","13.0","8.063","108","102","82","13.0","8.063",
"1108858028","-138813504","1992074112","206.22","13.0","8.107","119","103","82","13.0","8.107",
"1108858029","-138813232","1992075136","214.35","13.0","8.155","113","103","82","13.0","8.155",
"1108858030","-138812960","1992076032","222.53","13.0","8.21","138","103","82","13.0","8.21",
"1108858031","-138812688","1992076672","230.78","13.0","8.299","145","103","83","13.0","8.299",
"1108858032","-138812400","1992077696","239.14","13.0","8.395","178","103","84","13.0","8.395",
"1108858033","-138812128","1992078592","247.61","13.0","8.572","141","103","85","13.0","8.572",
"1108858034","-138811776","1992079488","256.23","13.0","8.638","133","103","85","13.0","8.638",
"1108858035","-138811424","1992080128","264.88","13.0","8.653","126","103","84","13.0","8.653",
"1108858036","-138811088","1992081152","273.54","13.0","8.653","117","104","84","13.0","8.653",
"1108858037","-138810800","1992082048","282.19","13.0","8.65","131","104","84","13.0","8.65",
"1108858038","-138810592","1992082944","290.84","13.0","8.657","137","104","85","13.0","8.657",
"1108858039","-138810432","1992083840","299.5","13.0","8.658","131","104","85","13.0","8.658",
"1108858040","-138810352","1992084864","308.16","13.0","8.648","136","104","85","13.0","8.648",
"1108858041","-138810352","1992085888","316.8","13.0","8.631","131","104","84","13.0","8.631",
"1108858042","-138810464","1992086784","325.33","13.0","8.6","109","104","85","13.0","8.6",
"1108858043","-138810672","1992087680","333.94","13.0","8.57","143","104","85","13.0","8.57",
"1108858044","-138810912","1992088576","342.51","13.0","8.566","132","104","84","13.0","8.566",
"1108858045","-138811216","1992089472","351.04","13.0","8.551","131","103","84","13.0","8.551",
"1108858046","-138811520","1992090240","359.57","13.0","8.556","172","103","82","13.0","8.556",
"1108858047","-138811856","1992091136","368.2","13.0","8.61","179","103","84","13.0","8.61",
"1108858048","-138812176","1992092032","376.89","13.200000000000045","8.65","156","102","85","13.200000000000045","8.65",
"1108858049","-138812512","1992092928","385.52","13.200000000000045","8.668","148","102","85","13.200000000000045","8.668",
"1108858050","-138812832","1992093824","394.24","13.200000000000045","8.691","152","102","85","13.200000000000045","8.691",
"1108858051","-138813120","1992094720","402.94","13.200000000000045","8.723","159","102","85","13.200000000000045","8.723",
"1108858052","-138813344","1992095616","411.6","13.200000000000045","8.739","156","101","86","13.200000000000045","8.739",
"1108858053","-138813552","1992096512","420.41","13.200000000000045","8.724","144","102","87","13.200000000000045","8.724",
"1108858054","-138813760","1992097536","429.04","13.399999999999977","8.699","148","102","86","13.399999999999977","8.699",
"1108858055","-138813888","1992098432","437.8","13.399999999999977","8.676","149","102","86","13.399999999999977","8.676",
"1108858056","-138813904","1992099456","446.48","13.399999999999977","8.661","151","102","84","13.399999999999977","8.661",
"1108858057","-138813824","1992100352","455.14","13.600000000000023","8.663","153","102","85","13.600000000000023","8.663",
"1108858058","-138813632","1992101248","463.81","13.600000000000023","8.672","157","102","84","13.600000000000023","8.672",
"1108858059","-138813312","1992102272","472.47","13.600000000000023","8.634","149","103","85","13.600000000000023","8.634",
"1108858060","-138812960","1992102912","481.07","13.799999999999955","8.576","149","103","85","13.799999999999955","8.576",
"1108858061","-138812560","1992103808","489.61","14.0","8.495","156","103","83","14.0","8.495",
"1108858062","-138812128","1992104704","498.06","14.0","8.4","156","104","84","14.0","8.4",
"1108858063","-138811600","1992105472","506.43","14.200000000000045","8.305","155","104","83","14.200000000000045","8.305",
"1108858064","-138811072","1992105984","514.56","14.200000000000045","8.217","159","105","83","14.200000000000045","8.217",
"1108858065","-138810512","1992106752","522.84","14.399999999999977","8.135","161","105","83","14.399999999999977","8.135",
"1108858066","-138810000","1992107520","530.94","14.600000000000023","8.07","159","105","82","14.600000000000023","8.07",
"1108858067","-138809488","1992108160","538.99","14.600000000000023","8.025","167","105","83","14.600000000000023","8.025",
"1108858068","-138808976","1992108928","547.0","14.799999999999955","7.994","160","105","82","14.799999999999955","7.994",
"1108858069","-138808464","1992109696","554.98","15.0","7.966","172","106","82","15.0","7.966",
"1108858070","-138807952","1992110464","562.93","15.0","7.941","178","106","81","15.0","7.941",
"1108858071","-138807488","1992111104","570.86","15.200000000000045","7.922","172","106","80","15.200000000000045","7.922",
"1108858072","-138807056","1992111872","578.78","15.399999999999977","7.909","169","106","81","15.399999999999977","7.909",
"1108858073","-138806688","1992112640","586.67","15.399999999999977","7.88","174","106","81","15.399999999999977","7.88",
"1108858074","-138806512","1992113536","594.54","15.600000000000023","7.845","168","106","81","15.600000000000023","7.845",
"1108858075","-138806512","1992114176","602.36","15.799999999999955","7.803","167","106","81","15.799999999999955","7.803",
"1108858076","-138806656","1992115072","610.14","15.799999999999955","7.774","184","106","81","15.799999999999955","7.774",
"1108858077","-138806928","1992115840","617.91","16.0","7.759","169","106","82","16.0","7.759",
"1108858078","-138807328","1992116608","625.57","16.0","7.752","173","107","83","16.0","7.752",
"1108858079","-138807872","1992117376","633.34","16.0","7.766","165","107","83","16.0","7.766",
"1108858080","-138808544","1992117888","641.23","16.200000000000045","7.797","178","107","84","16.200000000000045","7.797",
"1108858081","-138809248","1992118272","649.03","16.200000000000045","7.852","173","108","83","16.200000000000045","7.852",
"1108858082","-138810000","1992118784","656.92","16.200000000000045","7.911","164","108","84","16.200000000000045","7.911",
"1108858083","-138810832","1992118784","664.8","16.200000000000045","7.974","155","108","84","16.200000000000045","7.974",
"1108858084","-138811696","1992118784","672.8","16.200000000000045","8.063","159","108","84","16.200000000000045","8.063",
"1108858085","-138812560","1992118656","680.97","16.200000000000045","8.173","156","109","85","16.200000000000045","8.173",
"1108858086","-138813424","1992118400","689.15","16.200000000000045","8.28","151","110","84","16.200000000000045","8.28",
"1108858087","-138814320","1992118272","697.57","16.200000000000045","8.374","143","110","85","16.200000000000045","8.374",
"1108858088","-138815200","1992118016","705.98","16.200000000000045","8.468","162","110","86","16.200000000000045","8.468",
"1108858089","-138816112","1992118016","714.48","16.200000000000045","8.562","162","111","86","16.200000000000045","8.562",
"1108858090","-138817040","1992117888","723.17","16.200000000000045","8.792","148","111","86","16.200000000000045","8.792",
"1108858091","-138818000","1992117888","732.01","16.200000000000045","9.019","150","111","86","16.200000000000045","9.019",
"1108858092","-138818912","1992118272","741.14","16.0","9.159","139","111","87","16.0","9.159",
"1108858093","-138819616","1992118912","750.37","16.0","9.273","163","112","88","16.0","9.273",
"1108858094","-138820080","1992119808","759.86","16.0","9.383","151","112","88","16.0","9.383",
"1108858095","-138820368","1992120960","769.14","15.799999999999955","9.482","139","112","88","15.799999999999955","9.482",
"1108858096","-138820544","1992121856","778.67","15.799999999999955","9.575","145","112","88","15.799999999999955","9.575",
"1108858097","-138820640","1992123008","788.29","15.799999999999955","9.667","147","112","88","15.799999999999955","9.667",
"1108858098","-138820704","1992124032","798.0","15.600000000000023","9.744","128","112","89","15.600000000000023","9.744",
"1108858099","-138820720","1992125184","807.77","15.600000000000023","9.796","122","112","89","15.600000000000023","9.796",
"1108858100","-138820752","1992126208","817.59","15.600000000000023","9.845","136","112","88","15.600000000000023","9.845",
"1108858101","-138820752","1992127104","827.47","15.399999999999977","9.912","154","112","88","15.399999999999977","9.912",
"1108858102","-138820784","1992128256","837.42","15.399999999999977","9.989","162","112","88","15.399999999999977","9.989",
"1108858103","-138820832","1992129280","847.45","15.399999999999977","10.057","147","112","90","15.399999999999977","10.057",
"1108858104","-138820944","1992130432","857.53","15.200000000000045","10.106","142","112","90","15.200000000000045","10.106",
"1108858105","-138821168","1992131456","867.65","15.200000000000045","10.148","142","112","90","15.200000000000045","10.148",
"1108858106","-138821584","1992132608","877.82","15.200000000000045","10.196","168","112","90","15.200000000000045","10.196",
"1108858107","-138822256","1992133504","888.05","15.200000000000045","10.24","185","111","90","15.200000000000045","10.24",
"1108858108","-138823088","1992134272","898.3","15.200000000000045","10.275","204","111","91","15.200000000000045","10.275",
"1108858109","-138824080","1992134784","908.59","15.200000000000045","10.281","192","110","84","15.200000000000045","10.281",
"1108858110","-138825136","1992135040","918.85","15.399999999999977","10.236","189","110","84","15.399999999999977","10.236",
"1108858111","-138826224","1992135168","929.02","15.399999999999977","10.179","189","110","84","15.399999999999977","10.179",
"1108858112","-138827328","1992135168","939.22","15.600000000000023","10.136","200","110","84","15.600000000000023","10.136",
"1108858113","-138828400","1992135040","949.18","15.600000000000023","10.033","188","110","84","15.600000000000023","10.033",
"1108858114","-138829456","1992134784","959.27","15.600000000000023","9.941","190","109","84","15.600000000000023","9.941",
"1108858115","-138830496","1992134656","969.18","15.799999999999955","9.831","140","109","83","15.799999999999955","9.831",
"1108858116","-138831488","1992134272","978.99","15.799999999999955","9.713","159","109","83","15.799999999999955","9.713",
"1108858117","-138832480","1992133888","988.66","15.799999999999955","9.632","154","109","88","15.799999999999955","9.632",
"1108858118","-138833440","1992133504","998.24","15.799999999999955","9.553","152","109","88","15.799999999999955","9.553",
"1108858119","-138834352","1992132992","1007.61","15.799999999999955","9.477","140","109","87","15.799999999999955","9.477",
"1108858120","-138835296","1992132608","1017.07","16.0","9.398","151","108","86","16.0","9.398",
"1108858121","-138836192","1992132096","1026.41","16.0","9.336","151","108","86","16.0","9.336",
