record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1087845815","567670446","-628889806","0.0","6.951","44.799999999999955","93","29","93",,,
"1087845816","567669847","-628889069","7.17","7.157","44.60000000000002","93","29","93",,,
"1087845817","567669223","-628888291","14.81","7.325","44.200000000000045","94","29","94",,,
"1087845818","567668551","-628887573","22.62","7.549","44.0","95","29","95",,,
"1087845819","567667836","-628886910","30.44","7.894","43.39999999999998","95","29","95",,,
"1087845820","567667075","-628886246","38.89","8.211","43.200000000000045","96","29","96",,,
"1087845821","567666298","-628885621","47.11","8.566","43.200000000000045","97","29","97","18.9",,
"1087845822","567665472","-628884990","55.76","8.911","43.200000000000045","97","29","97","18.9",,
"1087845823","567664609","-628884374","64.64","9.144","43.0","97","29","97","18.9",,
"1087845824","567663690","-628883769","74.11","9.452","43.0","97","29","97","18.9",,
"1087845825","567662749","-628883256","83.42","9.657","43.0","98","29","98","18.9",,
"1087845826","567661778","-628882747","92.9","9.844","43.0","98","29","98","18.9",,
"1087845827","567660748","-628882283","103.06","10.012","42.60000000000002","98","29","98","18.9",,
"1087845828","567659734","-628881808","112.89","10.198","42.39999999999998","98","29","98","18.9",,
"1087845829","567658675","-628881328","123.01","10.45","42.200000000000045","98","29","98","18.9",,
"1087845830","567657544","-628880858","133.93","10.674","42.0","99","29","99","18.9",,
"1087845831","567656387","-628880367","145.25","10.861","41.799999999999955","99","29","99","18.9",,
"1087845832","567655248","-628879876","156.32","10.926","41.60000000000002","99","29","99","18.9",,
"1087845833","567654100","-628879374","167.52","11.029","40.799999999999955","100","29","100","18.9",,
"1087845834","567652964","-628878839","178.53","11.15","40.60000000000002","101","29","101","18.9",,
"1087845835","567651792","-628878344","190.01","11.215","40.0","101","29","101","18.9",,
"1087845836","567650639","-628877852","201.04","11.327","39.60000000000002","102","29","102","20.47",,
"1087845837","567649455","-628877297","212.5","11.495","39.200000000000045","102","29","102","20.47",,
"1087845838","567648277","-628876654","224.27","11.477","38.60000000000002","103","29","103","20.47",,
"1087845839","567647164","-628875919","235.63","11.253","38.200000000000045","103","29","103","20.47",,
"1087845840","567646144","-628875067","246.5","10.833","37.799999999999955","104","29","104","20.47",,
