Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110383377",s,position_lat,"663782912",semicircles,position_long,"-62261276",semicircles,distance,"133.33",m,altitude,"40.200000000000045",m,speed,"13.008",m/s,power,"226",watts,heart_rate,"152",bpm,cadence,"90",rpm,enhanced_altitude,"40.200000000000045",m,enhanced_speed,"13.008",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383378",s,position_lat,"663781504",semicircles,position_long,"-62261328",semicircles,distance,"146.29",m,altitude,"40.0",m,speed,"12.82",m/s,power,"226",watts,heart_rate,"153",bpm,cadence,"90",rpm,enhanced_altitude,"40.0",m,enhanced_speed,"12.82",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383379",s,position_lat,"663780160",semicircles,position_long,"-62261340",semicircles,distance,"158.95",m,altitude,"39.799999999999955",m,speed,"12.514",m/s,power,"204",watts,heart_rate,"153",bpm,cadence,"90",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"12.514",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383380",s,position_lat,"663778816",semicircles,position_long,"-62261356",semicircles,distance,"171.32",m,altitude,"39.799999999999955",m,speed,"12.231",m/s,power,"176",watts,heart_rate,"153",bpm,cadence,"89",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"12.231",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383381",s,position_lat,"663777536",semicircles,position_long,"-62261396",semicircles,distance,"183.5",m,altitude,"39.799999999999955",m,speed,"12.163",m/s,power,"220",watts,heart_rate,"154",bpm,cadence,"89",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"12.163",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383382",s,position_lat,"663776192",semicircles,position_long,"-62261460",semicircles,distance,"195.67",m,altitude,"39.799999999999955",m,speed,"12.19",m/s,power,"285",watts,heart_rate,"154",bpm,cadence,"87",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"12.19",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383383",s,position_lat,"663774912",semicircles,position_long,"-62261488",semicircles,distance,"207.87",m,altitude,"39.799999999999955",m,speed,"12.195",m/s,power,"300",watts,heart_rate,"154",bpm,cadence,"88",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"12.195",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383384",s,position_lat,"663773632",semicircles,position_long,"-62261476",semicircles,distance,"220.11",m,altitude,"40.0",m,speed,"12.151",m/s,power,"305",watts,heart_rate,"155",bpm,cadence,"88",rpm,enhanced_altitude,"40.0",m,enhanced_speed,"12.151",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383385",s,position_lat,"663772288",semicircles,position_long,"-62261448",semicircles,distance,"232.19",m,altitude,"40.0",m,speed,"12.143",m/s,power,"305",watts,heart_rate,"155",bpm,cadence,"88",rpm,enhanced_altitude,"40.0",m,enhanced_speed,"12.143",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383386",s,position_lat,"663771008",semicircles,position_long,"-62261420",semicircles,distance,"244.33",m,altitude,"40.200000000000045",m,speed,"12.126",m/s,power,"240",watts,heart_rate,"155",bpm,cadence,"87",rpm,enhanced_altitude,"40.200000000000045",m,enhanced_speed,"12.126",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383387",s,position_lat,"663769664",semicircles,position_long,"-62261424",semicircles,distance,"256.45",m,altitude,"40.200000000000045",m,speed,"12.125",m/s,power,"240",watts,heart_rate,"155",bpm,cadence,"87",rpm,enhanced_altitude,"40.200000000000045",m,enhanced_speed,"12.125",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383388",s,position_lat,"663768384",semicircles,position_long,"-62261436",semicircles,distance,"268.61",m,altitude,"40.0",m,speed,"12.204",m/s,power,"255",watts,heart_rate,"155",bpm,cadence,"88",rpm,enhanced_altitude,"40.0",m,enhanced_speed,"12.204",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383389",s,position_lat,"663767104",semicircles,position_long,"-62261432",semicircles,distance,"280.83",m,altitude,"40.0",m,speed,"12.234",m/s,power,"227",watts,heart_rate,"155",bpm,cadence,"87",rpm,enhanced_altitude,"40.0",m,enhanced_speed,"12.234",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383390",s,position_lat,"663765760",semicircles,position_long,"-62261424",semicircles,distance,"293.11",m,altitude,"39.799999999999955",m,speed,"12.342",m/s,power,"243",watts,heart_rate,"155",bpm,cadence,"87",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"12.342",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383391",s,position_lat,"663764480",semicircles,position_long,"-62261408",semicircles,distance,"305.52",m,altitude,"39.60000000000002",m,speed,"12.441",m/s,power,"266",watts,heart_rate,"155",bpm,cadence,"87",rpm,enhanced_altitude,"39.60000000000002",m,enhanced_speed,"12.441",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383392",s,position_lat,"663763072",semicircles,position_long,"-62261392",semicircles,distance,"317.94",m,altitude,"39.60000000000002",m,speed,"12.4",m/s,power,"252",watts,heart_rate,"156",bpm,cadence,"87",rpm,enhanced_altitude,"39.60000000000002",m,enhanced_speed,"12.4",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383393",s,position_lat,"663761792",semicircles,position_long,"-62261368",semicircles,distance,"330.32",m,altitude,"39.39999999999998",m,speed,"12.399",m/s,power,"235",watts,heart_rate,"156",bpm,cadence,"88",rpm,enhanced_altitude,"39.39999999999998",m,enhanced_speed,"12.399",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383394",s,position_lat,"663760448",semicircles,position_long,"-62261352",semicircles,distance,"342.76",m,altitude,"39.200000000000045",m,speed,"12.475",m/s,power,"235",watts,heart_rate,"156",bpm,cadence,"88",rpm,enhanced_altitude,"39.200000000000045",m,enhanced_speed,"12.475",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383395",s,position_lat,"663759104",semicircles,position_long,"-62261500",semicircles,distance,"355.35",m,altitude,"38.799999999999955",m,speed,"12.736",m/s,power,"281",watts,heart_rate,"156",bpm,cadence,"88",rpm,enhanced_altitude,"38.799999999999955",m,enhanced_speed,"12.736",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383396",s,position_lat,"663757760",semicircles,position_long,"-62262224",semicircles,distance,"368.24",m,altitude,"38.39999999999998",m,speed,"13.019",m/s,power,"281",watts,heart_rate,"156",bpm,cadence,"88",rpm,enhanced_altitude,"38.39999999999998",m,enhanced_speed,"13.019",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383397",s,position_lat,"663756800",semicircles,position_long,"-62263884",semicircles,distance,"381.37",m,altitude,"38.39999999999998",m,speed,"13.12",m/s,power,"283",watts,heart_rate,"156",bpm,cadence,"88",rpm,enhanced_altitude,"38.39999999999998",m,enhanced_speed,"13.12",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383398",s,position_lat,"663756160",semicircles,position_long,"-62266148",semicircles,distance,"394.42",m,altitude,"38.39999999999998",m,speed,"13.049",m/s,power,"255",watts,heart_rate,"156",bpm,cadence,"90",rpm,enhanced_altitude,"38.39999999999998",m,enhanced_speed,"13.049",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383399",s,position_lat,"663755968",semicircles,position_long,"-62268592",semicircles,distance,"407.43",m,altitude,"38.39999999999998",m,speed,"12.962",m/s,power,"252",watts,heart_rate,"156",bpm,cadence,"90",rpm,enhanced_altitude,"38.39999999999998",m,enhanced_speed,"12.962",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383400",s,position_lat,"663755968",semicircles,position_long,"-62271052",semicircles,distance,"420.36",m,altitude,"38.39999999999998",m,speed,"12.921",m/s,power,"269",watts,heart_rate,"156",bpm,cadence,"89",rpm,enhanced_altitude,"38.39999999999998",m,enhanced_speed,"12.921",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383401",s,position_lat,"663755968",semicircles,position_long,"-62273508",semicircles,distance,"433.29",m,altitude,"38.39999999999998",m,speed,"12.931",m/s,power,"239",watts,heart_rate,"156",bpm,cadence,"89",rpm,enhanced_altitude,"38.39999999999998",m,enhanced_speed,"12.931",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383402",s,position_lat,"663756160",semicircles,position_long,"-62275956",semicircles,distance,"446.25",m,altitude,"38.200000000000045",m,speed,"13.01",m/s,power,"286",watts,heart_rate,"156",bpm,cadence,"89",rpm,enhanced_altitude,"38.200000000000045",m,enhanced_speed,"13.01",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383403",s,position_lat,"663756736",semicircles,position_long,"-62278180",semicircles,distance,"459.32",m,altitude,"38.200000000000045",m,speed,"13.121",m/s,power,"286",watts,heart_rate,"156",bpm,cadence,"89",rpm,enhanced_altitude,"38.200000000000045",m,enhanced_speed,"13.121",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383404",s,position_lat,"663757888",semicircles,position_long,"-62279692",semicircles,distance,"472.5",m,altitude,"38.0",m,speed,"13.232",m/s,power,"288",watts,heart_rate,"156",bpm,cadence,"89",rpm,enhanced_altitude,"38.0",m,enhanced_speed,"13.232",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383405",s,position_lat,"663759232",semicircles,position_long,"-62280172",semicircles,distance,"485.81",m,altitude,"37.799999999999955",m,speed,"13.312",m/s,power,"268",watts,heart_rate,"156",bpm,cadence,"90",rpm,enhanced_altitude,"37.799999999999955",m,enhanced_speed,"13.312",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383406",s,position_lat,"663760704",semicircles,position_long,"-62280232",semicircles,distance,"499.05",m,altitude,"37.799999999999955",m,speed,"13.325",m/s,power,"268",watts,heart_rate,"156",bpm,cadence,"90",rpm,enhanced_altitude,"37.799999999999955",m,enhanced_speed,"13.325",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383407",s,position_lat,"663762112",semicircles,position_long,"-62280256",semicircles,distance,"512.43",m,altitude,"37.799999999999955",m,speed,"13.344",m/s,power,"275",watts,heart_rate,"156",bpm,cadence,"89",rpm,enhanced_altitude,"37.799999999999955",m,enhanced_speed,"13.344",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383408",s,position_lat,"663763520",semicircles,position_long,"-62280232",semicircles,distance,"525.82",m,altitude,"37.60000000000002",m,speed,"13.422",m/s,power,"273",watts,heart_rate,"156",bpm,cadence,"90",rpm,enhanced_altitude,"37.60000000000002",m,enhanced_speed,"13.422",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383409",s,position_lat,"663764992",semicircles,position_long,"-62280220",semicircles,distance,"539.41",m,altitude,"37.39999999999998",m,speed,"13.453",m/s,power,"297",watts,heart_rate,"156",bpm,cadence,"90",rpm,enhanced_altitude,"37.39999999999998",m,enhanced_speed,"13.453",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383410",s,position_lat,"663766464",semicircles,position_long,"-62280200",semicircles,distance,"552.94",m,altitude,"37.39999999999998",m,speed,"13.42",m/s,power,"288",watts,heart_rate,"156",bpm,cadence,"90",rpm,enhanced_altitude,"37.39999999999998",m,enhanced_speed,"13.42",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383411",s,position_lat,"663767872",semicircles,position_long,"-62280188",semicircles,distance,"566.29",m,altitude,"37.39999999999998",m,speed,"13.291",m/s,power,"259",watts,heart_rate,"156",bpm,cadence,"91",rpm,enhanced_altitude,"37.39999999999998",m,enhanced_speed,"13.291",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383412",s,position_lat,"663769280",semicircles,position_long,"-62280148",semicircles,distance,"579.27",m,altitude,"37.200000000000045",m,speed,"13.094",m/s,power,"160",watts,heart_rate,"155",bpm,cadence,"89",rpm,enhanced_altitude,"37.200000000000045",m,enhanced_speed,"13.094",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383413",s,position_lat,"663770624",semicircles,position_long,"-62280112",semicircles,distance,"592.28",m,altitude,"37.200000000000045",m,speed,"12.95",m/s,power,"269",watts,heart_rate,"155",bpm,cadence,"89",rpm,enhanced_altitude,"37.200000000000045",m,enhanced_speed,"12.95",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383414",s,position_lat,"663771968",semicircles,position_long,"-62280656",semicircles,distance,"605.14",m,altitude,"37.200000000000045",m,speed,"12.844",m/s,power,"269",watts,heart_rate,"155",bpm,cadence,"89",rpm,enhanced_altitude,"37.200000000000045",m,enhanced_speed,"12.844",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383415",s,position_lat,"663772544",semicircles,position_long,"-62282800",semicircles,distance,"617.99",m,altitude,"37.0",m,speed,"12.818",m/s,power,"251",watts,heart_rate,"155",bpm,cadence,"89",rpm,enhanced_altitude,"37.0",m,enhanced_speed,"12.818",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383416",s,position_lat,"663772608",semicircles,position_long,"-62285244",semicircles,distance,"630.86",m,altitude,"36.60000000000002",m,speed,"12.912",m/s,power,"224",watts,heart_rate,"155",bpm,cadence,"88",rpm,enhanced_altitude,"36.60000000000002",m,enhanced_speed,"12.912",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383417",s,position_lat,"663772608",semicircles,position_long,"-62287708",semicircles,distance,"643.82",m,altitude,"36.200000000000045",m,speed,"13.022",m/s,power,"261",watts,heart_rate,"154",bpm,cadence,"87",rpm,enhanced_altitude,"36.200000000000045",m,enhanced_speed,"13.022",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383418",s,position_lat,"663772608",semicircles,position_long,"-62290188",semicircles,distance,"656.89",m,altitude,"36.0",m,speed,"13.1",m/s,power,"218",watts,heart_rate,"154",bpm,cadence,"88",rpm,enhanced_altitude,"36.0",m,enhanced_speed,"13.1",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383419",s,position_lat,"663772608",semicircles,position_long,"-62292692",semicircles,distance,"670.03",m,altitude,"35.60000000000002",m,speed,"13.179",m/s,power,"230",watts,heart_rate,"154",bpm,cadence,"88",rpm,enhanced_altitude,"35.60000000000002",m,enhanced_speed,"13.179",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383420",s,position_lat,"663772608",semicircles,position_long,"-62295208",semicircles,distance,"683.26",m,altitude,"35.200000000000045",m,speed,"13.249",m/s,power,"254",watts,heart_rate,"154",bpm,cadence,"88",rpm,enhanced_altitude,"35.200000000000045",m,enhanced_speed,"13.249",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383421",s,position_lat,"663772608",semicircles,position_long,"-62297728",semicircles,distance,"696.53",m,altitude,"35.0",m,speed,"13.281",m/s,power,"209",watts,heart_rate,"154",bpm,cadence,"88",rpm,enhanced_altitude,"35.0",m,enhanced_speed,"13.281",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383422",s,position_lat,"663772608",semicircles,position_long,"-62300260",semicircles,distance,"709.83",m,altitude,"34.60000000000002",m,speed,"13.328",m/s,power,"249",watts,heart_rate,"154",bpm,cadence,"89",rpm,enhanced_altitude,"34.60000000000002",m,enhanced_speed,"13.328",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383423",s,position_lat,"663772608",semicircles,position_long,"-62302784",semicircles,distance,"723.11",m,altitude,"34.60000000000002",m,speed,"13.181",m/s,power,"249",watts,heart_rate,"154",bpm,cadence,"89",rpm,enhanced_altitude,"34.60000000000002",m,enhanced_speed,"13.181",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383424",s,position_lat,"663772672",semicircles,position_long,"-62305252",semicircles,distance,"736.12",m,altitude,"35.0",m,speed,"12.811",m/s,power,"233",watts,heart_rate,"154",bpm,cadence,"89",rpm,enhanced_altitude,"35.0",m,enhanced_speed,"12.811",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383425",s,position_lat,"663772928",semicircles,position_long,"-62307608",semicircles,distance,"748.72",m,altitude,"35.39999999999998",m,speed,"12.418",m/s,power,"243",watts,heart_rate,"154",bpm,cadence,"88",rpm,enhanced_altitude,"35.39999999999998",m,enhanced_speed,"12.418",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383426",s,position_lat,"663773504",semicircles,position_long,"-62309680",semicircles,distance,"760.91",m,altitude,"35.60000000000002",m,speed,"12.14",m/s,power,"254",watts,heart_rate,"154",bpm,cadence,"87",rpm,enhanced_altitude,"35.60000000000002",m,enhanced_speed,"12.14",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383427",s,position_lat,"663774528",semicircles,position_long,"-62311108",semicircles,distance,"772.99",m,altitude,"35.60000000000002",m,speed,"11.899",m/s,power,"240",watts,heart_rate,"154",bpm,cadence,"85",rpm,enhanced_altitude,"35.60000000000002",m,enhanced_speed,"11.899",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383428",s,position_lat,"663775680",semicircles,position_long,"-62311760",semicircles,distance,"784.81",m,altitude,"35.799999999999955",m,speed,"11.763",m/s,power,"253",watts,heart_rate,"154",bpm,cadence,"86",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.763",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383429",s,position_lat,"663776960",semicircles,position_long,"-62312028",semicircles,distance,"796.61",m,altitude,"35.799999999999955",m,speed,"11.675",m/s,power,"258",watts,heart_rate,"154",bpm,cadence,"85",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.675",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383430",s,position_lat,"663778176",semicircles,position_long,"-62312084",semicircles,distance,"808.15",m,altitude,"35.799999999999955",m,speed,"11.62",m/s,power,"258",watts,heart_rate,"154",bpm,cadence,"85",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.62",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383431",s,position_lat,"663779456",semicircles,position_long,"-62312056",semicircles,distance,"819.82",m,altitude,"35.799999999999955",m,speed,"11.599",m/s,power,"282",watts,heart_rate,"153",bpm,cadence,"85",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.599",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383432",s,position_lat,"663780736",semicircles,position_long,"-62311988",semicircles,distance,"831.49",m,altitude,"35.799999999999955",m,speed,"11.578",m/s,power,"275",watts,heart_rate,"153",bpm,cadence,"85",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.578",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383433",s,position_lat,"663781952",semicircles,position_long,"-62311944",semicircles,distance,"842.96",m,altitude,"35.799999999999955",m,speed,"11.545",m/s,power,"264",watts,heart_rate,"153",bpm,cadence,"86",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.545",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383434",s,position_lat,"663783168",semicircles,position_long,"-62311880",semicircles,distance,"854.49",m,altitude,"35.799999999999955",m,speed,"11.514",m/s,power,"252",watts,heart_rate,"153",bpm,cadence,"86",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.514",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383435",s,position_lat,"663784384",semicircles,position_long,"-62311796",semicircles,distance,"865.96",m,altitude,"35.799999999999955",m,speed,"11.483",m/s,power,"240",watts,heart_rate,"153",bpm,cadence,"86",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.483",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383436",s,position_lat,"663785600",semicircles,position_long,"-62311648",semicircles,distance,"877.39",m,altitude,"35.799999999999955",m,speed,"11.488",m/s,power,"264",watts,heart_rate,"153",bpm,cadence,"86",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.488",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383437",s,position_lat,"663786880",semicircles,position_long,"-62311916",semicircles,distance,"888.87",m,altitude,"35.799999999999955",m,speed,"11.488",m/s,power,"251",watts,heart_rate,"152",bpm,cadence,"86",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.488",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383438",s,position_lat,"663787840",semicircles,position_long,"-62313176",semicircles,distance,"900.48",m,altitude,"35.799999999999955",m,speed,"11.549",m/s,power,"309",watts,heart_rate,"152",bpm,cadence,"87",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.549",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383439",s,position_lat,"663788608",semicircles,position_long,"-62314856",semicircles,distance,"912.01",m,altitude,"35.799999999999955",m,speed,"11.663",m/s,power,"309",watts,heart_rate,"152",bpm,cadence,"87",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.663",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383440",s,position_lat,"663789248",semicircles,position_long,"-62316812",semicircles,distance,"923.79",m,altitude,"35.799999999999955",m,speed,"11.693",m/s,power,"318",watts,heart_rate,"152",bpm,cadence,"87",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.693",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383441",s,position_lat,"663789568",semicircles,position_long,"-62318968",semicircles,distance,"935.47",m,altitude,"35.799999999999955",m,speed,"11.745",m/s,power,"318",watts,heart_rate,"152",bpm,cadence,"87",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.745",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383442",s,position_lat,"663789568",semicircles,position_long,"-62321212",semicircles,distance,"947.27",m,altitude,"35.799999999999955",m,speed,"11.751",m/s,power,"332",watts,heart_rate,"152",bpm,cadence,"87",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.751",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383443",s,position_lat,"663789568",semicircles,position_long,"-62323448",semicircles,distance,"959.04",m,altitude,"35.799999999999955",m,speed,"11.731",m/s,power,"303",watts,heart_rate,"152",bpm,cadence,"89",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.731",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383444",s,position_lat,"663789568",semicircles,position_long,"-62325632",semicircles,distance,"970.52",m,altitude,"35.799999999999955",m,speed,"11.398",m/s,power,"205",watts,heart_rate,"152",bpm,cadence,"88",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.398",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383445",s,position_lat,"663789632",semicircles,position_long,"-62327792",semicircles,distance,"981.91",m,altitude,"35.799999999999955",m,speed,"11.368",m/s,power,"267",watts,heart_rate,"152",bpm,cadence,"88",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.368",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383446",s,position_lat,"663789696",semicircles,position_long,"-62329948",semicircles,distance,"993.25",m,altitude,"35.799999999999955",m,speed,"11.311",m/s,power,"250",watts,heart_rate,"152",bpm,cadence,"87",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.311",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110383447",s,position_lat,"663789696",semicircles,position_long,"-62332088",semicircles,distance,"1004.51",m,altitude,"35.799999999999955",m,speed,"11.253",m/s,power,"264",watts,heart_rate,"152",bpm,cadence,"87",rpm,enhanced_altitude,"35.799999999999955",m,enhanced_speed,"11.253",m/s,target_power,"0",watts,
