Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1066082620",s,position_lat,"663835477",semicircles,position_long,"-62508649",semicircles,distance,"2.49",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"2.238",m/s,power,"183",watts,cadence,"34",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"2.238",m/s,
Data,3,record,timestamp,"1066082621",s,position_lat,"663835195",semicircles,position_long,"-62508709",semicircles,distance,"5.18",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"3.047",m/s,power,"187",watts,cadence,"47",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"3.047",m/s,
Data,3,record,timestamp,"1066082622",s,position_lat,"663834843",semicircles,position_long,"-62508777",semicircles,distance,"8.51",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"3.548",m/s,power,"151",watts,cadence,"55",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"3.548",m/s,
Data,3,record,timestamp,"1066082623",s,position_lat,"663834443",semicircles,position_long,"-62508851",semicircles,distance,"12.28",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"3.936",m/s,power,"136",watts,cadence,"60",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"3.936",m/s,
Data,3,record,timestamp,"1066082624",s,position_lat,"663834004",semicircles,position_long,"-62508929",semicircles,distance,"16.41",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"4.273",m/s,power,"116",watts,cadence,"76",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"4.273",m/s,
Data,3,record,timestamp,"1066082625",s,position_lat,"663833530",semicircles,position_long,"-62509013",semicircles,distance,"20.87",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"4.602",m/s,power,"120",watts,cadence,"77",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"4.602",m/s,
Data,3,record,timestamp,"1066082626",s,position_lat,"663833016",semicircles,position_long,"-62509104",semicircles,distance,"25.71",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"5.053",m/s,power,"141",watts,cadence,"78",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"5.053",m/s,
Data,3,record,timestamp,"1066082627",s,position_lat,"663832450",semicircles,position_long,"-62509218",semicircles,distance,"31.03",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"5.454",m/s,power,"164",watts,cadence,"80",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"5.454",m/s,
Data,3,record,timestamp,"1066082628",s,position_lat,"663831854",semicircles,position_long,"-62509342",semicircles,distance,"36.64",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"5.695",m/s,power,"149",watts,cadence,"82",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"5.695",m/s,
Data,3,record,timestamp,"1066082629",s,position_lat,"663831240",semicircles,position_long,"-62509545",semicircles,distance,"42.47",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"5.934",m/s,power,"167",watts,cadence,"83",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"5.934",m/s,
Data,3,record,timestamp,"1066082630",s,position_lat,"663830611",semicircles,position_long,"-62509828",semicircles,distance,"48.52",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"6.118",m/s,power,"144",watts,cadence,"84",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.118",m/s,
Data,3,record,timestamp,"1066082631",s,position_lat,"663829970",semicircles,position_long,"-62510136",semicircles,distance,"54.73",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"6.302",m/s,power,"153",watts,cadence,"86",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.302",m/s,
Data,3,record,timestamp,"1066082632",s,position_lat,"663829308",semicircles,position_long,"-62510458",semicircles,distance,"61.13",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"6.451",m/s,power,"141",watts,cadence,"86",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.451",m/s,
Data,3,record,timestamp,"1066082633",s,position_lat,"663828633",semicircles,position_long,"-62510785",semicircles,distance,"67.66",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"6.563",m/s,power,"125",watts,cadence,"86",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.563",m/s,
Data,3,record,timestamp,"1066082634",s,position_lat,"663827946",semicircles,position_long,"-62511115",semicircles,distance,"74.31",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"6.691",m/s,power,"153",watts,cadence,"87",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.691",m/s,
Data,3,record,timestamp,"1066082635",s,position_lat,"663827244",semicircles,position_long,"-62511447",semicircles,distance,"81.08",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"6.816",m/s,power,"154",watts,cadence,"86",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.816",m/s,
Data,3,record,timestamp,"1066082636",s,position_lat,"663826530",semicircles,position_long,"-62511780",semicircles,distance,"87.97",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"6.908",m/s,power,"139",watts,cadence,"87",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.908",m/s,
Data,3,record,timestamp,"1066082637",s,position_lat,"663825807",semicircles,position_long,"-62512114",semicircles,distance,"94.94",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"6.986",m/s,power,"136",watts,cadence,"88",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"6.986",m/s,
Data,3,record,timestamp,"1066082638",s,position_lat,"663825105",semicircles,position_long,"-62512431",semicircles,distance,"101.7",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"7.219",m/s,power,"254",watts,cadence,"82",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"7.219",m/s,
Data,3,record,timestamp,"1066082639",s,position_lat,"663824341",semicircles,position_long,"-62512761",semicircles,distance,"109.05",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"7.395",m/s,power,"191",watts,cadence,"84",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"7.395",m/s,
Data,3,record,timestamp,"1066082640",s,position_lat,"663823557",semicircles,position_long,"-62513086",semicircles,distance,"116.55",m,heart_rate,"0",bpm,altitude,"53.799999999999955",m,speed,"7.532",m/s,power,"180",watts,cadence,"84",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"7.532",m/s,
Data,3,record,timestamp,"1066082641",s,position_lat,"663822762",semicircles,position_long,"-62513404",semicircles,distance,"124.16",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"7.677",m/s,power,"189",watts,cadence,"85",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"7.677",m/s,
Data,3,record,timestamp,"1066082642",s,position_lat,"663821956",semicircles,position_long,"-62513769",semicircles,distance,"131.92",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"7.788",m/s,power,"163",watts,cadence,"85",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"7.788",m/s,
Data,3,record,timestamp,"1066082643",s,position_lat,"663821187",semicircles,position_long,"-62514363",semicircles,distance,"139.76",m,heart_rate,"0",bpm,altitude,"53.60000000000002",m,speed,"7.847",m/s,power,"143",watts,cadence,"85",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"7.847",m/s,
