record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1084731116","567663749","-628914883","0.0","0.0","40.0","63","21","63",,,
"1084731117","567663749","-628914883","0.0","0.0","40.0","63","21","63",,,
"1084731125","567664501","-628916654","0.0","1.978","42.799999999999955","66","21","66","12.99",,
"1084731126","567664588","-628916451","1.01","2.221","43.0","66","21","66","12.99",,
"1084731127","567664688","-628916202","2.76","2.221","43.0","67","21","67","12.4",,
"1084731128","567664806","-628915935","4.87","2.454","43.200000000000045","68","21","68","12.4",,
"1084731129","567664919","-628915615","7.26","2.799","43.39999999999998","68","21","68","12.4",,
"1084731130","567665062","-628915190","10.24","3.574","43.39999999999998","69","21","69","12.4",,
"1084731131","567665210","-628914706","13.33","4.068","43.60000000000002","70","21","70","12.4",,
"1084731132","567665412","-628914182","16.84","4.544","43.60000000000002","72","21","72","12.6",,
"1084731133","567665659","-628913656","20.55","4.712","43.799999999999955","73","21","73","12.6",,
"1084731134","567665911","-628913195","24.08","4.124","43.799999999999955","74","21","74","12.6",,
"1084731135","567666084","-628912720","26.97","3.676","44.0","75","21","75","12.6",,
"1084731136","567666123","-628912147","30.19","3.546","44.0","76","21","76","12.6",,
"1084731137","567665916","-628911660","33.55","3.434","44.0","76","21","76","12.73",,
"1084731138","567665666","-628911384","36.2","2.837","44.0","77","21","77","12.73",,
"1084731139","567665448","-628911262","38.63","1.903","43.799999999999955","78","21","78","12.73",,
"1084731140","567665315","-628911262","39.95","0.989","43.799999999999955","78","21","78","12.73",,
"1084731141","567665248","-628911256","40.9","0.532","43.60000000000002","78","21","78","12.82",,
"1084731142","567665263","-628911172","41.27","0.569","43.39999999999998","78","21","78","12.82",,
"1084731143","567665305","-628911115","41.29","0.448","43.200000000000045","78","21","78","12.82",,
"1084731144","567665276","-628911057","41.56","0.634","43.200000000000045","77","21","77","12.82",,
"1084731145","567665230","-628911024","42.1","0.662","43.200000000000045","77","21","77","12.82",,
"1084731146","567665147","-628910913","43.16","1.157","43.0","76","21","76","12.87",,
"1084731147","567664983","-628910873","44.59","1.624","43.0","75","21","75","12.87",,
"1084731148","567664689","-628911090","47.75","2.986","43.0","75","21","75","12.87",,
"1084731149","567664419","-628911514","51.24","3.891","42.799999999999955","74","21","74","12.87",,
"1084731150","567664112","-628912119","55.76","4.684","42.799999999999955","74","21","74","12.87",,
"1084731151","567663763","-628912847","61.41","5.374","42.60000000000002","74","21","74","12.87",,
"1084731152","567663377","-628913592","67.27","5.916","42.60000000000002","74","21","74","13.31",,
"1084731153","567662987","-628914401","73.53","6.364","42.60000000000002","75","21","75","13.31",,
"1084731154","567662538","-628915297","80.42","7.017","42.60000000000002","75","21","75","13.31",,
"1084731155","567662062","-628916234","87.95","7.054","42.60000000000002","76","21","76","13.31",,
"1084731156","567661576","-628917192","95.63","7.241","42.60000000000002","78","21","78","13.31",,
"1084731157","567661101","-628918142","103.26","7.362","42.799999999999955","81","21","81","13.99",,
"1084731158","567660616","-628919090","111.04","7.409","42.799999999999955","83","21","83","13.99",,
"1084731159","567660117","-628919998","118.5","7.465","43.0","86","21","86","13.99",,
"1084731160","567659626","-628920947","126.15","7.567","43.0","89","21","89","13.99",,
"1084731161","567659120","-628921902","133.71","7.735","43.0","91","21","91","13.99",,
"1084731162","567658607","-628922908","141.53","7.894","43.0","92","21","92","14.05",,
"1084731163","567658069","-628923940","149.67","7.996","43.0","96","21","96","14.05",,
"1084731164","567657509","-628924956","158.07","8.099","43.0","97","21","97","14.05",,
"1084731165","567656995","-628926015","166.19","8.239","43.0","99","21","99","14.05",,
"1084731166","567656480","-628927082","174.4","8.239","43.0","101","21","101","14.05",,
"1084731167","567655941","-628928145","182.81","8.239","42.799999999999955","103","21","103","14.88",,
"1084731168","567655411","-628929200","190.94","8.239","42.799999999999955","104","21","104","14.88",,
"1084731169","567654869","-628930249","199.23","8.062","42.799999999999955","104","21","104","14.88",,
"1084731170","567654313","-628931273","207.41","8.052","42.60000000000002","105","21","105","14.88",,
"1084731171","567653799","-628932344","215.7","7.912","42.60000000000002","105","21","105","14.88",,
"1084731172","567653285","-628933375","223.64","7.875","42.39999999999998","105","21","105","14.64",,
"1084731173","567652755","-628934366","231.67","7.819","42.39999999999998","105","21","105","14.64",,
"1084731174","567652245","-628935404","239.87","7.791","42.200000000000045","105","21","105","14.64",,
"1084731175","567651760","-628936468","248.11","7.716","42.0","105","21","105","14.64",,
"1084731176","567651287","-628937464","255.8","7.502","41.799999999999955","105","21","105","14.64",,
"1084731177","567650784","-628938473","263.66","7.614","41.799999999999955","105","21","105","14.88",,
"1084731178","567650177","-628939329","271.46","7.614","41.799999999999955","105","21","105","14.88",,
"1084731179","567649553","-628940186","279.43","7.698","41.60000000000002","105","21","105","14.88",,
"1084731180","567648928","-628941038","287.23","7.633","41.39999999999998","105","21","105","14.88",,
"1084731181","567648097","-628941386","294.75","7.772","41.39999999999998","105","21","105","15.43",,
"1084731182","567647253","-628941127","302.64","7.642","41.200000000000045","105","21","105","15.43",,
"1084731183","567646532","-628940457","310.48","7.959","41.0","104","21","104","15.43",,
"1084731184","567645872","-628939614","318.55","8.22","40.799999999999955","104","21","104","15.43",,
"1084731185","567645196","-628938811","326.7","8.36","40.60000000000002","104","21","104","15.43",,
"1084731186","567644497","-628938029","334.9","8.519","40.39999999999998","103","21","103","15.43",,
"1084731187","567643770","-628937258","343.18","8.771","40.200000000000045","103","21","103","15.4",,
"1084731188","567643007","-628936521","351.63","9.013","40.0","103","20","103","15.4",,
"1084731189","567642199","-628935683","360.64","9.359","39.60000000000002","103","20","103","15.4",,
"1084731190","567641347","-628934854","370.06","9.555","39.0","103","20","103","15.4",,
"1084731191","567640432","-628934096","379.89","9.816","38.60000000000002","103","20","103","15.4",,
"1084731192","567639467","-628933417","389.86","10.096","38.39999999999998","104","20","104","18.93",,
"1084731193","567638465","-628932781","400.17","10.329","38.0","104","20","104","18.93",,
"1084731194","567637444","-628932213","410.21","10.553","37.60000000000002","104","20","104","18.93",,
"1084731195","567636375","-628931722","420.49","10.618","37.200000000000045","105","20","105","18.93",,
"1084731196","567635276","-628931303","430.96","10.665","37.0","105","20","105","18.93",,
"1084731197","567634164","-628930942","441.75","10.674","36.60000000000002","106","20","106","20.1",,
"1084731198","567633057","-628930619","452.18","10.656","36.0","108","20","108","20.1",,
"1084731199","567631943","-628930296","462.7","10.618","35.60000000000002","107","20","107","20.1",,
"1084731200","567630837","-628930010","473.05","10.488","35.200000000000045","108","20","108","20.1",,
"1084731201","567629744","-628929715","483.36","10.208","35.200000000000045","108","20","108","20.1",,
"1084731202","567628676","-628929414","493.46","9.872","35.0","109","20","109","21.27",,
