Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1109462725",s,position_lat,"-138833280",semicircles,position_long,"1992054272",semicircles,distance,"0.54",m,altitude,"12.799999999999955",m,speed,"0.927",m/s,power,"84",watts,heart_rate,"68",bpm,cadence,"14",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"0.927",m/s,
Data,3,record,timestamp,"1109462726",s,position_lat,"-138833248",semicircles,position_long,"1992054272",semicircles,distance,"0.82",m,altitude,"12.799999999999955",m,speed,"1.187",m/s,power,"84",watts,heart_rate,"68",bpm,cadence,"18",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.187",m/s,
Data,3,record,timestamp,"1109462727",s,position_lat,"-138833120",semicircles,position_long,"1992054528",semicircles,distance,"2.38",m,altitude,"12.799999999999955",m,speed,"1.889",m/s,power,"95",watts,heart_rate,"68",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.889",m/s,
Data,3,record,timestamp,"1109462728",s,position_lat,"-138832944",semicircles,position_long,"1992054656",semicircles,distance,"4.55",m,altitude,"12.799999999999955",m,speed,"2.389",m/s,power,"77",watts,heart_rate,"68",bpm,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.389",m/s,
Data,3,record,timestamp,"1109462729",s,position_lat,"-138832768",semicircles,position_long,"1992054912",semicircles,distance,"7.16",m,altitude,"12.799999999999955",m,speed,"2.878",m/s,power,"143",watts,heart_rate,"68",bpm,cadence,"40",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.878",m/s,
Data,3,record,timestamp,"1109462730",s,position_lat,"-138832544",semicircles,position_long,"1992055040",semicircles,distance,"10.31",m,altitude,"12.799999999999955",m,speed,"3.421",m/s,power,"148",watts,heart_rate,"68",bpm,cadence,"52",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.421",m/s,
Data,3,record,timestamp,"1109462731",s,position_lat,"-138832304",semicircles,position_long,"1992055424",semicircles,distance,"13.99",m,altitude,"12.799999999999955",m,speed,"3.863",m/s,power,"111",watts,heart_rate,"69",bpm,cadence,"56",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.863",m/s,
Data,3,record,timestamp,"1109462732",s,position_lat,"-138832016",semicircles,position_long,"1992055808",semicircles,distance,"18.05",m,altitude,"12.799999999999955",m,speed,"4.154",m/s,power,"103",watts,heart_rate,"69",bpm,cadence,"63",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.154",m/s,
Data,3,record,timestamp,"1109462733",s,position_lat,"-138831728",semicircles,position_long,"1992056192",semicircles,distance,"22.29",m,altitude,"12.799999999999955",m,speed,"4.416",m/s,power,"125",watts,heart_rate,"69",bpm,cadence,"64",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.416",m/s,
Data,3,record,timestamp,"1109462734",s,position_lat,"-138831392",semicircles,position_long,"1992056576",semicircles,distance,"26.86",m,altitude,"12.799999999999955",m,speed,"4.693",m/s,power,"118",watts,heart_rate,"69",bpm,cadence,"66",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.693",m/s,
