Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,0,record,timestamp,"1089293825",s,position_lat,"551860381",semicircles,position_long,"-945956406",semicircles,distance,"208.61",m,enhanced_speed,"8.603",m/s,enhanced_altitude,"243.39999999999998",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293826",s,position_lat,"551859532",semicircles,position_long,"-945955982",semicircles,distance,"217.07",m,enhanced_speed,"8.463",m/s,enhanced_altitude,"243.39999999999998",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293827",s,position_lat,"551858708",semicircles,position_long,"-945955540",semicircles,distance,"225.25",m,enhanced_speed,"8.416",m/s,enhanced_altitude,"243.39999999999998",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293828",s,position_lat,"551857869",semicircles,position_long,"-945955112",semicircles,distance,"233.51",m,enhanced_speed,"8.51",m/s,enhanced_altitude,"243.60000000000002",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293829",s,position_lat,"551856995",semicircles,position_long,"-945954677",semicircles,distance,"242.27",m,enhanced_speed,"8.845",m/s,enhanced_altitude,"243.60000000000002",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293830",s,position_lat,"551856159",semicircles,position_long,"-945954212",semicircles,distance,"250.47",m,enhanced_speed,"8.827",m/s,enhanced_altitude,"243.60000000000002",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293831",s,position_lat,"551855261",semicircles,position_long,"-945953714",semicircles,distance,"259.47",m,enhanced_speed,"9.116",m/s,enhanced_altitude,"243.39999999999998",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293832",s,position_lat,"551854340",semicircles,position_long,"-945953202",semicircles,distance,"268.69",m,enhanced_speed,"9.424",m/s,enhanced_altitude,"243.39999999999998",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293833",s,position_lat,"551853374",semicircles,position_long,"-945952671",semicircles,distance,"278.33",m,enhanced_speed,"9.807",m/s,enhanced_altitude,"243.39999999999998",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293834",s,position_lat,"551852384",semicircles,position_long,"-945952114",semicircles,distance,"288.13",m,enhanced_speed,"10.189",m/s,enhanced_altitude,"243.39999999999998",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293835",s,position_lat,"551851335",semicircles,position_long,"-945951521",semicircles,distance,"298.39",m,enhanced_speed,"10.665",m/s,enhanced_altitude,"243.0",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293836",s,position_lat,"551850208",semicircles,position_long,"-945950853",semicircles,distance,"309.56",m,enhanced_speed,"11.16",m/s,enhanced_altitude,"242.60000000000002",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293837",s,position_lat,"551849032",semicircles,position_long,"-945950134",semicircles,distance,"321.21",m,enhanced_speed,"11.551",m/s,enhanced_altitude,"242.20000000000005",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293838",s,position_lat,"551847788",semicircles,position_long,"-945949397",semicircles,distance,"333.78",m,enhanced_speed,"11.859",m/s,enhanced_altitude,"241.79999999999995",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293839",s,position_lat,"551846540",semicircles,position_long,"-945948696",semicircles,distance,"346.31",m,enhanced_speed,"11.943",m/s,enhanced_altitude,"241.20000000000005",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293840",s,position_lat,"551845301",semicircles,position_long,"-945947990",semicircles,distance,"358.99",m,enhanced_speed,"11.906",m/s,enhanced_altitude,"240.39999999999998",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293841",s,position_lat,"551844107",semicircles,position_long,"-945947271",semicircles,distance,"371.05",m,enhanced_speed,"11.85",m/s,enhanced_altitude,"239.79999999999995",m,temperature,"24",C,unknown,"1",,
Data,0,record,timestamp,"1089293842",s,position_lat,"551842916",semicircles,position_long,"-945946578",semicircles,distance,"383.19",m,enhanced_speed,"11.766",m/s,enhanced_altitude,"239.20000000000005",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293843",s,position_lat,"551841769",semicircles,position_long,"-945945897",semicircles,distance,"394.68",m,enhanced_speed,"11.635",m/s,enhanced_altitude,"238.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293844",s,position_lat,"551840616",semicircles,position_long,"-945945221",semicircles,distance,"406.29",m,enhanced_speed,"11.579",m/s,enhanced_altitude,"238.20000000000005",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293845",s,position_lat,"551839466",semicircles,position_long,"-945944567",semicircles,distance,"417.83",m,enhanced_speed,"11.495",m/s,enhanced_altitude,"237.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293846",s,position_lat,"551838340",semicircles,position_long,"-945943891",semicircles,distance,"429.1",m,enhanced_speed,"11.393",m/s,enhanced_altitude,"237.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293847",s,position_lat,"551837214",semicircles,position_long,"-945943235",semicircles,distance,"440.48",m,enhanced_speed,"11.234",m/s,enhanced_altitude,"237.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293848",s,position_lat,"551836100",semicircles,position_long,"-945942591",semicircles,distance,"451.72",m,enhanced_speed,"11.178",m/s,enhanced_altitude,"237.20000000000005",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293849",s,position_lat,"551835008",semicircles,position_long,"-945941930",semicircles,distance,"462.87",m,enhanced_speed,"11.104",m/s,enhanced_altitude,"236.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293850",s,position_lat,"551833932",semicircles,position_long,"-945941281",semicircles,distance,"473.8",m,enhanced_speed,"11.132",m/s,enhanced_altitude,"236.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293851",s,position_lat,"551832858",semicircles,position_long,"-945940652",semicircles,distance,"484.41",m,enhanced_speed,"11.178",m/s,enhanced_altitude,"236.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293852",s,position_lat,"551831736",semicircles,position_long,"-945940004",semicircles,distance,"495.55",m,enhanced_speed,"11.29",m/s,enhanced_altitude,"236.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293853",s,position_lat,"551830566",semicircles,position_long,"-945939343",semicircles,distance,"507.07",m,enhanced_speed,"11.523",m/s,enhanced_altitude,"236.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293854",s,position_lat,"551829350",semicircles,position_long,"-945938629",semicircles,distance,"519.39",m,enhanced_speed,"11.766",m/s,enhanced_altitude,"236.0",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293855",s,position_lat,"551828130",semicircles,position_long,"-945937932",semicircles,distance,"531.74",m,enhanced_speed,"11.999",m/s,enhanced_altitude,"235.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293856",s,position_lat,"551826918",semicircles,position_long,"-945937244",semicircles,distance,"543.9",m,enhanced_speed,"12.111",m/s,enhanced_altitude,"235.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293857",s,position_lat,"551825723",semicircles,position_long,"-945936537",semicircles,distance,"556.04",m,enhanced_speed,"12.083",m/s,enhanced_altitude,"235.0",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293858",s,position_lat,"551824554",semicircles,position_long,"-945935842",semicircles,distance,"567.61",m,enhanced_speed,"11.971",m/s,enhanced_altitude,"234.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293859",s,position_lat,"551823345",semicircles,position_long,"-945935149",semicircles,distance,"579.81",m,enhanced_speed,"11.897",m/s,enhanced_altitude,"234.0",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293860",s,position_lat,"551822169",semicircles,position_long,"-945934455",semicircles,distance,"591.73",m,enhanced_speed,"11.729",m/s,enhanced_altitude,"233.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293861",s,position_lat,"551821013",semicircles,position_long,"-945933774",semicircles,distance,"603.43",m,enhanced_speed,"11.589",m/s,enhanced_altitude,"233.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293862",s,position_lat,"551819877",semicircles,position_long,"-945933096",semicircles,distance,"614.93",m,enhanced_speed,"11.458",m/s,enhanced_altitude,"233.0",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293863",s,position_lat,"551818751",semicircles,position_long,"-945932451",semicircles,distance,"626.36",m,enhanced_speed,"11.383",m/s,enhanced_altitude,"232.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293864",s,position_lat,"551817671",semicircles,position_long,"-945931809",semicircles,distance,"637.16",m,enhanced_speed,"11.206",m/s,enhanced_altitude,"232.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293865",s,position_lat,"551816590",semicircles,position_long,"-945931162",semicircles,distance,"647.91",m,enhanced_speed,"11.048",m/s,enhanced_altitude,"232.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293866",s,position_lat,"551815494",semicircles,position_long,"-945930541",semicircles,distance,"658.9",m,enhanced_speed,"10.889",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293867",s,position_lat,"551814417",semicircles,position_long,"-945929922",semicircles,distance,"669.67",m,enhanced_speed,"10.749",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293868",s,position_lat,"551813347",semicircles,position_long,"-945929321",semicircles,distance,"680.36",m,enhanced_speed,"10.628",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293869",s,position_lat,"551812289",semicircles,position_long,"-945928708",semicircles,distance,"691.01",m,enhanced_speed,"10.534",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293870",s,position_lat,"551811259",semicircles,position_long,"-945928118",semicircles,distance,"701.35",m,enhanced_speed,"10.31",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293871",s,position_lat,"551810245",semicircles,position_long,"-945927501",semicircles,distance,"711.52",m,enhanced_speed,"10.245",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293872",s,position_lat,"551809216",semicircles,position_long,"-945926914",semicircles,distance,"721.95",m,enhanced_speed,"10.189",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293873",s,position_lat,"551808213",semicircles,position_long,"-945926345",semicircles,distance,"732.14",m,enhanced_speed,"10.142",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293874",s,position_lat,"551807237",semicircles,position_long,"-945925782",semicircles,distance,"742.26",m,enhanced_speed,"10.049",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293875",s,position_lat,"551806331",semicircles,position_long,"-945925267",semicircles,distance,"751.28",m,enhanced_speed,"9.928",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293876",s,position_lat,"551805427",semicircles,position_long,"-945924723",semicircles,distance,"760.31",m,enhanced_speed,"9.807",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293877",s,position_lat,"551804483",semicircles,position_long,"-945924190",semicircles,distance,"769.57",m,enhanced_speed,"9.891",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293878",s,position_lat,"551803537",semicircles,position_long,"-945923666",semicircles,distance,"778.83",m,enhanced_speed,"9.788",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293879",s,position_lat,"551802561",semicircles,position_long,"-945923064",semicircles,distance,"788.45",m,enhanced_speed,"9.919",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293880",s,position_lat,"551801544",semicircles,position_long,"-945922431",semicircles,distance,"798.7",m,enhanced_speed,"9.975",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293881",s,position_lat,"551800517",semicircles,position_long,"-945921825",semicircles,distance,"809.19",m,enhanced_speed,"9.965",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293882",s,position_lat,"551799488",semicircles,position_long,"-945921244",semicircles,distance,"819.6",m,enhanced_speed,"10.096",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293883",s,position_lat,"551798474",semicircles,position_long,"-945920644",semicircles,distance,"829.68",m,enhanced_speed,"10.18",m/s,enhanced_altitude,"232.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293884",s,position_lat,"551797441",semicircles,position_long,"-945920034",semicircles,distance,"840.06",m,enhanced_speed,"10.189",m/s,enhanced_altitude,"232.20000000000005",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293885",s,position_lat,"551796399",semicircles,position_long,"-945919411",semicircles,distance,"850.46",m,enhanced_speed,"10.208",m/s,enhanced_altitude,"232.20000000000005",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293886",s,position_lat,"551795349",semicircles,position_long,"-945918805",semicircles,distance,"861.12",m,enhanced_speed,"10.124",m/s,enhanced_altitude,"232.0",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293887",s,position_lat,"551794315",semicircles,position_long,"-945918222",semicircles,distance,"871.54",m,enhanced_speed,"10.049",m/s,enhanced_altitude,"232.0",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293888",s,position_lat,"551793297",semicircles,position_long,"-945917656",semicircles,distance,"881.76",m,enhanced_speed,"9.993",m/s,enhanced_altitude,"231.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293889",s,position_lat,"551792298",semicircles,position_long,"-945917088",semicircles,distance,"891.77",m,enhanced_speed,"9.928",m/s,enhanced_altitude,"231.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293890",s,position_lat,"551791309",semicircles,position_long,"-945916515",semicircles,distance,"901.65",m,enhanced_speed,"9.844",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293891",s,position_lat,"551790318",semicircles,position_long,"-945915940",semicircles,distance,"911.64",m,enhanced_speed,"9.807",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293892",s,position_lat,"551789336",semicircles,position_long,"-945915364",semicircles,distance,"921.6",m,enhanced_speed,"9.779",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293893",s,position_lat,"551788365",semicircles,position_long,"-945914789",semicircles,distance,"931.35",m,enhanced_speed,"9.797",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293894",s,position_lat,"551787390",semicircles,position_long,"-945914240",semicircles,distance,"941.06",m,enhanced_speed,"9.741",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293895",s,position_lat,"551786416",semicircles,position_long,"-945913691",semicircles,distance,"950.84",m,enhanced_speed,"9.676",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293896",s,position_lat,"551785457",semicircles,position_long,"-945913145",semicircles,distance,"960.55",m,enhanced_speed,"9.573",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293897",s,position_lat,"551784510",semicircles,position_long,"-945912601",semicircles,distance,"970.02",m,enhanced_speed,"9.583",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293898",s,position_lat,"551783558",semicircles,position_long,"-945912056",semicircles,distance,"979.62",m,enhanced_speed,"9.573",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293899",s,position_lat,"551782621",semicircles,position_long,"-945911519",semicircles,distance,"988.96",m,enhanced_speed,"9.527",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293900",s,position_lat,"551781669",semicircles,position_long,"-945910977",semicircles,distance,"998.46",m,enhanced_speed,"9.508",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293901",s,position_lat,"551780715",semicircles,position_long,"-945910453",semicircles,distance,"1008.06",m,enhanced_speed,"9.433",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293902",s,position_lat,"551779783",semicircles,position_long,"-945909949",semicircles,distance,"1017.28",m,enhanced_speed,"9.34",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293903",s,position_lat,"551778852",semicircles,position_long,"-945909448",semicircles,distance,"1026.66",m,enhanced_speed,"9.275",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293904",s,position_lat,"551777977",semicircles,position_long,"-945908883",semicircles,distance,"1035.44",m,enhanced_speed,"9.191",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293905",s,position_lat,"551777075",semicircles,position_long,"-945908336",semicircles,distance,"1044.53",m,enhanced_speed,"9.116",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293906",s,position_lat,"551776172",semicircles,position_long,"-945907820",semicircles,distance,"1053.59",m,enhanced_speed,"9.013",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293907",s,position_lat,"551775274",semicircles,position_long,"-945907301",semicircles,distance,"1062.63",m,enhanced_speed,"8.967",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293908",s,position_lat,"551774389",semicircles,position_long,"-945906772",semicircles,distance,"1071.68",m,enhanced_speed,"8.929",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293909",s,position_lat,"551773522",semicircles,position_long,"-945906277",semicircles,distance,"1080.36",m,enhanced_speed,"8.883",m/s,enhanced_altitude,"231.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293910",s,position_lat,"551772660",semicircles,position_long,"-945905778",semicircles,distance,"1088.96",m,enhanced_speed,"8.827",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293911",s,position_lat,"551771797",semicircles,position_long,"-945905286",semicircles,distance,"1097.49",m,enhanced_speed,"8.743",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293912",s,position_lat,"551770925",semicircles,position_long,"-945904792",semicircles,distance,"1106.18",m,enhanced_speed,"8.631",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293913",s,position_lat,"551770053",semicircles,position_long,"-945904306",semicircles,distance,"1114.85",m,enhanced_speed,"8.538",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293914",s,position_lat,"551769185",semicircles,position_long,"-945903825",semicircles,distance,"1123.59",m,enhanced_speed,"8.454",m/s,enhanced_altitude,"231.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293915",s,position_lat,"551768331",semicircles,position_long,"-945903348",semicircles,distance,"1132.12",m,enhanced_speed,"8.416",m/s,enhanced_altitude,"231.79999999999995",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293916",s,position_lat,"551767486",semicircles,position_long,"-945902870",semicircles,distance,"1140.64",m,enhanced_speed,"8.351",m/s,enhanced_altitude,"232.0",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293917",s,position_lat,"551766653",semicircles,position_long,"-945902404",semicircles,distance,"1148.93",m,enhanced_speed,"8.323",m/s,enhanced_altitude,"232.20000000000005",m,temperature,"23",C,unknown,"1",,
Data,0,record,timestamp,"1089293918",s,position_lat,"551765824",semicircles,position_long,"-945901940",semicircles,distance,"1157.3",m,enhanced_speed,"8.248",m/s,enhanced_altitude,"232.20000000000005",m,temperature,"23",C,unknown,"1",,
