record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1103123054","663819136","-62271524","0.28","42.0","11.128","294","148","99","42.0","11.128",
"1103123055","663819136","-62272040","3.03","42.0","11.161","294","148","99","42.0","11.161",
"1103123056","663819200","-62274208","14.43","41.60000000000002","11.476","344","149","99","41.60000000000002","11.476",
"1103123057","663819328","-62276428","26.15","41.200000000000045","12.045","355","150","99","41.200000000000045","12.045",
"1103123058","663819328","-62278760","38.44","40.39999999999998","12.679","328","152","99","40.39999999999998","12.679",
"1103123059","663819008","-62281168","51.59","39.799999999999955","13.25","384","153","101","39.799999999999955","13.25",
"1103123060","663818240","-62283184","64.81","39.60000000000002","13.546","387","154","102","39.60000000000002","13.546",
"1103123061","663816832","-62284172","78.42","39.200000000000045","13.656","299","155","103","39.200000000000045","13.656",
"1103123062","663815360","-62283924","92.17","38.799999999999955","13.508","207","156","102","38.799999999999955","13.508",
"1103123063","663814016","-62283264","105.43","38.60000000000002","13.332","225","156","100","38.60000000000002","13.332",
"1103123064","663812672","-62282544","118.65","38.39999999999998","13.21","266","157","100","38.39999999999998","13.21",
"1103123065","663811264","-62281968","131.98","38.200000000000045","13.338","309","157","100","38.200000000000045","13.338",
"1103123066","663809856","-62281412","145.42","37.799999999999955","13.506","327","157","100","37.799999999999955","13.506",
"1103123067","663808448","-62280848","159.16","37.60000000000002","13.744","359","158","101","37.60000000000002","13.744",
"1103123068","663807040","-62280296","172.88","37.39999999999998","13.93","297","158","100","37.39999999999998","13.93",
"1103123069","663805504","-62279744","187.07","37.200000000000045","14.071","322","159","101","37.200000000000045","14.071",
"1103123070","663804032","-62279276","201.01","37.0","14.175","346","159","101","37.0","14.175",
"1103123071","663802496","-62278896","215.27","37.200000000000045","14.067","371","160","101","37.200000000000045","14.067",
"1103123072","663801024","-62278636","229.22","37.39999999999998","13.902","364","160","101","37.39999999999998","13.902",
"1103123073","663799552","-62278544","243.18","37.60000000000002","13.797","406","160","100","37.60000000000002","13.797",
"1103123074","663798080","-62278532","256.83","37.60000000000002","13.86","412","161","101","37.60000000000002","13.86",
