record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1087325591","567664907","-628908789","0.0","4.936","46.0","68","23","68",,,
"1087325592","567665108","-628907913","5.99","5.048","46.0","70","23","70",,,
"1087325593","567665483","-628907281","11.18","5.43","46.0","71","24","71",,,
"1087325594","567665829","-628906504","16.92","5.822","46.0","72","24","72",,,
"1087325595","567666216","-628905729","22.9","6.056","46.200000000000045","75","24","75",,,
"1087325596","567666638","-628904944","29.16","6.242","46.200000000000045","76","24","76","18.9",,
"1087325597","567667073","-628904159","35.65","6.41","46.200000000000045","79","24","79","18.9",,
"1087325598","567667479","-628903309","42.27","6.42","46.200000000000045","80","24","80","18.9",,
"1087325599","567667887","-628902433","48.86","6.438","46.200000000000045","83","24","83","18.9",,
"1087325600","567668329","-628901558","55.89","6.466","46.200000000000045","84","24","84","18.9",,
"1087325601","567668777","-628900830","62.01","6.42","46.200000000000045","87","24","87","18.9",,
"1087325602","567669237","-628900051","68.52","6.373","46.0","88","24","88","18.9",,
"1087325603","567669705","-628899299","74.98","6.373","46.0","90","24","90","18.9",,
"1087325604","567670131","-628898542","81.2","6.261","46.0","91","24","91","18.9",,
"1087325605","567670565","-628897802","87.29","6.084","46.0","92","24","92","18.9",,
"1087325606","567670964","-628897078","93.22","5.673","46.0","93","24","93","18.9",,
"1087325607","567671274","-628896521","97.88","4.553","46.0","93","24","93","18.9",,
"1087325608","567671538","-628896078","101.64","3.639","46.200000000000045","93","24","93","18.9",,
"1087325609","567671719","-628895759","104.44","2.463","46.200000000000045","93","24","93","18.9",,
"1087325610","567671831","-628895537","106.23","1.764","46.200000000000045","92","24","92","18.9",,
"1087325611","567671932","-628895334","107.76","1.605","46.200000000000045","91","24","91","18.9",,
"1087325612","567671998","-628895191","108.78","1.204","46.0","90","24","90","18.9",,
"1087325613","567672070","-628895062","109.88","1.054","45.799999999999955","89","24","89","18.9",,
"1087325614","567672111","-628894941","110.58","0.849","45.60000000000002","88","24","88","18.9",,
"1087325615","567672174","-628894785","111.68","0.681","45.60000000000002","87","24","87","18.9",,
"1087325616","567672227","-628894768","112.44","0.0","45.60000000000002","86","24","86","18.11",,
"1087325617","567672236","-628894719","112.44","0.0","45.60000000000002","86","24","86","18.11",,
"1087325632","567672551","-628893984","112.44","2.594","45.60000000000002","80","24","80","16.83",,
"1087325633","567672738","-628893549","115.84","3.079","45.39999999999998","80","24","80","16.83",,
"1087325634","567672935","-628893094","119.18","3.518","45.200000000000045","79","24","79","16.83",,
"1087325635","567673169","-628892592","123.14","3.807","45.200000000000045","78","24","78","16.83",,
"1087325636","567673468","-628892030","127.45","4.665","45.0","78","24","78","16.83",,
"1087325637","567673830","-628891331","132.94","5.402","45.0","78","24","78","16.33",,
"1087325638","567674278","-628890576","139.21","6.252","45.0","78","24","78","16.33",,
"1087325639","567674775","-628889752","146.05","6.97","45.0","79","24","79","16.33",,
"1087325640","567675280","-628888823","153.49","7.455","45.0","80","24","80","16.33",,
"1087325641","567675817","-628887852","161.54","7.772","45.0","83","24","83","16.4",,
