Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1100307042",s,position_lat,"-138835296",semicircles,position_long,"1992050560",semicircles,distance,"0.33",m,altitude,"13.0",m,speed,"0.936",m/s,power,"110",watts,heart_rate,"58",bpm,cadence,"14",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"0.936",m/s,
Data,3,record,timestamp,"1100307043",s,position_lat,"-138835296",semicircles,position_long,"1992050560",semicircles,distance,"0.53",m,altitude,"13.0",m,speed,"1.163",m/s,power,"110",watts,heart_rate,"59",bpm,cadence,"17",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"1.163",m/s,
Data,3,record,timestamp,"1100307044",s,position_lat,"-138835184",semicircles,position_long,"1992050688",semicircles,distance,"2.22",m,altitude,"13.0",m,speed,"2.183",m/s,power,"160",watts,heart_rate,"60",bpm,cadence,"1",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"2.183",m/s,
Data,3,record,timestamp,"1100307045",s,position_lat,"-138835056",semicircles,position_long,"1992051072",semicircles,distance,"4.72",m,altitude,"13.0",m,speed,"2.709",m/s,power,"115",watts,heart_rate,"61",bpm,cadence,"1",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"2.709",m/s,
Data,3,record,timestamp,"1100307046",s,position_lat,"-138834912",semicircles,position_long,"1992051200",semicircles,distance,"7.63",m,altitude,"13.0",m,speed,"3.099",m/s,power,"111",watts,heart_rate,"61",bpm,cadence,"68",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"3.099",m/s,
Data,3,record,timestamp,"1100307047",s,position_lat,"-138834752",semicircles,position_long,"1992051584",semicircles,distance,"10.91",m,altitude,"13.0",m,speed,"3.433",m/s,power,"113",watts,heart_rate,"62",bpm,cadence,"74",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"3.433",m/s,
Data,3,record,timestamp,"1100307048",s,position_lat,"-138834576",semicircles,position_long,"1992051968",semicircles,distance,"14.46",m,altitude,"13.0",m,speed,"3.724",m/s,power,"112",watts,heart_rate,"62",bpm,cadence,"73",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"3.724",m/s,
Data,3,record,timestamp,"1100307049",s,position_lat,"-138834400",semicircles,position_long,"1992052352",semicircles,distance,"18.34",m,altitude,"12.799999999999955",m,speed,"3.963",m/s,power,"103",watts,heart_rate,"64",bpm,cadence,"84",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.963",m/s,
Data,3,record,timestamp,"1100307050",s,position_lat,"-138834192",semicircles,position_long,"1992052736",semicircles,distance,"22.39",m,altitude,"12.799999999999955",m,speed,"4.138",m/s,power,"87",watts,heart_rate,"65",bpm,cadence,"85",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.138",m/s,
Data,3,record,timestamp,"1100307051",s,position_lat,"-138833984",semicircles,position_long,"1992053120",semicircles,distance,"26.61",m,altitude,"12.799999999999955",m,speed,"4.296",m/s,power,"88",watts,heart_rate,"67",bpm,cadence,"85",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.296",m/s,
Data,3,record,timestamp,"1100307052",s,position_lat,"-138833712",semicircles,position_long,"1992053376",semicircles,distance,"30.96",m,altitude,"12.799999999999955",m,speed,"4.446",m/s,power,"86",watts,heart_rate,"68",bpm,cadence,"85",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.446",m/s,
Data,3,record,timestamp,"1100307053",s,position_lat,"-138833456",semicircles,position_long,"1992054016",semicircles,distance,"35.52",m,altitude,"12.799999999999955",m,speed,"4.666",m/s,power,"127",watts,heart_rate,"70",bpm,cadence,"86",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.666",m/s,
Data,3,record,timestamp,"1100307054",s,position_lat,"-138833168",semicircles,position_long,"1992054272",semicircles,distance,"40.35",m,altitude,"12.799999999999955",m,speed,"4.991",m/s,power,"172",watts,heart_rate,"70",bpm,cadence,"88",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.991",m/s,
Data,3,record,timestamp,"1100307055",s,position_lat,"-138832848",semicircles,position_long,"1992054912",semicircles,distance,"45.51",m,altitude,"12.799999999999955",m,speed,"5.245",m/s,power,"142",watts,heart_rate,"71",bpm,cadence,"83",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.245",m/s,
Data,3,record,timestamp,"1100307056",s,position_lat,"-138832496",semicircles,position_long,"1992055296",semicircles,distance,"50.82",m,altitude,"12.799999999999955",m,speed,"5.442",m/s,power,"136",watts,heart_rate,"71",bpm,cadence,"84",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.442",m/s,
