record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1085344459","-138830160","1992057728","2.23","56","12.799999999999955","1.611","87","25","12.799999999999955","1.611",
"1085344460","-138829984","1992057728","4.15","56","12.799999999999955","2.25","125","35","12.799999999999955","2.25",
"1085344461","-138829744","1992057984","6.7","56","12.799999999999955","2.836","146","44","12.799999999999955","2.836",
"1085344462","-138829472","1992058112","9.81","57","12.799999999999955","3.345","147","52","12.799999999999955","3.345",
"1085344463","-138829152","1992058368","13.37","58","12.799999999999955","3.771","146","73","12.799999999999955","3.771",
"1085344464","-138828768","1992058496","17.27","61","12.799999999999955","4.132","145","76","12.799999999999955","4.132",
"1085344465","-138828336","1992058752","21.64","63","12.799999999999955","4.459","145","77","12.799999999999955","4.459",
"1085344466","-138827872","1992058880","26.25","64","12.799999999999955","4.748","145","78","12.799999999999955","4.748",
"1085344467","-138827376","1992059008","31.05","66","12.799999999999955","5.004","144","78","12.799999999999955","5.004",
"1085344468","-138826832","1992059264","36.26","68","12.799999999999955","5.246","146","77","12.799999999999955","5.246",
"1085344469","-138826272","1992059392","41.62","69","12.799999999999955","5.462","144","77","12.799999999999955","5.462",
"1085344470","-138825680","1992059392","47.19","70","12.799999999999955","5.661","146","79","12.799999999999955","5.661",
"1085344471","-138825056","1992059648","52.94","72","12.799999999999955","5.844","144","79","12.799999999999955","5.844",
"1085344472","-138824432","1992059648","58.87","72","13.0","6.013","145","79","13.0","6.013",
"1085344473","-138823792","1992059776","64.97","75","13.0","6.17","144","79","13.0","6.17",
"1085344474","-138823120","1992060032","71.21","76","13.0","6.317","145","78","13.0","6.317",
"1085344475","-138822448","1992060032","77.6","76","13.0","6.453","144","79","13.0","6.453",
"1085344476","-138821776","1992060160","84.12","77","13.0","6.582","145","80","13.0","6.582",
"1085344477","-138821088","1992060544","90.76","77","13.0","6.703","145","80","13.0","6.703",
"1085344478","-138820432","1992060672","97.53","78","13.0","6.818","144","81","13.0","6.818",
"1085344479","-138819824","1992061312","104.4","78","13.0","6.928","144","80","13.0","6.928",
"1085344480","-138819264","1992061824","111.39","78","13.0","7.035","144","81","13.0","7.035",
"1085344481","-138818768","1992062336","118.47","79","13.0","7.137","145","81","13.0","7.137",
"1085344482","-138818320","1992062848","125.66","80","13.0","7.236","145","80","13.0","7.236",
"1085344483","-138817904","1992063616","132.95","80","13.0","7.33","144","80","13.0","7.33",
"1085344484","-138817536","1992064384","140.23","81","13.0","7.419","144","79","13.0","7.419",
"1085344485","-138817200","1992065024","147.79","82","13.0","7.505","144","80","13.0","7.505",
"1085344486","-138816896","1992065792","155.21","83","13.0","7.585","144","80","13.0","7.585",
"1085344487","-138816576","1992066560","162.84","84","13.0","7.663","145","79","13.0","7.663",
"1085344488","-138816272","1992067456","170.67","85","13.0","7.74","145","79","13.0","7.74",
"1085344489","-138815968","1992068224","178.44","86","13.0","7.81","144","78","13.0","7.81",
"1085344490","-138815632","1992068864","186.29","88","13.0","7.877","144","78","13.0","7.877",
"1085344491","-138815280","1992069760","194.2","89","13.0","7.94","145","79","13.0","7.94",
"1085344492","-138814960","1992070528","202.17","90","13.0","8.001","144","79","13.0","8.001",
"1085344493","-138814608","1992071424","210.2","92","13.0","8.059","144","80","13.0","8.059",
"1085344494","-138814288","1992072192","218.29","93","13.0","8.114","144","79","13.0","8.114",
"1085344495","-138813968","1992073088","226.43","94","13.0","8.167","144","80","13.0","8.167",
"1085344496","-138813664","1992073856","234.62","95","13.0","8.22","145","80","13.0","8.22",
"1085344497","-138813376","1992074752","242.87","96","13.0","8.27","144","80","13.0","8.27",
"1085344498","-138813088","1992075648","251.16","97","13.0","8.318","144","80","13.0","8.318",
"1085344499","-138812816","1992076416","259.51","98","13.0","8.364","144","79","13.0","8.364",
"1085344500","-138812560","1992077312","267.89","99","13.0","8.41","145","80","13.0","8.41",
"1085344501","-138812272","1992078208","276.33","99","13.0","8.458","145","80","13.0","8.458",
"1085344502","-138811952","1992079104","284.81","100","13.0","8.51","145","81","13.0","8.51",
"1085344503","-138811616","1992080000","293.35","101","13.0","8.563","144","82","13.0","8.563",
"1085344504","-138811280","1992080768","301.94","101","13.0","8.615","145","81","13.0","8.615",
"1085344505","-138810976","1992081664","310.58","101","13.0","8.665","148","81","13.0","8.665",
"1085344506","-138810704","1992082560","319.27","102","13.0","8.709","148","82","13.0","8.709",
"1085344507","-138810512","1992083456","328.0","102","13.0","8.744","149","82","13.0","8.744",
"1085344508","-138810416","1992084608","336.76","102","13.0","8.769","150","81","13.0","8.769",
"1085344509","-138810400","1992085504","345.54","102","13.0","8.784","149","81","13.0","8.784",
"1085344510","-138810464","1992086400","354.32","103","13.0","8.792","149","80","13.0","8.792",
"1085344511","-138810640","1992087296","363.12","103","13.0","8.802","150","82","13.0","8.802",
"1085344512","-138810864","1992088192","371.93","103","13.0","8.812","149","82","13.0","8.812",
"1085344513","-138811152","1992089088","380.75","104","13.0","8.823","150","82","13.0","8.823",
"1085344514","-138811456","1992089984","389.58","104","13.0","8.832","149","81","13.0","8.832",
"1085344515","-138811792","1992090880","398.41","104","13.0","8.838","150","80","13.0","8.838",
"1085344516","-138812112","1992091776","407.25","104","13.200000000000045","8.843","150","80","13.200000000000045","8.843",
"1085344517","-138812448","1992092800","416.1","104","13.200000000000045","8.843","149","80","13.200000000000045","8.843",
"1085344518","-138812768","1992093696","424.94","105","13.200000000000045","8.84","149","81","13.200000000000045","8.84",
"1085344519","-138813072","1992094592","433.78","105","13.200000000000045","8.831","149","80","13.200000000000045","8.831",
"1085344520","-138813360","1992095488","442.6","105","13.200000000000045","8.818","149","79","13.200000000000045","8.818",
"1085344521","-138813584","1992096512","451.41","105","13.200000000000045","8.8","150","80","13.200000000000045","8.8",
"1085344522","-138813792","1992097536","460.2","105","13.200000000000045","8.776","151","80","13.200000000000045","8.776",
"1085344523","-138813904","1992098432","468.82","105","13.399999999999977","8.745","150","81","13.399999999999977","8.745",
"1085344524","-138813936","1992099328","477.68","105","13.399999999999977","8.702","149","82","13.399999999999977","8.702",
"1085344525","-138813872","1992100224","486.36","105","13.399999999999977","8.65","149","81","13.399999999999977","8.65",
"1085344526","-138813680","1992101120","494.98","105","13.600000000000023","8.587","150","81","13.600000000000023","8.587",
"1085344527","-138813392","1992102016","503.53","105","13.600000000000023","8.514","149","81","13.600000000000023","8.514",
"1085344528","-138813040","1992102912","512.01","105","13.799999999999955","8.435","149","81","13.799999999999955","8.435",
"1085344529","-138812624","1992103680","520.4","106","14.0","8.351","149","81","14.0","8.351",
"1085344530","-138812176","1992104576","528.71","106","14.0","8.267","149","80","14.0","8.267",
"1085344531","-138811696","1992105344","536.92","106","14.200000000000045","8.183","149","81","14.200000000000045","8.183",
"1085344532","-138811248","1992105984","544.94","107","14.200000000000045","8.103","150","80","14.200000000000045","8.103",
"1085344533","-138810736","1992106752","553.01","107","14.399999999999977","8.022","150","79","14.399999999999977","8.022",
"1085344534","-138810208","1992107520","561.12","108","14.600000000000023","7.943","150","80","14.600000000000023","7.943",
"1085344535","-138809712","1992108032","568.9","108","14.600000000000023","7.869","152","79","14.600000000000023","7.869",
"1085344536","-138809200","1992108800","576.73","108","14.799999999999955","7.801","155","80","14.799999999999955","7.801",
"1085344537","-138808704","1992109440","584.5","108","14.799999999999955","7.737","156","80","14.799999999999955","7.737",
"1085344538","-138808208","1992110208","592.2","108","15.0","7.673","155","81","15.0","7.673",
"1085344539","-138807744","1992110720","599.85","109","15.200000000000045","7.61","154","81","15.200000000000045","7.61",
"1085344540","-138807296","1992111488","607.54","109","15.200000000000045","7.547","155","80","15.200000000000045","7.547",
"1085344541","-138806928","1992112256","614.94","109","15.399999999999977","7.485","153","80","15.399999999999977","7.485",
"1085344542","-138806672","1992113152","622.4","109","15.600000000000023","7.424","154","79","15.600000000000023","7.424",
"1085344543","-138806560","1992113920","629.79","109","15.600000000000023","7.377","155","79","15.600000000000023","7.377",
"1085344544","-138806576","1992114560","637.15","109","15.799999999999955","7.338","155","79","15.799999999999955","7.338",
"1085344545","-138806736","1992115456","644.48","109","15.799999999999955","7.311","156","78","15.799999999999955","7.311",
"1085344546","-138807056","1992116224","651.78","109","16.0","7.3","154","79","16.0","7.3",
"1085344547","-138807488","1992116736","659.08","109","16.0","7.31","156","80","16.0","7.31",
"1085344548","-138808032","1992117376","666.41","109","16.200000000000045","7.337","154","80","16.200000000000045","7.337",
"1085344549","-138808672","1992117888","673.77","109","16.200000000000045","7.381","155","81","16.200000000000045","7.381",
"1085344550","-138809328","1992118400","681.17","110","16.200000000000045","7.435","153","80","16.200000000000045","7.435",
"1085344551","-138810064","1992118656","688.65","110","16.200000000000045","7.498","155","80","16.200000000000045","7.498",
"1085344552","-138810864","1992118784","696.19","110","16.200000000000045","7.57","154","80","16.200000000000045","7.57",
"1085344553","-138811680","1992118784","703.8","110","16.200000000000045","7.656","153","80","16.200000000000045","7.656",
"1085344554","-138812496","1992118784","711.51","110","16.200000000000045","7.75","155","79","16.200000000000045","7.75",
"1085344555","-138813312","1992118656","719.29","110","16.200000000000045","7.846","155","78","16.200000000000045","7.846",
"1085344556","-138814144","1992118400","727.19","110","16.200000000000045","7.942","154","79","16.200000000000045","7.942",
"1085344557","-138814992","1992118016","735.18","110","16.200000000000045","8.039","156","80","16.200000000000045","8.039",
"1085344558","-138815840","1992117888","743.27","110","16.200000000000045","8.136","155","80","16.200000000000045","8.136",
"1085344559","-138816720","1992117888","751.45","109","16.200000000000045","8.234","155","80","16.200000000000045","8.234",
"1085344560","-138817600","1992117888","759.74","109","16.200000000000045","8.334","156","80","16.200000000000045","8.334",
"1085344561","-138818496","1992118016","768.12","109","16.200000000000045","8.435","155","79","16.200000000000045","8.435",
"1085344562","-138819296","1992118400","776.61","108","16.0","8.537","154","80","16.0","8.537",
"1085344563","-138819872","1992119168","785.2","108","16.0","8.637","155","79","16.0","8.637",
"1085344564","-138820240","1992120064","793.89","108","16.0","8.743","155","79","16.0","8.743",
"1085344565","-138820464","1992120960","802.72","107","15.799999999999955","8.852","158","79","15.799999999999955","8.852",
"1085344566","-138820608","1992121856","811.59","107","15.799999999999955","8.957","159","79","15.799999999999955","8.957",
"1085344567","-138820704","1992123008","820.6","107","15.799999999999955","9.059","159","80","15.799999999999955","9.059",
"1085344568","-138820752","1992123904","829.71","107","15.600000000000023","9.154","159","80","15.600000000000023","9.154",
"1085344569","-138820784","1992124928","839.0","106","15.600000000000023","9.245","161","80","15.600000000000023","9.245",
"1085344570","-138820800","1992125824","848.35","106","15.600000000000023","9.33","159","80","15.600000000000023","9.33",
"1085344571","-138820816","1992126976","857.57","106","15.399999999999977","9.406","159","80","15.399999999999977","9.406",
"1085344572","-138820832","1992128000","867.01","105","15.399999999999977","9.478","159","81","15.399999999999977","9.478",
"1085344573","-138820864","1992129024","876.68","105","15.399999999999977","9.545","160","81","15.399999999999977","9.545",
"1085344574","-138820912","1992130048","886.25","105","15.200000000000045","9.604","159","81","15.200000000000045","9.604",
"1085344575","-138821040","1992131200","895.78","105","15.200000000000045","9.655","161","81","15.200000000000045","9.655",
"1085344576","-138821312","1992132096","905.41","105","15.200000000000045","9.697","161","80","15.200000000000045","9.697",
"1085344577","-138821824","1992132992","915.12","105","15.200000000000045","9.715","161","82","15.200000000000045","9.715",
"1085344578","-138822528","1992133888","924.88","105","15.200000000000045","9.696","160","83","15.200000000000045","9.696",
"1085344579","-138823376","1992134400","934.5","105","15.200000000000045","9.644","160","84","15.200000000000045","9.644",
"1085344580","-138824336","1992134784","944.11","105","15.200000000000045","9.566","159","83","15.200000000000045","9.566",
"1085344581","-138825344","1992135168","953.77","105","15.399999999999977","9.477","159","82","15.399999999999977","9.477",
"1085344582","-138826352","1992135168","963.07","105","15.399999999999977","9.393","160","83","15.399999999999977","9.393",
"1085344583","-138827344","1992135168","972.42","105","15.600000000000023","9.319","160","83","15.600000000000023","9.319",
"1085344584","-138828352","1992135040","981.71","104","15.600000000000023","9.259","159","83","15.600000000000023","9.259",
"1085344585","-138829328","1992134784","990.95","104","15.600000000000023","9.216","159","83","15.600000000000023","9.216",
"1085344586","-138830272","1992134656","1000.15","104","15.799999999999955","9.183","159","82","15.799999999999955","9.183",
"1085344587","-138831216","1992134272","1009.32","104","15.799999999999955","9.152","159","83","15.799999999999955","9.152",
"1085344588","-138832144","1992133888","1018.47","104","15.799999999999955","9.125","160","83","15.799999999999955","9.125",
"1085344589","-138833040","1992133504","1027.56","104","15.799999999999955","9.102","160","82","15.799999999999955","9.102",
"1085344590","-138833952","1992133120","1036.67","104","15.799999999999955","9.08","159","82","15.799999999999955","9.08",
