Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,1,record,timestamp,"1096455588",s,position_lat,"568794285",semicircles,position_long,"-629762036",semicircles,distance,"113.28",m,enhanced_speed,"12.111",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455589",s,position_lat,"568795115",semicircles,position_long,"-629763617",semicircles,distance,"125.93",m,enhanced_speed,"12.466",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455590",s,position_lat,"568795956",semicircles,position_long,"-629765216",semicircles,distance,"138.63",m,enhanced_speed,"12.736",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455591",s,position_lat,"568796816",semicircles,position_long,"-629766887",semicircles,distance,"151.88",m,enhanced_speed,"13.044",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455592",s,position_lat,"568797646",semicircles,position_long,"-629768591",semicircles,distance,"165.1",m,enhanced_speed,"13.184",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455593",s,position_lat,"568798452",semicircles,position_long,"-629770364",semicircles,distance,"178.55",m,enhanced_speed,"13.371",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455594",s,position_lat,"568799233",semicircles,position_long,"-629772197",semicircles,distance,"192.22",m,enhanced_speed,"13.548",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455595",s,position_lat,"568799983",semicircles,position_long,"-629774076",semicircles,distance,"205.99",m,enhanced_speed,"13.725",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455596",s,position_lat,"568800717",semicircles,position_long,"-629775975",semicircles,distance,"219.75",m,enhanced_speed,"13.865",m/s,enhanced_altitude,"137.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455597",s,position_lat,"568801453",semicircles,position_long,"-629777894",semicircles,distance,"233.58",m,enhanced_speed,"13.903",m/s,enhanced_altitude,"137.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455598",s,position_lat,"568802230",semicircles,position_long,"-629779789",semicircles,distance,"247.58",m,enhanced_speed,"13.819",m/s,enhanced_altitude,"137.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455599",s,position_lat,"568803045",semicircles,position_long,"-629781605",semicircles,distance,"261.3",m,enhanced_speed,"13.688",m/s,enhanced_altitude,"137.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455600",s,position_lat,"568803873",semicircles,position_long,"-629783357",semicircles,distance,"274.75",m,enhanced_speed,"13.464",m/s,enhanced_altitude,"137.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455601",s,position_lat,"568804716",semicircles,position_long,"-629785058",semicircles,distance,"288.05",m,enhanced_speed,"13.212",m/s,enhanced_altitude,"137.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455602",s,position_lat,"568805572",semicircles,position_long,"-629786688",semicircles,distance,"301.03",m,enhanced_speed,"12.979",m/s,enhanced_altitude,"137.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455603",s,position_lat,"568806450",semicircles,position_long,"-629788251",semicircles,distance,"313.82",m,enhanced_speed,"12.802",m/s,enhanced_altitude,"137.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455604",s,position_lat,"568807381",semicircles,position_long,"-629789726",semicircles,distance,"326.5",m,enhanced_speed,"12.69",m/s,enhanced_altitude,"137.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455605",s,position_lat,"568808339",semicircles,position_long,"-629791127",semicircles,distance,"339.07",m,enhanced_speed,"12.503",m/s,enhanced_altitude,"137.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455606",s,position_lat,"568809297",semicircles,position_long,"-629792464",semicircles,distance,"351.36",m,enhanced_speed,"12.223",m/s,enhanced_altitude,"137.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455607",s,position_lat,"568810298",semicircles,position_long,"-629793686",semicircles,distance,"363.43",m,enhanced_speed,"12.055",m/s,enhanced_altitude,"137.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455608",s,position_lat,"568811357",semicircles,position_long,"-629794788",semicircles,distance,"375.45",m,enhanced_speed,"12.027",m/s,enhanced_altitude,"137.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455609",s,position_lat,"568812441",semicircles,position_long,"-629795833",semicircles,distance,"387.45",m,enhanced_speed,"12.055",m/s,enhanced_altitude,"137.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455610",s,position_lat,"568813561",semicircles,position_long,"-629796831",semicircles,distance,"399.65",m,enhanced_speed,"12.055",m/s,enhanced_altitude,"137.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455611",s,position_lat,"568814665",semicircles,position_long,"-629797780",semicircles,distance,"411.45",m,enhanced_speed,"11.859",m/s,enhanced_altitude,"137.79999999999995",m,temperature,"12",C,unknown,"1",,
Data,1,record,timestamp,"1096455612",s,position_lat,"568815743",semicircles,position_long,"-629798747",semicircles,distance,"423.25",m,enhanced_speed,"11.542",m/s,enhanced_altitude,"137.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455613",s,position_lat,"568816740",semicircles,position_long,"-629799745",semicircles,distance,"434.54",m,enhanced_speed,"11.132",m/s,enhanced_altitude,"137.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455614",s,position_lat,"568817655",semicircles,position_long,"-629800757",semicircles,distance,"445.12",m,enhanced_speed,"10.777",m/s,enhanced_altitude,"138.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455615",s,position_lat,"568818534",semicircles,position_long,"-629801769",semicircles,distance,"455.46",m,enhanced_speed,"10.404",m/s,enhanced_altitude,"138.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455616",s,position_lat,"568819344",semicircles,position_long,"-629802822",semicircles,distance,"465.44",m,enhanced_speed,"10.003",m/s,enhanced_altitude,"138.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455617",s,position_lat,"568820083",semicircles,position_long,"-629803926",semicircles,distance,"475.28",m,enhanced_speed,"9.592",m/s,enhanced_altitude,"138.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455618",s,position_lat,"568820778",semicircles,position_long,"-629804987",semicircles,distance,"484.6",m,enhanced_speed,"9.247",m/s,enhanced_altitude,"138.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455619",s,position_lat,"568821421",semicircles,position_long,"-629806050",semicircles,distance,"493.55",m,enhanced_speed,"8.929",m/s,enhanced_altitude,"138.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455620",s,position_lat,"568822030",semicircles,position_long,"-629807066",semicircles,distance,"502.16",m,enhanced_speed,"8.5",m/s,enhanced_altitude,"139.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455621",s,position_lat,"568822632",semicircles,position_long,"-629808056",semicircles,distance,"510.51",m,enhanced_speed,"8.416",m/s,enhanced_altitude,"139.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455622",s,position_lat,"568823222",semicircles,position_long,"-629809051",semicircles,distance,"518.85",m,enhanced_speed,"8.314",m/s,enhanced_altitude,"139.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455623",s,position_lat,"568823867",semicircles,position_long,"-629809954",semicircles,distance,"527.12",m,enhanced_speed,"8.183",m/s,enhanced_altitude,"139.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455624",s,position_lat,"568824506",semicircles,position_long,"-629810832",semicircles,distance,"535.25",m,enhanced_speed,"8.183",m/s,enhanced_altitude,"139.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455625",s,position_lat,"568825160",semicircles,position_long,"-629811726",semicircles,distance,"543.51",m,enhanced_speed,"8.267",m/s,enhanced_altitude,"140.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455626",s,position_lat,"568825827",semicircles,position_long,"-629812598",semicircles,distance,"551.87",m,enhanced_speed,"8.183",m/s,enhanced_altitude,"140.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455627",s,position_lat,"568826507",semicircles,position_long,"-629813426",semicircles,distance,"560.03",m,enhanced_speed,"8.276",m/s,enhanced_altitude,"140.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455628",s,position_lat,"568827223",semicircles,position_long,"-629814259",semicircles,distance,"568.42",m,enhanced_speed,"8.416",m/s,enhanced_altitude,"140.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455629",s,position_lat,"568827928",semicircles,position_long,"-629815069",semicircles,distance,"576.75",m,enhanced_speed,"8.146",m/s,enhanced_altitude,"140.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455630",s,position_lat,"568828651",semicircles,position_long,"-629815853",semicircles,distance,"585.2",m,enhanced_speed,"8.099",m/s,enhanced_altitude,"140.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455631",s,position_lat,"568829345",semicircles,position_long,"-629816616",semicircles,distance,"593.26",m,enhanced_speed,"8.099",m/s,enhanced_altitude,"141.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455632",s,position_lat,"568830029",semicircles,position_long,"-629817414",semicircles,distance,"601.41",m,enhanced_speed,"8.108",m/s,enhanced_altitude,"141.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455633",s,position_lat,"568830722",semicircles,position_long,"-629818171",semicircles,distance,"609.46",m,enhanced_speed,"8.09",m/s,enhanced_altitude,"141.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455634",s,position_lat,"568831410",semicircles,position_long,"-629818932",semicircles,distance,"617.4",m,enhanced_speed,"8.09",m/s,enhanced_altitude,"141.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455635",s,position_lat,"568832111",semicircles,position_long,"-629819708",semicircles,distance,"625.55",m,enhanced_speed,"8.127",m/s,enhanced_altitude,"141.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455636",s,position_lat,"568832803",semicircles,position_long,"-629820508",semicircles,distance,"633.69",m,enhanced_speed,"8.22",m/s,enhanced_altitude,"141.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455637",s,position_lat,"568833501",semicircles,position_long,"-629821367",semicircles,distance,"642.15",m,enhanced_speed,"8.379",m/s,enhanced_altitude,"141.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455638",s,position_lat,"568834182",semicircles,position_long,"-629822263",semicircles,distance,"650.65",m,enhanced_speed,"8.463",m/s,enhanced_altitude,"141.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455639",s,position_lat,"568834869",semicircles,position_long,"-629823151",semicircles,distance,"659.05",m,enhanced_speed,"8.538",m/s,enhanced_altitude,"141.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455640",s,position_lat,"568835577",semicircles,position_long,"-629824074",semicircles,distance,"667.88",m,enhanced_speed,"8.584",m/s,enhanced_altitude,"141.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455641",s,position_lat,"568836255",semicircles,position_long,"-629825016",semicircles,distance,"676.53",m,enhanced_speed,"8.575",m/s,enhanced_altitude,"141.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455642",s,position_lat,"568836935",semicircles,position_long,"-629825978",semicircles,distance,"685.38",m,enhanced_speed,"8.594",m/s,enhanced_altitude,"141.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455643",s,position_lat,"568837601",semicircles,position_long,"-629826919",semicircles,distance,"693.98",m,enhanced_speed,"8.584",m/s,enhanced_altitude,"141.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455644",s,position_lat,"568838269",semicircles,position_long,"-629827812",semicircles,distance,"702.33",m,enhanced_speed,"8.482",m/s,enhanced_altitude,"141.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455645",s,position_lat,"568838922",semicircles,position_long,"-629828718",semicircles,distance,"710.67",m,enhanced_speed,"8.323",m/s,enhanced_altitude,"141.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455646",s,position_lat,"568839546",semicircles,position_long,"-629829629",semicircles,distance,"718.9",m,enhanced_speed,"8.099",m/s,enhanced_altitude,"142.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455647",s,position_lat,"568840150",semicircles,position_long,"-629830479",semicircles,distance,"726.67",m,enhanced_speed,"7.81",m/s,enhanced_altitude,"142.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455648",s,position_lat,"568840741",semicircles,position_long,"-629831275",semicircles,distance,"734.1",m,enhanced_speed,"7.521",m/s,enhanced_altitude,"142.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455649",s,position_lat,"568841306",semicircles,position_long,"-629832048",semicircles,distance,"741.3",m,enhanced_speed,"7.185",m/s,enhanced_altitude,"142.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455650",s,position_lat,"568841841",semicircles,position_long,"-629832787",semicircles,distance,"748.13",m,enhanced_speed,"6.867",m/s,enhanced_altitude,"142.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455651",s,position_lat,"568842332",semicircles,position_long,"-629833504",semicircles,distance,"754.55",m,enhanced_speed,"6.485",m/s,enhanced_altitude,"142.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455652",s,position_lat,"568842843",semicircles,position_long,"-629834206",semicircles,distance,"761.0",m,enhanced_speed,"6.522",m/s,enhanced_altitude,"142.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455653",s,position_lat,"568843357",semicircles,position_long,"-629834931",semicircles,distance,"767.53",m,enhanced_speed,"6.615",m/s,enhanced_altitude,"143.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455654",s,position_lat,"568843881",semicircles,position_long,"-629835633",semicircles,distance,"774.19",m,enhanced_speed,"6.522",m/s,enhanced_altitude,"143.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455655",s,position_lat,"568844401",semicircles,position_long,"-629836304",semicircles,distance,"780.58",m,enhanced_speed,"6.513",m/s,enhanced_altitude,"143.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455656",s,position_lat,"568844920",semicircles,position_long,"-629836985",semicircles,distance,"787.11",m,enhanced_speed,"6.42",m/s,enhanced_altitude,"143.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455657",s,position_lat,"568845428",semicircles,position_long,"-629837676",semicircles,distance,"793.45",m,enhanced_speed,"6.559",m/s,enhanced_altitude,"143.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455658",s,position_lat,"568845934",semicircles,position_long,"-629838389",semicircles,distance,"799.98",m,enhanced_speed,"6.494",m/s,enhanced_altitude,"146.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455659",s,position_lat,"568846447",semicircles,position_long,"-629839110",semicircles,distance,"806.6",m,enhanced_speed,"6.513",m/s,enhanced_altitude,"146.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455660",s,position_lat,"568846963",semicircles,position_long,"-629839768",semicircles,distance,"812.99",m,enhanced_speed,"6.41",m/s,enhanced_altitude,"147.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455661",s,position_lat,"568847443",semicircles,position_long,"-629840452",semicircles,distance,"819.1",m,enhanced_speed,"6.373",m/s,enhanced_altitude,"147.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455662",s,position_lat,"568847945",semicircles,position_long,"-629841133",semicircles,distance,"825.47",m,enhanced_speed,"6.28",m/s,enhanced_altitude,"147.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455663",s,position_lat,"568848436",semicircles,position_long,"-629841817",semicircles,distance,"831.7",m,enhanced_speed,"6.364",m/s,enhanced_altitude,"147.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455664",s,position_lat,"568848935",semicircles,position_long,"-629842528",semicircles,distance,"838.16",m,enhanced_speed,"6.373",m/s,enhanced_altitude,"147.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455665",s,position_lat,"568849427",semicircles,position_long,"-629843246",semicircles,distance,"844.61",m,enhanced_speed,"6.298",m/s,enhanced_altitude,"147.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455666",s,position_lat,"568849921",semicircles,position_long,"-629844003",semicircles,distance,"851.15",m,enhanced_speed,"6.541",m/s,enhanced_altitude,"150.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455667",s,position_lat,"568850442",semicircles,position_long,"-629844732",semicircles,distance,"857.88",m,enhanced_speed,"6.569",m/s,enhanced_altitude,"151.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455668",s,position_lat,"568850991",semicircles,position_long,"-629845433",semicircles,distance,"864.64",m,enhanced_speed,"6.671",m/s,enhanced_altitude,"151.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455669",s,position_lat,"568851512",semicircles,position_long,"-629846198",semicircles,distance,"871.46",m,enhanced_speed,"6.765",m/s,enhanced_altitude,"151.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455670",s,position_lat,"568852013",semicircles,position_long,"-629846977",semicircles,distance,"878.17",m,enhanced_speed,"6.709",m/s,enhanced_altitude,"151.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455671",s,position_lat,"568852527",semicircles,position_long,"-629847778",semicircles,distance,"885.12",m,enhanced_speed,"6.755",m/s,enhanced_altitude,"151.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455672",s,position_lat,"568853040",semicircles,position_long,"-629848583",semicircles,distance,"892.12",m,enhanced_speed,"6.737",m/s,enhanced_altitude,"151.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455673",s,position_lat,"568853502",semicircles,position_long,"-629849420",semicircles,distance,"898.95",m,enhanced_speed,"6.718",m/s,enhanced_altitude,"151.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455674",s,position_lat,"568853968",semicircles,position_long,"-629850262",semicircles,distance,"905.77",m,enhanced_speed,"6.746",m/s,enhanced_altitude,"151.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455675",s,position_lat,"568854458",semicircles,position_long,"-629851066",semicircles,distance,"912.61",m,enhanced_speed,"6.671",m/s,enhanced_altitude,"152.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455676",s,position_lat,"568854925",semicircles,position_long,"-629851894",semicircles,distance,"919.43",m,enhanced_speed,"6.643",m/s,enhanced_altitude,"152.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455677",s,position_lat,"568855327",semicircles,position_long,"-629852739",semicircles,distance,"925.9",m,enhanced_speed,"6.476",m/s,enhanced_altitude,"153.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455678",s,position_lat,"568855737",semicircles,position_long,"-629853614",semicircles,distance,"932.62",m,enhanced_speed,"6.485",m/s,enhanced_altitude,"155.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455679",s,position_lat,"568856119",semicircles,position_long,"-629854480",semicircles,distance,"939.14",m,enhanced_speed,"6.392",m/s,enhanced_altitude,"155.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455680",s,position_lat,"568856497",semicircles,position_long,"-629855340",semicircles,distance,"945.57",m,enhanced_speed,"6.392",m/s,enhanced_altitude,"155.79999999999995",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455681",s,position_lat,"568856859",semicircles,position_long,"-629856208",semicircles,distance,"952.04",m,enhanced_speed,"6.289",m/s,enhanced_altitude,"156.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455682",s,position_lat,"568857221",semicircles,position_long,"-629857058",semicircles,distance,"958.33",m,enhanced_speed,"6.289",m/s,enhanced_altitude,"156.0",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455683",s,position_lat,"568857587",semicircles,position_long,"-629857942",semicircles,distance,"964.9",m,enhanced_speed,"6.354",m/s,enhanced_altitude,"156.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455684",s,position_lat,"568857928",semicircles,position_long,"-629858836",semicircles,distance,"971.35",m,enhanced_speed,"6.466",m/s,enhanced_altitude,"156.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455685",s,position_lat,"568858281",semicircles,position_long,"-629859750",semicircles,distance,"977.98",m,enhanced_speed,"6.587",m/s,enhanced_altitude,"156.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455686",s,position_lat,"568858650",semicircles,position_long,"-629860670",semicircles,distance,"984.69",m,enhanced_speed,"6.662",m/s,enhanced_altitude,"156.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455687",s,position_lat,"568858994",semicircles,position_long,"-629861612",semicircles,distance,"991.5",m,enhanced_speed,"6.559",m/s,enhanced_altitude,"156.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455688",s,position_lat,"568859347",semicircles,position_long,"-629862524",semicircles,distance,"998.09",m,enhanced_speed,"6.615",m/s,enhanced_altitude,"158.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455689",s,position_lat,"568859686",semicircles,position_long,"-629863443",semicircles,distance,"1004.74",m,enhanced_speed,"6.541",m/s,enhanced_altitude,"159.20000000000005",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455690",s,position_lat,"568860087",semicircles,position_long,"-629864337",semicircles,distance,"1011.46",m,enhanced_speed,"6.802",m/s,enhanced_altitude,"159.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455691",s,position_lat,"568860539",semicircles,position_long,"-629865216",semicircles,distance,"1018.4",m,enhanced_speed,"7.063",m/s,enhanced_altitude,"159.39999999999998",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455692",s,position_lat,"568861026",semicircles,position_long,"-629866118",semicircles,distance,"1025.69",m,enhanced_speed,"7.362",m/s,enhanced_altitude,"159.60000000000002",m,temperature,"11",C,unknown,"1",,
Data,1,record,timestamp,"1096455693",s,position_lat,"568861596",semicircles,position_long,"-629867029",semicircles,distance,"1033.49",m,enhanced_speed,"7.875",m/s,enhanced_altitude,"159.79999999999995",m,temperature,"11",C,unknown,"1",,
