record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1087061860","567663724","-628912992","3.75","3.807","47.60000000000002","61","23","61",,,
"1087061861","567663506","-628913499","7.7","4.245","47.60000000000002","62","23","62",,,
"1087061862","567663220","-628914072","12.25","4.749","47.60000000000002","63","23","63",,,
"1087061863","567662911","-628914644","16.86","5.095","47.60000000000002","64","23","64",,,
"1087061864","567662599","-628915247","21.69","5.384","47.60000000000002","64","23","64",,,
"1087061865","567662286","-628915915","26.6","5.561","47.799999999999955","64","23","64",,,
"1087061866","567661928","-628916646","32.27","5.785","48.200000000000045","64","23","64",,,
"1087061867","567661526","-628917391","38.27","5.99","48.200000000000045","64","23","64",,,
"1087061868","567661142","-628918165","44.28","6.14","48.39999999999998","64","23","64",,,
"1087061869","567660745","-628918969","50.57","6.186","48.39999999999998","64","23","64",,,
"1087061870","567660328","-628919758","56.9","6.298","48.39999999999998","64","23","64",,,
"1087061871","567659903","-628920546","63.17","6.392","48.39999999999998","64","23","64",,,
"1087061872","567659477","-628921377","69.75","6.485","48.39999999999998","64","23","64",,,
"1087061873","567659028","-628922196","76.44","6.569","48.200000000000045","64","23","64",,,
"1087061874","567658586","-628923017","82.99","6.69","48.0","64","23","64",,,
"1087061875","567658145","-628923885","89.86","6.793","48.0","64","23","64",,,
"1087061876","567657689","-628924749","96.77","6.989","47.799999999999955","64","23","64",,,
"1087061877","567657230","-628925640","103.81","7.101","47.60000000000002","64","23","64",,,
"1087061878","567656762","-628926561","111.14","7.213","47.60000000000002","64","23","64",,,
"1087061879","567656298","-628927495","118.43","7.381","47.39999999999998","64","23","64",,,
"1087061880","567655807","-628928446","125.97","7.595","47.39999999999998","64","23","64",,,
"1087061881","567655311","-628929380","133.4","7.642","47.200000000000045","64","23","64",,,
"1087061882","567654788","-628930314","140.94","7.716","47.0","64","23","64",,,
"1087061883","567654246","-628931334","149.19","7.828","46.799999999999955","64","23","64",,,
"1087061884","567653699","-628932334","157.35","7.931","46.60000000000002","64","23","64",,,
"1087061885","567653191","-628933364","165.34","7.978","46.39999999999998","64","23","64",,,
"1087061886","567652686","-628934437","173.7","7.987","46.200000000000045","64","23","64",,,
"1087061887","567652195","-628935438","181.52","7.884","46.200000000000045","64","23","64",,,
"1087061888","567651682","-628936420","189.38","7.828","46.0","64","23","64",,,
"1087061889","567651140","-628937305","196.88","7.642","45.60000000000002","64","23","64",,,
"1087061890","567650602","-628938195","204.35","7.614","45.39999999999998","64","23","64",,,
"1087061891","567650065","-628939128","212.03","7.623","45.200000000000045","64","23","64",,,
"1087061892","567649548","-628940105","219.8","7.577","45.0","64","23","64",,,
"1087061893","567648896","-628940874","227.27","7.437","45.0","64","23","64",,,
"1087061894","567648051","-628941141","235.33","7.474","44.799999999999955","64","23","64",,,
"1087061895","567647307","-628940829","242.39","7.455","44.60000000000002","64","23","64",,,
"1087061896","567646614","-628940173","249.95","7.903","44.60000000000002","64","23","64",,,
"1087061897","567645894","-628939427","258.08","8.379","44.200000000000045","64","23","64",,,
"1087061898","567645157","-628938590","266.75","8.734","44.0","69","23","69",,,
"1087061899","567644379","-628937722","275.85","9.051","43.60000000000002","69","23","69",,,
"1087061900","567643584","-628936844","285.15","9.321","43.39999999999998","69","23","69",,,
"1087061901","567642759","-628935969","294.56","9.611","43.200000000000045","73","23","73",,,
"1087061902","567641859","-628935112","304.42","9.947","42.799999999999955","73","23","73",,,
"1087061903","567640883","-628934287","315.0","10.226","42.200000000000045","73","23","73",,,
"1087061904","567639865","-628933527","325.74","10.478","42.0","73","23","73",,,
"1087061905","567638834","-628932823","336.24","10.749","41.60000000000002","73","23","73",,,
"1087061906","567637739","-628932141","347.34","11.001","41.39999999999998","73","23","73",,,
"1087061907","567636612","-628931594","358.33","11.132","41.0","73","23","73",,,
"1087061908","567635432","-628931159","369.75","11.281","40.60000000000002","73","23","73",,,
"1087061909","567634262","-628930784","380.9","11.327","40.200000000000045","73","23","73",,,
"1087061910","567633096","-628930403","391.98","11.234","40.0","73","23","73",,,
"1087061911","567631936","-628930006","403.02","11.048","39.39999999999998","73","23","73",,,
"1087061912","567630772","-628929606","414.1","10.898","39.0","73","23","73",,,
"1087061913","567629644","-628929231","424.98","10.488","38.799999999999955","73","23","73",,,
"1087061914","567628577","-628928893","435.15","10.142","38.60000000000002","73","23","73",,,
"1087061915","567627539","-628928592","445.16","9.807","38.39999999999998","73","23","73",,,
"1087061916","567626581","-628928365","454.07","9.405","38.39999999999998","73","23","73",,,
"1087061917","567625603","-628928170","463.2","9.125","38.39999999999998","73","23","1",,,
"1087061918","567624626","-628928004","472.4","8.883","38.200000000000045","73","23","1",,,
"1087061919","567623710","-628927834","480.99","8.482","38.39999999999998","73","23","1",,,
"1087061920","567622851","-628927641","489.13","7.94","38.39999999999998","73","23","1",,,
"1087061921","567622105","-628927497","496.21","6.942","38.60000000000002","73","23","1",,,
"1087061922","567621561","-628927426","501.31","5.197","38.799999999999955","73","23","1",,,
"1087061923","567621190","-628927423","504.76","3.378","38.799999999999955","73","23","1",,,
"1087061924","567620947","-628927371","506.99","2.165","39.200000000000045","73","23","1",,,
"1087061925","567620812","-628927289","508.39","1.157","39.39999999999998","89","23","89",,,
"1087061926","567620637","-628927195","510.02","1.596","39.60000000000002","89","23","89",,,
"1087061927","567620442","-628927062","512.0","1.997","39.799999999999955","89","23","89",,,
"1087061928","567620221","-628926992","514.14","2.155","39.799999999999955","88","23","88",,,
"1087061929","567620001","-628926924","516.28","2.183","39.799999999999955","88","23","88",,,
"1087061930","567619798","-628926853","518.05","2.127","40.0","88","23","88",,,
"1087061931","567619638","-628926840","519.71","1.288","40.0","88","23","88",,,
"1087061932","567619584","-628926804","520.33","0.532","40.200000000000045","88","23","88",,,
"1087061933","567619508","-628926728","521.04","0.84","40.200000000000045","89","23","89",,,
"1087061934","567619353","-628926712","522.35","1.372","40.200000000000045","88","23","88",,,
"1087061935","567619167","-628926685","524.12","1.512","40.200000000000045","88","23","88",,,
"1087061936","567619022","-628926705","525.67","1.073","40.39999999999998","88","23","88",,,
"1087061937","567618987","-628926672","526.21","0.383","40.39999999999998","88","23","88",,,
"1087061938","567618978","-628926652","526.21","0.205","40.39999999999998","87","23","87",,,
"1087061943","567618427","-628926693","526.21","3.126","40.799999999999955","84","23","84","18.35",,
"1087061944","567618037","-628926579","529.96","3.742","40.799999999999955","84","23","84","18.35",,
"1087061945","567617563","-628926463","534.48","4.497","40.799999999999955","84","23","84","17.75",,
"1087061946","567617038","-628926333","539.46","5.048","40.799999999999955","84","23","84","17.75",,
"1087061947","567616464","-628926167","544.85","5.552","40.799999999999955","84","23","84","17.75",,
"1087061948","567615812","-628925906","551.3","6.168","41.0","85","23","85","17.75",,
"1087061949","567615146","-628925699","557.75","6.457","41.200000000000045","86","23","86","17.75",,
"1087061950","567614461","-628925538","564.2","6.718","41.200000000000045","88","23","88","17.74",,
"1087061951","567613746","-628925360","570.93","6.961","41.39999999999998","90","24","90","17.74",,
"1087061952","567613028","-628925157","577.66","7.035","41.39999999999998","92","24","92","17.74",,
"1087061953","567612270","-628924961","584.86","7.175","41.39999999999998","93","24","93","17.74",,
"1087061954","567611513","-628924726","592.0","7.325","41.39999999999998","94","24","94","17.74",,
"1087061955","567610731","-628924512","599.44","7.409","41.39999999999998","95","24","95","17.73",,
"1087061956","567609961","-628924289","606.65","7.483","41.39999999999998","95","24","95","17.73",,
"1087061957","567609169","-628924024","614.2","7.549","41.39999999999998","95","24","95","17.73",,
"1087061958","567608376","-628923739","621.92","7.567","41.39999999999998","96","24","96","17.73",,
"1087061959","567607597","-628923473","629.21","7.605","41.39999999999998","96","24","96","17.73",,
"1087061960","567606784","-628923260","636.89","7.633","41.39999999999998","96","24","96","17.73",,
