Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1077721339",s,position_lat,"644134720",semicircles,position_long,"-18392320",semicircles,distance,"4.46",m,heart_rate,"155",bpm,altitude,"123.79999999999995",m,speed,"12.414",m/s,power,"393",watts,cadence,"106",rpm,enhanced_altitude,"123.79999999999995",m,enhanced_speed,"12.414",m/s,
Data,3,record,timestamp,"1077721340",s,position_lat,"644136000",semicircles,position_long,"-18392874",semicircles,distance,"17.27",m,heart_rate,"156",bpm,altitude,"123.39999999999998",m,speed,"12.769",m/s,power,"433",watts,cadence,"107",rpm,enhanced_altitude,"123.39999999999998",m,enhanced_speed,"12.769",m/s,
Data,3,record,timestamp,"1077721341",s,position_lat,"644137408",semicircles,position_long,"-18393406",semicircles,distance,"30.23",m,heart_rate,"157",bpm,altitude,"123.20000000000005",m,speed,"13.144",m/s,power,"433",watts,cadence,"107",rpm,enhanced_altitude,"123.20000000000005",m,enhanced_speed,"13.144",m/s,
Data,3,record,timestamp,"1077721342",s,position_lat,"644138752",semicircles,position_long,"-18393972",semicircles,distance,"43.39",m,heart_rate,"158",bpm,altitude,"123.0",m,speed,"13.485",m/s,power,"426",watts,cadence,"108",rpm,enhanced_altitude,"123.0",m,enhanced_speed,"13.485",m/s,
Data,3,record,timestamp,"1077721343",s,position_lat,"644140160",semicircles,position_long,"-18394588",semicircles,distance,"57.19",m,heart_rate,"159",bpm,altitude,"122.60000000000002",m,speed,"13.808",m/s,power,"426",watts,cadence,"108",rpm,enhanced_altitude,"122.60000000000002",m,enhanced_speed,"13.808",m/s,
Data,3,record,timestamp,"1077721344",s,position_lat,"644141632",semicircles,position_long,"-18395220",semicircles,distance,"71.14",m,heart_rate,"160",bpm,altitude,"122.39999999999998",m,speed,"14.075",m/s,power,"393",watts,cadence,"108",rpm,enhanced_altitude,"122.39999999999998",m,enhanced_speed,"14.075",m/s,
Data,3,record,timestamp,"1077721345",s,position_lat,"644143104",semicircles,position_long,"-18395838",semicircles,distance,"85.16",m,heart_rate,"160",bpm,altitude,"122.0",m,speed,"14.3",m/s,power,"366",watts,cadence,"109",rpm,enhanced_altitude,"122.0",m,enhanced_speed,"14.3",m/s,
Data,3,record,timestamp,"1077721346",s,position_lat,"644144640",semicircles,position_long,"-18396470",semicircles,distance,"99.73",m,heart_rate,"161",bpm,altitude,"121.60000000000002",m,speed,"14.488",m/s,power,"309",watts,cadence,"108",rpm,enhanced_altitude,"121.60000000000002",m,enhanced_speed,"14.488",m/s,
Data,3,record,timestamp,"1077721347",s,position_lat,"644146112",semicircles,position_long,"-18397102",semicircles,distance,"114.29",m,heart_rate,"161",bpm,altitude,"121.39999999999998",m,speed,"14.625",m/s,power,"299",watts,cadence,"107",rpm,enhanced_altitude,"121.39999999999998",m,enhanced_speed,"14.625",m/s,
Data,3,record,timestamp,"1077721348",s,position_lat,"644147648",semicircles,position_long,"-18397724",semicircles,distance,"128.87",m,heart_rate,"162",bpm,altitude,"121.0",m,speed,"14.801",m/s,power,"299",watts,cadence,"107",rpm,enhanced_altitude,"121.0",m,enhanced_speed,"14.801",m/s,
Data,3,record,timestamp,"1077721349",s,position_lat,"644149248",semicircles,position_long,"-18398348",semicircles,distance,"143.9",m,heart_rate,"162",bpm,altitude,"120.60000000000002",m,speed,"14.978",m/s,power,"314",watts,cadence,"106",rpm,enhanced_altitude,"120.60000000000002",m,enhanced_speed,"14.978",m/s,
Data,3,record,timestamp,"1077721350",s,position_lat,"644150784",semicircles,position_long,"-18398970",semicircles,distance,"158.96",m,heart_rate,"163",bpm,altitude,"120.39999999999998",m,speed,"15.148",m/s,power,"314",watts,cadence,"106",rpm,enhanced_altitude,"120.39999999999998",m,enhanced_speed,"15.148",m/s,
Data,3,record,timestamp,"1077721351",s,position_lat,"644152384",semicircles,position_long,"-18399580",semicircles,distance,"174.08",m,heart_rate,"163",bpm,altitude,"120.0",m,speed,"15.29",m/s,power,"327",watts,cadence,"104",rpm,enhanced_altitude,"120.0",m,enhanced_speed,"15.29",m/s,
Data,3,record,timestamp,"1077721352",s,position_lat,"644153984",semicircles,position_long,"-18400172",semicircles,distance,"189.56",m,heart_rate,"163",bpm,altitude,"119.60000000000002",m,speed,"15.445",m/s,power,"327",watts,cadence,"104",rpm,enhanced_altitude,"119.60000000000002",m,enhanced_speed,"15.445",m/s,
Data,3,record,timestamp,"1077721353",s,position_lat,"644155584",semicircles,position_long,"-18400778",semicircles,distance,"205.08",m,heart_rate,"163",bpm,altitude,"119.20000000000005",m,speed,"15.589",m/s,power,"341",watts,cadence,"104",rpm,enhanced_altitude,"119.20000000000005",m,enhanced_speed,"15.589",m/s,
Data,3,record,timestamp,"1077721354",s,position_lat,"644157248",semicircles,position_long,"-18401402",semicircles,distance,"220.68",m,heart_rate,"164",bpm,altitude,"119.0",m,speed,"15.727",m/s,power,"350",watts,cadence,"104",rpm,enhanced_altitude,"119.0",m,enhanced_speed,"15.727",m/s,
Data,3,record,timestamp,"1077721355",s,position_lat,"644158912",semicircles,position_long,"-18402056",semicircles,distance,"236.49",m,heart_rate,"164",bpm,altitude,"118.60000000000002",m,speed,"15.775",m/s,power,"248",watts,cadence,"104",rpm,enhanced_altitude,"118.60000000000002",m,enhanced_speed,"15.775",m/s,
Data,3,record,timestamp,"1077721356",s,position_lat,"644160576",semicircles,position_long,"-18402726",semicircles,distance,"252.3",m,heart_rate,"164",bpm,altitude,"118.20000000000005",m,speed,"15.825",m/s,power,"356",watts,cadence,"102",rpm,enhanced_altitude,"118.20000000000005",m,enhanced_speed,"15.825",m/s,
Data,3,record,timestamp,"1077721357",s,position_lat,"644162176",semicircles,position_long,"-18403486",semicircles,distance,"268.37",m,heart_rate,"164",bpm,altitude,"118.0",m,speed,"15.889",m/s,power,"356",watts,cadence,"102",rpm,enhanced_altitude,"118.0",m,enhanced_speed,"15.889",m/s,
Data,3,record,timestamp,"1077721358",s,position_lat,"644163776",semicircles,position_long,"-18404504",semicircles,distance,"284.04",m,heart_rate,"164",bpm,altitude,"117.79999999999995",m,speed,"15.857",m/s,power,"304",watts,cadence,"103",rpm,enhanced_altitude,"117.79999999999995",m,enhanced_speed,"15.857",m/s,
Data,3,record,timestamp,"1077721359",s,position_lat,"644165312",semicircles,position_long,"-18405642",semicircles,distance,"299.89",m,heart_rate,"164",bpm,altitude,"117.79999999999995",m,speed,"15.838",m/s,power,"304",watts,cadence,"103",rpm,enhanced_altitude,"117.79999999999995",m,enhanced_speed,"15.838",m/s,
Data,3,record,timestamp,"1077721360",s,position_lat,"644166848",semicircles,position_long,"-18406876",semicircles,distance,"315.67",m,heart_rate,"164",bpm,altitude,"117.79999999999995",m,speed,"15.708",m/s,power,"287",watts,cadence,"101",rpm,enhanced_altitude,"117.79999999999995",m,enhanced_speed,"15.708",m/s,
Data,3,record,timestamp,"1077721361",s,position_lat,"644168384",semicircles,position_long,"-18408142",semicircles,distance,"331.31",m,heart_rate,"164",bpm,altitude,"117.60000000000002",m,speed,"15.609",m/s,power,"287",watts,cadence,"101",rpm,enhanced_altitude,"117.60000000000002",m,enhanced_speed,"15.609",m/s,
