record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.temperature[C],record.unknown,
"1092063801","567531490","-639041708","608.37","3.368","11.399999999999977","28","1",
"1092063802","567531859","-639041875","611.94","3.452","12.200000000000045","28","1",
"1092063803","567532212","-639042029","615.43","3.322","12.600000000000023","28","1",
"1092063804","567532602","-639042175","619.16","3.667","12.799999999999955","28","1",
"1092063805","567532994","-639042355","623.05","3.779","13.200000000000045","28","1",
"1092063806","567533357","-639042545","626.59","3.723","13.600000000000023","28","1",
"1092063807","567533722","-639042815","630.36","3.798","13.799999999999955","28","1",
"1092063808","567534088","-639043124","634.32","3.854","14.0","28","1",
"1092063809","567534435","-639043439","638.18","3.826","14.200000000000045","28","1",
"1092063810","567534774","-639043739","641.79","3.872","14.200000000000045","28","1",
"1092063811","567535084","-639044140","645.57","3.807","14.600000000000023","28","1",
"1092063812","567535398","-639044550","649.52","3.63","15.0","28","1",
"1092063813","567535691","-639044912","653.09","3.462","15.200000000000045","28","1",
"1092063814","567535986","-639045262","656.63","3.424","15.399999999999977","28","1",
"1092063815","567536276","-639045638","660.24","3.508","15.799999999999955","28","1",
"1092063816","567536542","-639046020","663.68","3.49","16.200000000000045","28","1",
"1092063817","567536819","-639046438","667.34","3.536","16.600000000000023","28","1",
"1092063818","567537144","-639046706","670.77","3.424","16.799999999999955","28","1",
"1092063819","567537491","-639046932","674.3","3.48","17.200000000000045","28","1",
"1092063820","567537782","-639047229","677.7","3.266","17.399999999999977","28","1",
"1092063821","567538053","-639047507","680.76","3.228","17.799999999999955","28","1",
"1092063822","567538343","-639047767","683.86","3.275","18.0","28","1",
"1092063823","567538637","-639047974","686.91","3.079","18.600000000000023","28","1",
"1092063824","567538940","-639048165","690.06","3.126","19.200000000000045","28","1",
"1092063825","567539258","-639048315","693.05","3.312","19.799999999999955","28","1",
"1092063826","567539603","-639048403","696.27","3.238","20.200000000000045","28","1",
"1092063827","567539954","-639048501","699.49","3.238","20.399999999999977","28","1",
"1092063828","567540377","-639048539","703.57","3.564","20.799999999999955","28","1",
"1092063829","567540743","-639048547","707.01","3.424","21.0","28","1",
"1092063830","567541108","-639048527","710.38","3.415","21.399999999999977","28","1",
"1092063831","567541503","-639048504","713.99","3.62","21.600000000000023","28","1",
"1092063832","567541902","-639048465","717.74","3.611","22.0","28","1",
"1092063833","567542276","-639048437","721.29","3.452","22.200000000000045","28","1",
"1092063834","567542622","-639048374","724.51","3.266","22.399999999999977","27","1",
"1092063835","567542960","-639048308","727.64","3.154","22.600000000000023","27","1",
"1092063836","567543283","-639048201","730.88","2.958","22.799999999999955","27","1",
"1092063837","567543534","-639048088","733.18","2.678","23.200000000000045","27","1",
"1092063838","567543833","-639047999","735.97","2.678","23.200000000000045","27","1",
"1092063839","567544134","-639047898","738.98","2.659","23.200000000000045","27","1",
"1092063840","567544410","-639047797","741.6","2.678","23.399999999999977","27","1",
"1092063841","567544685","-639047672","744.27","2.706","23.600000000000023","27","1",
"1092063842","567544975","-639047545","747.12","2.827","24.0","27","1",
"1092063843","567545264","-639047420","749.82","2.893","24.399999999999977","27","1",
"1092063844","567545566","-639047316","752.71","2.818","24.799999999999955","27","1",
"1092063845","567545866","-639047171","755.63","2.781","25.399999999999977","27","1",
"1092063846","567546171","-639047052","758.5","2.743","25.799999999999955","27","1",
"1092063847","567546448","-639047049","761.0","2.342","26.200000000000045","27","1",
"1092063848","567546770","-639046986","764.09","2.473","26.600000000000023","27","1",
"1092063849","567547063","-639046943","767.06","2.342","27.0","27","1",
"1092063850","567547344","-639046860","769.7","2.715","27.399999999999977","27","1",
"1092063851","567547628","-639046783","772.39","2.734","27.600000000000023","27","1",
"1092063852","567547968","-639046694","775.58","3.219","28.0","27","1",
"1092063853","567548301","-639046644","778.75","3.172","28.399999999999977","27","1",
"1092063854","567548656","-639046661","782.09","3.387","28.600000000000023","27","1",
"1092063855","567549020","-639046608","785.46","3.555","29.0","27","1",
"1092063856","567549414","-639046644","789.06","3.76","29.399999999999977","27","1",
"1092063857","567549823","-639046588","792.93","3.779","29.799999999999955","27","1",
"1092063858","567550232","-639046605","796.71","3.863","30.0","27","1",
"1092063859","567550645","-639046649","800.53","3.835","30.200000000000045","27","1",
"1092063860","567551050","-639046702","804.39","3.695","30.200000000000045","27","1",
"1092063861","567551418","-639046806","807.98","3.48","30.200000000000045","27","1",
"1092063862","567551752","-639046917","811.11","3.312","30.399999999999977","27","1",
"1092063863","567552107","-639047029","814.28","3.378","30.600000000000023","27","1",
"1092063864","567552498","-639047114","817.98","3.378","31.0","27","1",
"1092063865","567552891","-639047220","821.71","3.48","31.200000000000045","27","1",
"1092063866","567553266","-639047396","825.48","3.536","31.399999999999977","27","1",
"1092063867","567553628","-639047583","829.05","3.63","31.600000000000023","27","1",
"1092063868","567553989","-639047812","832.75","3.695","32.0","27","1",
"1092063869","567554343","-639048086","836.5","3.816","32.200000000000045","27","1",
"1092063870","567554708","-639048339","840.19","3.9","32.200000000000045","27","1",
"1092063871","567555086","-639048603","844.01","3.882","32.39999999999998","27","1",
"1092063872","567555485","-639048852","848.06","3.891","32.39999999999998","27","1",
"1092063873","567555858","-639049129","852.02","3.76","32.39999999999998","27","1",
"1092063874","567556209","-639049378","855.71","3.63","32.39999999999998","27","1",
"1092063875","567556540","-639049607","859.2","3.499","32.799999999999955","27","1",
"1092063876","567556854","-639049788","862.29","3.387","33.39999999999998","27","1",
"1092063877","567557165","-639050024","865.57","3.443","33.60000000000002","27","1",
"1092063878","567557446","-639050291","868.64","3.331","33.60000000000002","27","1",
"1092063879","567557723","-639050587","871.76","3.275","33.799999999999955","27","1",
"1092063880","567558045","-639050838","875.15","3.35","34.200000000000045","27","1",
"1092063881","567558392","-639051096","878.65","3.583","34.200000000000045","27","1",
"1092063882","567558806","-639051339","882.85","3.91","34.39999999999998","27","1",
"1092063883","567559243","-639051554","887.19","4.264","34.39999999999998","27","1",
"1092063884","567559724","-639051756","891.9","4.731","34.39999999999998","27","1",
"1092063885","567560247","-639051947","896.81","5.216","34.39999999999998","27","1",
"1092063886","567560844","-639052121","902.46","5.673","34.60000000000002","27","1",
"1092063887","567561494","-639052391","908.86","6.298","34.60000000000002","27","1",
"1092063888","567562199","-639052683","915.66","6.998","34.60000000000002","27","1",
"1092063889","567562976","-639052902","922.91","7.483","34.60000000000002","27","1",
"1092063890","567563824","-639053027","930.88","7.856","34.60000000000002","27","1",
"1092063891","567564684","-639053056","938.82","7.996","34.60000000000002","27","1",
"1092063892","567565530","-639052979","946.81","7.726","34.39999999999998","27","1",
"1092063893","567566349","-639052808","954.47","7.614","33.799999999999955","27","1",
"1092063894","567567220","-639052575","962.72","8.024","33.39999999999998","27","1",
"1092063895","567568123","-639052346","971.1","8.435","32.799999999999955","27","1",
"1092063896","567568993","-639052051","979.48","7.987","32.39999999999998","27","1",
"1092063897","567569828","-639051689","987.74","7.707","32.200000000000045","27","1",
"1092063898","567570620","-639051290","995.48","7.716","31.399999999999977","27","1",
"1092063899","567571361","-639050931","1002.79","7.185","30.799999999999955","27","1",
"1092063900","567572090","-639050580","1010.03","7.045","29.799999999999955","27","1",
"1092063901","567572755","-639050224","1016.54","6.69","29.200000000000045","27","1",
"1092063902","567573471","-639049890","1023.52","6.942","28.600000000000023","27","1",
"1092063903","567574214","-639049531","1030.76","7.306","28.399999999999977","27","1",
"1092063904","567574931","-639049177","1037.86","7.045","27.600000000000023","27","1",
"1092063905","567575653","-639048848","1044.82","7.026","27.399999999999977","27","1",
"1092063906","567576422","-639048550","1052.19","7.222","27.0","27","1",
"1092063907","567577130","-639048230","1059.17","6.718","26.600000000000023","27","1",
"1092063908","567577707","-639047891","1065.06","5.729","26.0","27","1",
"1092063909","567578138","-639047585","1069.55","4.46","25.600000000000023","27","1",
"1092063910","567578466","-639047445","1072.77","3.228","25.0","27","1",
"1092063911","567578706","-639047290","1075.09","2.445","24.799999999999955","27","1",
"1092063912","567578901","-639047113","1076.84","1.987","24.399999999999977","27","1",
"1092063913","567579106","-639047204","1078.58","1.652","24.399999999999977","27","1",
"1092063914","567579139","-639047506","1080.14","1.941","24.399999999999977","27","1",
"1092063915","567578971","-639047752","1082.28","2.034","24.200000000000045","27","1",
"1092063916","567578786","-639047821","1084.17","1.913","24.200000000000045","27","1",
"1092063917","567578610","-639047948","1085.81","2.155","24.0","27","1",
"1092063918","567578349","-639048085","1088.39","2.631","23.600000000000023","27","1",
"1092063919","567578033","-639048194","1091.44","3.163","23.399999999999977","27","1",
"1092063920","567577642","-639048330","1095.05","3.938","23.399999999999977","27","1",
"1092063921","567577204","-639048494","1099.22","4.245","23.399999999999977","27","1",
"1092063922","567576745","-639048722","1103.73","4.404","23.399999999999977","27","1",
"1092063923","567576267","-639048966","1108.52","4.535","23.399999999999977","27","1",
"1092063924","567575790","-639049192","1113.23","4.581","23.399999999999977","27","1",
"1092063925","567575320","-639049440","1117.9","4.619","23.399999999999977","27","1",
"1092063926","567574841","-639049690","1122.65","4.693","23.399999999999977","27","1",
"1092063927","567574365","-639049926","1127.37","4.693","23.399999999999977","27","1",
"1092063928","567573894","-639050134","1131.87","4.665","23.799999999999955","27","1",
"1092063929","567573417","-639050353","1136.55","4.544","24.399999999999977","27","1",
"1092063930","567572936","-639050607","1141.38","4.675","24.600000000000023","27","1",
"1092063931","567572466","-639050798","1145.98","4.647","24.799999999999955","27","1",
"1092063932","567571996","-639051014","1150.58","4.749","25.0","27","1",
"1092063933","567571498","-639051250","1155.38","5.076","25.200000000000045","27","1",
"1092063934","567570966","-639051496","1160.46","5.318","25.600000000000023","27","1",
"1092063935","567570416","-639051738","1165.76","5.281","25.799999999999955","27","1",
"1092063936","567569875","-639052001","1171.0","5.113","26.200000000000045","27","1",
"1092063937","567569324","-639052211","1176.32","5.001","26.399999999999977","27","1",
"1092063938","567568783","-639052416","1181.6","4.964","26.600000000000023","27","1",
"1092063939","567568274","-639052636","1186.58","4.852","27.0","27","1",
"1092063940","567567776","-639052811","1191.35","4.731","27.200000000000045","27","1",
"1092063941","567567265","-639052970","1196.16","4.843","27.799999999999955","27","1",
"1092063942","567566750","-639053093","1201.07","4.777","28.0","27","1",
"1092063943","567566240","-639053223","1205.93","4.787","28.399999999999977","27","1",
"1092063944","567565746","-639053292","1210.5","4.675","28.799999999999955","27","1",
"1092063945","567565246","-639053326","1215.17","4.637","29.200000000000045","27","1",
"1092063946","567564742","-639053340","1219.88","4.619","29.399999999999977","27","1",
"1092063947","567564229","-639053342","1224.65","4.749","29.600000000000023","27","1",
"1092063948","567563712","-639053286","1229.56","4.861","29.799999999999955","27","1",
"1092063949","567563201","-639053242","1234.39","4.917","30.200000000000045","27","1",
"1092063950","567562702","-639053127","1239.04","5.029","30.600000000000023","27","1",
"1092063951","567562189","-639052946","1243.98","5.16","31.0","27","1",
"1092063952","567561706","-639052793","1248.6","4.927","31.399999999999977","27","1",
"1092063953","567561210","-639052595","1253.27","5.001","32.0","27","1",
"1092063954","567560723","-639052445","1257.81","4.693","32.39999999999998","27","1",
"1092063955","567560206","-639052287","1262.78","4.759","32.799999999999955","27","1",
"1092063956","567559695","-639052069","1267.83","4.983","33.200000000000045","27","1",
"1092063957","567559187","-639051806","1272.71","5.235","33.60000000000002","27","1",
"1092063958","567558642","-639051542","1277.96","5.337","34.0","27","1",
"1092063959","567558096","-639051176","1283.58","5.393","34.200000000000045","27","1",
"1092063960","567557550","-639050733","1289.46","5.682","34.39999999999998","27","1",
"1092063961","567556979","-639050256","1295.6","6.14","34.60000000000002","27","1",
"1092063962","567556351","-639049799","1302.1","6.69","34.799999999999955","27","1",
"1092063963","567555679","-639049276","1309.01","7.287","35.0","27","1",
"1092063964","567554967","-639048691","1316.56","7.418","35.0","27","1",
"1092063965","567554216","-639048281","1324.11","7.138","35.0","27","1",
"1092063966","567553518","-639047897","1331.13","6.867","34.799999999999955","27","1",
"1092063967","567552824","-639047540","1337.97","6.746","34.60000000000002","27","1",
"1092063968","567552099","-639047258","1344.88","6.867","34.0","27","1",
"1092063969","567551413","-639047143","1351.39","6.289","33.39999999999998","27","1",
"1092063970","567550757","-639047119","1357.67","6.0","32.799999999999955","27","1",
"1092063971","567550103","-639047015","1363.62","6.252","32.799999999999955","27","1",
"1092063972","567549471","-639046872","1369.67","5.934","32.200000000000045","27","1",
"1092063973","567548873","-639046821","1375.3","5.636","32.0","27","1",
"1092063974","567548293","-639046843","1380.64","5.505","31.399999999999977","27","1",
"1092063975","567547691","-639046964","1386.11","5.729","31.0","27","1",
"1092063976","567547058","-639047060","1392.06","5.776","30.600000000000023","27","1",
"1092063977","567546412","-639047192","1398.31","5.953","30.0","27","1",
"1092063978","567545738","-639047440","1404.59","6.606","29.200000000000045","27","1",
"1092063979","567545015","-639047674","1411.5","6.821","28.799999999999955","27","1",
"1092063980","567544303","-639047934","1418.37","6.783","28.0","27","1",
"1092063981","567543583","-639048234","1425.26","6.867","27.200000000000045","27","1",
"1092063982","567542854","-639048489","1432.42","6.783","26.399999999999977","27","1",
"1092063983","567542228","-639048722","1438.45","6.121","25.600000000000023","27","1",
"1092063984","567541576","-639048798","1444.48","6.084","24.799999999999955","27","1",
"1092063985","567540871","-639048802","1451.09","6.503","24.0","27","1",
"1092063986","567540206","-639048683","1457.36","6.448","23.200000000000045","27","1",
"1092063987","567539593","-639048534","1463.09","5.99","22.399999999999977","27","1",
"1092063988","567539014","-639048250","1468.59","5.776","22.0","27","1",
"1092063989","567538384","-639047912","1474.81","6.009","21.799999999999955","27","1",
"1092063990","567537767","-639047431","1481.27","6.326","21.799999999999955","27","1",
"1092063991","567537175","-639046874","1487.9","6.382","21.600000000000023","27","1",
"1092063992","567536628","-639046240","1494.44","6.466","21.200000000000045","27","1",
"1092063993","567536084","-639045536","1501.15","6.839","20.799999999999955","27","1",
"1092063994","567535563","-639044896","1507.43","6.42","20.399999999999977","27","1",
"1092063995","567535020","-639044322","1513.69","6.102","19.600000000000023","27","1",
"1092063996","567534465","-639043818","1519.72","5.972","18.600000000000023","27","1",
"1092063997","567533937","-639043526","1525.07","5.179","17.600000000000023","27","1",
"1092063998","567533443","-639043252","1530.01","4.936","16.600000000000023","27","1",
"1092063999","567533035","-639042965","1534.22","4.376","15.799999999999955","27","1",
"1092064000","567532650","-639042724","1538.08","4.003","15.200000000000045","27","1",
"1092064001","567532256","-639042417","1542.15","4.161","14.799999999999955","27","1",
"1092064002","567531826","-639042131","1546.5","4.385","14.399999999999977","27","1",
"1092064003","567531387","-639041947","1550.75","4.339","14.0","27","1",
"1092064004","567530920","-639041719","1555.36","4.581","13.0","27","1",
"1092064005","567530506","-639041342","1559.89","4.665","13.0","27","1",
"1092064006","567530088","-639040883","1564.77","4.889","13.0","27","1",
"1092064007","567529677","-639040499","1569.45","4.665","12.600000000000023","27","1",
"1092064008","567529318","-639040088","1573.62","4.479","12.600000000000023","27","1",
"1092064009","567528954","-639039686","1577.91","4.301","12.200000000000045","27","1",
"1092064010","567528599","-639039368","1581.78","3.984","11.600000000000023","27","1",
"1092064011","567528264","-639039148","1585.02","3.611","11.0","27","1",
"1092064012","567527921","-639038944","1588.29","3.368","10.199999999999989","27","1",
"1092064013","567527611","-639038493","1592.11","3.928","9.600000000000023","27","1",
"1092064014","567527448","-639037753","1596.78","4.871","9.0","27","1",
"1092064015","567527436","-639036814","1602.64","5.701","8.199999999999989","27","1",
"1092064016","567527574","-639035813","1609.13","6.392","7.800000000000011","27","1",
"1092064017","567527761","-639034789","1615.77","6.895","7.199999999999989","27","1",
"1092064018","567527974","-639033716","1622.76","7.185","6.399999999999977","27","1",
"1092064019","567528165","-639032602","1630.02","7.278","6.0","27","1",
"1092064020","567528352","-639031479","1637.39","7.315","5.399999999999977","27","1",
"1092064021","567528546","-639030392","1644.44","7.297","5.0","27","1",
"1092064022","567528711","-639029251","1651.8","7.185","5.0","27","1",
"1092064023","567528872","-639028111","1659.14","7.138","5.0","27","1",
"1092064024","567529004","-639026948","1666.66","7.213","5.0","27","1",
"1092064025","567529154","-639025820","1673.9","7.306","5.199999999999989","27","1",
"1092064026","567529329","-639024708","1681.06","7.25","5.199999999999989","27","1",
"1092064027","567529497","-639023587","1688.35","7.185","5.399999999999977","27","1",
"1092064028","567529655","-639022473","1695.53","7.175","5.600000000000023","27","1",
"1092064029","567529820","-639021352","1702.77","7.185","6.199999999999989","27","1",
"1092064030","567529941","-639020215","1710.04","7.194","6.199999999999989","27","1",
"1092064031","567530072","-639019071","1717.37","7.25","6.199999999999989","27","1",
"1092064032","567530218","-639017919","1724.81","7.315","6.199999999999989","27","1",
"1092064033","567530323","-639016764","1732.1","7.427","6.199999999999989","27","1",
"1092064034","567530430","-639015540","1739.85","7.707","6.199999999999989","27","1",
"1092064035","567530526","-639014246","1748.04","8.108","6.199999999999989","27","1",
"1092064036","567530596","-639012901","1756.57","8.463","6.0","27","1",
"1092064037","567530661","-639011549","1765.1","8.594","5.600000000000023","27","1",
"1092064038","567530716","-639010213","1773.55","8.435","5.199999999999989","27","1",
"1092064039","567530739","-639008855","1782.12","8.538","4.600000000000023","27","1",
"1092064040","567530678","-639007527","1790.46","8.472","4.199999999999989","27","1",
"1092064041","567530594","-639006153","1799.05","8.594","3.6000000000000227","27","1",
"1092064042","567530516","-639004944","1806.71","7.502","3.1999999999999886","27","1",
"1092064043","567530517","-639004151","1811.75","4.777","2.8000000000000114","27","1",
"1092064044","567530741","-639003764","1814.77","2.743","2.6000000000000227","27","1",
"1092064045","567531043","-639003747","1817.28","2.706","2.3999999999999773","27","1",
"1092064046","567531300","-639003907","1819.95","2.547","2.3999999999999773","27","1",
"1092064047","567531505","-639004121","1822.23","2.659","2.3999999999999773","27","1",
"1092064048","567531699","-639004369","1824.56","2.631","2.3999999999999773","27","1",
"1092064049","567531933","-639004634","1827.19","2.846","2.3999999999999773","27","1",
"1092064050","567532263","-639004827","1830.4","3.275","2.6000000000000227","27","1",
"1092064051","567532630","-639004920","1833.75","3.452","2.6000000000000227","27","1",
"1092064052","567533026","-639005045","1837.61","3.462","2.6000000000000227","27","1",
"1092064053","567533429","-639005111","1841.45","3.564","2.8000000000000114","27","1",
"1092064054","567533829","-639005143","1845.26","3.676","3.0","27","1",
"1092064055","567534204","-639005151","1848.72","3.62","3.3999999999999773","27","1",
"1092064056","567534599","-639005147","1852.43","3.676","3.6000000000000227","27","1",
"1092064057","567534953","-639005102","1855.7","3.378","4.0","27","1",
"1092064058","567535341","-639005102","1859.3","3.527","4.199999999999989","27","1",
"1092064059","567535733","-639005133","1862.88","3.602","4.600000000000023","27","1",
"1092064060","567536144","-639005151","1866.89","3.611","5.0","27","1",
"1092064061","567536533","-639005140","1870.41","3.742","5.600000000000023","27","1",
"1092064062","567536924","-639005157","1874.02","3.611","6.0","27","1",
"1092064063","567537341","-639005146","1877.94","3.639","6.399999999999977","27","1",
"1092064064","567537718","-639005165","1881.52","3.48","6.800000000000011","27","1",
"1092064065","567538126","-639005253","1885.28","3.882","7.0","27","1",
"1092064066","567538506","-639005316","1888.9","3.667","7.600000000000023","27","1",
"1092064067","567538890","-639005407","1892.72","3.639","8.199999999999989","27","1",
"1092064068","567539222","-639005514","1895.85","3.564","8.600000000000023","27","1",
"1092064069","567539562","-639005648","1899.0","3.648","9.0","27","1",
"1092064070","567539916","-639005747","1902.29","3.527","9.600000000000023","27","1",
"1092064071","567540279","-639005792","1905.61","3.471","10.0","27","1",
"1092064072","567540663","-639005839","1909.32","3.434","10.600000000000023","27","1",
"1092064073","567540986","-639005868","1912.34","3.144","10.800000000000011","27","1",
"1092064074","567541327","-639005884","1915.43","3.144","11.399999999999977","27","1",
"1092064075","567541689","-639005930","1918.83","3.238","11.800000000000011","27","1",
"1092064076","567542070","-639005956","1922.35","3.462","12.399999999999977","27","1",
"1092064077","567542467","-639005986","1925.94","3.555","12.799999999999955","27","1",
"1092064078","567542917","-639005970","1930.12","3.77","13.200000000000045","27","1",
"1092064079","567543344","-639005970","1934.25","3.602","13.600000000000023","27","1",
"1092064080","567543768","-639005974","1938.18","3.788","14.0","27","1",
"1092064081","567544190","-639005934","1942.17","3.807","14.200000000000045","27","1",
