record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1086021939","567665879","-628918754","0.0","1.185","50.0","64","24","64",,,
"1086021940","567665879","-628918754","0.0","1.185","50.0","64","24","64",,,
"1086021941","567665497","-628918089","3.56","1.502","50.60000000000002","64","24","64",,,
"1086021942","567665380","-628917593","7.13","2.445","50.39999999999998","66","24","66",,,
"1086021943","567665216","-628917150","10.24","2.976","50.0","67","24","67",,,
"1086021944","567665094","-628916573","13.94","3.48","50.0","67","24","67","14.17",,
"1086021945","567665173","-628915995","17.85","3.788","49.799999999999955","68","24","68","14.17",,
"1086021946","567665343","-628915492","21.35","4.133","49.60000000000002","70","24","70","14.17",,
"1086021947","567665561","-628914986","25.1","4.133","49.60000000000002","71","24","71","14.17",,
"1086021948","567665809","-628914426","29.01","4.376","49.60000000000002","71","24","71","14.17",,
"1086021949","567666043","-628913815","33.2","4.376","49.60000000000002","72","24","72","14.17",,
"1086021950","567666274","-628913173","37.6","4.012","49.39999999999998","72","24","72","15.94",,
"1086021951","567666311","-628912508","42.08","3.49","49.39999999999998","73","24","73","15.94",,
"1086021952","567666149","-628912098","45.01","3.079","49.39999999999998","73","24","73","15.94",,
"1086021953","567665999","-628911912","46.78","1.978","49.39999999999998","74","24","74","15.94",,
"1086021954","567665887","-628911727","48.31","1.437","49.200000000000045","74","24","74","16.14",,
"1086021955","567665769","-628911575","49.67","1.241","48.799999999999955","74","24","74","16.14",,
"1086021956","567665651","-628911458","51.17","0.98","48.39999999999998","74","24","74","16.14",,
"1086021957","567665559","-628911466","51.63","0.765","48.0","73","24","73","16.14",,
"1086021958","567665463","-628911493","52.58","0.299","47.799999999999955","73","24","73","16.14",,
"1086021959","567665470","-628911507","52.58","0.28","47.60000000000002","72","25","72","16.14",,
"1086022002","567665064","-628910935","52.58","2.771","46.799999999999955","61","26","61","11.98",,
"1086022003","567664822","-628910424","56.29","3.77","46.799999999999955","61","26","61","11.98",,
"1086022004","567664728","-628909643","61.13","4.469","46.799999999999955","61","26","61","11.92",,
"1086022005","567664958","-628908914","66.12","4.936","46.60000000000002","62","26","62","11.92",,
"1086022006","567665327","-628908246","71.53","5.524","46.60000000000002","63","26","63","11.92",,
"1086022007","567665677","-628907487","77.33","5.85","46.60000000000002","65","26","65","11.92",,
"1086022008","567666038","-628906687","83.36","6.046","46.60000000000002","66","26","66","11.92",,
"1086022009","567666444","-628905896","89.64","6.214","46.60000000000002","69","26","69","12.67",,
"1086022010","567666824","-628905081","95.89","6.308","46.799999999999955","71","26","71","12.67",,
"1086022011","567667204","-628904238","102.3","6.42","46.799999999999955","73","26","73","12.67",,
"1086022012","567667589","-628903424","108.54","6.457","46.799999999999955","76","26","76","12.67",,
"1086022013","567667987","-628902575","115.01","6.578","47.0","78","26","78","12.67",,
"1086022014","567668414","-628901731","121.66","6.606","47.0","81","26","81","13.17",,
"1086022015","567668842","-628900883","128.32","6.597","47.0","82","26","82","13.17",,
"1086022016","567669290","-628900068","134.96","6.587","47.0","84","26","84","13.17",,
"1086022017","567669762","-628899282","141.58","6.587","47.0","86","26","86","13.17",,
"1086022018","567670201","-628898475","148.17","6.531","47.200000000000045","86","26","86","13.17",,
"1086022019","567670633","-628897696","154.52","6.41","47.39999999999998","87","26","87","13.51",,
"1086022020","567671065","-628896926","160.8","6.261","47.60000000000002","87","26","87","13.51",,
"1086022021","567671437","-628896190","166.54","5.72","47.60000000000002","87","26","87","13.51",,
"1086022022","567671753","-628895554","171.53","4.759","47.60000000000002","87","26","87","13.51",,
"1086022023","567672024","-628895080","175.48","3.695","47.799999999999955","87","26","87","13.51",,
"1086022024","567672212","-628894686","178.51","2.846","47.799999999999955","86","26","86","13.73",,
"1086022025","567672375","-628894339","181.11","2.407","47.799999999999955","86","26","86","13.73",,
"1086022026","567672515","-628894097","183.16","1.801","47.799999999999955","85","26","85","13.73",,
"1086022027","567672606","-628893957","184.34","1.222","48.0","85","26","85","13.73",,
