record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1108566263","-128648744","1978574464","0.33","66.39999999999998","11.714","334","152","100","66.39999999999998","11.714",
"1108566264","-128648752","1978573568","9.63","66.39999999999998","11.73","331","152","100","66.39999999999998","11.73",
"1108566265","-128648752","1978572288","21.32","66.39999999999998","11.82","363","153","98","66.39999999999998","11.82",
"1108566266","-128648704","1978570880","33.24","66.39999999999998","11.952","341","154","99","66.39999999999998","11.952",
"1108566267","-128648424","1978569728","45.15","66.39999999999998","12.049","346","155","99","66.39999999999998","12.049",
"1108566268","-128647616","1978568704","57.39","66.20000000000005","12.195","307","155","99","66.20000000000005","12.195",
"1108566269","-128646456","1978567936","69.65","66.20000000000005","12.369","351","156","99","66.20000000000005","12.369",
"1108566270","-128645336","1978567168","82.02","66.0","12.596","351","156","99","66.0","12.596",
"1108566271","-128645000","1978565888","94.74","66.0","12.68","380","157","100","66.0","12.68",
"1108566272","-128644976","1978564608","107.55","65.79999999999995","12.768","324","157","100","65.79999999999995","12.768",
"1108566273","-128645000","1978563200","120.2","65.79999999999995","12.913","381","158","100","65.79999999999995","12.913",
"1108566274","-128645000","1978561792","133.23","65.60000000000002","13.141","352","158","100","65.60000000000002","13.141",
"1108566275","-128644872","1978560256","146.72","65.39999999999998","13.318","333","159","100","65.39999999999998","13.318",
"1108566276","-128644608","1978558848","159.89","65.39999999999998","13.443","312","159","100","65.39999999999998","13.443",
"1108566277","-128644040","1978557568","173.44","65.20000000000005","13.514","307","159","99","65.20000000000005","13.514",
"1108566278","-128643088","1978556416","186.85","65.20000000000005","13.54","313","159","99","65.20000000000005","13.54",
"1108566279","-128641968","1978555520","200.47","65.20000000000005","13.474","313","160","99","65.20000000000005","13.474",
"1108566280","-128640984","1978554496","213.85","65.20000000000005","13.31","342","160","99","65.20000000000005","13.31",
"1108566281","-128640392","1978553216","227.19","65.39999999999998","13.194","319","160","98","65.39999999999998","13.194",
"1108566282","-128640208","1978551680","240.37","65.39999999999998","13.103","297","160","98","65.39999999999998","13.103",
"1108566283","-128640416","1978550272","253.31","65.39999999999998","13.016","357","160","98","65.39999999999998","13.016",
"1108566284","-128641088","1978548992","266.22","65.39999999999998","12.987","362","160","98","65.39999999999998","12.987",
"1108566285","-128642144","1978548096","279.18","65.39999999999998","12.951","353","160","97","65.39999999999998","12.951",
"1108566286","-128643408","1978547584","292.24","65.39999999999998","12.894","359","161","98","65.39999999999998","12.894",
"1108566287","-128644688","1978546944","305.01","65.39999999999998","12.871","311","161","98","65.39999999999998","12.871",
"1108566288","-128646008","1978546688","317.97","65.39999999999998","12.79","311","161","98","65.39999999999998","12.79",
"1108566289","-128647320","1978546048","330.79","65.39999999999998","12.713","316","161","98","65.39999999999998","12.713",
"1108566290","-128648608","1978545664","343.33","65.39999999999998","12.659","356","161","98","65.39999999999998","12.659",
"1108566291","-128649904","1978545152","356.13","65.39999999999998","12.628","315","162","97","65.39999999999998","12.628",
"1108566292","-128651152","1978544640","368.65","65.39999999999998","12.574","315","162","98","65.39999999999998","12.574",
"1108566293","-128652416","1978544256","381.11","65.39999999999998","12.548","374","162","98","65.39999999999998","12.548",
"1108566294","-128653704","1978543744","393.85","65.60000000000002","12.538","407","162","98","65.60000000000002","12.538",
"1108566295","-128654952","1978543232","406.34","65.60000000000002","12.558","376","162","99","65.60000000000002","12.558",
"1108566296","-128656168","1978542592","418.85","65.60000000000002","12.553","376","163","99","65.60000000000002","12.553",
"1108566297","-128657320","1978541952","431.5","65.60000000000002","12.576","354","163","99","65.60000000000002","12.576",
"1108566298","-128658312","1978540928","443.96","65.60000000000002","12.586","350","163","99","65.60000000000002","12.586",
"1108566299","-128658808","1978539776","456.43","65.79999999999995","12.595","350","163","99","65.79999999999995","12.595",
"1108566300","-128658864","1978538496","469.26","65.79999999999995","12.564","312","163","99","65.79999999999995","12.564",
"1108566301","-128658744","1978536960","481.67","65.79999999999995","12.623","318","163","97","65.79999999999995","12.623",
"1108566302","-128658616","1978535680","494.36","65.60000000000002","12.779","258","163","97","65.60000000000002","12.779",
"1108566303","-128658472","1978534272","507.34","65.79999999999995","12.796","304","163","97","65.79999999999995","12.796",
"1108566304","-128658264","1978532736","520.0","65.79999999999995","12.773","339","163","97","65.79999999999995","12.773",
"1108566305","-128658048","1978531584","532.65","65.79999999999995","12.784","385","163","97","65.79999999999995","12.784",
"1108566306","-128657992","1978530048","545.53","65.79999999999995","12.794","385","163","97","65.79999999999995","12.794",
"1108566307","-128658184","1978528768","558.33","65.79999999999995","12.831","360","163","97","65.79999999999995","12.831",
"1108566308","-128658808","1978527488","571.26","65.79999999999995","12.829","360","163","98","65.79999999999995","12.829",
"1108566309","-128659808","1978526464","583.98","65.79999999999995","12.812","303","163","98","65.79999999999995","12.812",
"1108566310","-128660960","1978525696","596.82","65.79999999999995","12.795","340","163","97","65.79999999999995","12.795",
"1108566311","-128662136","1978524928","609.7","65.79999999999995","12.862","300","163","96","65.79999999999995","12.862",
"1108566312","-128663280","1978524288","622.61","65.79999999999995","12.901","317","163","97","65.79999999999995","12.901",
"1108566313","-128664432","1978523392","635.53","65.79999999999995","12.935","326","163","97","65.79999999999995","12.935",
"1108566314","-128665584","1978522624","648.53","65.79999999999995","12.908","326","163","97","65.79999999999995","12.908",
"1108566315","-128666696","1978521728","661.25","65.79999999999995","12.908","318","163","97","65.79999999999995","12.908",
"1108566316","-128667912","1978520960","674.38","65.60000000000002","12.932","326","163","96","65.60000000000002","12.932",
"1108566317","-128669288","1978520960","687.26","65.39999999999998","13.019","326","163","96","65.39999999999998","13.019",
"1108566318","-128670656","1978521344","700.4","65.20000000000005","13.124","396","163","98","65.20000000000005","13.124",
"1108566319","-128671904","1978521856","713.36","65.20000000000005","13.147","376","163","98","65.20000000000005","13.147",
"1108566320","-128673144","1978522624","726.6","65.20000000000005","13.075","324","163","99","65.20000000000005","13.075",
"1108566321","-128674368","1978523392","739.61","65.20000000000005","13.094","309","163","98","65.20000000000005","13.094",
"1108566322","-128675640","1978523904","752.41","65.20000000000005","13.114","355","163","98","65.20000000000005","13.114",
"1108566323","-128677040","1978524288","765.95","65.39999999999998","12.944","307","163","98","65.39999999999998","12.944",
"1108566324","-128678392","1978524416","778.59","65.39999999999998","12.552","307","163","97","65.39999999999998","12.552",
"1108566325","-128679704","1978524544","790.77","65.60000000000002","12.524","311","163","97","65.60000000000002","12.524",
"1108566326","-128681064","1978524416","803.42","65.60000000000002","12.429","318","163","97","65.60000000000002","12.429",
"1108566327","-128682416","1978524416","816.06","65.79999999999995","12.403","334","163","95","65.79999999999995","12.403",
"1108566328","-128683720","1978524288","828.11","66.0","12.385","334","163","95","66.0","12.385",
"1108566329","-128685072","1978524032","840.74","66.0","12.221","351","164","95","66.0","12.221",
"1108566330","-128686360","1978523904","852.81","66.20000000000005","12.231","327","164","95","66.20000000000005","12.231",
"1108566331","-128687664","1978523648","865.02","66.20000000000005","12.314","346","164","94","66.20000000000005","12.314",
"1108566332","-128689008","1978523520","877.49","66.0","12.474","324","164","95","66.0","12.474",
"1108566333","-128690360","1978523392","890.16","65.79999999999995","12.677","324","164","95","65.79999999999995","12.677",
"1108566334","-128691712","1978523392","902.8","65.60000000000002","12.876","274","165","96","65.60000000000002","12.876",
"1108566335","-128693104","1978523136","915.73","65.39999999999998","13.04","274","165","96","65.39999999999998","13.04",
"1108566336","-128694536","1978523136","929.08","65.20000000000005","13.203","292","165","94","65.20000000000005","13.203",
"1108566337","-128695968","1978523008","942.32","65.20000000000005","13.331","268","166","95","65.20000000000005","13.331",
"1108566338","-128697360","1978523008","955.22","65.0","12.958","278","166","95","65.0","12.958",
"1108566339","-128698744","1978522752","968.17","65.0","12.727","289","166","95","65.0","12.727",
"1108566340","-128700120","1978522624","981.08","65.20000000000005","12.732","282","166","95","65.20000000000005","12.732",
"1108566341","-128701456","1978522368","993.57","65.20000000000005","12.679","291","166","93","65.20000000000005","12.679",
"1108566342","-128702800","1978522240","1006.16","65.39999999999998","12.553","291","166","94","65.39999999999998","12.553",
"1108566343","-128704136","1978522112","1018.66","66.0","12.236","334","166","93","66.0","12.236",
"1108566344","-128705424","1978521856","1030.59","66.39999999999998","11.826","334","166","93","66.39999999999998","11.826",
"1108566345","-128706680","1978521728","1042.26","66.79999999999995","11.524","299","166","92","66.79999999999995","11.524",
"1108566346","-128707904","1978521728","1053.72","67.0","11.415","326","165","102","67.0","11.415",
