Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1070742463",s,position_lat,"663835496",semicircles,position_long,"-62508675",semicircles,distance,"2.25",m,heart_rate,"61",bpm,altitude,"53.799999999999955",m,speed,"2.41",m/s,power,"155",watts,cadence,"37",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"2.41",m/s,
Data,3,record,timestamp,"1070742464",s,position_lat,"663835196",semicircles,position_long,"-62508746",semicircles,distance,"5.08",m,heart_rate,"63",bpm,altitude,"53.799999999999955",m,speed,"2.944",m/s,power,"98",watts,cadence,"45",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"2.944",m/s,
Data,3,record,timestamp,"1070742465",s,position_lat,"663834858",semicircles,position_long,"-62508807",semicircles,distance,"8.27",m,heart_rate,"66",bpm,altitude,"53.799999999999955",m,speed,"3.354",m/s,power,"134",watts,cadence,"52",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"3.354",m/s,
Data,3,record,timestamp,"1070742466",s,position_lat,"663834473",semicircles,position_long,"-62508859",semicircles,distance,"11.89",m,heart_rate,"66",bpm,altitude,"53.799999999999955",m,speed,"3.919",m/s,power,"220",watts,cadence,"60",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"3.919",m/s,
Data,3,record,timestamp,"1070742467",s,position_lat,"663834034",semicircles,position_long,"-62508928",semicircles,distance,"16.02",m,heart_rate,"68",bpm,altitude,"53.799999999999955",m,speed,"4.397",m/s,power,"163",watts,cadence,"60",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"4.397",m/s,
Data,3,record,timestamp,"1070742468",s,position_lat,"663833556",semicircles,position_long,"-62509010",semicircles,distance,"20.51",m,heart_rate,"69",bpm,altitude,"53.799999999999955",m,speed,"4.859",m/s,power,"232",watts,cadence,"61",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"4.859",m/s,
Data,3,record,timestamp,"1070742469",s,position_lat,"663832998",semicircles,position_long,"-62509107",semicircles,distance,"25.76",m,heart_rate,"69",bpm,altitude,"53.799999999999955",m,speed,"5.297",m/s,power,"182",watts,cadence,"77",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"5.297",m/s,
Data,3,record,timestamp,"1070742470",s,position_lat,"663832410",semicircles,position_long,"-62509233",semicircles,distance,"31.3",m,heart_rate,"71",bpm,altitude,"53.799999999999955",m,speed,"5.632",m/s,power,"179",watts,cadence,"79",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"5.632",m/s,
Data,3,record,timestamp,"1070742471",s,position_lat,"663831809",semicircles,position_long,"-62509408",semicircles,distance,"36.98",m,heart_rate,"71",bpm,altitude,"53.799999999999955",m,speed,"5.882",m/s,power,"148",watts,cadence,"80",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"5.882",m/s,
Data,3,record,timestamp,"1070742472",s,position_lat,"663831192",semicircles,position_long,"-62509633",semicircles,distance,"42.87",m,heart_rate,"71",bpm,altitude,"53.799999999999955",m,speed,"6.081",m/s,power,"146",watts,cadence,"81",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"6.081",m/s,
Data,3,record,timestamp,"1070742473",s,position_lat,"663830532",semicircles,position_long,"-62509909",semicircles,distance,"49.2",m,heart_rate,"74",bpm,altitude,"53.60000000000002",m,speed,"6.256",m/s,power,"138",watts,cadence,"82",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.256",m/s,
Data,3,record,timestamp,"1070742474",s,position_lat,"663829895",semicircles,position_long,"-62510197",semicircles,distance,"55.33",m,heart_rate,"74",bpm,altitude,"53.60000000000002",m,speed,"6.387",m/s,power,"126",watts,cadence,"82",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.387",m/s,
Data,3,record,timestamp,"1070742475",s,position_lat,"663829225",semicircles,position_long,"-62510513",semicircles,distance,"61.79",m,heart_rate,"74",bpm,altitude,"53.60000000000002",m,speed,"6.535",m/s,power,"157",watts,cadence,"81",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.535",m/s,
Data,3,record,timestamp,"1070742476",s,position_lat,"663828542",semicircles,position_long,"-62510837",semicircles,distance,"68.39",m,heart_rate,"74",bpm,altitude,"53.60000000000002",m,speed,"6.67",m/s,power,"131",watts,cadence,"83",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.67",m/s,
Data,3,record,timestamp,"1070742477",s,position_lat,"663827837",semicircles,position_long,"-62511155",semicircles,distance,"75.18",m,heart_rate,"74",bpm,altitude,"53.60000000000002",m,speed,"6.748",m/s,power,"118",watts,cadence,"83",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.748",m/s,
Data,3,record,timestamp,"1070742478",s,position_lat,"663827140",semicircles,position_long,"-62511433",semicircles,distance,"81.84",m,heart_rate,"75",bpm,altitude,"53.60000000000002",m,speed,"6.856",m/s,power,"162",watts,cadence,"84",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"6.856",m/s,
Data,3,record,timestamp,"1070742479",s,position_lat,"663826401",semicircles,position_long,"-62511789",semicircles,distance,"88.99",m,heart_rate,"75",bpm,altitude,"53.799999999999955",m,speed,"7.063",m/s,power,"209",watts,cadence,"80",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"7.063",m/s,
Data,3,record,timestamp,"1070742480",s,position_lat,"663825666",semicircles,position_long,"-62512130",semicircles,distance,"96.09",m,heart_rate,"75",bpm,altitude,"53.799999999999955",m,speed,"7.321",m/s,power,"175",watts,cadence,"81",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"7.321",m/s,
Data,3,record,timestamp,"1070742481",s,position_lat,"663824895",semicircles,position_long,"-62512441",semicircles,distance,"103.46",m,heart_rate,"76",bpm,altitude,"53.799999999999955",m,speed,"7.453",m/s,power,"182",watts,cadence,"82",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"7.453",m/s,
Data,3,record,timestamp,"1070742482",s,position_lat,"663824100",semicircles,position_long,"-62512802",semicircles,distance,"111.11",m,heart_rate,"76",bpm,altitude,"53.799999999999955",m,speed,"7.548",m/s,power,"144",watts,cadence,"83",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"7.548",m/s,
Data,3,record,timestamp,"1070742483",s,position_lat,"663823304",semicircles,position_long,"-62513141",semicircles,distance,"118.75",m,heart_rate,"78",bpm,altitude,"53.799999999999955",m,speed,"7.685",m/s,power,"149",watts,cadence,"83",rpm,enhanced_altitude,"53.799999999999955",m,enhanced_speed,"7.685",m/s,
Data,3,record,timestamp,"1070742484",s,position_lat,"663822499",semicircles,position_long,"-62513469",semicircles,distance,"126.46",m,heart_rate,"80",bpm,altitude,"53.60000000000002",m,speed,"7.785",m/s,power,"133",watts,cadence,"83",rpm,enhanced_altitude,"53.60000000000002",m,enhanced_speed,"7.785",m/s,
