record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1097603270","567656285","-628928575","7.03","6.867","43.60000000000002","113","19","113",,,
"1097603271","567655877","-628929451","13.78","6.83","43.60000000000002","113","19","113",,,
"1097603272","567655442","-628930285","20.22","6.886","43.60000000000002","113","19","113",,,
"1097603273","567654959","-628931178","27.49","7.045","43.799999999999955","105","19","105",,,
"1097603274","567654493","-628932072","34.56","7.11","43.60000000000002","105","19","105",,,
"1097603275","567654019","-628932969","41.88","7.147","43.60000000000002","124","18","124",,,
"1097603276","567653574","-628933825","48.73","7.082","43.39999999999998","129","18","129",,,
"1097603277","567653115","-628934653","55.42","7.035","43.39999999999998","129","18","129",,,
"1097603278","567652682","-628935499","61.98","6.839","43.0","129","18","129",,,
"1097603279","567652249","-628936380","68.94","6.643","42.799999999999955","129","18","129",,,
"1097603280","567651849","-628937199","75.25","6.373","42.60000000000002","129","18","129",,,
"1097603281","567651390","-628938003","81.77","6.466","42.200000000000045","129","18","129",,,
"1097603282","567650849","-628938803","88.96","6.718","42.200000000000045","129","18","129",,,
"1097603283","567650299","-628939579","96.11","6.979","42.0","119","18","119",,,
"1097603284","567649812","-628940410","102.95","6.989","42.0","137","18","137",,,
"1097603285","567649249","-628941182","109.87","6.895","41.799999999999955","137","18","137",,,
"1097603286","567648515","-628941470","116.7","6.662","41.799999999999955","137","18","137",,,
"1097603287","567647798","-628941257","123.43","6.69","41.799999999999955","137","18","137",,,
"1097603288","567647149","-628940649","130.39","7.147","41.799999999999955","137","18","137",,,
"1097603289","567646498","-628939852","138.35","7.651","41.60000000000002","137","18","137",,,
"1097603290","567645821","-628939080","146.22","8.034","41.60000000000002","137","18","137",,,
"1097603291","567645092","-628938288","154.67","8.342","41.39999999999998","96","18","96",,,
"1097603292","567644329","-628937498","163.41","8.65","41.39999999999998","96","18","96",,,
"1097603293","567643569","-628936638","172.45","8.929","41.39999999999998","96","18","96",,,
"1097603294","567642795","-628935778","181.42","9.191","41.0","96","18","96",,,
"1097603295","567641972","-628934924","190.79","9.405","40.799999999999955","96","18","96",,,
"1097603296","567641096","-628934142","200.35","9.583","40.39999999999998","96","18","96",,,
"1097603297","567640176","-628933432","210.12","9.769","40.200000000000045","96","18","96",,,
"1097603298","567639232","-628932799","219.75","9.937","40.0","96","18","96",,,
"1097603299","567638237","-628932169","229.9","10.161","39.60000000000002","96","18","96",,,
