Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,2,record,timestamp,"1085850898",s,position_lat,"567666095",semicircles,position_long,"-628911923",semicircles,distance,"46.37",m,enhanced_speed,"3.583",m/s,enhanced_altitude,"32.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850899",s,position_lat,"567665777",semicircles,position_long,"-628911550",semicircles,distance,"49.97",m,enhanced_speed,"3.658",m/s,enhanced_altitude,"32.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850900",s,position_lat,"567665444",semicircles,position_long,"-628911074",semicircles,distance,"54.18",m,enhanced_speed,"4.143",m/s,enhanced_altitude,"32.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850901",s,position_lat,"567665224",semicircles,position_long,"-628910411",semicircles,distance,"58.69",m,enhanced_speed,"4.74",m/s,enhanced_altitude,"33.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850902",s,position_lat,"567665179",semicircles,position_long,"-628909558",semicircles,distance,"63.95",m,enhanced_speed,"5.356",m/s,enhanced_altitude,"33.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850903",s,position_lat,"567665312",semicircles,position_long,"-628908593",semicircles,distance,"70.28",m,enhanced_speed,"5.785",m/s,enhanced_altitude,"33.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850904",s,position_lat,"567665630",semicircles,position_long,"-628907779",semicircles,distance,"76.15",m,enhanced_speed,"6.205",m/s,enhanced_altitude,"34.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850905",s,position_lat,"567665980",semicircles,position_long,"-628906852",semicircles,distance,"82.75",m,enhanced_speed,"6.951",m/s,enhanced_altitude,"34.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850906",s,position_lat,"567666398",semicircles,position_long,"-628905923",semicircles,distance,"89.7",m,enhanced_speed,"7.25",m/s,enhanced_altitude,"34.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850907",s,position_lat,"567666843",semicircles,position_long,"-628905010",semicircles,distance,"96.84",m,enhanced_speed,"7.213",m/s,enhanced_altitude,"34.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850908",s,position_lat,"567667274",semicircles,position_long,"-628904082",semicircles,distance,"103.84",m,enhanced_speed,"7.269",m/s,enhanced_altitude,"35.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850909",s,position_lat,"567667706",semicircles,position_long,"-628903106",semicircles,distance,"111.14",m,enhanced_speed,"7.241",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850910",s,position_lat,"567668150",semicircles,position_long,"-628902109",semicircles,distance,"118.74",m,enhanced_speed,"7.287",m/s,enhanced_altitude,"35.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850911",s,position_lat,"567668586",semicircles,position_long,"-628901151",semicircles,distance,"125.92",m,enhanced_speed,"7.297",m/s,enhanced_altitude,"36.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850912",s,position_lat,"567669056",semicircles,position_long,"-628900204",semicircles,distance,"133.27",m,enhanced_speed,"7.194",m/s,enhanced_altitude,"36.200000000000045",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850913",s,position_lat,"567669555",semicircles,position_long,"-628899337",semicircles,distance,"140.58",m,enhanced_speed,"7.035",m/s,enhanced_altitude,"36.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850914",s,position_lat,"567670023",semicircles,position_long,"-628898532",semicircles,distance,"147.14",m,enhanced_speed,"6.961",m/s,enhanced_altitude,"37.0",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850915",s,position_lat,"567670471",semicircles,position_long,"-628897662",semicircles,distance,"154.12",m,enhanced_speed,"6.709",m/s,enhanced_altitude,"37.200000000000045",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850916",s,position_lat,"567670936",semicircles,position_long,"-628896907",semicircles,distance,"160.56",m,enhanced_speed,"6.457",m/s,enhanced_altitude,"37.60000000000002",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850917",s,position_lat,"567671366",semicircles,position_long,"-628896141",semicircles,distance,"166.83",m,enhanced_speed,"6.168",m/s,enhanced_altitude,"37.799999999999955",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850918",s,position_lat,"567671767",semicircles,position_long,"-628895435",semicircles,distance,"172.6",m,enhanced_speed,"5.794",m/s,enhanced_altitude,"38.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850919",s,position_lat,"567672129",semicircles,position_long,"-628894810",semicircles,distance,"177.91",m,enhanced_speed,"5.095",m/s,enhanced_altitude,"38.39999999999998",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850920",s,position_lat,"567672431",semicircles,position_long,"-628894269",semicircles,distance,"182.25",m,enhanced_speed,"4.46",m/s,enhanced_altitude,"38.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850921",s,position_lat,"567672705",semicircles,position_long,"-628893697",semicircles,distance,"186.39",m,enhanced_speed,"4.32",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850922",s,position_lat,"567672812",semicircles,position_long,"-628892951",semicircles,distance,"191.05",m,enhanced_speed,"4.656",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850923",s,position_lat,"567672635",semicircles,position_long,"-628892190",semicircles,distance,"195.91",m,enhanced_speed,"5.263",m/s,enhanced_altitude,"39.0",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850924",s,position_lat,"567672238",semicircles,position_long,"-628891502",semicircles,distance,"201.33",m,enhanced_speed,"5.832",m/s,enhanced_altitude,"39.0",m,temperature,"23",C,unknown,"1",,
Data,2,record,timestamp,"1085850925",s,position_lat,"567671671",semicircles,position_long,"-628890860",semicircles,distance,"208.02",m,enhanced_speed,"6.317",m/s,enhanced_altitude,"39.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850926",s,position_lat,"567671085",semicircles,position_long,"-628890271",semicircles,distance,"214.67",m,enhanced_speed,"6.774",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850927",s,position_lat,"567670481",semicircles,position_long,"-628889530",semicircles,distance,"221.95",m,enhanced_speed,"7.241",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850928",s,position_lat,"567669838",semicircles,position_long,"-628888735",semicircles,distance,"229.84",m,enhanced_speed,"7.614",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850929",s,position_lat,"567669168",semicircles,position_long,"-628888027",semicircles,distance,"237.34",m,enhanced_speed,"7.959",m/s,enhanced_altitude,"39.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850930",s,position_lat,"567668445",semicircles,position_long,"-628887213",semicircles,distance,"246.01",m,enhanced_speed,"8.174",m/s,enhanced_altitude,"39.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850931",s,position_lat,"567667738",semicircles,position_long,"-628886493",semicircles,distance,"253.88",m,enhanced_speed,"8.342",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850932",s,position_lat,"567666947",semicircles,position_long,"-628885779",semicircles,distance,"262.55",m,enhanced_speed,"8.538",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850933",s,position_lat,"567666140",semicircles,position_long,"-628885131",semicircles,distance,"271.18",m,enhanced_speed,"8.687",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850934",s,position_lat,"567665314",semicircles,position_long,"-628884486",semicircles,distance,"279.94",m,enhanced_speed,"8.827",m/s,enhanced_altitude,"38.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850935",s,position_lat,"567664445",semicircles,position_long,"-628883936",semicircles,distance,"288.72",m,enhanced_speed,"8.948",m/s,enhanced_altitude,"38.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850936",s,position_lat,"567663559",semicircles,position_long,"-628883374",semicircles,distance,"297.73",m,enhanced_speed,"9.079",m/s,enhanced_altitude,"38.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850937",s,position_lat,"567662692",semicircles,position_long,"-628882849",semicircles,distance,"306.42",m,enhanced_speed,"9.191",m/s,enhanced_altitude,"38.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850938",s,position_lat,"567661748",semicircles,position_long,"-628882378",semicircles,distance,"315.53",m,enhanced_speed,"9.377",m/s,enhanced_altitude,"38.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850939",s,position_lat,"567660760",semicircles,position_long,"-628881951",semicircles,distance,"325.18",m,enhanced_speed,"9.499",m/s,enhanced_altitude,"37.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850940",s,position_lat,"567659762",semicircles,position_long,"-628881547",semicircles,distance,"334.79",m,enhanced_speed,"9.704",m/s,enhanced_altitude,"37.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850941",s,position_lat,"567658744",semicircles,position_long,"-628881090",semicircles,distance,"344.55",m,enhanced_speed,"9.928",m/s,enhanced_altitude,"37.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850942",s,position_lat,"567657681",semicircles,position_long,"-628880592",semicircles,distance,"355.09",m,enhanced_speed,"10.142",m/s,enhanced_altitude,"37.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850943",s,position_lat,"567656628",semicircles,position_long,"-628880135",semicircles,distance,"365.17",m,enhanced_speed,"10.245",m/s,enhanced_altitude,"36.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850944",s,position_lat,"567655512",semicircles,position_long,"-628879751",semicircles,distance,"376.1",m,enhanced_speed,"10.376",m/s,enhanced_altitude,"36.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850945",s,position_lat,"567654442",semicircles,position_long,"-628879326",semicircles,distance,"386.36",m,enhanced_speed,"10.6",m/s,enhanced_altitude,"36.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850946",s,position_lat,"567653343",semicircles,position_long,"-628878853",semicircles,distance,"396.98",m,enhanced_speed,"10.768",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850947",s,position_lat,"567652220",semicircles,position_long,"-628878367",semicircles,distance,"407.85",m,enhanced_speed,"10.908",m/s,enhanced_altitude,"35.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850948",s,position_lat,"567651081",semicircles,position_long,"-628877882",semicircles,distance,"418.98",m,enhanced_speed,"11.076",m/s,enhanced_altitude,"35.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850949",s,position_lat,"567649955",semicircles,position_long,"-628877349",semicircles,distance,"429.91",m,enhanced_speed,"11.113",m/s,enhanced_altitude,"34.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850950",s,position_lat,"567648822",semicircles,position_long,"-628876755",semicircles,distance,"441.02",m,enhanced_speed,"11.122",m/s,enhanced_altitude,"34.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850951",s,position_lat,"567647714",semicircles,position_long,"-628876141",semicircles,distance,"452.09",m,enhanced_speed,"10.936",m/s,enhanced_altitude,"34.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850952",s,position_lat,"567646675",semicircles,position_long,"-628875409",semicircles,distance,"462.94",m,enhanced_speed,"10.693",m/s,enhanced_altitude,"33.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850953",s,position_lat,"567645747",semicircles,position_long,"-628874556",semicircles,distance,"473.24",m,enhanced_speed,"10.357",m/s,enhanced_altitude,"33.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850954",s,position_lat,"567644906",semicircles,position_long,"-628873559",semicircles,distance,"483.25",m,enhanced_speed,"10.105",m/s,enhanced_altitude,"33.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850955",s,position_lat,"567644077",semicircles,position_long,"-628872606",semicircles,distance,"493.06",m,enhanced_speed,"9.835",m/s,enhanced_altitude,"33.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850956",s,position_lat,"567643262",semicircles,position_long,"-628871693",semicircles,distance,"502.55",m,enhanced_speed,"9.601",m/s,enhanced_altitude,"33.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850957",s,position_lat,"567642466",semicircles,position_long,"-628870818",semicircles,distance,"511.76",m,enhanced_speed,"9.349",m/s,enhanced_altitude,"33.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850958",s,position_lat,"567641685",semicircles,position_long,"-628869955",semicircles,distance,"520.97",m,enhanced_speed,"9.097",m/s,enhanced_altitude,"33.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850959",s,position_lat,"567640947",semicircles,position_long,"-628869100",semicircles,distance,"529.75",m,enhanced_speed,"8.892",m/s,enhanced_altitude,"33.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850960",s,position_lat,"567640259",semicircles,position_long,"-628868239",semicircles,distance,"538.08",m,enhanced_speed,"8.724",m/s,enhanced_altitude,"34.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850961",s,position_lat,"567639535",semicircles,position_long,"-628867457",semicircles,distance,"546.42",m,enhanced_speed,"8.566",m/s,enhanced_altitude,"34.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850962",s,position_lat,"567638827",semicircles,position_long,"-628866692",semicircles,distance,"554.39",m,enhanced_speed,"8.398",m/s,enhanced_altitude,"34.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850963",s,position_lat,"567638099",semicircles,position_long,"-628865899",semicircles,distance,"562.86",m,enhanced_speed,"8.239",m/s,enhanced_altitude,"34.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850964",s,position_lat,"567637376",semicircles,position_long,"-628865124",semicircles,distance,"571.19",m,enhanced_speed,"8.146",m/s,enhanced_altitude,"34.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850965",s,position_lat,"567636678",semicircles,position_long,"-628864373",semicircles,distance,"579.27",m,enhanced_speed,"7.978",m/s,enhanced_altitude,"34.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850966",s,position_lat,"567635986",semicircles,position_long,"-628863621",semicircles,distance,"587.41",m,enhanced_speed,"7.791",m/s,enhanced_altitude,"34.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850967",s,position_lat,"567635316",semicircles,position_long,"-628862920",semicircles,distance,"594.93",m,enhanced_speed,"7.707",m/s,enhanced_altitude,"34.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850968",s,position_lat,"567634617",semicircles,position_long,"-628862285",semicircles,distance,"602.51",m,enhanced_speed,"7.633",m/s,enhanced_altitude,"34.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850969",s,position_lat,"567633898",semicircles,position_long,"-628861670",semicircles,distance,"610.28",m,enhanced_speed,"7.577",m/s,enhanced_altitude,"34.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850970",s,position_lat,"567633170",semicircles,position_long,"-628861080",semicircles,distance,"617.81",m,enhanced_speed,"7.595",m/s,enhanced_altitude,"35.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850971",s,position_lat,"567632387",semicircles,position_long,"-628860560",semicircles,distance,"625.81",m,enhanced_speed,"7.53",m/s,enhanced_altitude,"35.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850972",s,position_lat,"567631617",semicircles,position_long,"-628860128",semicircles,distance,"633.74",m,enhanced_speed,"7.381",m/s,enhanced_altitude,"35.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850973",s,position_lat,"567630881",semicircles,position_long,"-628859732",semicircles,distance,"641.24",m,enhanced_speed,"7.297",m/s,enhanced_altitude,"35.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850974",s,position_lat,"567630174",semicircles,position_long,"-628859343",semicircles,distance,"648.14",m,enhanced_speed,"7.241",m/s,enhanced_altitude,"35.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850975",s,position_lat,"567629438",semicircles,position_long,"-628858985",semicircles,distance,"655.3",m,enhanced_speed,"7.213",m/s,enhanced_altitude,"35.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850976",s,position_lat,"567628668",semicircles,position_long,"-628858651",semicircles,distance,"662.91",m,enhanced_speed,"7.39",m/s,enhanced_altitude,"35.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850977",s,position_lat,"567627901",semicircles,position_long,"-628858255",semicircles,distance,"670.68",m,enhanced_speed,"7.67",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850978",s,position_lat,"567627152",semicircles,position_long,"-628857840",semicircles,distance,"678.13",m,enhanced_speed,"7.819",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850979",s,position_lat,"567626381",semicircles,position_long,"-628857444",semicircles,distance,"685.53",m,enhanced_speed,"7.959",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850980",s,position_lat,"567625553",semicircles,position_long,"-628857046",semicircles,distance,"693.91",m,enhanced_speed,"8.043",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850981",s,position_lat,"567624787",semicircles,position_long,"-628856608",semicircles,distance,"701.37",m,enhanced_speed,"8.136",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850982",s,position_lat,"567623965",semicircles,position_long,"-628856172",semicircles,distance,"709.4",m,enhanced_speed,"8.267",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850983",s,position_lat,"567623110",semicircles,position_long,"-628855763",semicircles,distance,"717.77",m,enhanced_speed,"8.407",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850984",s,position_lat,"567622241",semicircles,position_long,"-628855372",semicircles,distance,"726.3",m,enhanced_speed,"8.622",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850985",s,position_lat,"567621345",semicircles,position_long,"-628854957",semicircles,distance,"734.92",m,enhanced_speed,"8.901",m/s,enhanced_altitude,"35.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850986",s,position_lat,"567620384",semicircles,position_long,"-628854566",semicircles,distance,"744.16",m,enhanced_speed,"9.284",m/s,enhanced_altitude,"35.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850987",s,position_lat,"567619369",semicircles,position_long,"-628854150",semicircles,distance,"754.07",m,enhanced_speed,"9.751",m/s,enhanced_altitude,"35.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850988",s,position_lat,"567618306",semicircles,position_long,"-628853715",semicircles,distance,"764.27",m,enhanced_speed,"10.264",m/s,enhanced_altitude,"34.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850989",s,position_lat,"567617163",semicircles,position_long,"-628853312",semicircles,distance,"775.18",m,enhanced_speed,"10.889",m/s,enhanced_altitude,"34.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850990",s,position_lat,"567615948",semicircles,position_long,"-628852950",semicircles,distance,"786.81",m,enhanced_speed,"11.495",m/s,enhanced_altitude,"33.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850991",s,position_lat,"567614643",semicircles,position_long,"-628852671",semicircles,distance,"798.97",m,enhanced_speed,"12.242",m/s,enhanced_altitude,"33.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850992",s,position_lat,"567613235",semicircles,position_long,"-628852558",semicircles,distance,"812.28",m,enhanced_speed,"13.035",m/s,enhanced_altitude,"32.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850993",s,position_lat,"567611792",semicircles,position_long,"-628852473",semicircles,distance,"825.67",m,enhanced_speed,"13.697",m/s,enhanced_altitude,"31.799999999999955",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850994",s,position_lat,"567610285",semicircles,position_long,"-628852349",semicircles,distance,"839.76",m,enhanced_speed,"14.257",m/s,enhanced_altitude,"30.600000000000023",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850995",s,position_lat,"567608703",semicircles,position_long,"-628852221",semicircles,distance,"854.49",m,enhanced_speed,"14.817",m/s,enhanced_altitude,"29.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850996",s,position_lat,"567607072",semicircles,position_long,"-628852099",semicircles,distance,"869.69",m,enhanced_speed,"15.302",m/s,enhanced_altitude,"28.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850997",s,position_lat,"567605415",semicircles,position_long,"-628851976",semicircles,distance,"885.3",m,enhanced_speed,"15.47",m/s,enhanced_altitude,"26.200000000000045",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1085850998",s,position_lat,"567603763",semicircles,position_long,"-628851878",semicircles,distance,"900.63",m,enhanced_speed,"15.582",m/s,enhanced_altitude,"25.399999999999977",m,temperature,"22",C,unknown,"1",,
