Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1098744541",s,position_lat,"-138834464",semicircles,position_long,"1992052480",semicircles,distance,"1.78",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"0.899",m/s,power,"21",watts,cadence,"14",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"0.899",m/s,
Data,3,record,timestamp,"1098744542",s,position_lat,"-138834416",semicircles,position_long,"1992052480",semicircles,distance,"2.35",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"1.063",m/s,power,"30",watts,cadence,"16",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.063",m/s,
Data,3,record,timestamp,"1098744543",s,position_lat,"-138834368",semicircles,position_long,"1992052736",semicircles,distance,"3.57",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"1.378",m/s,power,"63",watts,cadence,"21",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.378",m/s,
Data,3,record,timestamp,"1098744544",s,position_lat,"-138834256",semicircles,position_long,"1992052864",semicircles,distance,"5.2",m,heart_rate,"62",bpm,altitude,"12.799999999999955",m,speed,"1.909",m/s,power,"112",watts,cadence,"29",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.909",m/s,
Data,3,record,timestamp,"1098744545",s,position_lat,"-138834112",semicircles,position_long,"1992053120",semicircles,distance,"7.44",m,heart_rate,"62",bpm,altitude,"12.799999999999955",m,speed,"2.53",m/s,power,"133",watts,cadence,"39",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.53",m/s,
Data,3,record,timestamp,"1098744546",s,position_lat,"-138833904",semicircles,position_long,"1992053248",semicircles,distance,"10.27",m,heart_rate,"63",bpm,altitude,"12.799999999999955",m,speed,"3.097",m/s,power,"133",watts,cadence,"48",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.097",m/s,
Data,3,record,timestamp,"1098744547",s,position_lat,"-138833680",semicircles,position_long,"1992053632",semicircles,distance,"13.63",m,heart_rate,"64",bpm,altitude,"12.799999999999955",m,speed,"3.609",m/s,power,"145",watts,cadence,"56",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.609",m/s,
Data,3,record,timestamp,"1098744548",s,position_lat,"-138833424",semicircles,position_long,"1992054016",semicircles,distance,"17.46",m,heart_rate,"64",bpm,altitude,"12.799999999999955",m,speed,"4.043",m/s,power,"145",watts,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.043",m/s,
Data,3,record,timestamp,"1098744549",s,position_lat,"-138833168",semicircles,position_long,"1992054272",semicircles,distance,"21.71",m,heart_rate,"65",bpm,altitude,"12.799999999999955",m,speed,"4.432",m/s,power,"151",watts,cadence,"57",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.432",m/s,
Data,3,record,timestamp,"1098744550",s,position_lat,"-138832880",semicircles,position_long,"1992054656",semicircles,distance,"26.33",m,heart_rate,"66",bpm,altitude,"12.799999999999955",m,speed,"4.79",m/s,power,"151",watts,cadence,"62",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.79",m/s,
Data,3,record,timestamp,"1098744551",s,position_lat,"-138832576",semicircles,position_long,"1992055040",semicircles,distance,"31.28",m,heart_rate,"68",bpm,altitude,"12.799999999999955",m,speed,"5.111",m/s,power,"151",watts,cadence,"62",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.111",m/s,
Data,3,record,timestamp,"1098744552",s,position_lat,"-138832192",semicircles,position_long,"1992055552",semicircles,distance,"36.54",m,heart_rate,"69",bpm,altitude,"12.799999999999955",m,speed,"5.404",m/s,power,"146",watts,cadence,"69",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.404",m/s,
Data,3,record,timestamp,"1098744553",s,position_lat,"-138831824",semicircles,position_long,"1992055936",semicircles,distance,"42.08",m,heart_rate,"71",bpm,altitude,"12.799999999999955",m,speed,"5.67",m/s,power,"146",watts,cadence,"70",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.67",m/s,
Data,3,record,timestamp,"1098744554",s,position_lat,"-138831392",semicircles,position_long,"1992056576",semicircles,distance,"47.88",m,heart_rate,"72",bpm,altitude,"12.799999999999955",m,speed,"5.907",m/s,power,"147",watts,cadence,"72",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.907",m/s,
