Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1091913021",s,position_lat,"-138819536",semicircles,position_long,"1991832192",semicircles,distance,"0.32",m,heart_rate,"124",bpm,altitude,"5.0",m,speed,"11.447",m/s,power,"373",watts,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.447",m/s,
Data,3,record,timestamp,"1091913022",s,position_lat,"-138819904",semicircles,position_long,"1991831168",semicircles,distance,"10.48",m,heart_rate,"125",bpm,altitude,"5.0",m,speed,"11.437",m/s,power,"318",watts,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.437",m/s,
Data,3,record,timestamp,"1091913023",s,position_lat,"-138820304",semicircles,position_long,"1991829888",semicircles,distance,"21.67",m,heart_rate,"127",bpm,altitude,"5.0",m,speed,"11.392",m/s,power,"271",watts,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.392",m/s,
Data,3,record,timestamp,"1091913024",s,position_lat,"-138820864",semicircles,position_long,"1991828736",semicircles,distance,"33.17",m,heart_rate,"128",bpm,altitude,"5.0",m,speed,"11.473",m/s,power,"394",watts,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.473",m/s,
Data,3,record,timestamp,"1091913025",s,position_lat,"-138820880",semicircles,position_long,"1991827456",semicircles,distance,"44.89",m,heart_rate,"131",bpm,altitude,"4.600000000000023",m,speed,"11.874",m/s,power,"370",watts,cadence,"99",rpm,enhanced_altitude,"4.600000000000023",m,enhanced_speed,"11.874",m/s,
Data,3,record,timestamp,"1091913026",s,position_lat,"-138820208",semicircles,position_long,"1991826432",semicircles,distance,"56.96",m,heart_rate,"132",bpm,altitude,"4.0",m,speed,"12.367",m/s,power,"275",watts,cadence,"98",rpm,enhanced_altitude,"4.0",m,enhanced_speed,"12.367",m/s,
Data,3,record,timestamp,"1091913027",s,position_lat,"-138819376",semicircles,position_long,"1991825280",semicircles,distance,"69.52",m,heart_rate,"133",bpm,altitude,"3.3999999999999773",m,speed,"12.846",m/s,power,"311",watts,cadence,"99",rpm,enhanced_altitude,"3.3999999999999773",m,enhanced_speed,"12.846",m/s,
Data,3,record,timestamp,"1091913028",s,position_lat,"-138818432",semicircles,position_long,"1991824256",semicircles,distance,"82.72",m,heart_rate,"135",bpm,altitude,"2.6000000000000227",m,speed,"13.262",m/s,power,"207",watts,cadence,"99",rpm,enhanced_altitude,"2.6000000000000227",m,enhanced_speed,"13.262",m/s,
Data,3,record,timestamp,"1091913029",s,position_lat,"-138817504",semicircles,position_long,"1991823104",semicircles,distance,"96.0",m,heart_rate,"136",bpm,altitude,"2.0",m,speed,"13.606",m/s,power,"229",watts,cadence,"98",rpm,enhanced_altitude,"2.0",m,enhanced_speed,"13.606",m/s,
Data,3,record,timestamp,"1091913030",s,position_lat,"-138816688",semicircles,position_long,"1991821824",semicircles,distance,"109.86",m,heart_rate,"138",bpm,altitude,"1.6000000000000227",m,speed,"13.835",m/s,power,"259",watts,cadence,"98",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"13.835",m/s,
