record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1106952903","-138831632","1992056320","0.43","12.799999999999955","0.922","80","66","14","12.799999999999955","0.922",
"1106952904","-138831504","1992056576","1.7","12.799999999999955","1.743","100","68","27","12.799999999999955","1.743",
"1106952905","-138831312","1992056576","3.82","12.799999999999955","2.44","123","69","1","12.799999999999955","2.44",
"1106952906","-138831088","1992056704","6.53","12.799999999999955","2.975","124","70","1","12.799999999999955","2.975",
"1106952907","-138830832","1992057088","9.71","12.799999999999955","3.423","127","71","49","12.799999999999955","3.423",
"1106952908","-138830560","1992057216","13.38","12.799999999999955","3.824","132","72","58","12.799999999999955","3.824",
"1106952909","-138830240","1992057600","17.41","12.799999999999955","4.171","128","73","61","12.799999999999955","4.171",
"1106952910","-138829888","1992057984","21.69","12.799999999999955","4.501","141","75","62","12.799999999999955","4.501",
"1106952911","-138829488","1992058112","26.37","12.799999999999955","4.831","160","75","63","12.799999999999955","4.831",
"1106952912","-138829024","1992058496","31.34","12.799999999999955","5.073","130","75","64","12.799999999999955","5.073",
"1106952913","-138828528","1992058752","36.48","12.799999999999955","5.255","112","76","65","12.799999999999955","5.255",
"1106952914","-138827968","1992058880","41.89","12.799999999999955","5.458","138","77","65","12.799999999999955","5.458",
"1106952915","-138827392","1992059008","47.44","12.799999999999955","5.652","140","78","72","12.799999999999955","5.652",
"1106952916","-138826784","1992059264","53.23","12.799999999999955","5.829","138","79","73","12.799999999999955","5.829",
"1106952917","-138826160","1992059264","59.14","12.799999999999955","5.99","138","80","74","12.799999999999955","5.99",
"1106952918","-138825520","1992059392","65.17","12.799999999999955","6.125","123","81","75","12.799999999999955","6.125",
"1106952919","-138824864","1992059648","71.36","12.799999999999955","6.266","131","82","75","12.799999999999955","6.266",
"1106952920","-138824176","1992059648","77.7","13.0","6.395","132","83","76","13.0","6.395",
"1106952921","-138823504","1992059776","84.14","13.0","6.491","121","84","75","13.0","6.491",
"1106952922","-138822800","1992059776","90.68","13.0","6.579","127","85","77","13.0","6.579",
"1106952923","-138822112","1992060032","97.31","13.0","6.683","138","86","77","13.0","6.683",
"1106952924","-138821424","1992060288","104.04","13.0","6.772","129","87","77","13.0","6.772",
"1106952925","-138820736","1992060544","110.85","13.0","6.831","113","88","78","13.0","6.831",
"1106952926","-138820112","1992060928","117.72","13.0","6.918","139","89","77","13.0","6.918",
"1106952927","-138819536","1992061440","124.67","13.0","6.997","125","89","78","13.0","6.997",
"1106952928","-138819008","1992061952","131.71","13.0","7.05","112","90","78","13.0","7.05",
"1106952929","-138818544","1992062464","138.78","13.0","7.104","116","90","78","13.0","7.104",
"1106952930","-138818112","1992063232","145.92","13.0","7.164","116","92","78","13.0","7.164",
"1106952931","-138817744","1992064000","153.11","13.0","7.225","116","93","81","13.0","7.225",
"1106952932","-138817408","1992064768","160.37","13.0","7.289","114","93","81","13.0","7.289",
"1106952933","-138817088","1992065408","167.69","13.0","7.359","111","95","81","13.0","7.359",
"1106952934","-138816784","1992066176","175.09","13.0","7.437","107","96","81","13.0","7.437",
"1106952935","-138816480","1992066944","182.58","13.0","7.543","110","97","81","13.0","7.543",
"1106952936","-138816192","1992067584","190.19","13.0","7.692","110","98","81","13.0","7.692",
"1106952937","-138815872","1992068480","197.99","13.0","7.906","113","99","79","13.0","7.906",
"1106952938","-138815536","1992069248","205.97","13.0","7.996","117","100","80","13.0","7.996",
"1106952939","-138815168","1992070016","213.98","13.0","8.032","131","101","80","13.0","8.032",
"1106952940","-138814816","1992070912","222.03","13.0","8.068","126","101","80","13.0","8.068",
"1106952941","-138814496","1992071680","230.12","13.0","8.1","123","103","81","13.0","8.1",
"1106952942","-138814176","1992072576","238.23","13.0","8.123","111","103","80","13.0","8.123",
"1106952943","-138813872","1992073216","246.36","13.0","8.134","103","104","81","13.0","8.134",
"1106952944","-138813584","1992074112","254.5","13.0","8.152","107","105","80","13.0","8.152",
"1106952945","-138813312","1992075136","262.67","13.0","8.179","109","106","80","13.0","8.179",
"1106952946","-138813040","1992075776","270.85","13.0","8.206","107","106","80","13.0","8.206",
"1106952947","-138812768","1992076672","279.08","13.0","8.252","119","107","79","13.0","8.252",
"1106952948","-138812496","1992077696","287.38","13.0","8.34","141","107","81","13.0","8.34",
"1106952949","-138812208","1992078336","295.78","13.0","8.451","147","107","82","13.0","8.451",
"1106952950","-138811888","1992079232","304.27","13.0","8.526","118","108","83","13.0","8.526",
"1106952951","-138811536","1992080128","312.83","13.0","8.578","114","108","82","13.0","8.578",
"1106952952","-138811200","1992081152","321.45","13.0","8.65","130","108","82","13.0","8.65",
"1106952953","-138810912","1992082048","330.11","13.0","8.653","117","108","83","13.0","8.653",
"1106952954","-138810688","1992082944","338.76","13.0","8.649","128","108","83","13.0","8.649",
"1106952955","-138810512","1992083840","347.4","13.0","8.642","116","108","83","13.0","8.642",
"1106952956","-138810448","1992084736","356.04","13.0","8.647","121","108","83","13.0","8.647",
"1106952957","-138810448","1992085632","364.7","13.0","8.649","106","108","82","13.0","8.649",
"1106952958","-138810560","1992086528","373.35","13.0","8.664","130","108","82","13.0","8.664",
"1106952959","-138810768","1992087424","382.03","13.0","8.688","138","107","83","13.0","8.688",
"1106952960","-138810992","1992088320","390.78","13.0","8.719","133","107","83","13.0","8.719",
"1106952961","-138811248","1992089472","399.52","13.0","8.747","131","107","83","13.0","8.747",
"1106952962","-138811536","1992090368","408.22","13.0","8.748","115","107","83","13.0","8.748",
"1106952963","-138811840","1992091136","416.96","13.0","8.727","113","107","81","13.0","8.727",
"1106952964","-138812176","1992092032","425.69","13.200000000000045","8.742","141","106","82","13.200000000000045","8.742",
"1106952965","-138812528","1992092928","434.44","13.200000000000045","8.753","135","106","83","13.200000000000045","8.753",
"1106952966","-138812848","1992093824","443.2","13.200000000000045","8.773","146","106","83","13.200000000000045","8.773",
"1106952967","-138813120","1992094720","451.98","13.200000000000045","8.788","177","106","84","13.200000000000045","8.788",
"1106952968","-138813376","1992095616","460.76","13.200000000000045","8.758","126","106","84","13.200000000000045","8.758",
"1106952969","-138813600","1992096512","469.48","13.200000000000045","8.685","118","106","85","13.200000000000045","8.685",
"1106952970","-138813760","1992097536","478.13","13.399999999999977","8.616","126","106","84","13.399999999999977","8.616",
"1106952971","-138813872","1992098560","486.71","13.399999999999977","8.543","126","105","84","13.399999999999977","8.543",
"1106952972","-138813888","1992099456","495.22","13.399999999999977","8.468","131","105","84","13.399999999999977","8.468",
"1106952973","-138813808","1992100352","503.65","13.600000000000023","8.395","137","105","83","13.600000000000023","8.395",
"1106952974","-138813616","1992101248","512.01","13.600000000000023","8.328","151","105","83","13.600000000000023","8.328",
"1106952975","-138813328","1992102016","520.3","13.600000000000023","8.259","151","105","83","13.600000000000023","8.259",
"1106952976","-138812976","1992102912","528.52","13.799999999999955","8.179","147","105","83","13.799999999999955","8.179",
"1106952977","-138812576","1992103680","536.63","14.0","8.104","153","105","83","14.0","8.104",
"1106952978","-138812128","1992104448","544.72","14.0","8.012","138","105","81","14.0","8.012",
"1106952979","-138811680","1992105088","552.7","14.200000000000045","7.941","157","105","82","14.200000000000045","7.941",
"1106952980","-138811200","1992105856","560.61","14.200000000000045","7.877","158","105","82","14.200000000000045","7.877",
"1106952981","-138810720","1992106624","568.45","14.399999999999977","7.812","138","105","82","14.399999999999977","7.812",
"1106952982","-138810224","1992107264","576.26","14.399999999999977","7.806","177","105","82","14.399999999999977","7.806",
