record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1091368859","563400283","-638913304","0.0","3.854","28.600000000000023","75","27","75",,,
"1091368860","563399899","-638913250","3.63","3.854","28.600000000000023","75","27","75",,,
"1091368861","563399491","-638913193","7.42","3.919","28.799999999999955","77","27","77",,,
"1091368862","563399050","-638913191","11.53","4.106","29.200000000000045","77","27","77",,,
"1091368863","563398609","-638913184","15.64","4.152","29.600000000000023","78","27","78",,,
"1091368864","563398158","-638913166","19.86","4.245","29.600000000000023","79","27","79","22.44",,
"1091368865","563397702","-638913156","24.12","4.311","29.799999999999955","80","27","80","22.44",,
"1091368866","563397239","-638913171","28.42","4.376","29.799999999999955","81","27","81","22.44",,
"1091368867","563396777","-638913138","32.78","4.339","30.0","81","27","81","22.44",,
"1091368868","563396313","-638913091","37.08","4.432","30.0","82","27","82","22.44",,
"1091368869","563395855","-638913088","41.33","4.376","30.200000000000045","83","27","83","22.44",,
"1091368870","563395395","-638913090","45.64","4.301","30.600000000000023","84","27","84","23.03",,
"1091368871","563394917","-638913062","49.98","4.497","30.799999999999955","84","27","84","23.03",,
"1091368872","563394399","-638912993","54.95","4.693","30.799999999999955","86","27","86","23.03",,
"1091368873","563393900","-638912966","59.57","4.777","31.0","86","27","86","23.03",,
"1091368874","563393369","-638912967","64.55","5.02","31.0","88","27","88","22.05",,
"1091368875","563392809","-638912971","69.71","5.384","31.0","88","27","88","22.05",,
"1091368876","563392187","-638912979","75.43","5.86","30.799999999999955","89","27","89","22.05",,
"1091368877","563391492","-638912999","81.87","6.373","30.799999999999955","90","27","90","22.05",,
"1091368878","563390738","-638913022","88.87","6.858","30.600000000000023","91","27","91","22.05",,
"1091368879","563389932","-638913050","96.42","7.287","30.200000000000045","92","27","92","21.0",,
"1091368880","563389097","-638913045","104.29","7.642","29.799999999999955","92","27","92","21.0",,
"1091368881","563388243","-638913061","112.22","7.978","29.399999999999977","93","27","93","21.0",,
"1091368882","563387357","-638913052","120.55","8.155","29.0","94","27","94","21.0",,
"1091368883","563386460","-638913019","128.95","8.398","28.600000000000023","95","27","95","21.0",,
"1091368884","563385562","-638912937","137.38","8.491","28.0","95","27","95","20.69",,
"1091368885","563384673","-638912819","145.67","8.491","27.600000000000023","96","27","96","20.69",,
"1091368886","563383777","-638912647","154.02","8.519","27.399999999999977","96","27","96","20.69",,
"1091368887","563382880","-638912401","162.57","8.491","27.200000000000045","97","27","97","20.69",,
"1091368888","563382013","-638912052","170.98","8.454","27.0","97","27","97","20.69",,
"1091368889","563381184","-638911604","179.12","8.416","26.799999999999955","97","27","97","21.27",,
"1091368890","563380344","-638911104","187.66","8.482","26.799999999999955","97","27","97","21.27",,
"1091368891","563379513","-638910602","195.98","8.603","26.600000000000023","97","27","97","21.27",,
"1091368892","563378664","-638910041","204.5","8.808","26.399999999999977","98","27","98","21.27",,
"1091368893","563377783","-638909365","213.84","9.125","26.399999999999977","98","27","98","21.27",,
"1091368894","563376904","-638908684","223.13","9.377","26.0","98","27","98","21.27",,
"1091368895","563376006","-638908010","232.45","9.62","25.799999999999955","98","27","98","22.06",,
"1091368896","563375071","-638907303","242.18","9.816","25.399999999999977","98","27","98","22.06",,
"1091368897","563374090","-638906592","252.37","9.956","24.799999999999955","98","27","98","22.06",,
"1091368898","563373093","-638905917","262.63","9.993","24.200000000000045","98","27","98","22.06",,
"1091368899","563372097","-638905235","273.1","10.012","23.799999999999955","98","27","98","22.97",,
"1091368900","563371156","-638904610","282.66","9.937","23.600000000000023","98","27","98","22.97",,
"1091368901","563370181","-638904077","292.3","9.835","23.399999999999977","98","27","98","22.97",,
"1091368902","563369176","-638903705","301.85","9.723","23.200000000000045","98","27","98","22.97",,
"1091368903","563368153","-638903468","311.45","9.536","23.0","98","27","98","22.97",,
"1091368904","563367141","-638903370","320.91","9.303","22.799999999999955","97","27","97","22.01",,
"1091368905","563366166","-638903481","330.06","9.023","22.600000000000023","97","27","97","22.01",,
"1091368906","563365235","-638903732","338.92","8.864","22.399999999999977","97","27","97","22.01",,
"1091368907","563364327","-638904100","347.7","8.883","22.399999999999977","96","27","96","22.01",,
"1091368908","563363447","-638904535","356.26","8.836","22.0","96","27","96","22.01",,
"1091368909","563362538","-638905115","365.52","9.135","21.399999999999977","95","27","95","20.58",,
"1091368910","563361599","-638905724","375.06","9.545","20.799999999999955","95","27","95","20.58",,
"1091368911","563360625","-638906316","384.84","9.797","20.0","95","27","95","20.58",,
"1091368912","563359640","-638906871","394.7","9.723","19.0","94","27","94","20.58",,
"1091368913","563358687","-638907425","404.32","9.443","18.200000000000045","94","27","94","20.58",,
"1091368914","563357801","-638907921","413.11","8.799","17.0","93","27","93","20.58",,
"1091368915","563356960","-638908367","421.5","8.118","16.200000000000045","91","27","91","20.02",,
"1091368916","563356160","-638908698","429.29","7.605","15.399999999999977","90","27","90","20.02",,
"1091368917","563355423","-638908851","436.34","6.979","14.799999999999955","89","27","89","20.02",,
"1091368918","563354749","-638908926","442.52","6.541","14.399999999999977","88","27","88","20.02",,
"1091368919","563354130","-638908989","448.28","5.86","14.0","85","27","85","19.25",,
