Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,1,record,timestamp,"1095252429",s,position_lat,"564335651",semicircles,position_long,"-630322465",semicircles,distance,"377.7",m,enhanced_speed,"8.734",m/s,enhanced_altitude,"85.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252430",s,position_lat,"564336100",semicircles,position_long,"-630323647",semicircles,distance,"386.18",m,enhanced_speed,"8.752",m/s,enhanced_altitude,"85.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252431",s,position_lat,"564336560",semicircles,position_long,"-630324851",semicircles,distance,"394.96",m,enhanced_speed,"8.724",m/s,enhanced_altitude,"86.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252432",s,position_lat,"564337031",semicircles,position_long,"-630326035",semicircles,distance,"403.63",m,enhanced_speed,"8.715",m/s,enhanced_altitude,"86.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252433",s,position_lat,"564337511",semicircles,position_long,"-630327217",semicircles,distance,"412.35",m,enhanced_speed,"8.687",m/s,enhanced_altitude,"86.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252434",s,position_lat,"564337999",semicircles,position_long,"-630328395",semicircles,distance,"421.11",m,enhanced_speed,"8.687",m/s,enhanced_altitude,"86.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252435",s,position_lat,"564338495",semicircles,position_long,"-630329555",semicircles,distance,"429.83",m,enhanced_speed,"8.678",m/s,enhanced_altitude,"87.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252436",s,position_lat,"564339001",semicircles,position_long,"-630330680",semicircles,distance,"438.35",m,enhanced_speed,"8.678",m/s,enhanced_altitude,"87.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252437",s,position_lat,"564339513",semicircles,position_long,"-630331816",semicircles,distance,"446.98",m,enhanced_speed,"8.696",m/s,enhanced_altitude,"87.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252438",s,position_lat,"564340049",semicircles,position_long,"-630332940",semicircles,distance,"455.64",m,enhanced_speed,"8.734",m/s,enhanced_altitude,"87.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252439",s,position_lat,"564340591",semicircles,position_long,"-630334072",semicircles,distance,"464.43",m,enhanced_speed,"8.752",m/s,enhanced_altitude,"88.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252440",s,position_lat,"564341145",semicircles,position_long,"-630335202",semicircles,distance,"473.23",m,enhanced_speed,"8.762",m/s,enhanced_altitude,"88.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252441",s,position_lat,"564341707",semicircles,position_long,"-630336348",semicircles,distance,"482.23",m,enhanced_speed,"8.799",m/s,enhanced_altitude,"88.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252442",s,position_lat,"564342277",semicircles,position_long,"-630337470",semicircles,distance,"491.11",m,enhanced_speed,"8.855",m/s,enhanced_altitude,"88.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252443",s,position_lat,"564342866",semicircles,position_long,"-630338592",semicircles,distance,"500.12",m,enhanced_speed,"8.957",m/s,enhanced_altitude,"89.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252444",s,position_lat,"564343462",semicircles,position_long,"-630339725",semicircles,distance,"509.16",m,enhanced_speed,"9.107",m/s,enhanced_altitude,"89.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252445",s,position_lat,"564344079",semicircles,position_long,"-630340875",semicircles,distance,"518.51",m,enhanced_speed,"9.219",m/s,enhanced_altitude,"89.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252446",s,position_lat,"564344696",semicircles,position_long,"-630341997",semicircles,distance,"527.64",m,enhanced_speed,"9.275",m/s,enhanced_altitude,"89.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252447",s,position_lat,"564345348",semicircles,position_long,"-630343100",semicircles,distance,"536.86",m,enhanced_speed,"9.349",m/s,enhanced_altitude,"90.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252448",s,position_lat,"564346026",semicircles,position_long,"-630344208",semicircles,distance,"546.32",m,enhanced_speed,"9.471",m/s,enhanced_altitude,"90.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252449",s,position_lat,"564346722",semicircles,position_long,"-630345303",semicircles,distance,"555.74",m,enhanced_speed,"9.573",m/s,enhanced_altitude,"90.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252450",s,position_lat,"564347456",semicircles,position_long,"-630346407",semicircles,distance,"565.59",m,enhanced_speed,"9.695",m/s,enhanced_altitude,"90.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252451",s,position_lat,"564348206",semicircles,position_long,"-630347500",semicircles,distance,"575.37",m,enhanced_speed,"9.853",m/s,enhanced_altitude,"90.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252452",s,position_lat,"564348982",semicircles,position_long,"-630348619",semicircles,distance,"585.53",m,enhanced_speed,"9.993",m/s,enhanced_altitude,"90.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252453",s,position_lat,"564349767",semicircles,position_long,"-630349743",semicircles,distance,"595.76",m,enhanced_speed,"10.096",m/s,enhanced_altitude,"90.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252454",s,position_lat,"564350556",semicircles,position_long,"-630350873",semicircles,distance,"606.01",m,enhanced_speed,"10.208",m/s,enhanced_altitude,"90.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252455",s,position_lat,"564351378",semicircles,position_long,"-630352003",semicircles,distance,"616.47",m,enhanced_speed,"10.366",m/s,enhanced_altitude,"90.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252456",s,position_lat,"564352228",semicircles,position_long,"-630353120",semicircles,distance,"627.17",m,enhanced_speed,"10.506",m/s,enhanced_altitude,"90.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252457",s,position_lat,"564353087",semicircles,position_long,"-630354218",semicircles,distance,"637.85",m,enhanced_speed,"10.6",m/s,enhanced_altitude,"90.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252458",s,position_lat,"564353948",semicircles,position_long,"-630355282",semicircles,distance,"648.34",m,enhanced_speed,"10.702",m/s,enhanced_altitude,"90.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252459",s,position_lat,"564354840",semicircles,position_long,"-630356319",semicircles,distance,"658.89",m,enhanced_speed,"10.814",m/s,enhanced_altitude,"90.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252460",s,position_lat,"564355760",semicircles,position_long,"-630357359",semicircles,distance,"669.65",m,enhanced_speed,"10.936",m/s,enhanced_altitude,"90.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252461",s,position_lat,"564356719",semicircles,position_long,"-630358384",semicircles,distance,"680.73",m,enhanced_speed,"11.038",m/s,enhanced_altitude,"90.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252462",s,position_lat,"564357700",semicircles,position_long,"-630359399",semicircles,distance,"691.89",m,enhanced_speed,"11.206",m/s,enhanced_altitude,"90.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252463",s,position_lat,"564358693",semicircles,position_long,"-630360436",semicircles,distance,"703.24",m,enhanced_speed,"11.374",m/s,enhanced_altitude,"90.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252464",s,position_lat,"564359707",semicircles,position_long,"-630361480",semicircles,distance,"714.75",m,enhanced_speed,"11.505",m/s,enhanced_altitude,"90.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252465",s,position_lat,"564360741",semicircles,position_long,"-630362501",semicircles,distance,"726.38",m,enhanced_speed,"11.551",m/s,enhanced_altitude,"90.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252466",s,position_lat,"564361806",semicircles,position_long,"-630363468",semicircles,distance,"738.07",m,enhanced_speed,"11.645",m/s,enhanced_altitude,"90.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252467",s,position_lat,"564362873",semicircles,position_long,"-630364437",semicircles,distance,"749.81",m,enhanced_speed,"11.71",m/s,enhanced_altitude,"90.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252468",s,position_lat,"564363953",semicircles,position_long,"-630365361",semicircles,distance,"761.42",m,enhanced_speed,"11.766",m/s,enhanced_altitude,"90.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252469",s,position_lat,"564365050",semicircles,position_long,"-630366263",semicircles,distance,"773.1",m,enhanced_speed,"11.794",m/s,enhanced_altitude,"90.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252470",s,position_lat,"564366165",semicircles,position_long,"-630367154",semicircles,distance,"784.88",m,enhanced_speed,"11.831",m/s,enhanced_altitude,"90.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252471",s,position_lat,"564367287",semicircles,position_long,"-630368060",semicircles,distance,"796.84",m,enhanced_speed,"11.813",m/s,enhanced_altitude,"89.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252472",s,position_lat,"564368402",semicircles,position_long,"-630368964",semicircles,distance,"808.7",m,enhanced_speed,"11.831",m/s,enhanced_altitude,"89.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252473",s,position_lat,"564369532",semicircles,position_long,"-630369871",semicircles,distance,"820.69",m,enhanced_speed,"11.897",m/s,enhanced_altitude,"89.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252474",s,position_lat,"564370668",semicircles,position_long,"-630370763",semicircles,distance,"832.72",m,enhanced_speed,"11.934",m/s,enhanced_altitude,"89.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252475",s,position_lat,"564371805",semicircles,position_long,"-630371659",semicircles,distance,"844.75",m,enhanced_speed,"11.999",m/s,enhanced_altitude,"89.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252476",s,position_lat,"564372945",semicircles,position_long,"-630372544",semicircles,distance,"856.79",m,enhanced_speed,"12.009",m/s,enhanced_altitude,"89.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252477",s,position_lat,"564374081",semicircles,position_long,"-630373442",semicircles,distance,"868.84",m,enhanced_speed,"12.093",m/s,enhanced_altitude,"88.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252478",s,position_lat,"564375214",semicircles,position_long,"-630374327",semicircles,distance,"880.73",m,enhanced_speed,"12.111",m/s,enhanced_altitude,"88.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252479",s,position_lat,"564376367",semicircles,position_long,"-630375213",semicircles,distance,"892.94",m,enhanced_speed,"12.13",m/s,enhanced_altitude,"88.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252480",s,position_lat,"564377494",semicircles,position_long,"-630376103",semicircles,distance,"904.83",m,enhanced_speed,"12.074",m/s,enhanced_altitude,"88.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252481",s,position_lat,"564378616",semicircles,position_long,"-630376987",semicircles,distance,"916.64",m,enhanced_speed,"11.981",m/s,enhanced_altitude,"87.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252482",s,position_lat,"564379737",semicircles,position_long,"-630377879",semicircles,distance,"928.43",m,enhanced_speed,"11.85",m/s,enhanced_altitude,"87.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252483",s,position_lat,"564380866",semicircles,position_long,"-630378756",semicircles,distance,"940.38",m,enhanced_speed,"11.719",m/s,enhanced_altitude,"87.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252484",s,position_lat,"564381975",semicircles,position_long,"-630379621",semicircles,distance,"952.11",m,enhanced_speed,"11.607",m/s,enhanced_altitude,"87.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252485",s,position_lat,"564383070",semicircles,position_long,"-630380473",semicircles,distance,"963.7",m,enhanced_speed,"11.514",m/s,enhanced_altitude,"87.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252486",s,position_lat,"564384142",semicircles,position_long,"-630381312",semicircles,distance,"974.99",m,enhanced_speed,"11.383",m/s,enhanced_altitude,"87.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252487",s,position_lat,"564385203",semicircles,position_long,"-630382160",semicircles,distance,"986.29",m,enhanced_speed,"11.243",m/s,enhanced_altitude,"87.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252488",s,position_lat,"564386245",semicircles,position_long,"-630382987",semicircles,distance,"997.2",m,enhanced_speed,"11.085",m/s,enhanced_altitude,"87.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252489",s,position_lat,"564387303",semicircles,position_long,"-630383780",semicircles,distance,"1008.31",m,enhanced_speed,"10.917",m/s,enhanced_altitude,"86.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252490",s,position_lat,"564388333",semicircles,position_long,"-630384563",semicircles,distance,"1019.17",m,enhanced_speed,"10.758",m/s,enhanced_altitude,"86.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252491",s,position_lat,"564389342",semicircles,position_long,"-630385335",semicircles,distance,"1029.84",m,enhanced_speed,"10.628",m/s,enhanced_altitude,"86.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252492",s,position_lat,"564390315",semicircles,position_long,"-630386077",semicircles,distance,"1039.98",m,enhanced_speed,"10.404",m/s,enhanced_altitude,"86.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252493",s,position_lat,"564391277",semicircles,position_long,"-630386833",semicircles,distance,"1050.08",m,enhanced_speed,"10.161",m/s,enhanced_altitude,"87.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252494",s,position_lat,"564392238",semicircles,position_long,"-630387577",semicircles,distance,"1060.19",m,enhanced_speed,"9.965",m/s,enhanced_altitude,"87.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252495",s,position_lat,"564393179",semicircles,position_long,"-630388298",semicircles,distance,"1070.1",m,enhanced_speed,"9.732",m/s,enhanced_altitude,"87.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252496",s,position_lat,"564394094",semicircles,position_long,"-630388993",semicircles,distance,"1079.8",m,enhanced_speed,"9.508",m/s,enhanced_altitude,"87.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252497",s,position_lat,"564394967",semicircles,position_long,"-630389683",semicircles,distance,"1089.1",m,enhanced_speed,"9.303",m/s,enhanced_altitude,"87.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252498",s,position_lat,"564395795",semicircles,position_long,"-630390365",semicircles,distance,"1097.98",m,enhanced_speed,"9.06",m/s,enhanced_altitude,"88.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252499",s,position_lat,"564396648",semicircles,position_long,"-630391053",semicircles,distance,"1106.91",m,enhanced_speed,"9.228",m/s,enhanced_altitude,"88.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252500",s,position_lat,"564397534",semicircles,position_long,"-630391745",semicircles,distance,"1116.21",m,enhanced_speed,"9.433",m/s,enhanced_altitude,"88.39999999999998",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252501",s,position_lat,"564398414",semicircles,position_long,"-630392435",semicircles,distance,"1125.6",m,enhanced_speed,"9.34",m/s,enhanced_altitude,"88.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252502",s,position_lat,"564399284",semicircles,position_long,"-630393123",semicircles,distance,"1134.86",m,enhanced_speed,"9.368",m/s,enhanced_altitude,"88.79999999999995",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252503",s,position_lat,"564400135",semicircles,position_long,"-630393852",semicircles,distance,"1143.93",m,enhanced_speed,"9.377",m/s,enhanced_altitude,"89.0",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252504",s,position_lat,"564401015",semicircles,position_long,"-630394550",semicircles,distance,"1153.12",m,enhanced_speed,"9.387",m/s,enhanced_altitude,"89.20000000000005",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252505",s,position_lat,"564401919",semicircles,position_long,"-630395259",semicircles,distance,"1162.75",m,enhanced_speed,"9.368",m/s,enhanced_altitude,"89.60000000000002",m,temperature,"17",C,unknown,"1",,
Data,1,record,timestamp,"1095252506",s,position_lat,"564402805",semicircles,position_long,"-630395964",semicircles,distance,"1172.23",m,enhanced_speed,"9.303",m/s,enhanced_altitude,"89.79999999999995",m,temperature,"17",C,unknown,"1",,
