record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1101936860","-128460736","1978601984","0.39","83.60000000000002","12.308","321","152","98","83.60000000000002","12.308",
"1101936861","-128461176","1978601088","9.44","83.60000000000002","12.371","344","153","98","83.60000000000002","12.371",
"1101936862","-128461688","1978599808","21.74","83.60000000000002","12.501","320","154","98","83.60000000000002","12.501",
"1101936863","-128462040","1978598528","34.42","83.60000000000002","12.473","269","155","98","83.60000000000002","12.473",
"1101936864","-128462248","1978597248","46.62","83.60000000000002","12.24","273","155","98","83.60000000000002","12.24",
"1101936865","-128462392","1978595968","59.02","83.60000000000002","12.243","337","156","96","83.60000000000002","12.243",
"1101936866","-128462544","1978594560","71.24","83.79999999999995","12.303","316","157","97","83.79999999999995","12.303",
"1101936867","-128462688","1978593280","83.42","83.79999999999995","12.363","330","157","96","83.79999999999995","12.363",
"1101936868","-128462944","1978592000","96.03","83.79999999999995","12.455","313","158","96","83.79999999999995","12.455",
"1101936869","-128463408","1978590720","108.33","83.60000000000002","12.594","325","158","96","83.60000000000002","12.594",
"1101936870","-128464208","1978589568","121.11","83.39999999999998","12.864","343","159","96","83.39999999999998","12.864",
"1101936871","-128465248","1978588544","134.15","83.0","13.214","298","160","97","83.0","13.214",
"1101936872","-128466488","1978587776","147.65","82.39999999999998","13.506","255","161","97","82.39999999999998","13.506",
"1101936873","-128467824","1978587264","161.22","82.0","13.854","304","161","97","82.0","13.854",
"1101936874","-128469248","1978586624","175.15","81.39999999999998","14.223","321","161","98","81.39999999999998","14.223",
"1101936875","-128470792","1978586496","189.73","80.79999999999995","14.575","347","162","97","80.79999999999995","14.575",
"1101936876","-128472384","1978586368","204.55","80.39999999999998","14.905","328","162","99","80.39999999999998","14.905",
"1101936877","-128473976","1978586496","219.35","79.79999999999995","15.193","281","163","100","79.79999999999995","15.193",
"1101936878","-128475616","1978586880","234.87","79.20000000000005","15.46","271","163","100","79.20000000000005","15.46",
"1101936879","-128477152","1978587648","250.38","78.39999999999998","15.753","287","164","100","78.39999999999998","15.753",
"1101936880","-128478464","1978588672","266.3","77.60000000000002","16.06","263","164","99","77.60000000000002","16.06",
"1101936881","-128479848","1978589824","282.67","76.79999999999995","16.342","184","164","100","76.79999999999995","16.342",
"1101936882","-128481592","1978589824","299.02","76.20000000000005","16.519","230","165","100","76.20000000000005","16.519",
"1101936883","-128483320","1978589440","315.48","75.79999999999995","16.567","265","165","99","75.79999999999995","16.567",
"1101936884","-128484776","1978588544","331.96","75.20000000000005","16.643","256","165","99","75.20000000000005","16.643",
"1101936885","-128485104","1978586624","348.85","74.39999999999998","16.9","233","166","98","74.39999999999998","16.9",
"1101936886","-128484648","1978584832","365.85","73.60000000000002","17.134","263","166","99","73.60000000000002","17.134",
"1101936887","-128484072","1978583168","383.0","72.79999999999995","17.299","173","166","99","72.79999999999995","17.299",
"1101936888","-128483920","1978581248","400.49","72.20000000000005","17.333","210","166","99","72.20000000000005","17.333",
"1101936889","-128484528","1978579456","417.62","71.60000000000002","17.237","233","167","98","71.60000000000002","17.237",
"1101936890","-128485080","1978577792","434.96","71.20000000000005","17.242","213","167","97","71.20000000000005","17.242",
"1101936891","-128484936","1978575744","452.2","70.39999999999998","17.346","267","167","97","70.39999999999998","17.346",
"1101936892","-128484272","1978574080","469.48","70.0","17.4","252","167","97","70.0","17.4",
"1101936893","-128483192","1978572544","486.89","69.79999999999995","17.25","267","167","97","69.79999999999995","17.25",
"1101936894","-128482032","1978571008","504.24","69.79999999999995","17.026","288","167","96","69.79999999999995","17.026",
"1101936895","-128480984","1978569600","520.91","69.79999999999995","16.566","239","167","95","69.79999999999995","16.566",
"1101936896","-128480176","1978567936","537.31","69.79999999999995","16.152","252","168","95","69.79999999999995","16.152",
"1101936897","-128479880","1978566272","553.38","69.79999999999995","15.774","249","168","94","69.79999999999995","15.774",
"1101936898","-128480008","1978564480","568.97","69.79999999999995","15.478","276","168","94","69.79999999999995","15.478",
"1101936899","-128480360","1978562816","584.34","69.60000000000002","15.351","302","168","93","69.60000000000002","15.351",
"1101936900","-128480848","1978561408","599.5","69.60000000000002","15.344","332","167","93","69.60000000000002","15.344",
"1101936901","-128481440","1978559744","614.88","69.20000000000005","15.437","364","167","94","69.20000000000005","15.437",
"1101936902","-128482248","1978558336","630.42","68.79999999999995","15.616","305","167","95","68.79999999999995","15.616",
"1101936903","-128483112","1978556800","646.2","68.39999999999998","15.69","218","167","95","68.39999999999998","15.69",
"1101936904","-128483608","1978555136","661.89","68.0","15.734","213","167","95","68.0","15.734",
"1101936905","-128483408","1978553600","677.45","67.60000000000002","15.652","301","167","94","67.60000000000002","15.652",
"1101936906","-128482880","1978551936","693.29","67.39999999999998","15.679","259","167","95","67.39999999999998","15.679",
"1101936907","-128482464","1978550144","709.03","67.20000000000005","15.69","316","167","95","67.20000000000005","15.69",
"1101936908","-128482656","1978548480","724.49","67.0","15.672","293","168","95","67.0","15.672",
"1101936909","-128483248","1978546816","740.29","66.79999999999995","15.648","281","168","96","66.79999999999995","15.648",
"1101936910","-128484128","1978545536","755.8","66.79999999999995","15.589","327","168","95","66.79999999999995","15.589",
"1101936911","-128485400","1978544512","771.28","67.0","15.322","306","168","96","67.0","15.322",
"1101936912","-128486744","1978543360","786.5","67.20000000000005","15.079","230","168","95","67.20000000000005","15.079",
"1101936913","-128487896","1978542208","801.46","67.0","14.743","223","168","94","67.0","14.743",
"1101936914","-128488848","1978540928","816.27","66.79999999999995","14.686","231","168","93","66.79999999999995","14.686",
"1101936915","-128489808","1978539776","830.85","66.60000000000002","14.71","255","168","92","66.60000000000002","14.71",
"1101936916","-128490888","1978538624","845.54","66.20000000000005","14.799","298","168","93","66.20000000000005","14.799",
"1101936917","-128492160","1978537472","860.37","66.0","14.875","314","168","94","66.0","14.875",
"1101936918","-128493640","1978536832","875.48","66.0","14.851","282","168","94","66.0","14.851",
"1101936919","-128495128","1978536448","890.08","65.79999999999995","14.8","262","168","94","65.79999999999995","14.8",
"1101936920","-128496680","1978536064","904.88","65.79999999999995","14.563","269","168","93","65.79999999999995","14.563",
"1101936921","-128498200","1978535680","919.27","65.79999999999995","14.338","246","168","94","65.79999999999995","14.338",
"1101936922","-128499696","1978535296","933.45","65.79999999999995","14.117","256","168","93","65.79999999999995","14.117",
"1101936923","-128501168","1978535040","947.47","65.60000000000002","13.923","264","168","93","65.60000000000002","13.923",
"1101936924","-128502640","1978534656","961.5","65.60000000000002","13.753","281","168","93","65.60000000000002","13.753",
"1101936925","-128504096","1978534400","975.09","65.60000000000002","13.599","254","168","92","65.60000000000002","13.599",
"1101936926","-128505520","1978534272","988.48","65.60000000000002","13.442","275","168","93","65.60000000000002","13.442",
"1101936927","-128506952","1978534016","1001.94","65.60000000000002","13.319","288","168","93","65.60000000000002","13.319",
"1101936928","-128508352","1978533760","1015.18","65.39999999999998","13.298","293","168","93","65.39999999999998","13.298",
"1101936929","-128509720","1978533120","1028.68","65.39999999999998","13.308","255","168","93","65.39999999999998","13.308",
"1101936930","-128510944","1978532480","1041.75","65.39999999999998","13.282","279","168","92","65.39999999999998","13.282",
"1101936931","-128512072","1978531584","1055.09","65.39999999999998","13.305","284","168","93","65.39999999999998","13.305",
"1101936932","-128513064","1978530560","1068.32","65.39999999999998","13.233","304","168","93","65.39999999999998","13.233",
"1101936933","-128513912","1978529280","1081.72","65.39999999999998","13.112","273","168","93","65.39999999999998","13.112",
"1101936934","-128514680","1978528256","1094.65","65.39999999999998","13.037","255","168","92","65.39999999999998","13.037",
"1101936935","-128515408","1978526976","1107.68","65.20000000000005","12.942","302","168","91","65.20000000000005","12.942",
"1101936936","-128516088","1978525696","1120.61","65.20000000000005","13.002","306","168","93","65.20000000000005","13.002",
"1101936937","-128516744","1978524416","1133.48","65.20000000000005","13.054","265","168","93","65.20000000000005","13.054",
"1101936938","-128517440","1978523136","1146.69","65.20000000000005","13.076","286","168","93","65.20000000000005","13.076",
"1101936939","-128518144","1978522112","1159.65","65.20000000000005","13.104","263","168","93","65.20000000000005","13.104",
"1101936940","-128518952","1978520832","1173.01","65.20000000000005","13.109","249","168","92","65.20000000000005","13.109",
"1101936941","-128519816","1978519680","1185.95","65.20000000000005","13.053","249","168","92","65.20000000000005","13.053",
"1101936942","-128520768","1978518656","1198.95","65.0","13.009","271","168","92","65.0","13.009",
"1101936943","-128521752","1978517632","1212.0","65.0","13.045","292","168","92","65.0","13.045",
"1101936944","-128522792","1978516608","1225.08","65.0","13.088","281","168","92","65.0","13.088",
"1101936945","-128523848","1978515712","1238.27","65.0","13.134","308","169","92","65.0","13.134",
"1101936946","-128524920","1978514816","1251.25","65.0","13.171","288","169","91","65.0","13.171",
"1101936947","-128526024","1978513920","1264.52","65.0","13.144","260","169","92","65.0","13.144",
"1101936948","-128527112","1978512896","1277.61","65.0","13.024","249","169","92","65.0","13.024",
"1101936949","-128528192","1978512000","1290.63","64.79999999999995","12.893","275","169","92","64.79999999999995","12.893",
"1101936950","-128529232","1978511104","1303.32","65.0","12.775","282","169","91","65.0","12.775",
"1101936951","-128530232","1978510208","1316.24","65.0","12.652","300","169","90","65.0","12.652",
"1101936952","-128531144","1978509184","1328.71","65.0","12.508","270","169","92","65.0","12.508",
"1101936953","-128531992","1978508032","1341.24","65.39999999999998","12.36","318","169","92","65.39999999999998","12.36",
"1101936954","-128532680","1978507008","1353.33","65.79999999999995","12.134","290","169","91","65.79999999999995","12.134",
"1101936955","-128533088","1978505728","1365.29","66.0","11.929","328","170","91","66.0","11.929",
"1101936956","-128533256","1978504448","1377.4","65.79999999999995","12.058","298","170","89","65.79999999999995","12.058",
"1101936957","-128533120","1978503168","1389.56","65.60000000000002","12.333","315","170","90","65.60000000000002","12.333",
"1101936958","-128532720","1978501888","1402.01","65.20000000000005","12.66","326","170","91","65.20000000000005","12.66",
"1101936959","-128531904","1978500736","1414.97","65.20000000000005","12.857","357","170","92","65.20000000000005","12.857",
"1101936960","-128530664","1978500224","1427.69","65.39999999999998","12.657","289","170","93","65.39999999999998","12.657",
"1101936961","-128529392","1978499712","1440.14","65.79999999999995","12.377","303","169","91","65.79999999999995","12.377",
"1101936962","-128528408","1978498816","1452.34","65.79999999999995","12.199","303","169","91","65.79999999999995","12.199",
"1101936963","-128527576","1978497792","1464.71","65.79999999999995","12.176","275","169","91","65.79999999999995","12.176",
"1101936964","-128526784","1978496768","1476.85","65.60000000000002","12.21","257","169","91","65.60000000000002","12.21",
"1101936965","-128526160","1978495488","1489.17","65.39999999999998","12.333","204","169","91","65.39999999999998","12.333",
"1101936966","-128525872","1978494208","1501.31","65.20000000000005","12.408","262","169","90","65.20000000000005","12.408",
"1101936967","-128526064","1978492928","1513.78","65.20000000000005","12.463","234","169","91","65.20000000000005","12.463",
"1101936968","-128526704","1978491648","1526.37","65.20000000000005","12.419","263","169","91","65.20000000000005","12.419",
"1101936969","-128527576","1978490752","1538.81","65.39999999999998","12.363","276","169","91","65.39999999999998","12.363",
"1101936970","-128528520","1978489600","1551.2","65.60000000000002","12.315","294","169","90","65.60000000000002","12.315",
